tinh,huyen,xa,diaban,hoso,matv,hsize,m1ac2,m1ac3,age,HH_Income,HH_consumption,HH_consumption_avr,HH_Wealth
411,7,9,9,13,1,3,1,1,59,4980.0,16251.6,5417.2,4000.0
411,7,9,9,15,1,5,1,1,40,1943.0,22295.0,4459.0,7700.0
411,7,17,12,13,1,5,1,1,31,14116.0,17923.8,3584.7599999999998,0.0
411,7,17,12,14,1,3,1,1,46,1793.0,10629.2,3543.066666666667,0.0
411,7,17,12,15,1,4,1,1,70,33143.0,22479.1,5619.775,0.0
411,7,31,3,13,1,7,1,1,43,0.0,47421.4,6774.4857142857145,41000.0
411,7,31,3,14,1,6,1,1,41,14516.0,25106.399999999998,4184.4,1500.0
411,7,31,3,15,1,4,1,1,51,48849.0,33676.2,8419.05,2000.0
411,9,7,9,13,1,2,1,1,45,0.0,15883.1,7941.55,3000.0
411,9,7,9,14,1,1,1,1,63,0.0,2961.6,2961.6,0.0
411,9,7,9,15,1,2,1,1,81,0.0,10302.3,5151.15,0.0
411,9,9,11,13,1,6,1,1,39,0.0,16070.0,2678.3333333333335,1500.0
411,9,9,11,15,1,5,1,1,47,0.0,24716.699999999997,4943.339999999999,2500.0
411,9,19,9,13,1,5,1,1,38,0.0,28804.800000000003,5760.960000000001,11000.0
411,9,19,9,14,1,2,1,1,44,0.0,11390.900000000001,5695.450000000001,2500.0
411,9,19,9,15,1,5,1,1,62,0.0,18853.8,3770.7599999999998,800.0
411,9,25,2,13,1,7,1,1,39,0.0,24262.0,3466.0,0.0
411,9,25,2,14,1,5,1,1,51,0.0,19764.699999999997,3952.9399999999996,30000.0
411,9,25,2,15,1,6,1,1,82,0.0,23516.0,3919.3333333333335,30000.0
411,9,31,14,13,1,5,1,1,53,2832.0,18362.6,3672.5199999999995,900.0
411,9,31,14,14,1,5,1,1,46,0.0,13086.6,2617.32,650.0
411,9,31,14,15,1,5,1,1,62,3237.0,13058.1,2611.62,0.0
411,9,39,6,13,1,7,1,1,30,14352.0,30314.9,4330.7,0.0
411,11,1,13,13,1,3,1,1,50,41852.0,18238.7,6079.566666666667,1500.0
411,11,7,13,13,1,4,1,1,53,9087.0,40644.0,10161.0,121500.0
411,11,7,13,14,1,3,1,1,58,20377.0,19900.6,6633.533333333333,4500.0
411,11,7,13,15,1,5,1,1,42,65707.0,37041.8,7408.360000000001,0.0
411,11,19,12,13,1,4,1,1,45,0.0,28501.1,7125.275,5100.0
411,11,19,12,14,1,7,1,1,40,0.0,31128.0,4446.857142857143,3500.0
411,13,1,10,13,1,7,1,1,49,0.0,37212.3,5316.042857142857,14650.0
411,13,1,10,15,1,8,1,1,33,0.0,53580.1,6697.5125,841500.0
411,13,1,10,20,1,4,1,1,38,84186.0,42643.600000000006,10660.900000000001,0.0
411,13,7,22,13,1,2,1,1,75,5458.0,11515.900000000001,5757.950000000001,0.0
411,13,7,22,14,1,2,1,1,72,0.0,11347.5,5673.75,0.0
411,13,7,22,15,1,5,1,1,39,15388.0,21714.1,4342.82,0.0
411,13,9,7,13,1,5,1,1,41,0.0,21336.1,4267.219999999999,1600.0
411,13,9,7,14,1,5,1,1,38,19123.0,23414.1,4682.82,1500.0
411,13,9,7,19,1,4,1,1,49,5978.0,39939.7,9984.925,12200.0
411,13,11,3,14,1,2,1,1,77,1079.0,6708.0,3354.0,0.0
411,13,11,3,15,1,4,1,1,51,31306.0,46458.2,11614.55,15300.0
411,13,23,7,13,1,3,1,1,53,31505.0,18995.199999999997,6331.733333333333,0.0
411,13,23,7,14,1,6,1,1,43,15338.0,23870.0,3978.3333333333335,0.0
411,13,23,7,19,1,4,1,1,52,0.0,22347.2,5586.8,0.0
411,13,33,9,13,1,3,1,1,86,6294.0,10986.3,3662.1,0.0
411,13,33,9,19,1,7,1,1,50,0.0,31195.8,4456.542857142857,29000.0
411,15,13,1,14,1,4,1,1,38,0.0,6981.700000000001,1745.4250000000002,0.0
411,15,13,1,15,1,5,1,1,31,0.0,18115.800000000003,3623.1600000000008,0.0
411,17,13,4,13,1,2,1,1,77,0.0,27564.9,13782.45,15000.0
411,17,13,4,14,1,6,1,1,50,38705.0,31423.8,5237.3,108000.0
411,17,13,4,15,1,4,1,1,76,2428.0,29430.6,7357.65,100000.0
501,1,1,1,14,1,4,1,1,37,81706.0,48932.3,12233.075,0.0
501,1,1,1,20,1,7,1,1,73,29322.0,67441.1,9634.442857142858,0.0
501,1,5,2,13,1,4,1,1,72,48062.0,112943.9,28235.975,0.0
501,1,5,2,15,1,4,1,1,48,97545.0,89011.8,22252.95,0.0
501,1,7,5,15,1,5,1,1,53,39411.0,45191.6,9038.32,1300.0
501,1,7,5,19,1,4,1,1,44,0.0,28913.8,7228.45,0.0
501,1,9,6,13,1,3,1,1,51,131601.0,120256.6,40085.53333333333,0.0
501,1,9,6,19,1,3,1,1,41,11401.0,46522.0,15507.333333333334,0.0
501,1,11,5,15,1,5,1,1,35,98317.0,94727.5,18945.5,0.0
501,1,13,10,14,1,3,1,1,42,0.0,82163.70000000001,27387.900000000005,80000.0
501,1,13,10,15,1,4,1,1,33,61089.0,53126.399999999994,13281.599999999999,0.0
501,1,13,10,19,1,3,1,1,52,118326.0,105323.2,35107.73333333333,0.0
501,1,15,17,13,1,7,1,1,52,0.0,54975.799999999996,7853.685714285713,0.0
501,1,15,17,19,1,5,1,1,50,53773.0,62635.4,12527.08,0.0
501,1,17,12,13,1,3,1,1,35,57289.0,48451.5,16150.5,0.0
501,1,17,12,15,1,3,1,1,50,0.0,34330.1,11443.366666666667,2000.0
501,1,19,13,14,1,3,1,1,57,3957.0,17693.7,5897.900000000001,0.0
501,1,19,13,15,1,7,1,1,49,23488.0,36409.0,5201.285714285715,0.0
501,1,21,14,13,1,3,1,1,46,97932.0,96246.0,32082.0,0.0
501,1,21,14,14,1,4,1,1,32,73440.0,61372.600000000006,15343.150000000001,0.0
501,1,21,14,15,1,4,1,1,58,57720.0,104226.8,26056.7,0.0
501,3,1,8,13,1,4,1,1,53,64801.0,88291.2,22072.8,0.0
501,3,3,28,13,1,4,1,1,52,69830.0,44688.3,11172.075,0.0
501,3,3,28,19,1,4,1,1,53,0.0,64784.5,16196.125,0.0
501,3,5,37,14,1,4,1,1,30,15999.0,31075.0,7768.75,0.0
501,3,5,37,15,1,5,1,1,61,23609.0,35440.899999999994,7088.1799999999985,15000.0
501,3,7,32,14,1,4,1,1,51,9659.0,40820.399999999994,10205.099999999999,0.0
501,3,9,30,14,1,4,1,1,52,83406.0,84238.6,21059.65,20000.0
501,3,9,30,19,1,6,1,1,56,84752.0,90759.3,15126.550000000001,170000.0
501,3,13,17,13,1,5,1,1,46,0.0,37229.6,7445.92,6000.0
501,3,15,26,13,1,5,1,1,44,0.0,29611.0,5922.2,1500.0
501,3,15,26,20,1,4,1,1,42,0.0,31301.699999999997,7825.424999999999,3500.0
501,5,1,28,13,1,7,1,1,51,82220.0,65401.4,9343.057142857144,0.0
501,5,1,28,15,1,5,1,1,37,39827.0,43093.9,8618.78,1400.0
501,5,3,29,14,1,3,1,1,61,65993.0,110978.2,36992.73333333333,0.0
501,5,3,29,19,1,4,1,1,45,20876.0,28703.600000000002,7175.900000000001,0.0
501,5,7,2,13,1,7,1,1,72,75035.0,72678.9,10382.699999999999,0.0
501,5,7,2,14,1,2,1,1,71,0.0,21557.6,10778.8,0.0
501,5,7,2,15,1,5,1,1,50,33823.0,58857.200000000004,11771.44,20000.0
501,5,9,32,14,1,3,1,1,32,51873.0,58865.9,19621.966666666667,0.0
501,5,9,32,15,1,5,1,1,36,36958.0,87969.3,17593.86,0.0
501,5,11,33,13,1,5,1,1,46,66189.0,49373.4,9874.68,0.0
501,5,11,33,14,1,4,1,1,34,48453.0,33300.4,8325.1,0.0
501,5,11,33,15,1,5,1,1,42,30877.0,74539.1,14907.820000000002,5000.0
501,5,13,34,13,1,4,1,1,36,58145.0,70040.9,17510.225,0.0
501,5,13,34,15,1,4,1,1,36,70114.0,82885.9,20721.475,0.0
501,7,1,12,13,1,5,1,1,59,44820.0,50225.5,10045.1,0.0
501,7,3,13,13,1,6,1,1,56,27874.0,57506.0,9584.333333333334,1500.0
501,7,3,13,14,1,4,1,1,39,40194.0,38709.9,9677.475,0.0
501,7,5,38,13,1,4,1,1,44,17919.0,65079.0,16269.75,0.0
501,7,5,38,19,1,5,1,1,40,0.0,52926.2,10585.24,7800.0
501,9,1,40,13,1,3,1,1,39,51304.0,36650.399999999994,12216.799999999997,0.0
501,9,1,40,15,1,4,1,1,33,19372.0,24401.6,6100.4,2100.0
501,9,3,15,13,1,6,1,1,44,15600.0,43679.3,7279.883333333334,400.0
501,9,3,15,14,1,2,1,1,45,36976.0,27080.5,13540.25,0.0
501,9,3,15,15,1,5,1,1,43,60028.0,47396.6,9479.32,0.0
501,9,5,16,13,1,5,1,1,45,11544.0,46062.8,9212.560000000001,0.0
501,9,5,16,14,1,6,1,1,87,33296.0,41943.3,6990.55,0.0
501,9,5,16,15,1,3,1,1,57,0.0,27173.5,9057.833333333334,0.0
501,11,11,30,15,1,5,1,1,39,19027.0,30239.5,6047.9,2900.0
501,11,17,27,13,1,4,1,1,65,17692.0,25412.0,6353.0,1600.0
501,11,17,27,15,1,4,1,1,41,19422.0,19538.3,4884.575,0.0
501,11,21,56,14,1,3,1,1,56,6595.0,22790.7,7596.900000000001,0.0
501,11,25,19,15,1,5,1,1,44,0.0,27661.9,5532.38,80.0
501,14,1,29,14,1,6,1,1,65,114201.0,93253.1,15542.183333333334,0.0
501,14,1,29,20,1,4,1,1,80,40500.0,64074.3,16018.575,5200.0
501,14,9,48,14,1,8,1,1,57,48292.0,69442.5,8680.3125,0.0
501,14,9,48,15,1,6,1,1,38,19678.0,32905.6,5484.266666666666,5500.0
501,14,9,48,19,1,1,1,1,35,15295.0,64315.2,64315.2,0.0
501,14,23,45,14,1,4,1,1,44,18650.0,52773.1,13193.275,38700.0
501,14,23,45,15,1,5,1,1,51,0.0,54017.0,10803.4,29400.0
501,14,23,45,19,1,4,1,1,49,90236.0,34066.0,8516.5,0.0
503,1,3,7,15,1,4,1,1,34,56998.0,44058.3,11014.575,0.0
503,1,11,7,15,1,6,1,1,42,0.0,20969.6,3494.933333333333,3500.0
503,1,37,36,13,1,6,1,1,50,7990.0,28994.8,4832.466666666666,3500.0
503,1,37,36,14,1,5,1,1,39,3071.0,18558.2,3711.6400000000003,0.0
503,1,37,36,15,1,5,1,1,36,0.0,31781.9,6356.38,23300.0
503,3,2,9,13,1,4,1,1,40,64390.0,28532.0,7133.0,0.0
503,3,2,9,15,1,4,1,1,40,0.0,42724.600000000006,10681.150000000001,215000.0
503,3,9,16,13,1,6,1,1,57,62833.0,38019.3,6336.55,0.0
503,3,9,16,14,1,3,1,1,55,28169.0,26151.3,8717.1,0.0
503,3,9,16,15,1,4,1,1,37,24046.0,24765.1,6191.275,0.0
503,3,15,2,13,1,4,1,1,47,42992.0,41615.2,10403.8,0.0
503,3,15,2,14,1,5,1,1,54,50250.0,68970.4,13794.079999999998,0.0
503,5,25,10,13,1,2,1,1,52,0.0,30272.5,15136.25,3000.0
503,5,25,10,14,1,4,1,1,49,10054.0,18869.2,4717.3,8300.0
503,7,1,30,13,1,4,1,1,66,0.0,19909.4,4977.35,0.0
503,7,1,30,14,1,6,1,1,68,8349.0,22085.0,3680.8333333333335,5400.0
503,7,1,30,15,1,5,1,1,63,18447.0,27768.0,5553.6,3500.0
503,7,7,10,13,1,6,1,1,41,0.0,31571.9,5261.983333333334,118000.0
503,7,7,10,14,1,5,1,1,42,0.0,17397.5,3479.5,10000.0
503,7,7,10,15,1,2,1,1,51,2081.0,18232.2,9116.1,1400.0
503,7,11,12,14,1,5,1,1,57,25581.0,109610.4,21922.079999999998,1112500.0
503,7,11,12,15,1,4,1,1,38,0.0,25390.4,6347.6,17250.0
503,7,15,16,14,1,3,1,1,80,8003.0,12128.0,4042.6666666666665,2700.0
503,7,15,16,15,1,4,1,1,48,0.0,22519.4,5629.85,18000.0
503,7,15,16,19,1,2,1,1,73,4388.0,5630.6,2815.3,3600.0
503,7,25,16,14,1,5,1,1,50,48664.0,27464.399999999998,5492.879999999999,0.0
503,7,25,16,15,1,2,1,1,78,0.0,9869.6,4934.8,1800.0
503,7,31,29,14,1,5,1,1,47,6580.0,17336.0,3467.2,0.0
503,7,31,29,15,1,4,1,1,38,0.0,16455.199999999997,4113.799999999999,1070.0
503,9,5,21,13,1,7,1,1,51,42115.0,66042.6,9434.657142857144,4200.0
503,9,5,21,14,1,7,1,1,53,42796.0,43699.2,6242.742857142856,6600.0
503,9,7,14,13,1,2,1,1,59,26748.0,19844.6,9922.3,0.0
503,9,7,14,14,1,2,1,1,73,0.0,10420.9,5210.45,0.0
503,9,7,14,15,1,7,1,1,43,0.0,45804.9,6543.557142857143,0.0
503,9,11,15,14,1,5,1,1,37,24089.0,31411.0,6282.2,2000.0
503,9,15,22,13,1,6,1,1,55,58847.0,60971.5,10161.916666666666,0.0
503,9,15,22,19,1,5,1,1,42,19741.0,19658.2,3931.6400000000003,7200.0
503,9,19,28,13,1,4,1,1,48,40949.0,32689.6,8172.4,1000.0
503,9,19,28,14,1,6,1,1,39,34125.0,34009.8,5668.3,0.0
503,9,23,2,13,1,5,1,1,54,28944.0,39301.399999999994,7860.279999999999,29000.0
503,9,23,2,15,1,4,1,1,40,8742.0,27521.5,6880.375,157500.0
503,9,29,18,14,1,5,1,1,36,3497.0,38492.7,7698.539999999999,3600.0
503,9,29,18,15,1,3,1,1,63,3885.0,21586.4,7195.466666666667,1700.0
503,11,1,22,13,1,4,1,1,48,0.0,32652.1,8163.025,0.0
503,11,7,2,14,1,5,1,1,50,98628.0,46835.7,9367.14,8000.0
503,11,7,2,15,1,4,1,1,54,14881.0,23496.699999999997,5874.174999999999,13600.0
503,11,13,7,13,1,5,1,1,52,35104.0,28396.2,5679.24,0.0
503,11,19,12,13,1,4,1,1,38,5484.0,14427.1,3606.775,0.0
503,11,19,12,14,1,3,1,1,68,13678.0,13716.3,4572.099999999999,1850.0
503,11,19,12,15,1,6,1,1,50,0.0,19206.3,3201.0499999999997,200.0
503,11,23,4,13,1,4,1,1,49,0.0,33420.8,8355.2,12000.0
503,11,23,4,15,1,4,1,1,40,31768.0,33844.6,8461.15,12000.0
503,15,1,17,14,1,2,1,1,79,0.0,8894.0,4447.0,7000.0
503,15,1,17,15,1,4,1,1,35,0.0,33578.9,8394.725,6250.0
503,15,3,8,13,1,5,1,1,44,0.0,20308.9,4061.78,22700.0
503,15,3,8,14,1,6,1,1,52,10302.0,10626.9,1771.1499999999999,0.0
503,15,3,8,15,1,5,1,1,48,0.0,28237.7,5647.54,7950.0
503,15,9,15,13,1,4,1,1,72,26906.0,21400.4,5350.1,3300.0
503,15,9,15,14,1,6,1,1,46,0.0,37024.0,6170.666666666667,62300.0
503,15,9,15,15,1,2,1,1,63,0.0,19752.3,9876.15,13000.0
503,15,15,11,13,1,5,1,1,34,24020.0,23421.8,4684.36,5000.0
503,15,15,11,14,1,7,1,1,58,9033.0,18665.2,2666.457142857143,5300.0
503,15,21,17,14,1,2,1,1,86,0.0,4943.1,2471.55,6750.0
503,15,21,17,15,1,2,1,1,46,2432.0,15520.7,7760.35,9600.0
503,15,29,22,15,1,6,1,1,38,17110.0,23255.8,3875.9666666666667,1000.0
503,15,35,8,13,1,4,1,1,55,0.0,93650.8,23412.7,4000.0
503,15,35,8,14,1,3,1,1,50,7042.0,24852.9,8284.300000000001,10800.0
503,15,39,12,13,1,4,1,1,35,0.0,28110.0,7027.5,2200.0
503,15,39,12,15,1,5,1,1,44,0.0,43400.8,8680.16,0.0
503,17,15,2,14,1,3,1,1,52,14396.0,41098.2,13699.4,15400.0
503,17,15,2,15,1,3,1,1,50,25816.0,36271.2,12090.4,12500.0
503,17,15,2,19,1,7,1,1,70,14775.0,42494.6,6070.657142857142,9000.0
503,17,21,19,13,1,3,1,1,58,0.0,20869.3,6956.433333333333,21450.0
503,17,21,19,14,1,4,1,1,30,0.0,18706.699999999997,4676.674999999999,6600.0
503,17,21,19,15,1,5,1,1,44,0.0,37055.3,7411.06,3500.0
503,17,25,11,13,1,4,1,1,36,15647.0,12615.3,3153.825,0.0
503,17,25,11,14,1,4,1,1,52,0.0,34853.0,8713.25,14400.0
503,17,33,7,13,1,1,1,1,75,0.0,6383.8,6383.8,0.0
503,19,1,7,13,1,4,1,1,32,0.0,16880.0,4220.0,1050.0
503,19,1,7,15,1,7,1,1,42,13816.0,20757.300000000003,2965.3285714285716,7000.0
503,19,15,4,13,1,3,1,1,38,9475.0,21059.4,7019.8,8700.0
503,19,15,4,14,1,7,1,1,43,3914.0,12984.4,1854.9142857142856,0.0
503,19,15,4,15,1,5,1,1,36,10360.0,14219.699999999999,2843.9399999999996,1100.0
503,21,3,5,13,1,4,1,1,44,8443.0,16315.0,4078.75,10150.0
503,21,3,5,15,1,4,1,1,49,4388.0,19080.6,4770.15,12400.0
503,21,3,5,19,1,2,1,1,43,11656.0,7473.0,3736.5,5800.0
503,21,21,2,13,1,10,1,1,35,5981.0,23838.399999999998,2383.8399999999997,6500.0
503,21,21,2,14,1,5,1,1,42,2914.0,16610.8,3322.16,17400.0
503,23,17,2,13,1,6,1,1,25,6596.0,14105.3,2350.883333333333,0.0
503,23,17,2,14,1,4,1,1,61,5640.0,21005.9,5251.475,0.0
503,23,17,2,15,1,4,1,1,28,5209.0,13686.4,3421.6,0.0
503,25,1,20,13,1,6,1,1,42,29238.0,33569.9,5594.983333333334,0.0
503,25,1,20,14,1,5,1,1,40,27889.0,22762.7,4552.54,0.0
503,25,5,11,13,1,4,1,1,49,0.0,34018.0,8504.5,26500.0
503,25,5,11,14,1,4,1,1,64,15563.0,34087.5,8521.875,1100.0
503,25,5,11,15,1,5,1,1,54,0.0,17946.8,3589.3599999999997,5100.0
503,25,13,26,13,1,5,1,1,80,0.0,29487.5,5897.5,44500.0
503,25,17,13,13,1,3,1,1,45,3854.0,21477.5,7159.166666666667,45200.0
503,25,17,13,14,1,4,1,1,39,27293.0,39238.0,9809.5,2000.0
503,25,17,13,15,1,3,1,1,36,23689.0,15142.699999999999,5047.566666666667,0.0
503,25,23,12,13,1,4,1,1,45,15041.0,18473.4,4618.35,25000.0
503,25,23,12,14,1,4,1,1,59,52446.0,26782.9,6695.725,0.0
503,25,23,12,15,1,6,1,1,55,0.0,28470.600000000002,4745.1,280000.0
503,25,27,24,13,1,3,1,1,57,0.0,11405.7,3801.9,0.0
503,25,27,24,14,1,5,1,1,50,59916.0,21444.5,4288.9,0.0
503,25,27,24,15,1,5,1,1,51,39101.0,40273.6,8054.719999999999,6100.0
503,27,25,4,13,1,8,1,1,74,594.0,14612.399999999998,1826.5499999999997,0.0
503,27,25,4,14,1,5,1,1,36,651.0,10579.7,2115.94,0.0
503,27,25,4,15,1,7,1,1,62,1825.0,22183.8,3169.1142857142854,6200.0
503,28,17,15,13,1,5,1,1,56,30542.0,21851.5,4370.3,7900.0
503,28,17,15,14,1,3,1,1,71,0.0,13894.0,4631.333333333333,7800.0
503,28,17,15,15,1,4,1,1,39,19347.0,16680.2,4170.05,7900.0
503,28,29,3,13,1,1,1,1,81,0.0,4028.7,4028.7,0.0
503,28,29,3,14,1,5,1,1,43,16998.0,30072.9,6014.58,9600.0
503,28,29,3,15,1,5,1,1,76,15904.0,8550.900000000001,1710.1800000000003,2100.0
503,28,33,16,14,1,5,1,1,44,13253.0,10494.5,2098.9,1400.0
503,28,33,16,15,1,4,1,1,29,0.0,24582.7,6145.675,3200.0
503,29,9,17,14,1,5,1,1,38,5013.0,11338.8,2267.7599999999998,0.0
503,29,9,17,19,1,5,1,1,47,17207.0,16265.8,3253.16,360.0
503,29,9,17,20,1,4,1,1,34,18576.0,22813.3,5703.325,800.0
505,1,5,14,13,1,4,1,1,47,66163.0,36134.0,9033.5,0.0
505,1,5,14,14,1,2,1,1,58,0.0,29061.8,14530.9,132000.0
505,1,5,14,15,1,3,1,1,71,12728.0,21566.5,7188.833333333333,0.0
505,1,9,2,13,1,5,1,1,49,73557.0,56097.6,11219.52,0.0
505,1,9,2,14,1,2,1,1,74,0.0,36497.3,18248.65,0.0
505,1,9,2,15,1,4,1,1,45,4365.0,26102.2,6525.55,0.0
505,1,15,16,13,1,2,1,1,59,10849.0,16216.7,8108.35,1000.0
505,1,15,16,14,1,5,1,1,45,0.0,21653.0,4330.6,0.0
505,1,15,16,15,1,2,1,1,74,0.0,5412.6,2706.3,0.0
505,3,1,11,14,1,5,1,1,37,0.0,24616.0,4923.2,5450.0
505,3,1,11,15,1,4,1,1,67,0.0,24883.199999999997,6220.799999999999,160000.0
505,5,1,13,13,1,4,1,1,37,0.0,51408.5,12852.125,0.0
505,5,1,13,15,1,5,1,1,45,35957.0,38642.7,7728.539999999999,5800.0
505,5,1,13,19,1,4,1,1,44,23583.0,32690.999999999996,8172.749999999999,0.0
505,5,5,17,13,1,5,1,1,52,5308.0,19375.4,3875.0800000000004,105000.0
505,5,5,17,19,1,4,1,1,57,16804.0,17336.9,4334.225,24500.0
505,5,9,3,14,1,5,1,1,39,23127.0,13523.699999999999,2704.74,24700.0
505,5,9,3,15,1,2,1,1,86,0.0,9040.8,4520.4,0.0
505,5,17,2,13,1,2,1,1,81,0.0,8584.0,4292.0,0.0
505,5,23,4,14,1,1,1,1,84,0.0,2344.6,2344.6,0.0
505,5,23,4,15,1,5,1,1,49,25753.0,31966.8,6393.36,90800.0
505,5,27,22,13,1,4,1,1,37,7427.0,13795.0,3448.75,14000.0
505,5,27,22,14,1,4,1,1,40,25190.0,21285.7,5321.425,8000.0
505,5,27,22,15,1,4,1,1,44,57120.0,39828.600000000006,9957.150000000001,0.0
505,5,35,6,14,1,5,1,1,38,5941.0,22470.4,4494.08,0.0
505,5,41,11,13,1,3,1,1,54,0.0,23034.5,7678.166666666667,2000.0
505,5,41,11,15,1,4,1,1,33,12731.0,19389.5,4847.375,0.0
505,5,47,19,13,1,6,1,1,41,30076.0,24156.600000000002,4026.1000000000004,160000.0
505,5,47,19,15,1,5,1,1,45,4808.0,41609.2,8321.84,90000.0
505,5,47,19,19,1,6,1,1,48,31846.0,38295.1,6382.516666666666,45000.0
505,7,7,8,13,1,7,1,1,44,0.0,13625.1,1946.4428571428573,0.0
505,7,7,8,14,1,7,1,1,68,0.0,13498.699999999999,1928.3857142857141,550.0
505,7,7,8,15,1,4,1,1,52,0.0,10578.7,2644.675,0.0
505,9,5,8,14,1,5,1,1,53,19713.0,26102.4,5220.4800000000005,5000.0
505,9,5,8,15,1,4,1,1,32,29580.0,20188.9,5047.225,4000.0
505,9,11,22,15,1,6,1,1,48,8765.0,13449.699999999999,2241.6166666666663,4100.0
505,9,15,10,13,1,3,1,1,47,78129.0,34364.3,11454.766666666668,48000.0
505,9,15,10,14,1,5,1,1,74,7623.0,19577.9,3915.5800000000004,40000.0
505,9,15,10,15,1,8,1,1,47,12825.0,22295.2,2786.9,6700.0
505,9,19,9,15,1,2,1,1,82,0.0,6073.1,3036.55,0.0
505,9,25,2,13,1,3,1,1,53,20597.0,39721.600000000006,13240.533333333335,19000.0
505,9,25,2,14,1,4,1,1,70,35074.0,33655.100000000006,8413.775000000001,40800.0
505,9,25,2,15,1,5,1,1,43,18448.0,27668.1,5533.62,21800.0
505,9,33,27,15,1,2,1,1,80,0.0,8181.0,4090.5,1400.0
505,9,37,1,13,1,7,1,1,79,28078.0,30400.6,4342.942857142857,7000.0
505,9,37,1,14,1,7,1,1,50,3607.0,20753.800000000003,2964.8285714285716,18200.0
505,11,3,8,19,1,7,1,1,44,13681.0,18696.6,2670.942857142857,1000.0
505,13,5,1,13,1,5,1,1,33,4306.0,14503.3,2900.66,0.0
505,13,5,1,14,1,6,1,1,33,7900.0,14705.400000000001,2450.9,5200.0
505,13,5,1,15,1,5,1,1,45,2862.0,14598.400000000001,2919.6800000000003,12400.0
505,13,15,5,13,1,3,1,1,27,4244.0,10708.1,3569.366666666667,0.0
505,13,15,5,14,1,4,1,1,41,1697.0,16150.1,4037.525,23500.0
505,13,15,5,15,1,11,1,1,46,12926.0,20420.9,1856.4454545454546,2000.0
505,15,3,6,13,1,4,1,1,72,0.0,37746.9,9436.725,29650.0
505,15,3,6,15,1,4,1,1,50,0.0,22855.7,5713.925,10000.0
505,15,7,7,13,1,6,1,1,45,7631.0,39866.5,6644.416666666667,9700.0
505,15,7,7,14,1,4,1,1,47,0.0,28411.2,7102.8,13460.0
505,15,17,24,14,1,5,1,1,38,31069.0,19104.300000000003,3820.8600000000006,1000.0
505,15,21,25,13,1,5,1,1,55,5044.0,19292.1,3858.4199999999996,11600.0
505,15,21,25,14,1,2,1,1,84,0.0,5045.1,2522.55,6500.0
505,15,25,20,13,1,4,1,1,32,0.0,18000.0,4500.0,5000.0
505,15,25,20,14,1,6,1,1,42,22911.0,47698.7,7949.783333333333,35000.0
505,15,25,20,15,1,6,1,1,58,39449.0,33538.5,5589.75,3000.0
505,15,27,25,13,1,5,1,1,51,82770.0,49353.9,9870.78,28000.0
505,15,27,25,14,1,5,1,1,42,0.0,15343.9,3068.7799999999997,150.0
505,15,27,25,15,1,4,1,1,42,0.0,17619.2,4404.8,800.0
505,15,31,12,14,1,3,1,1,50,0.0,37907.7,12635.9,10000.0
505,15,31,12,15,1,6,1,1,39,0.0,32026.4,5337.733333333334,9000.0
505,15,31,12,19,1,4,1,1,48,0.0,23500.300000000003,5875.075000000001,4000.0
505,17,1,16,13,1,3,1,1,35,0.0,21081.2,7027.066666666667,5500.0
505,17,1,16,15,1,5,1,1,66,7388.0,22221.5,4444.3,4600.0
505,17,1,16,19,1,3,1,1,73,0.0,16671.4,5557.133333333334,0.0
505,17,5,9,13,1,3,1,1,54,12543.0,20272.7,6757.566666666667,2000.0
505,17,5,9,15,1,6,1,1,71,0.0,25850.2,4308.366666666667,2000.0
505,17,11,4,13,1,4,1,1,42,0.0,23243.7,5810.925,6000.0
505,17,11,4,14,1,3,1,1,58,0.0,28892.6,9630.866666666667,3200.0
505,17,11,4,15,1,6,1,1,47,41916.0,29393.600000000002,4898.933333333333,2700.0
505,17,15,9,14,1,4,1,1,57,2165.0,18481.5,4620.375,500.0
505,17,15,9,15,1,5,1,1,45,0.0,30293.7,6058.74,5200.0
505,17,23,8,13,1,3,1,1,56,27123.0,36522.3,12174.1,0.0
505,17,23,8,14,1,3,1,1,67,0.0,23469.2,7823.066666666667,0.0
505,17,23,8,15,1,4,1,1,49,0.0,37248.1,9312.025,6500.0
505,21,3,25,13,1,5,1,1,51,33957.0,42399.9,8479.98,7000.0
505,21,3,25,14,1,6,1,1,40,0.0,27741.3,4623.55,24150.0
505,21,3,25,15,1,6,1,1,51,0.0,27592.1,4598.683333333333,1900.0
505,21,9,26,19,1,4,1,1,44,7431.0,23715.2,5928.8,2300.0
505,21,13,8,13,1,4,1,1,45,0.0,28677.6,7169.4,13000.0
505,21,13,8,14,1,4,1,1,60,14793.0,44175.6,11043.9,10200.0
505,21,13,8,15,1,4,1,1,41,0.0,29912.8,7478.2,450000.0
505,21,19,9,13,1,6,1,1,50,30777.0,62698.7,10449.783333333333,8660.0
505,21,19,9,15,1,5,1,1,51,13825.0,25776.4,5155.280000000001,3600.0
505,21,23,30,14,1,3,1,1,52,3713.0,15539.699999999999,5179.9,10900.0
505,21,25,21,14,1,11,1,1,59,22051.0,51128.899999999994,4648.081818181818,4820.0
505,21,25,21,15,1,3,1,1,57,13016.0,26676.1,8892.033333333333,3192.0
505,23,7,2,13,1,2,1,1,70,0.0,8058.2,4029.1,0.0
505,23,11,22,13,1,5,1,1,51,15913.0,21504.6,4300.92,5500.0
505,23,11,22,14,1,2,1,1,62,0.0,12666.599999999999,6333.299999999999,14900.0
