tinh,huyen,xa,diaban,hoso,matv,hsize,m1ac2,m1ac3,age,indi_income,HH_Income,hsize_working,indi_work_hours,hh_work_hours,avg_work_hours,HH_consumption,HH_consumption_avr,HH_Wealth
401,49,3,4,15,1,4,1,1,37,4870.0,4870.0,1.0,2000.0,2000.0,2000.0,32503.9,8125.975,400.0
401,49,17,9,13,1,4,1,1,46,19402.0,27116.0,2.0,2160.0,4176.0,2088.0,17759.3,4439.825,12000.0
401,49,17,9,14,1,5,1,1,32,4558.0,4558.0,1.0,2520.0,2520.0,2520.0,19233.0,3846.6,2500.0
401,49,43,13,15,1,6,1,1,50,5839.0,5839.0,1.0,864.0,864.0,864.0,21389.6,3564.933333333333,8000.0
401,49,57,3,14,1,4,1,1,35,4541.0,4541.0,1.0,1440.0,1440.0,1440.0,16264.0,4066.0,1200.0
401,51,19,5,13,1,3,1,1,53,3857.0,6697.0,2.0,2016.0,4112.0,2056.0,17180.3,5726.766666666666,3100.0
401,51,33,2,14,1,5,1,1,50,5844.0,5844.0,1.0,1840.0,1840.0,1840.0,16011.2,3202.2400000000002,6600.0
401,51,45,8,14,1,5,1,1,36,11688.0,11688.0,1.0,1880.0,1880.0,1880.0,19093.7,3818.7400000000002,300.0
401,51,59,1,13,1,4,1,1,57,3409.0,3409.0,1.0,1075.0,1075.0,1075.0,15085.6,3771.4,300.0
401,51,59,1,14,1,4,1,1,46,9252.0,9252.0,1.0,2068.0,2068.0,2068.0,14336.5,3584.125,6600.0
401,53,11,15,14,1,3,1,1,47,16276.0,16276.0,1.0,2808.0,2808.0,2808.0,20595.0,6865.0,16000.0
401,53,23,9,13,1,4,1,1,49,17727.0,17727.0,1.0,2600.0,2600.0,2600.0,14973.6,3743.4,4540.0
401,53,23,9,14,1,7,1,1,54,5182.0,5182.0,1.0,2456.0,2456.0,2456.0,27561.9,3937.414285714286,17000.0
401,53,39,14,13,1,5,1,1,56,4174.0,4174.0,1.0,1218.0,1218.0,1218.0,15175.4,3035.08,2400.0
401,53,51,6,13,1,5,1,1,59,3000.0,3000.0,1.0,4992.0,4992.0,4992.0,29789.399999999998,5957.879999999999,0.0
401,53,61,7,13,1,6,1,1,51,8863.0,8863.0,1.0,1740.0,1740.0,1740.0,15793.000000000002,2632.166666666667,7730.0
401,53,61,7,14,1,6,1,1,36,5357.0,19597.0,2.0,1652.0,4540.0,2270.0,21592.500000000004,3598.7500000000005,0.0
403,1,1,13,14,1,2,1,1,72,12225.0,12225.0,1.0,2496.0,2496.0,2496.0,40211.7,20105.85,0.0
403,1,1,13,20,1,3,1,1,48,13719.0,45379.0,2.0,2664.0,5160.0,2580.0,44146.899999999994,14715.633333333331,15000.0
403,1,9,27,22,1,5,1,1,89,31485.0,58308.0,3.0,2200.0,5720.0,1906.6666666666667,54936.4,10987.28,0.0
403,1,15,6,13,1,6,1,1,42,102922.0,126712.0,2.0,2304.0,4608.0,2304.0,81787.2,13631.199999999999,0.0
403,1,15,6,20,1,4,1,1,44,35619.0,60420.0,2.0,2688.0,4240.0,2120.0,56590.0,14147.5,25000.0
403,1,29,23,15,1,6,1,1,48,5130.0,16886.0,2.0,2400.0,4900.0,2450.0,24006.2,4001.0333333333333,2600.0
403,5,19,11,13,1,5,1,1,40,2093.0,2093.0,1.0,2000.0,2000.0,2000.0,19333.699999999997,3866.7399999999993,0.0
403,5,19,11,14,1,5,1,1,39,4275.0,4275.0,1.0,1560.0,1560.0,1560.0,16915.1,3383.0199999999995,15500.0
403,5,19,11,15,1,4,1,1,37,4709.0,4709.0,1.0,1260.0,1260.0,1260.0,9957.199999999999,2489.2999999999997,16600.0
403,7,13,8,14,1,5,1,1,48,23349.0,27746.0,2.0,2436.0,5196.0,2598.0,45137.1,9027.42,34500.0
403,11,1,23,15,1,4,1,1,56,8837.0,8837.0,1.0,1440.0,1440.0,1440.0,14484.1,3621.025,0.0
403,11,23,7,13,1,5,1,1,40,6156.0,6156.0,1.0,1308.0,1308.0,1308.0,14036.199999999999,2807.24,0.0
403,11,23,7,14,1,3,1,1,55,11115.0,11115.0,1.0,1176.0,1176.0,1176.0,11724.9,3908.2999999999997,0.0
403,11,23,7,15,1,5,1,1,63,15733.0,15733.0,1.0,1603.0,1603.0,1603.0,12173.5,2434.7,0.0
403,11,41,4,14,1,3,1,1,67,3420.0,3420.0,1.0,1008.0,1008.0,1008.0,9077.9,3025.9666666666667,3540.0
403,13,13,3,21,1,4,1,1,41,4275.0,4275.0,1.0,2592.0,2592.0,2592.0,18991.5,4747.875,0.0
403,13,31,2,13,1,5,1,1,32,1962.0,3706.0,2.0,1800.0,4040.0,2020.0,12117.900000000001,2423.5800000000004,0.0
403,13,31,2,14,1,6,1,1,39,611.0,611.0,1.0,2480.0,2480.0,2480.0,13247.3,2207.883333333333,0.0
403,13,31,2,19,1,7,1,1,30,4186.0,7674.0,2.0,1920.0,3840.0,1920.0,16818.0,2402.5714285714284,7200.0
403,13,43,3,14,1,5,1,1,38,2616.0,3488.0,2.0,1952.0,3712.0,1856.0,17331.4,3466.28,15000.0
403,15,5,5,15,1,4,1,1,31,1309.0,1309.0,1.0,2240.0,2240.0,2240.0,8883.8,2220.95,21500.0
403,15,35,10,13,1,7,1,1,45,628.0,1256.0,2.0,1578.0,3156.0,1578.0,19970.5,2852.9285714285716,57000.0
403,15,35,10,14,1,3,1,1,44,418.0,418.0,1.0,1656.0,1656.0,1656.0,8556.0,2852.0,22000.0
403,15,35,10,15,1,4,1,1,35,1047.0,1047.0,1.0,2345.0,2345.0,2345.0,9727.800000000001,2431.9500000000003,10000.0
403,17,7,10,19,1,5,1,1,42,6105.0,6105.0,1.0,1880.0,1880.0,1880.0,20926.0,4185.2,13800.0
403,17,17,12,13,1,9,1,1,42,7182.0,7182.0,1.0,2880.0,2880.0,2880.0,18392.1,2043.5666666666666,18900.0
403,17,17,12,20,1,6,1,1,41,2565.0,2565.0,1.0,1500.0,1500.0,1500.0,16196.7,2699.4500000000003,38000.0
403,17,23,1,13,1,5,1,1,48,3420.0,6840.0,2.0,1700.0,3400.0,1700.0,18431.7,3686.34,15500.0
403,17,23,1,14,1,5,1,1,34,15732.0,15732.0,1.0,2468.0,2468.0,2468.0,20311.9,4062.38,200.0
403,17,23,1,15,1,5,1,1,37,17100.0,17100.0,1.0,2672.0,2672.0,2672.0,21488.9,4297.780000000001,38600.0
403,17,33,10,14,1,4,1,1,40,10260.0,13253.0,2.0,1900.0,3720.0,1860.0,11927.3,2981.825,0.0
403,17,33,10,19,1,3,1,1,25,11406.0,11406.0,1.0,1860.0,1860.0,1860.0,6691.7,2230.5666666666666,0.0
403,17,43,7,13,1,4,1,1,49,17589.0,17589.0,1.0,2400.0,2400.0,2400.0,63621.2,15905.3,18800.0
403,17,43,7,19,1,3,1,1,44,13192.0,13192.0,1.0,1950.0,1950.0,1950.0,32069.600000000002,10689.866666666667,1500.0
403,17,63,14,13,1,6,1,1,35,16930.0,18598.0,2.0,2080.0,4472.0,2236.0,22506.0,3751.0,19600.0
403,17,75,5,14,1,2,1,1,47,5130.0,5130.0,1.0,1800.0,1800.0,1800.0,10001.6,5000.8,0.0
403,17,75,5,15,1,5,1,1,44,25650.0,32490.0,2.0,2496.0,4746.0,2373.0,22877.4,4575.4800000000005,2000.0
403,19,1,2,13,1,4,1,1,47,22470.0,49118.0,2.0,1920.0,4224.0,2112.0,37066.8,9266.7,0.0
403,19,1,2,14,1,4,1,1,41,13389.0,13389.0,1.0,2400.0,2400.0,2400.0,22042.4,5510.6,10120.0
403,19,1,2,15,1,4,1,1,37,17061.0,32979.0,2.0,2112.0,4704.0,2352.0,42460.0,10615.0,23400.0
403,19,15,16,15,1,5,1,1,49,11500.0,11500.0,1.0,2160.0,2160.0,2160.0,16237.0,3247.4,1700.0
403,19,15,16,19,1,7,1,1,55,5233.0,9812.0,2.0,1600.0,3200.0,1600.0,19855.7,2836.5285714285715,2750.0
403,19,25,9,13,1,5,1,1,44,5233.0,9419.0,2.0,1680.0,3600.0,1800.0,17336.4,3467.28,10300.0
403,19,25,9,14,1,3,1,1,47,3121.0,3121.0,1.0,2090.0,2090.0,2090.0,12378.0,4126.0,13700.0
403,19,25,9,15,1,4,1,1,47,30096.0,30096.0,1.0,2352.0,2352.0,2352.0,14197.4,3549.35,13200.0
403,19,35,5,13,1,3,1,1,31,11286.0,11286.0,1.0,1026.0,1026.0,1026.0,16249.3,5416.433333333333,16600.0
403,19,35,5,15,1,3,1,1,26,13595.0,13595.0,1.0,2496.0,2496.0,2496.0,12746.9,4248.966666666666,10300.0
403,21,15,6,15,1,4,1,1,38,2181.0,2181.0,1.0,1426.0,1426.0,1426.0,10730.0,2682.5,2500.0
403,23,3,3,13,1,5,1,1,42,9790.0,9790.0,1.0,1950.0,1950.0,1950.0,15737.1,3147.42,6400.0
403,23,3,3,14,1,2,1,1,54,1283.0,1283.0,1.0,584.0,584.0,584.0,11910.5,5955.25,6500.0
403,23,19,12,14,1,4,1,1,43,11970.0,17955.0,2.0,2080.0,3850.0,1925.0,23518.3,5879.575,22400.0
403,23,19,12,15,1,3,1,1,59,48635.0,48635.0,1.0,2112.0,2112.0,2112.0,40272.600000000006,13424.200000000003,0.0
403,23,29,3,13,1,5,1,1,49,3719.0,3719.0,1.0,2160.0,2160.0,2160.0,27165.0,5433.0,14500.0
403,23,29,3,15,1,4,1,1,44,26779.0,26779.0,1.0,2696.0,2696.0,2696.0,35475.399999999994,8868.849999999999,32500.0
403,23,39,8,14,1,3,1,1,74,3497.0,3497.0,1.0,1560.0,1560.0,1560.0,13798.2,4599.400000000001,0.0
403,23,49,11,19,1,7,1,1,49,7695.0,7695.0,1.0,1488.0,1488.0,1488.0,53517.1,7645.3,10700.0
403,23,49,11,20,1,7,1,1,40,17596.0,17596.0,1.0,2768.0,2768.0,2768.0,46337.299999999996,6619.614285714285,49260.0
403,23,59,4,14,1,7,1,1,51,28729.0,28729.0,1.0,2496.0,2496.0,2496.0,37647.2,5378.171428571428,9100.0
403,25,3,20,13,1,4,1,1,50,9029.0,16929.0,2.0,2920.0,5016.0,2508.0,30900.500000000004,7725.125000000001,22315.0
403,25,3,20,15,1,4,1,1,38,3848.0,3848.0,1.0,1620.0,1620.0,1620.0,19206.199999999997,4801.549999999999,190.0
403,25,3,20,19,1,4,1,1,51,17186.0,17186.0,1.0,2496.0,2496.0,2496.0,30597.8,7649.45,18400.0
403,25,11,16,14,1,4,1,1,62,19523.0,19523.0,1.0,768.0,768.0,768.0,22857.4,5714.35,0.0
403,25,11,16,20,1,5,1,1,42,7182.0,7182.0,1.0,1888.0,1888.0,1888.0,21732.5,4346.5,29800.0
403,25,21,14,13,1,4,1,1,48,12526.0,12526.0,1.0,2010.0,2010.0,2010.0,20197.6,5049.4,2600.0
403,25,31,8,19,1,4,1,1,45,2138.0,3780.0,2.0,1600.0,3456.0,1728.0,10552.0,2638.0,8600.0
403,25,41,7,13,1,6,1,1,55,12569.0,12569.0,1.0,3600.0,3600.0,3600.0,18391.5,3065.25,0.0
403,25,41,7,14,1,3,1,1,73,5130.0,5130.0,1.0,1680.0,1680.0,1680.0,12188.800000000001,4062.933333333334,520.0
403,25,41,7,15,1,4,1,1,65,10260.0,10260.0,1.0,2632.0,2632.0,2632.0,16487.800000000003,4121.950000000001,0.0
403,25,51,12,13,1,4,1,1,76,13280.0,13280.0,1.0,2112.0,2112.0,2112.0,25735.8,6433.95,0.0
403,25,51,12,14,1,4,1,1,44,5756.0,5756.0,1.0,1590.0,1590.0,1590.0,16635.5,4158.875,500.0
403,27,9,2,13,1,5,1,1,38,3140.0,3140.0,1.0,960.0,960.0,960.0,7638.7,1527.74,5000.0
403,27,21,8,13,1,3,1,1,62,5216.0,11013.0,2.0,2304.0,4608.0,2304.0,18652.5,6217.5,11300.0
403,27,37,6,13,1,5,1,1,65,1496.0,1496.0,1.0,1600.0,1600.0,1600.0,22434.9,4486.9800000000005,9298.0
403,29,5,8,13,1,4,1,1,41,2462.0,2462.0,1.0,1432.0,1432.0,1432.0,14140.300000000001,3535.0750000000003,11400.0
403,29,19,2,13,1,5,1,1,37,8550.0,8550.0,1.0,1425.0,1425.0,1425.0,14912.7,2982.54,3000.0
403,29,19,2,14,1,4,1,1,33,10260.0,10260.0,1.0,1200.0,1200.0,1200.0,13162.7,3290.675,16000.0
403,29,19,2,15,1,2,1,1,46,6860.0,6860.0,1.0,1536.0,1536.0,1536.0,15926.3,7963.15,15500.0
403,29,31,11,13,1,4,1,1,49,8443.0,21635.0,2.0,1440.0,2800.0,1400.0,17612.9,4403.225,1000.0
403,29,31,11,14,1,4,1,1,55,12269.0,12269.0,1.0,2112.0,2112.0,2112.0,24852.4,6213.1,0.0
403,29,55,5,13,1,6,1,1,39,6977.0,6977.0,1.0,1640.0,1640.0,1640.0,14312.8,2385.4666666666667,7000.0
403,29,55,5,15,1,5,1,1,50,6840.0,14365.0,2.0,960.0,1968.0,984.0,23687.300000000003,4737.460000000001,12300.0
403,31,1,8,13,1,4,1,1,37,11543.0,14108.0,2.0,2040.0,4776.0,2388.0,13565.300000000001,3391.3250000000003,16400.0
403,31,23,12,13,1,6,1,1,50,12420.0,12420.0,1.0,2516.0,2516.0,2516.0,33805.2,5634.2,34300.0
403,31,23,12,14,1,6,1,1,71,9234.0,9234.0,1.0,2288.0,2288.0,2288.0,22346.4,3724.4,28350.0
403,31,47,8,14,1,4,1,1,61,10072.0,10072.0,1.0,2112.0,2112.0,2112.0,15501.4,3875.35,20100.0
403,31,61,7,14,1,3,1,1,31,9405.0,9405.0,1.0,1760.0,1760.0,1760.0,13746.1,4582.033333333334,1700.0
403,33,9,12,14,1,4,1,1,36,8123.0,8123.0,1.0,1944.0,1944.0,1944.0,14883.5,3720.875,13600.0
403,33,37,13,14,1,4,1,1,41,3848.0,3848.0,1.0,2160.0,2160.0,2160.0,12367.2,3091.8,6000.0
403,33,47,9,13,1,3,1,1,50,702.0,11390.0,2.0,2880.0,4880.0,2440.0,18686.699999999997,6228.899999999999,2000.0
403,33,47,9,15,1,3,1,1,53,4233.0,4233.0,1.0,1440.0,1440.0,1440.0,15968.699999999999,5322.9,5500.0
403,33,55,5,15,1,6,1,1,61,5558.0,5558.0,1.0,960.0,960.0,960.0,17307.7,2884.616666666667,8100.0
403,35,21,8,14,1,4,1,1,63,5643.0,11628.0,2.0,1540.0,2740.0,1370.0,18517.2,4629.3,0.0
403,35,33,15,13,1,6,1,1,78,2879.0,2879.0,1.0,1760.0,1760.0,1760.0,16674.6,2779.1,8400.0
403,35,41,9,14,1,6,1,1,66,1710.0,1710.0,1.0,1560.0,1560.0,1560.0,17640.0,2940.0,21300.0
403,37,7,15,13,1,4,1,1,54,12312.0,12312.0,1.0,2400.0,2400.0,2400.0,13394.9,3348.725,10050.0
403,37,23,6,14,1,5,1,1,53,9320.0,11372.0,2.0,2150.0,2790.0,1395.0,17075.8,3415.16,9000.0
403,37,31,8,14,1,3,1,1,59,4486.0,4486.0,1.0,960.0,960.0,960.0,15388.5,5129.5,500.0
403,39,55,12,13,1,6,1,1,62,3078.0,3078.0,1.0,1800.0,1800.0,1800.0,36998.9,6166.483333333334,1000.0
405,1,5,10,20,1,4,1,1,44,50306.0,50306.0,1.0,1920.0,1920.0,1920.0,26221.3,6555.325,0.0
405,1,5,10,21,1,6,1,1,64,20290.0,41252.0,3.0,2288.0,6368.0,2122.6666666666665,31118.9,5186.483333333334,0.0
405,1,7,7,14,1,3,1,1,59,36281.0,80259.0,3.0,1920.0,3768.0,1256.0,50660.8,16886.933333333334,0.0
405,1,13,5,13,1,4,1,1,45,30488.0,56510.0,2.0,2112.0,4224.0,2112.0,59140.7,14785.175,0.0
405,1,13,5,15,1,3,1,1,37,27667.0,27667.0,1.0,2304.0,2304.0,2304.0,34924.9,11641.633333333333,2200.0
405,1,43,2,15,1,4,1,1,35,11710.0,11710.0,1.0,1680.0,1680.0,1680.0,18441.9,4610.475,7000.0
405,3,1,1,13,1,4,1,1,48,5665.0,7745.0,2.0,1240.0,2340.0,1170.0,22347.1,5586.775,16000.0
405,3,9,2,15,1,5,1,1,37,12417.0,15452.0,2.0,1920.0,4200.0,2100.0,19789.4,3957.88,4000.0
405,5,1,3,13,1,3,1,1,55,63644.0,63644.0,1.0,2916.0,2916.0,2916.0,46994.8,15664.933333333334,1750.0
405,5,1,3,14,1,4,1,1,48,36586.0,36586.0,1.0,1920.0,1920.0,1920.0,58495.7,14623.925,8600.0
405,5,5,6,13,1,2,1,1,79,2328.0,5569.0,2.0,1080.0,3300.0,1650.0,9273.7,4636.85,0.0
405,5,15,9,13,1,4,1,1,55,3187.0,3187.0,1.0,3708.0,3708.0,3708.0,34483.4,8620.85,15500.0
405,5,15,9,20,1,3,1,1,37,6098.0,6098.0,1.0,1960.0,1960.0,1960.0,24016.9,8005.633333333334,1800.0
405,5,27,2,14,1,5,1,1,52,2324.0,2324.0,1.0,1620.0,1620.0,1620.0,22061.0,4412.2,17600.0
405,5,37,19,14,1,5,1,1,57,9595.0,9595.0,1.0,1760.0,1760.0,1760.0,41520.7,8304.14,0.0
405,5,37,19,15,1,6,1,1,35,927.0,927.0,1.0,840.0,840.0,840.0,24234.600000000002,4039.1000000000004,0.0
405,5,37,19,20,1,4,1,1,56,929.0,929.0,1.0,840.0,840.0,840.0,217071.4,54267.85,0.0
405,7,3,5,15,1,5,1,1,44,6096.0,6096.0,1.0,984.0,984.0,984.0,18815.5,3763.1,12500.0
405,7,19,9,13,1,6,1,1,50,885.0,885.0,1.0,756.0,756.0,756.0,33750.6,5625.099999999999,25000.0
405,7,39,3,15,1,5,1,1,39,4016.0,4016.0,1.0,1344.0,1344.0,1344.0,16575.0,3315.0,19050.0
405,7,61,6,13,1,5,1,1,40,6703.0,6703.0,1.0,1500.0,1500.0,1500.0,14929.1,2985.82,800.0
405,7,61,6,14,1,5,1,1,40,7302.0,7302.0,1.0,1568.0,1568.0,1568.0,14208.1,2841.62,7200.0
405,9,9,4,13,1,4,1,1,41,3651.0,3651.0,1.0,2208.0,2208.0,2208.0,21561.4,5390.35,28000.0
405,9,21,1,13,1,5,1,1,58,5534.0,5534.0,1.0,1720.0,1720.0,1720.0,47999.100000000006,9599.820000000002,137250.0
405,9,21,1,15,1,4,1,1,40,2974.0,2974.0,1.0,1704.0,1704.0,1704.0,24375.1,6093.775,80500.0
405,9,59,7,13,1,4,1,1,58,1829.0,1829.0,1.0,1741.0,1741.0,1741.0,52323.7,13080.925,36600.0
405,9,59,7,15,1,5,1,1,43,4020.0,4020.0,1.0,2010.0,2010.0,2010.0,11560.8,2312.16,10200.0
405,11,37,12,14,1,4,1,1,53,5611.0,5611.0,1.0,4080.0,4080.0,4080.0,8333.6,2083.4,2500.0
405,11,41,2,15,1,4,1,1,36,4417.0,4417.0,1.0,2280.0,2280.0,2280.0,12234.6,3058.65,18000.0
405,11,43,8,14,1,4,1,1,43,3403.0,11313.0,2.0,1290.0,3174.0,1587.0,18156.5,4539.125,200.0
405,11,43,8,15,1,4,1,1,33,6438.0,6438.0,1.0,2170.0,2170.0,2170.0,11109.0,2777.25,10700.0
405,11,43,8,19,1,4,1,1,41,2967.0,2967.0,1.0,1140.0,1140.0,1140.0,21578.699999999997,5394.674999999999,13200.0
405,11,49,3,13,1,8,1,1,54,4107.0,12870.0,2.0,1630.0,2910.0,1455.0,16566.8,2070.85,8000.0
405,11,49,3,14,1,8,1,1,43,18255.0,25557.0,2.0,2520.0,3880.0,1940.0,12972.9,1621.6125,150.0
405,13,23,4,15,1,4,1,1,44,3811.0,3811.0,1.0,1731.0,1731.0,1731.0,22536.3,5634.075,21080.0
405,13,25,7,14,1,4,1,1,39,2514.0,2514.0,1.0,1800.0,1800.0,1800.0,16249.0,4062.25,10750.0
405,15,1,9,14,1,4,1,1,34,20428.0,39849.0,2.0,2496.0,5232.0,2616.0,43775.7,10943.925,0.0
405,15,13,3,13,1,3,1,1,72,3541.0,3541.0,1.0,640.0,640.0,640.0,15886.6,5295.533333333334,800.0
405,15,13,3,15,1,5,1,1,34,3983.0,3983.0,1.0,2040.0,2040.0,2040.0,24276.9,4855.38,23000.0
405,15,15,9,14,1,4,1,1,38,2519.0,2519.0,1.0,2772.0,2772.0,2772.0,15327.4,3831.85,6000.0
405,15,15,9,15,1,4,1,1,36,9658.0,9658.0,1.0,2400.0,2400.0,2400.0,13119.0,3279.75,9600.0
405,15,25,20,14,1,4,1,1,31,8834.0,8834.0,1.0,2400.0,2400.0,2400.0,9684.3,2421.075,0.0
405,15,25,20,15,1,4,1,1,48,9717.0,9717.0,1.0,1600.0,1600.0,1600.0,11913.9,2978.475,0.0
405,15,31,8,13,1,8,1,1,52,5742.0,10159.0,2.0,1560.0,2360.0,1180.0,18824.6,2353.075,14000.0
405,15,31,8,14,1,5,1,1,36,10953.0,14604.0,2.0,1680.0,3120.0,1560.0,16214.0,3242.8,0.0
405,17,29,11,19,1,7,1,1,50,2738.0,2738.0,1.0,717.0,717.0,717.0,27267.4,3895.342857142857,49500.0
405,19,11,10,13,1,3,1,1,82,12414.0,12414.0,1.0,1800.0,1800.0,1800.0,14141.6,4713.866666666667,0.0
405,19,11,10,14,1,7,1,1,41,4064.0,7243.0,3.0,1840.0,4640.0,1546.6666666666667,12912.300000000001,1844.6142857142859,0.0
405,19,11,10,15,1,3,1,1,54,13101.0,13101.0,1.0,1760.0,1760.0,1760.0,14470.4,4823.466666666666,1500.0
405,19,21,9,13,1,5,1,1,59,1413.0,1413.0,1.0,1488.0,1488.0,1488.0,16424.2,3284.84,12450.0
405,19,25,9,13,1,4,1,1,47,3679.0,14855.0,2.0,2055.0,4743.0,2371.5,40472.2,10118.05,0.0
405,19,29,8,13,1,5,1,1,41,13720.0,13720.0,1.0,2016.0,2016.0,2016.0,11957.0,2391.4,1085.0
405,19,29,8,14,1,3,1,1,47,8750.0,8750.0,1.0,2640.0,2640.0,2640.0,39489.2,13163.066666666666,39540.0
405,19,59,11,19,1,5,1,1,48,5717.0,5717.0,1.0,2352.0,2352.0,2352.0,17109.0,3421.8,45000.0
405,21,5,1,13,1,7,1,1,49,1589.0,1589.0,1.0,2160.0,2160.0,2160.0,23032.0,3290.285714285714,9800.0
405,21,5,1,15,1,5,1,1,46,6626.0,6626.0,1.0,2400.0,2400.0,2400.0,13982.599999999999,2796.5199999999995,8550.0
405,21,17,3,14,1,3,1,1,62,1829.0,1829.0,1.0,720.0,720.0,720.0,32890.8,10963.6,1000.0
405,21,17,3,15,1,6,1,1,34,10953.0,10953.0,1.0,1900.0,1900.0,1900.0,26035.0,4339.166666666667,7000.0
407,1,5,6,15,1,4,1,1,51,38258.0,38258.0,1.0,3120.0,3120.0,3120.0,17985.4,4496.35,0.0
407,1,11,5,15,1,4,1,1,41,26019.0,34045.0,2.0,1584.0,4080.0,2040.0,23650.4,5912.6,0.0
407,1,19,9,13,1,6,1,1,69,6772.0,11873.0,2.0,2148.0,4308.0,2154.0,23968.0,3994.6666666666665,500.0
407,1,25,11,20,1,4,1,1,30,24320.0,24320.0,1.0,2964.0,2964.0,2964.0,19496.699999999997,4874.174999999999,0.0
407,3,7,9,14,1,5,1,1,37,3134.0,3134.0,1.0,1020.0,1020.0,1020.0,17099.4,3419.88,61400.0
407,3,8,25,13,1,7,1,1,43,1939.0,24849.0,3.0,1072.0,5456.0,1818.6666666666667,21512.0,3073.1428571428573,17600.0
407,3,8,25,14,1,4,1,1,32,6344.0,6344.0,1.0,1840.0,1840.0,1840.0,12527.5,3131.875,14000.0
407,3,8,25,15,1,5,1,1,41,7453.0,7453.0,1.0,1320.0,1320.0,1320.0,18845.0,3769.0,35000.0
407,3,21,15,14,1,5,1,1,55,8071.0,28490.0,2.0,1316.0,3428.0,1714.0,28032.5,5606.5,10300.0
407,3,21,15,15,1,4,1,1,30,10686.0,10686.0,1.0,2178.0,2178.0,2178.0,11160.3,2790.075,0.0
407,3,29,4,14,1,5,1,1,38,2842.0,2842.0,1.0,792.0,792.0,792.0,20350.0,4070.0,14600.0
407,3,29,4,15,1,5,1,1,42,9991.0,9991.0,1.0,2112.0,2112.0,2112.0,14994.8,2998.96,13000.0
407,5,17,5,15,1,5,1,1,43,28644.0,62879.0,2.0,2622.0,5244.0,2622.0,27736.300000000003,5547.26,55000.0
407,5,17,5,19,1,7,1,1,71,3384.0,9728.0,2.0,720.0,2043.0,1021.5,27913.300000000003,3987.6142857142863,13000.0
407,7,1,15,14,1,4,1,1,48,29625.0,29625.0,1.0,2496.0,2496.0,2496.0,23564.899999999998,5891.224999999999,5000.0
407,7,1,15,15,1,4,1,1,37,15347.0,27932.0,2.0,2496.0,4992.0,2496.0,24345.3,6086.325,0.0
407,7,15,16,14,1,3,1,1,43,14224.0,24818.0,2.0,1800.0,3600.0,1800.0,15860.7,5286.900000000001,0.0
407,7,19,14,14,1,5,1,1,49,12366.0,24273.0,2.0,1960.0,4648.0,2324.0,32304.5,6460.9,1300.0
407,7,19,14,15,1,5,1,1,62,4837.0,9498.0,2.0,2648.0,4936.0,2468.0,11475.4,2295.08,0.0
407,7,51,7,14,1,4,1,1,35,19720.0,19720.0,1.0,2496.0,2496.0,2496.0,18859.1,4714.775,800.0
407,7,51,7,15,1,3,1,1,36,11772.0,11772.0,1.0,1744.0,1744.0,1744.0,16907.1,5635.7,0.0
407,7,61,8,13,1,5,1,1,44,7049.0,7049.0,1.0,2070.0,2070.0,2070.0,18297.0,3659.4,10400.0
407,7,61,8,14,1,4,1,1,37,5804.0,5804.0,1.0,1644.0,1644.0,1644.0,18991.3,4747.825,6300.0
407,7,61,8,15,1,4,1,1,33,10554.0,10554.0,1.0,1600.0,1600.0,1600.0,12307.9,3076.975,3600.0
407,9,15,18,14,1,5,1,1,45,4485.0,4485.0,1.0,1880.0,1880.0,1880.0,14881.8,2976.3599999999997,19800.0
407,9,21,11,14,1,5,1,1,37,32370.0,32370.0,1.0,2112.0,2112.0,2112.0,23879.5,4775.9,1950.0
407,9,29,5,14,1,4,1,1,43,15084.0,15084.0,1.0,2688.0,2688.0,2688.0,13666.1,3416.525,2100.0
407,9,29,5,15,1,5,1,1,47,14098.0,22028.0,3.0,1896.0,3624.0,1208.0,19635.0,3927.0,4400.0
407,9,39,6,13,1,4,1,1,43,10398.0,10398.0,1.0,1360.0,1360.0,1360.0,23027.800000000003,5756.950000000001,0.0
407,9,39,6,15,1,5,1,1,45,17458.0,17458.0,1.0,2673.0,2673.0,2673.0,19981.9,3996.38,4300.0
407,9,45,9,15,1,6,1,1,43,19385.0,19385.0,1.0,3080.0,3080.0,3080.0,22555.0,3759.1666666666665,0.0
407,11,7,10,15,1,3,1,1,79,4406.0,4406.0,1.0,1886.0,1886.0,1886.0,10408.0,3469.3333333333335,8000.0
407,11,11,8,13,1,5,1,1,54,2855.0,23297.0,2.0,1260.0,3372.0,1686.0,26657.9,5331.58,700.0
407,11,21,4,20,1,3,1,1,30,7317.0,7317.0,1.0,1664.0,1664.0,1664.0,21622.4,7207.466666666667,0.0
407,13,3,9,13,1,2,1,1,56,4709.0,4709.0,1.0,1344.0,1344.0,1344.0,34593.9,17296.95,22200.0
407,13,3,9,15,1,5,1,1,81,6899.0,14411.0,2.0,1420.0,3180.0,1590.0,28438.5,5687.7,4800.0
407,13,33,4,14,1,7,1,1,60,35511.0,53070.0,2.0,1760.0,4160.0,2080.0,29773.399999999998,4253.342857142857,1400.0
407,13,33,4,15,1,3,1,1,71,3220.0,3220.0,1.0,2900.0,2900.0,2900.0,15685.4,5228.466666666666,3100.0
407,13,39,13,13,1,3,1,1,31,13230.0,13230.0,1.0,1640.0,1640.0,1640.0,13243.000000000002,4414.333333333334,0.0
