tinh,huyen,xa,diaban,hoso,m4b16ma,m4b16c2a,m4b16c2b,m4b16c2c,m4b16c2d,m4b16c2e
603,19,1.0,31,15,3.0,0.0,0.0,72929.0,0.0,72929.0
603,19,1.0,31,15,15.0,0.0,0.0,21105.0,0.0,21105.0
603,19,1.0,31,15,7.0,0.0,0.0,844.0,0.0,844.0
603,19,1.0,31,15,13.0,0.0,0.0,2533.0,0.0,2533.0
603,19,1.0,31,15,11.0,0.0,0.0,3781.0,0.0,3781.0
603,19,1.0,31,15,5.0,0.0,0.0,25326.0,84.0,25410.0
603,19,1.0,31,15,6.0,0.0,0.0,3377.0,0.0,3377.0
603,19,3.0,9,14,9.0,0.0,0.0,1105.0,0.0,1105.0
603,19,3.0,9,14,3.0,1001.0,921.0,998.0,0.0,2920.0
603,19,3.0,9,14,13.0,230.0,372.0,0.0,0.0,602.0
603,19,3.0,9,14,8.0,138.0,92.0,194.0,0.0,424.0
603,19,3.0,9,14,6.0,55.0,0.0,460.0,0.0,515.0
603,19,3.0,9,14,1.0,401.0,19.0,0.0,0.0,420.0
603,19,3.0,9,14,11.0,0.0,0.0,725.0,0.0,725.0
603,19,3.0,9,14,5.0,0.0,0.0,737.0,0.0,737.0
603,19,3.0,9,15,11.0,655.0,0.0,4641.0,0.0,5296.0
603,19,3.0,9,15,13.0,317.0,0.0,440.0,0.0,757.0
603,19,3.0,9,15,4.0,0.0,0.0,88.0,0.0,88.0
603,19,3.0,9,15,1.0,464.0,22.0,0.0,0.0,486.0
603,19,3.0,9,15,14.0,176.0,0.0,0.0,0.0,176.0
603,19,3.0,9,15,15.0,0.0,0.0,880.0,0.0,880.0
603,19,3.0,9,15,9.0,0.0,0.0,1540.0,0.0,1540.0
603,19,3.0,9,15,8.0,176.0,0.0,176.0,0.0,352.0
603,19,3.0,9,15,6.0,53.0,0.0,792.0,0.0,845.0
603,19,3.0,9,15,5.0,0.0,0.0,3344.0,0.0,3344.0
603,19,3.0,9,15,3.0,1408.0,21.0,3472.0,0.0,4901.0
603,19,3.0,9,20,3.0,1914.0,990.0,0.0,0.0,2904.0
603,19,3.0,9,20,8.0,310.0,124.0,0.0,25.0,459.0
603,19,3.0,9,20,6.0,322.0,0.0,0.0,0.0,322.0
603,19,3.0,9,20,1.0,646.0,18.0,0.0,0.0,664.0
603,19,3.0,9,20,5.0,353.0,0.0,0.0,0.0,353.0
603,19,3.0,9,20,13.0,1300.0,222.0,0.0,0.0,1522.0
603,19,13.0,7,14,,,,,,
603,19,13.0,7,15,,,,,,
603,19,13.0,7,19,11.0,0.0,0.0,548.0,0.0,548.0
603,19,13.0,7,19,6.0,0.0,0.0,844.0,0.0,844.0
603,19,13.0,7,19,8.0,0.0,0.0,127.0,0.0,127.0
603,19,13.0,7,19,15.0,0.0,0.0,3123.0,0.0,3123.0
603,19,13.0,7,19,3.0,0.0,0.0,7935.0,127.0,8062.0
603,19,13.0,7,19,9.0,0.0,0.0,675.0,0.0,675.0
603,19,19.0,9,13,15.0,310.0,0.0,0.0,0.0,310.0
603,19,19.0,9,13,3.0,1575.0,693.0,0.0,0.0,2268.0
603,19,19.0,9,13,8.0,186.0,124.0,0.0,0.0,310.0
603,19,19.0,9,13,6.0,62.0,0.0,0.0,0.0,62.0
603,19,19.0,9,13,1.0,799.0,37.0,0.0,0.0,836.0
603,19,19.0,9,13,7.0,62.0,0.0,0.0,0.0,62.0
603,19,19.0,9,13,13.0,805.0,310.0,0.0,0.0,1115.0
603,19,19.0,9,14,8.0,124.0,149.0,0.0,0.0,273.0
603,19,19.0,9,14,13.0,680.0,557.0,0.0,0.0,1237.0
603,19,19.0,9,14,3.0,2476.0,2729.0,0.0,0.0,5205.0
603,19,19.0,9,14,6.0,124.0,0.0,0.0,0.0,124.0
603,19,19.0,9,14,1.0,799.0,1264.0,0.0,0.0,2063.0
603,19,19.0,9,19,2.0,0.0,186.0,0.0,0.0,186.0
603,19,19.0,9,19,13.0,124.0,124.0,0.0,0.0,248.0
603,19,19.0,9,19,14.0,260.0,173.0,0.0,0.0,433.0
603,19,19.0,9,19,8.0,186.0,186.0,0.0,0.0,372.0
603,19,19.0,9,19,1.0,480.0,50.0,0.0,0.0,530.0
603,19,19.0,9,19,3.0,1486.0,1548.0,0.0,0.0,3034.0
603,19,25.0,15,13,3.0,5340.0,4281.0,0.0,0.0,9621.0
603,19,25.0,15,13,15.0,921.0,0.0,0.0,0.0,921.0
603,19,25.0,15,13,1.0,1657.0,303.0,0.0,0.0,1960.0
603,19,25.0,15,13,13.0,737.0,184.0,0.0,0.0,921.0
603,19,25.0,15,13,8.0,184.0,0.0,0.0,0.0,184.0
603,19,25.0,15,13,6.0,276.0,0.0,0.0,0.0,276.0
603,19,25.0,15,14,5.0,921.0,1252.0,1841.0,0.0,4014.0
603,19,25.0,15,14,4.0,0.0,92.0,0.0,0.0,92.0
603,19,25.0,15,14,3.0,3416.0,1563.0,2536.0,0.0,7515.0
603,19,25.0,15,14,11.0,0.0,0.0,2279.0,0.0,2279.0
603,19,25.0,15,14,15.0,184.0,2210.0,0.0,0.0,2394.0
603,19,25.0,15,14,8.0,276.0,460.0,184.0,0.0,920.0
603,19,25.0,15,14,9.0,0.0,0.0,1400.0,0.0,1400.0
603,19,25.0,15,14,6.0,276.0,0.0,368.0,0.0,644.0
603,19,25.0,15,14,1.0,1201.0,957.0,0.0,0.0,2158.0
603,19,25.0,15,14,13.0,1611.0,2670.0,506.0,0.0,4787.0
603,19,25.0,15,15,5.0,0.0,259.0,596.0,0.0,855.0
603,19,25.0,15,15,9.0,527.0,497.0,846.0,0.0,1870.0
603,19,25.0,15,15,13.0,1074.0,1044.0,0.0,0.0,2118.0
603,19,25.0,15,15,11.0,621.0,497.0,2064.0,0.0,3182.0
603,19,25.0,15,15,3.0,4943.0,835.0,1193.0,0.0,6971.0
603,19,25.0,15,15,6.0,149.0,0.0,99.0,0.0,248.0
603,19,25.0,15,15,15.0,995.0,497.0,0.0,0.0,1492.0
603,19,25.0,15,15,8.0,99.0,149.0,99.0,0.0,347.0
603,19,25.0,15,15,1.0,1644.0,596.0,0.0,0.0,2240.0
603,19,25.0,15,15,4.0,0.0,99.0,0.0,0.0,99.0
603,20,17.0,4,13,16.0,186.0,0.0,0.0,0.0,186.0
603,20,17.0,4,13,15.0,594.0,0.0,0.0,0.0,594.0
603,20,17.0,4,13,7.0,284.0,0.0,0.0,0.0,284.0
603,20,17.0,4,13,3.0,1403.0,0.0,0.0,0.0,1403.0
603,20,17.0,4,13,6.0,260.0,0.0,0.0,0.0,260.0
603,20,17.0,4,13,1.0,1062.0,0.0,0.0,0.0,1062.0
603,20,17.0,4,13,8.0,222.0,0.0,0.0,0.0,222.0
603,20,17.0,4,13,13.0,892.0,0.0,0.0,0.0,892.0
603,20,17.0,4,15,15.0,216.0,0.0,0.0,0.0,216.0
603,20,17.0,4,15,16.0,378.0,0.0,0.0,0.0,378.0
603,20,17.0,4,15,13.0,741.0,0.0,0.0,0.0,741.0
603,20,17.0,4,15,6.0,148.0,0.0,0.0,0.0,148.0
603,20,17.0,4,15,1.0,631.0,0.0,0.0,0.0,631.0
603,20,17.0,4,15,3.0,1689.0,0.0,0.0,0.0,1689.0
603,20,17.0,4,15,8.0,65.0,0.0,0.0,0.0,65.0
603,20,17.0,4,15,14.0,276.0,0.0,0.0,0.0,276.0
603,20,17.0,4,19,7.0,248.0,0.0,0.0,0.0,248.0
603,20,17.0,4,19,8.0,50.0,59.0,0.0,0.0,109.0
603,20,17.0,4,19,1.0,1767.0,0.0,0.0,0.0,1767.0
603,20,19.0,7,13,1.0,865.0,138.0,0.0,0.0,1003.0
603,20,19.0,7,13,7.0,83.0,0.0,0.0,0.0,83.0
603,20,19.0,7,13,16.0,111.0,0.0,0.0,0.0,111.0
603,20,19.0,7,13,6.0,133.0,0.0,0.0,0.0,133.0
603,20,19.0,7,13,13.0,571.0,129.0,0.0,0.0,700.0
603,20,19.0,7,13,3.0,1224.0,479.0,0.0,0.0,1703.0
603,20,19.0,7,14,13.0,92.0,0.0,0.0,0.0,92.0
603,20,19.0,7,14,6.0,55.0,0.0,0.0,0.0,55.0
603,20,19.0,7,14,16.0,111.0,0.0,0.0,0.0,111.0
603,20,19.0,7,14,7.0,111.0,0.0,0.0,0.0,111.0
603,20,19.0,7,14,1.0,398.0,0.0,0.0,0.0,398.0
603,20,19.0,7,14,3.0,2302.0,0.0,0.0,0.0,2302.0
603,20,19.0,7,15,13.0,743.0,173.0,0.0,0.0,916.0
603,20,19.0,7,15,7.0,222.0,0.0,0.0,0.0,222.0
603,20,19.0,7,15,3.0,2228.0,496.0,0.0,0.0,2724.0
603,20,19.0,7,15,1.0,854.0,0.0,0.0,0.0,854.0
603,20,19.0,7,15,6.0,124.0,0.0,0.0,0.0,124.0
603,20,19.0,7,15,16.0,446.0,0.0,0.0,0.0,446.0
603,20,19.0,7,15,2.0,0.0,124.0,0.0,0.0,124.0
603,20,19.0,7,15,8.0,62.0,0.0,0.0,0.0,62.0
603,21,1.0,20,13,,,,,,
603,21,1.0,20,14,3.0,1355.0,0.0,0.0,34.0,1389.0
603,21,1.0,20,14,16.0,169.0,0.0,0.0,0.0,169.0
603,21,1.0,20,14,6.0,169.0,0.0,0.0,0.0,169.0
603,21,1.0,20,14,15.0,929.0,0.0,0.0,0.0,929.0
603,21,1.0,20,14,1.0,355.0,0.0,0.0,0.0,355.0
603,21,1.0,20,14,7.0,51.0,0.0,0.0,0.0,51.0
603,21,1.0,20,14,13.0,422.0,0.0,0.0,0.0,422.0
603,21,1.0,20,14,2.0,0.0,0.0,0.0,127.0,127.0
603,21,1.0,20,14,5.0,0.0,0.0,0.0,84.0,84.0
603,21,1.0,20,15,3.0,2851.0,0.0,0.0,0.0,2851.0
603,21,1.0,20,15,8.0,88.0,0.0,0.0,0.0,88.0
603,21,1.0,20,15,1.0,898.0,0.0,0.0,0.0,898.0
603,21,1.0,20,15,15.0,1778.0,0.0,0.0,0.0,1778.0
603,21,1.0,20,15,7.0,53.0,0.0,0.0,0.0,53.0
603,21,1.0,20,15,6.0,88.0,0.0,0.0,0.0,88.0
603,21,1.0,20,15,16.0,845.0,0.0,0.0,0.0,845.0
603,21,1.0,20,15,13.0,3872.0,0.0,0.0,0.0,3872.0
603,21,6.0,12,13,1.0,669.0,0.0,0.0,0.0,669.0
603,21,6.0,12,13,18.0,88.0,141.0,0.0,0.0,229.0
603,21,6.0,12,13,14.0,0.0,176.0,0.0,0.0,176.0
603,21,6.0,12,13,16.0,409.0,0.0,0.0,0.0,409.0
603,21,6.0,12,13,13.0,1320.0,308.0,0.0,0.0,1628.0
603,21,6.0,12,13,7.0,88.0,0.0,0.0,0.0,88.0
603,21,6.0,12,13,15.0,0.0,528.0,0.0,0.0,528.0
603,21,6.0,12,13,9.0,528.0,352.0,0.0,0.0,880.0
603,21,6.0,12,13,2.0,0.0,528.0,0.0,0.0,528.0
603,21,6.0,12,13,6.0,264.0,0.0,0.0,0.0,264.0
603,21,6.0,12,13,3.0,2587.0,1760.0,0.0,0.0,4347.0
603,21,6.0,12,14,,,,,,
603,21,6.0,12,15,13.0,359.0,0.0,0.0,0.0,359.0
603,21,6.0,12,15,1.0,175.0,0.0,0.0,0.0,175.0
603,21,6.0,12,15,11.0,221.0,0.0,0.0,0.0,221.0
603,21,6.0,12,15,8.0,9.0,0.0,0.0,0.0,9.0
603,21,6.0,12,15,16.0,138.0,0.0,0.0,0.0,138.0
603,21,6.0,12,15,9.0,221.0,0.0,0.0,0.0,221.0
603,21,6.0,12,15,3.0,419.0,0.0,0.0,0.0,419.0
603,21,6.0,12,15,6.0,46.0,0.0,0.0,0.0,46.0
603,21,27.0,5,13,9.0,0.0,0.0,2288.0,0.0,2288.0
603,21,27.0,5,13,7.0,88.0,0.0,352.0,0.0,440.0
603,21,27.0,5,13,13.0,308.0,0.0,4224.0,0.0,4532.0
603,21,27.0,5,13,8.0,158.0,0.0,634.0,0.0,792.0
603,21,27.0,5,13,10.0,0.0,0.0,264.0,0.0,264.0
603,21,27.0,5,13,6.0,132.0,0.0,396.0,0.0,528.0
603,21,27.0,5,13,15.0,1056.0,0.0,11440.0,0.0,12496.0
603,21,27.0,5,13,2.0,0.0,0.0,1804.0,0.0,1804.0
603,21,27.0,5,13,11.0,0.0,0.0,132.0,0.0,132.0
603,21,27.0,5,13,5.0,0.0,0.0,528.0,0.0,528.0
603,21,27.0,5,13,3.0,994.0,0.0,7392.0,22.0,8408.0
603,21,27.0,5,13,1.0,1144.0,396.0,0.0,0.0,1540.0
603,21,27.0,5,14,8.0,50.0,136.0,0.0,0.0,186.0
603,21,27.0,5,14,15.0,557.0,3714.0,0.0,0.0,4271.0
603,21,27.0,5,14,2.0,0.0,619.0,0.0,0.0,619.0
603,21,27.0,5,14,7.0,50.0,124.0,0.0,0.0,174.0
603,21,27.0,5,14,6.0,50.0,750.0,0.0,0.0,800.0
603,21,27.0,5,14,13.0,384.0,4209.0,0.0,0.0,4593.0
603,21,27.0,5,14,1.0,322.0,372.0,0.0,0.0,694.0
603,21,27.0,5,14,3.0,903.0,2897.0,0.0,0.0,3800.0
603,21,27.0,5,15,13.0,572.0,563.0,4400.0,0.0,5535.0
603,21,27.0,5,15,1.0,396.0,308.0,0.0,0.0,704.0
603,21,27.0,5,15,15.0,968.0,1056.0,3080.0,0.0,5104.0
603,21,27.0,5,15,7.0,79.0,70.0,88.0,0.0,237.0
603,21,27.0,5,15,2.0,0.0,0.0,317.0,0.0,317.0
603,21,27.0,5,15,3.0,959.0,946.0,2842.0,0.0,4747.0
603,21,27.0,5,15,8.0,106.0,114.0,308.0,0.0,528.0
603,21,27.0,5,15,5.0,528.0,352.0,880.0,0.0,1760.0
603,21,27.0,5,15,6.0,97.0,88.0,158.0,0.0,343.0
603,23,1.0,18,13,13.0,0.0,240.0,0.0,0.0,240.0
603,23,1.0,18,13,8.0,0.0,68.0,0.0,0.0,68.0
603,23,1.0,18,13,3.0,0.0,512.0,0.0,0.0,512.0
603,23,1.0,18,14,,,,,,
603,23,1.0,18,15,8.0,0.0,0.0,0.0,23.0,23.0
603,23,13.0,6,13,13.0,0.0,924.0,0.0,0.0,924.0
603,23,13.0,6,13,8.0,0.0,70.0,0.0,0.0,70.0
603,23,13.0,6,13,15.0,0.0,1144.0,0.0,0.0,1144.0
603,23,13.0,6,13,9.0,0.0,1307.0,0.0,0.0,1307.0
603,23,13.0,6,13,3.0,0.0,2728.0,0.0,0.0,2728.0
603,23,13.0,6,13,2.0,0.0,748.0,0.0,0.0,748.0
603,23,13.0,6,14,9.0,0.0,1584.0,0.0,0.0,1584.0
603,23,13.0,6,14,8.0,0.0,581.0,0.0,0.0,581.0
603,23,13.0,6,14,13.0,0.0,5161.0,0.0,0.0,5161.0
603,23,13.0,6,14,3.0,0.0,4224.0,0.0,0.0,4224.0
603,23,13.0,6,14,15.0,0.0,1760.0,0.0,0.0,1760.0
603,23,13.0,6,14,2.0,0.0,1474.0,0.0,0.0,1474.0
603,23,13.0,6,14,1.0,0.0,669.0,440.0,0.0,1109.0
603,23,13.0,6,20,15.0,0.0,1584.0,0.0,0.0,1584.0
603,23,13.0,6,20,9.0,458.0,1232.0,0.0,0.0,1690.0
603,23,13.0,6,20,3.0,0.0,5984.0,0.0,0.0,5984.0
603,23,13.0,6,20,13.0,264.0,2640.0,0.0,0.0,2904.0
603,23,13.0,6,20,1.0,515.0,31.0,0.0,0.0,546.0
603,23,13.0,6,20,8.0,44.0,62.0,0.0,0.0,106.0
603,23,13.0,6,20,2.0,0.0,1742.0,0.0,0.0,1742.0
603,23,25.0,7,13,,,,,,
603,23,25.0,7,14,15.0,0.0,717.0,0.0,0.0,717.0
603,23,25.0,7,14,8.0,0.0,124.0,0.0,0.0,124.0
603,23,25.0,7,14,2.0,0.0,990.0,0.0,0.0,990.0
603,23,25.0,7,14,13.0,0.0,619.0,0.0,0.0,619.0
603,23,25.0,7,14,14.0,0.0,619.0,0.0,0.0,619.0
603,23,25.0,7,15,,,,,,
603,24,1.0,6,13,,,,,,
603,24,1.0,6,14,12.0,844.0,0.0,0.0,0.0,844.0
603,24,1.0,6,14,3.0,1219.0,0.0,0.0,0.0,1219.0
603,24,1.0,6,14,16.0,169.0,0.0,0.0,0.0,169.0
603,24,1.0,6,14,8.0,123.0,0.0,0.0,0.0,123.0
603,24,1.0,6,14,13.0,675.0,0.0,0.0,0.0,675.0
603,24,1.0,6,14,7.0,238.0,0.0,0.0,0.0,238.0
603,24,1.0,6,14,1.0,721.0,0.0,0.0,0.0,721.0
603,24,1.0,6,14,6.0,236.0,0.0,0.0,0.0,236.0
603,24,1.0,6,14,5.0,675.0,0.0,0.0,0.0,675.0
603,24,1.0,6,15,1.0,669.0,0.0,0.0,0.0,669.0
603,24,1.0,6,15,11.0,141.0,88.0,0.0,0.0,229.0
603,24,1.0,6,15,9.0,264.0,176.0,0.0,0.0,440.0
603,24,1.0,6,15,16.0,1210.0,0.0,0.0,0.0,1210.0
603,24,1.0,6,15,13.0,1320.0,0.0,0.0,0.0,1320.0
603,24,1.0,6,15,7.0,528.0,0.0,0.0,0.0,528.0
603,24,1.0,6,15,3.0,1056.0,1056.0,0.0,0.0,2112.0
603,24,1.0,6,15,2.0,0.0,616.0,0.0,0.0,616.0
603,24,1.0,6,15,15.0,0.0,1056.0,0.0,0.0,1056.0
603,24,1.0,6,15,5.0,0.0,669.0,0.0,0.0,669.0
603,24,1.0,6,15,14.0,968.0,0.0,0.0,0.0,968.0
603,24,1.0,6,15,8.0,88.0,88.0,0.0,0.0,176.0
603,24,1.0,6,15,6.0,704.0,0.0,0.0,0.0,704.0
605,1,11.0,16,19,,,,,,
605,1,11.0,16,20,,,,,,
605,1,11.0,16,24,,,,,,
605,1,15.0,13,13,,,,,,
605,1,15.0,13,14,,,,,,
605,1,15.0,13,15,11.0,0.0,0.0,1762.0,0.0,1762.0
605,1,15.0,13,15,7.0,0.0,0.0,176.0,0.0,176.0
605,1,15.0,13,15,15.0,0.0,0.0,2203.0,0.0,2203.0
605,1,15.0,13,15,9.0,0.0,0.0,1057.0,0.0,1057.0
605,1,15.0,13,15,4.0,0.0,0.0,441.0,0.0,441.0
605,1,15.0,13,15,3.0,0.0,0.0,10133.0,0.0,10133.0
605,1,15.0,13,15,18.0,0.0,0.0,1939.0,0.0,1939.0
605,1,15.0,13,15,8.0,0.0,0.0,62.0,0.0,62.0
605,1,15.0,13,15,6.0,0.0,0.0,441.0,0.0,441.0
605,1,17.0,5,13,,,,,,
605,1,17.0,5,14,,,,,,
605,1,17.0,5,15,8.0,0.0,0.0,837.0,132.0,969.0
605,1,17.0,5,15,7.0,0.0,0.0,317.0,0.0,317.0
605,1,17.0,5,15,15.0,0.0,0.0,9384.0,0.0,9384.0
605,1,17.0,5,15,9.0,0.0,0.0,2115.0,0.0,2115.0
605,1,17.0,5,15,3.0,0.0,0.0,9050.0,837.0,9887.0
605,1,17.0,5,15,6.0,0.0,0.0,1718.0,0.0,1718.0
605,1,17.0,5,15,4.0,0.0,0.0,3965.0,0.0,3965.0
605,1,17.0,5,15,13.0,0.0,0.0,220.0,0.0,220.0
605,1,17.0,5,15,11.0,0.0,0.0,3436.0,0.0,3436.0
605,1,19.0,12,13,,,,,,
605,1,19.0,12,14,,,,,,
605,1,19.0,12,15,,,,,,
605,1,21.0,26,13,13.0,0.0,0.0,297.0,0.0,297.0
605,1,21.0,26,13,6.0,0.0,0.0,381.0,0.0,381.0
605,1,21.0,26,13,15.0,0.0,0.0,1229.0,0.0,1229.0
605,1,21.0,26,13,7.0,0.0,0.0,42.0,0.0,42.0
605,1,21.0,26,13,19.0,0.0,0.0,127.0,0.0,127.0
605,1,21.0,26,13,9.0,0.0,0.0,1950.0,0.0,1950.0
605,1,21.0,26,13,3.0,0.0,0.0,1780.0,0.0,1780.0
605,1,21.0,26,13,8.0,0.0,0.0,212.0,0.0,212.0
605,1,21.0,26,13,11.0,0.0,0.0,805.0,0.0,805.0
605,1,21.0,26,14,9.0,1272.0,0.0,0.0,0.0,1272.0
605,1,21.0,26,14,3.0,381.0,0.0,0.0,0.0,381.0
605,1,21.0,26,14,7.0,127.0,0.0,0.0,0.0,127.0
605,1,21.0,26,14,6.0,178.0,0.0,0.0,0.0,178.0
605,1,21.0,26,14,16.0,51.0,0.0,0.0,0.0,51.0
605,1,21.0,26,14,8.0,127.0,0.0,0.0,0.0,127.0
605,1,21.0,26,14,1.0,297.0,0.0,0.0,0.0,297.0
605,1,21.0,26,14,15.0,848.0,0.0,0.0,0.0,848.0
605,1,21.0,26,15,5.0,0.0,42.0,424.0,0.0,466.0
605,1,21.0,26,15,6.0,0.0,0.0,127.0,0.0,127.0
605,1,21.0,26,15,3.0,0.0,25.0,7460.0,0.0,7485.0
605,1,21.0,26,15,1.0,0.0,51.0,0.0,0.0,51.0
605,1,21.0,26,15,15.0,0.0,0.0,848.0,0.0,848.0
605,1,21.0,26,15,11.0,0.0,0.0,569.0,0.0,569.0
605,1,21.0,26,15,8.0,0.0,0.0,118.0,0.0,118.0
605,1,21.0,26,15,9.0,0.0,0.0,424.0,0.0,424.0
605,1,23.0,22,13,,,,,,
605,1,23.0,22,14,,,,,,
605,1,23.0,22,19,,,,,,
605,1,29.0,4,13,11.0,0.0,0.0,0.0,705.0,705.0
605,1,29.0,4,13,3.0,0.0,26.0,0.0,264.0,290.0
605,1,29.0,4,13,6.0,0.0,0.0,0.0,141.0,141.0
605,1,29.0,4,13,9.0,0.0,0.0,0.0,158.0,158.0
605,1,29.0,4,13,8.0,0.0,0.0,0.0,44.0,44.0
605,1,29.0,4,14,11.0,0.0,0.0,1586.0,176.0,1762.0
605,1,29.0,4,14,3.0,0.0,0.0,3119.0,260.0,3379.0
605,1,29.0,4,14,15.0,0.0,0.0,3965.0,1322.0,5287.0
605,1,29.0,4,14,9.0,0.0,0.0,881.0,158.0,1039.0
605,1,29.0,4,14,7.0,0.0,0.0,88.0,88.0,176.0
605,1,29.0,4,14,6.0,0.0,0.0,176.0,0.0,176.0
605,1,29.0,4,14,8.0,0.0,0.0,176.0,0.0,176.0
605,1,29.0,4,15,8.0,0.0,0.0,0.0,18.0,18.0
605,1,29.0,4,15,9.0,0.0,0.0,0.0,26.0,26.0
605,1,29.0,4,15,3.0,0.0,0.0,0.0,53.0,53.0
605,1,33.0,27,13,8.0,0.0,0.0,74.0,0.0,74.0
605,1,33.0,27,13,7.0,0.0,0.0,149.0,0.0,149.0
605,1,33.0,27,13,11.0,0.0,0.0,298.0,0.0,298.0
605,1,33.0,27,13,13.0,0.0,0.0,2190.0,0.0,2190.0
605,1,33.0,27,13,3.0,0.0,0.0,4469.0,8.0,4477.0
605,1,33.0,27,14,,,,,,
605,1,33.0,27,19,15.0,0.0,0.0,2383.0,0.0,2383.0
605,1,33.0,27,19,4.0,0.0,0.0,745.0,0.0,745.0
605,1,33.0,27,19,19.0,0.0,0.0,9236.0,0.0,9236.0
605,1,33.0,27,19,8.0,0.0,0.0,127.0,0.0,127.0
605,1,33.0,27,19,9.0,0.0,0.0,1341.0,0.0,1341.0
605,1,33.0,27,19,3.0,0.0,15.0,5810.0,0.0,5825.0
605,1,33.0,27,19,1.0,0.0,8.0,0.0,0.0,8.0
605,1,33.0,27,19,18.0,0.0,0.0,153.0,0.0,153.0
605,1,33.0,27,19,13.0,0.0,0.0,596.0,0.0,596.0
605,1,39.0,13,13,5.0,0.0,0.0,1939.0,0.0,1939.0
605,1,39.0,13,13,6.0,167.0,0.0,687.0,0.0,854.0
605,1,39.0,13,13,9.0,0.0,35.0,1278.0,0.0,1313.0
605,1,39.0,13,13,13.0,308.0,0.0,705.0,0.0,1013.0
605,1,39.0,13,13,4.0,308.0,0.0,0.0,0.0,308.0
605,1,39.0,13,13,1.0,220.0,154.0,0.0,0.0,374.0
605,1,39.0,13,13,15.0,441.0,0.0,2873.0,0.0,3314.0
605,1,39.0,13,13,7.0,150.0,0.0,264.0,0.0,414.0
605,1,39.0,13,13,2.0,0.0,0.0,749.0,0.0,749.0
605,1,39.0,13,13,8.0,26.0,0.0,290.0,0.0,316.0
605,1,39.0,13,13,16.0,352.0,0.0,0.0,0.0,352.0
605,1,39.0,13,13,3.0,731.0,111.0,16204.0,158.0,17204.0
605,1,39.0,13,13,10.0,0.0,0.0,176.0,0.0,176.0
605,1,39.0,13,13,11.0,0.0,0.0,1145.0,0.0,1145.0
605,1,39.0,13,14,8.0,44.0,0.0,246.0,0.0,290.0
605,1,39.0,13,14,14.0,220.0,0.0,0.0,0.0,220.0
605,1,39.0,13,14,7.0,9.0,0.0,132.0,0.0,141.0
605,1,39.0,13,14,15.0,0.0,0.0,1234.0,0.0,1234.0
605,1,39.0,13,14,13.0,264.0,0.0,8811.0,0.0,9075.0
605,1,39.0,13,14,6.0,18.0,9.0,1322.0,0.0,1349.0
605,1,39.0,13,14,11.0,0.0,0.0,2203.0,0.0,2203.0
605,1,39.0,13,14,3.0,555.0,111.0,30139.0,5.0,30810.0
605,1,39.0,13,14,1.0,53.0,26.0,0.0,0.0,79.0
605,1,39.0,13,14,19.0,44.0,44.0,1057.0,0.0,1145.0
605,1,39.0,13,14,9.0,0.0,0.0,317.0,0.0,317.0
605,1,39.0,13,15,8.0,0.0,0.0,44.0,0.0,44.0
605,1,39.0,13,15,6.0,0.0,0.0,35.0,0.0,35.0
605,1,39.0,13,15,3.0,0.0,0.0,2820.0,0.0,2820.0
605,1,39.0,13,15,7.0,0.0,0.0,106.0,0.0,106.0
605,1,39.0,13,15,15.0,0.0,0.0,1718.0,0.0,1718.0
605,3,7.0,9,13,7.0,0.0,0.0,380.0,0.0,380.0
605,3,7.0,9,13,11.0,0.0,0.0,1616.0,0.0,1616.0
605,3,7.0,9,13,6.0,0.0,0.0,570.0,0.0,570.0
605,3,7.0,9,13,10.0,0.0,0.0,143.0,0.0,143.0
605,3,7.0,9,13,15.0,0.0,0.0,475.0,0.0,475.0
605,3,7.0,9,13,3.0,0.0,0.0,11880.0,0.0,11880.0
605,3,7.0,9,13,8.0,0.0,0.0,370.0,0.0,370.0
605,3,7.0,9,13,9.0,0.0,0.0,2281.0,0.0,2281.0
605,3,7.0,9,13,13.0,0.0,0.0,523.0,0.0,523.0
605,3,7.0,9,14,15.0,0.0,0.0,978.0,0.0,978.0
605,3,7.0,9,14,6.0,0.0,0.0,815.0,0.0,815.0
605,3,7.0,9,14,8.0,0.0,0.0,82.0,0.0,82.0
605,3,7.0,9,14,11.0,0.0,0.0,2282.0,0.0,2282.0
605,3,7.0,9,14,3.0,0.0,0.0,21191.0,0.0,21191.0
605,3,7.0,9,14,18.0,0.0,0.0,1272.0,0.0,1272.0
605,3,7.0,9,14,9.0,0.0,0.0,2608.0,0.0,2608.0
605,3,7.0,9,15,11.0,0.0,0.0,1862.0,0.0,1862.0
605,3,7.0,9,15,6.0,0.0,0.0,223.0,0.0,223.0
605,3,7.0,9,15,3.0,0.0,0.0,15493.0,0.0,15493.0
605,3,7.0,9,15,9.0,0.0,0.0,2234.0,0.0,2234.0
605,3,7.0,9,15,18.0,0.0,0.0,1162.0,0.0,1162.0
605,3,7.0,9,15,15.0,0.0,0.0,1490.0,0.0,1490.0
605,3,13.0,3,13,3.0,0.0,0.0,6846.0,0.0,6846.0
605,3,13.0,3,13,13.0,0.0,0.0,2853.0,0.0,2853.0
605,3,13.0,3,13,6.0,0.0,0.0,693.0,0.0,693.0
605,3,13.0,3,13,15.0,0.0,0.0,3749.0,0.0,3749.0
605,3,13.0,3,13,8.0,0.0,0.0,139.0,0.0,139.0
605,3,13.0,3,13,11.0,0.0,0.0,457.0,0.0,457.0
605,3,13.0,3,14,10.0,0.0,0.0,1102.0,0.0,1102.0
