tinh,huyen,xa,m3tt1,m3c6,m3c7,m3c8,m3c9,m3c10,m3c11,m3c12
701,41,09,3,20,4,5,1,1,17,3
701,43,09,1,35,2,5,1,1,-2,-2
701,43,09,2,25,2,9,1,1,-2,-2
701,43,09,3,41,2,5,1,1,-2,-2
705,05,07,1,26,4,3,1,1,180,50
705,05,07,2,92,4,4,1,2,25,7
705,05,11,1,18,4,5,1,2,300,245
705,05,11,2,26,4,4,1,2,130,46
705,05,15,1,14,4,3,1,1,250,60
705,05,17,1,15,3,3,1,1,40,35
705,05,23,1,92,4,4,1,1,57,17
705,05,23,2,10,1,4,1,1,569,497
705,05,23,3,26,4,3,1,2,25,6
705,07,04,1,26,3,4,1,1,60,-2
705,07,04,2,26,3,4,1,1,50,-2
707,01,13,1,15,4,3,1,1,-1,-1
707,01,13,2,15,4,3,1,1,-1,-1
707,01,13,3,15,4,3,1,1,-1,-1
707,01,13,4,15,4,3,1,1,-1,-1
707,02,13,1,20,1,4,1,1,-2,-2
707,03,13,1,15,4,4,1,1,50,35
707,03,13,2,15,4,4,1,1,40,32
707,03,13,3,15,3,4,1,1,30,25
707,03,15,1,15,4,5,1,1,80,60
707,03,15,2,15,4,4,1,1,60,45
707,03,15,3,51,4,4,1,1,50,20
707,03,19,1,15,4,5,1,1,30,20
707,03,19,2,15,4,5,1,1,30,20
707,03,19,3,15,4,5,1,1,110,70
707,03,19,4,15,4,4,1,2,40,35
707,03,19,5,15,4,4,1,2,80,60
707,03,23,1,15,4,5,1,1,40,30
707,03,23,2,15,3,4,1,1,180,150
707,03,23,3,15,3,4,1,1,70,50
707,03,23,4,15,3,4,1,1,60,40
707,03,23,5,15,3,5,1,1,80,60
707,03,25,1,15,4,4,1,1,150,130
707,03,25,2,15,4,4,1,1,100,80
707,03,25,3,15,4,5,1,1,40,25
707,03,25,4,15,4,5,1,1,70,50
707,03,27,1,15,4,4,1,1,20,14
707,03,27,2,15,4,4,1,1,60,30
707,06,05,1,20,3,4,1,1,12,0
707,06,09,1,15,4,5,1,1,15,14
707,07,07,1,15,4,5,1,1,40,34
707,07,07,2,15,4,5,1,1,45,38
707,07,09,1,15,4,3,1,1,60,-2
707,07,09,2,15,4,5,1,1,40,-2
707,07,09,3,15,4,5,1,1,30,-2
707,07,15,1,15,5,4,1,1,-1,-1
707,07,15,2,15,4,4,1,1,-1,-1
707,07,15,3,15,4,4,1,1,-1,-1
707,09,21,1,10,4,4,1,2,-1,-1
707,10,05,1,51,4,5,1,1,-2,-2
707,10,05,2,18,5,5,1,1,-2,-2
707,10,15,1,55,3,5,1,1,-2,-2
707,10,15,2,15,3,4,1,1,-2,-2
709,01,07,1,15,4,1,1,1,-2,-2
709,01,07,2,15,5,2,1,1,-2,-2
709,01,07,3,15,4,1,1,1,-2,-2
709,01,07,4,15,4,2,1,1,-2,-2
709,01,07,5,15,4,1,1,1,-2,-2
709,01,13,1,28,4,3,1,1,-2,-2
709,01,13,2,15,4,3,1,1,-2,-2
709,01,13,3,18,5,4,1,2,-2,-2
709,01,13,4,15,5,3,1,2,-2,-2
709,01,13,5,15,5,3,1,2,-2,-2
709,01,15,1,10,4,4,1,1,200,195
709,01,15,2,14,5,4,1,2,120,-2
709,01,15,3,14,5,3,1,2,-2,-2
709,01,15,4,10,5,3,1,2,-2,-2
709,01,15,5,14,5,3,1,2,-2,-2
709,03,09,1,15,4,4,1,1,-1,-1
709,03,09,2,15,4,3,1,1,-1,-1
709,03,13,1,15,5,4,1,1,30,-2
709,03,13,2,15,4,4,1,1,20,17
709,03,13,3,20,3,4,1,1,7,2
709,05,03,1,52,4,9,1,1,-2,-2
709,05,03,2,51,4,9,1,1,-2,-2
709,05,03,3,51,4,9,1,1,-2,-2
709,05,03,4,15,4,9,1,1,-2,-2
709,05,03,5,25,3,9,1,1,-2,-2
709,05,05,1,36,3,9,1,1,-2,-2
709,05,05,2,15,3,9,1,1,-2,-2
709,05,05,3,28,3,9,1,1,-2,-2
709,05,05,4,15,3,9,1,1,-2,-2
709,05,13,1,15,4,4,1,1,-2,-2
709,05,13,2,15,4,4,1,1,-2,-2
709,05,13,3,15,4,4,1,1,-2,-2
709,05,13,4,15,4,4,1,1,-2,-2
709,07,02,1,10,5,4,1,1,-2,-2
709,07,02,2,15,4,4,1,1,5,0
709,07,02,3,20,3,5,1,1,4,0
709,07,02,4,15,4,5,1,1,30,10
709,07,02,5,14,4,4,1,1,20,2
709,07,03,1,15,5,4,1,2,60,45
709,07,03,2,50,4,5,1,1,2,1
709,07,03,3,50,3,4,1,1,6,1
709,07,03,4,51,3,5,1,1,3,1
709,07,03,5,28,3,5,1,1,4,0
709,07,05,1,21,5,4,1,1,30,10
709,07,13,1,60,4,5,1,1,5,0
709,07,13,2,51,4,5,1,2,10,1
709,07,13,3,52,3,4,1,1,4,0
709,07,13,4,52,4,5,1,1,2,1
709,07,19,1,50,4,3,1,1,30,10
709,09,02,1,19,5,5,1,2,-2,-2
709,09,02,2,52,4,4,1,1,2,1
709,09,05,1,26,4,4,1,1,90,50
709,09,05,2,15,5,5,1,1,50,40
709,09,05,3,15,4,3,1,1,20,5
709,09,05,4,15,4,3,1,1,10,2
709,09,05,5,52,4,5,1,1,5,2
709,09,07,1,19,5,5,1,2,90,70
709,09,07,2,51,4,3,1,1,4,2
709,09,07,3,51,4,3,1,1,4,3
709,09,07,4,51,4,3,1,1,4,2
709,09,15,1,19,5,5,1,1,1400,1150
709,09,15,2,18,5,5,1,1,280,230
709,09,15,3,20,4,5,1,1,65,16
709,09,15,4,18,4,5,1,1,40,30
709,09,21,1,26,4,4,1,1,62,20
709,09,21,2,19,5,5,1,2,145,110
709,09,21,3,15,4,5,1,1,106,84
709,09,21,4,52,4,4,1,1,2,1
709,11,13,1,50,4,3,1,1,10,2
709,11,13,2,51,4,4,1,1,10,3
709,11,13,3,19,5,4,1,2,66,57
709,11,13,4,18,5,4,1,2,48,43
709,11,17,1,15,3,4,1,1,30,17
709,11,17,2,28,3,1,1,1,8,2
709,11,17,3,28,4,4,1,1,10,2
709,11,17,4,28,4,5,1,1,10,0
709,11,17,5,18,5,4,1,2,85,80
709,11,19,1,28,5,3,1,2,120,86
709,11,19,2,18,5,3,1,2,58,42
709,11,19,3,18,5,4,1,2,15,15
709,11,21,1,20,2,4,2,1,50,15
709,11,21,2,85,4,5,1,1,95,83
709,11,21,3,20,4,4,1,1,25,10
709,11,21,4,25,4,4,1,1,15,3
709,11,21,5,26,4,5,1,1,44,25
709,11,23,1,18,5,3,1,2,150,105
709,11,23,2,18,4,5,1,1,80,68
709,11,23,3,26,1,1,1,1,210,94
709,15,03,1,15,5,2,1,1,-2,-2
709,15,03,2,27,4,4,1,1,-2,-2
709,15,03,3,27,4,4,1,1,-2,-2
709,15,03,4,17,5,2,1,2,-2,-2
709,15,03,5,19,1,2,1,2,-2,-2
709,15,07,1,21,4,4,1,1,26,3
709,15,07,2,15,3,1,1,1,39,26
709,15,07,3,27,4,5,1,1,20,3
709,15,07,4,28,3,2,1,1,8,0
709,15,07,5,27,4,5,1,1,16,2
709,15,09,1,19,1,1,1,1,-2,-2
709,15,09,2,17,5,1,1,1,-2,-2
709,15,09,3,25,4,4,1,1,-2,-2
709,15,09,4,25,3,4,1,1,-2,-2
709,15,17,1,25,5,2,1,1,-2,-2
709,15,17,2,19,1,2,1,1,-2,-2
709,15,17,3,19,4,4,1,1,-2,-2
709,15,17,4,19,4,4,1,1,-2,-2
709,15,17,5,19,4,5,1,1,-2,-2
709,17,03,1,18,5,4,1,2,-2,-2
709,17,03,2,19,5,4,1,2,-2,-2
709,17,03,3,25,5,4,1,2,-2,-2
709,17,03,4,25,5,4,1,2,-2,-2
709,17,07,1,26,4,4,1,1,-2,-2
709,17,07,2,18,5,4,1,2,-2,-2
709,17,07,3,25,5,4,1,2,-2,-2
709,17,07,4,25,5,4,1,2,-2,-2
709,17,11,1,45,4,4,1,2,-2,-2
709,17,15,1,18,5,4,1,1,-2,-2
709,17,15,2,19,5,4,1,1,-2,-2
709,17,15,3,19,5,4,1,1,-2,-2
709,17,15,4,25,5,4,1,1,-2,-2
709,17,15,5,20,5,4,1,1,-2,-2
709,17,17,1,20,4,4,1,1,-2,-2
709,17,17,2,20,4,4,1,1,-2,-2
709,17,17,3,26,4,4,1,1,-2,-2
709,17,17,4,18,5,4,1,2,-2,-2
711,01,17,1,16,4,4,1,1,110,40
711,01,17,2,16,4,4,1,1,80,35
711,01,17,3,20,4,4,1,1,200,180
711,01,17,4,16,3,4,1,1,30,10
711,01,17,5,20,4,4,1,1,60,30
711,02,07,1,8,4,4,1,1,12,4
711,02,13,1,16,1,5,1,1,106,34
711,02,21,1,47,4,5,1,1,10,3
711,02,21,2,47,4,4,1,1,8,0
711,03,23,1,22,4,3,1,1,62,28
711,03,23,2,17,1,4,1,1,22,18
711,03,23,3,22,4,4,1,1,47,16
711,03,23,4,31,5,4,1,1,36,12
711,03,23,5,10,4,4,1,1,44,41
711,03,33,1,22,4,4,1,1,-2,-2
711,03,33,2,20,4,4,1,1,-2,-2
711,03,33,3,31,5,4,1,1,-2,-2
711,03,33,4,26,5,4,1,2,-2,-2
711,03,33,5,14,5,3,1,2,-2,-2
711,03,43,1,31,5,3,1,1,40,32
711,03,43,2,14,4,4,1,1,36,36
711,03,43,3,16,3,3,1,1,16,4
711,03,43,4,25,5,4,1,1,28,14
711,03,43,5,16,5,4,1,1,24,16
711,03,47,1,31,5,4,1,1,12,4
711,03,47,2,31,5,4,1,1,14,8
711,03,47,3,10,4,3,1,1,60,52
711,03,47,4,22,5,4,1,1,16,10
711,03,47,5,24,4,4,1,1,6,6
711,03,53,1,15,4,2,1,1,206,168
711,03,53,2,10,4,2,1,1,66,58
711,03,53,3,26,5,2,1,1,48,36
711,03,53,4,27,5,2,1,1,84,57
711,03,53,5,23,4,1,1,1,18,10
711,04,09,1,10,4,3,1,1,26,24
711,04,09,2,10,4,4,1,1,36,34
711,04,09,3,8,1,4,1,1,15,4
711,04,17,1,23,3,4,1,1,15,6
711,04,17,2,23,3,4,1,1,6,3
711,04,17,3,23,3,4,1,1,7,3
711,04,17,4,64,2,3,1,1,5,4
711,04,17,5,49,2,5,1,1,5,0
711,05,21,1,11,4,3,1,1,13,0
711,05,21,2,23,3,4,1,1,29,11
711,05,29,1,31,4,4,1,1,46,-2
711,05,29,2,24,4,4,1,1,56,-2
711,05,29,3,14,4,4,1,1,62,58
711,05,29,4,20,5,5,1,1,36,22
711,05,29,5,10,4,5,1,1,22,14
711,05,37,1,16,5,4,1,1,52,15
711,05,37,2,16,5,4,1,1,47,17
711,05,37,3,16,5,4,1,1,42,11
711,05,37,4,22,4,4,1,1,32,22
711,05,37,5,31,5,4,1,1,43,4
711,05,47,1,30,4,4,1,1,31,14
711,05,47,2,23,4,4,1,1,44,17
711,05,47,3,23,1,3,1,1,58,29
711,05,47,4,25,4,4,1,1,16,4
711,05,47,5,23,4,2,1,1,19,8
711,07,07,1,31,4,3,1,1,172,-2
711,07,07,2,31,4,3,1,1,131,-2
711,07,07,3,14,5,4,1,1,150,-2
711,07,07,4,10,4,4,1,1,111,-2
711,07,19,1,22,4,4,1,1,-2,-2
711,07,19,2,16,3,3,1,1,-2,-2
711,07,19,3,23,3,1,1,1,-2,-2
711,07,19,4,10,3,4,1,1,-2,-2
711,07,29,1,11,4,4,1,1,-2,-2
711,07,29,2,14,5,3,1,1,-2,-2
711,07,29,3,23,4,4,1,1,-2,-2
711,07,29,4,14,4,4,1,1,-2,-2
711,07,29,5,16,4,4,1,1,-2,-2
711,08,03,1,23,4,4,1,1,48,-2
711,08,03,2,24,4,4,1,1,128,-2
711,08,03,3,16,4,4,1,1,143,-2
711,08,03,4,16,5,4,1,1,500,-2
711,08,03,5,23,5,4,1,1,500,-2
711,08,05,1,14,4,4,1,1,-2,-2
711,08,05,2,10,4,2,1,1,-2,-2
711,08,05,3,25,5,3,1,1,-2,-2
711,08,05,4,23,5,3,1,1,-2,-2
711,08,05,5,26,5,4,1,1,-2,-2
711,08,07,1,23,1,1,1,1,-2,-2
711,08,07,2,23,1,1,1,1,-2,-2
711,08,07,3,27,5,1,1,1,-2,-2
711,08,07,4,31,4,3,1,1,-2,-2
711,08,07,5,31,5,1,1,1,-2,-2
711,08,09,1,25,5,4,1,1,-2,-2
711,08,09,2,17,4,2,1,1,-2,-2
711,08,09,3,16,4,2,1,1,-2,-2
711,08,09,4,22,5,2,1,1,-2,-2
711,08,09,5,10,4,2,1,1,-2,-2
713,03,05,1,15,5,4,1,1,200,180
713,03,15,1,26,4,1,1,1,17,8
713,03,15,2,26,4,2,1,1,18,6
713,03,15,3,52,4,4,1,1,4,1
713,03,25,1,10,5,4,1,1,-2,-2
713,03,25,2,10,3,3,1,1,-2,-2
713,03,25,3,18,3,3,1,1,-2,-2
713,03,25,4,23,3,2,1,1,-2,-2
713,03,29,1,50,4,1,1,1,7,-2
713,03,29,2,28,4,4,1,1,12,4
713,03,29,3,20,3,2,1,1,7,5
713,03,29,4,20,3,4,1,1,6,4
713,03,29,5,20,3,4,1,1,7,6
713,05,05,1,10,4,2,1,1,6,0
713,05,11,1,15,5,3,1,1,-2,-2
713,05,11,2,15,1,1,1,1,-2,-2
713,05,11,3,15,5,4,1,1,-2,-2
713,05,11,4,28,5,5,1,1,-2,-2
713,05,11,5,20,5,5,1,1,-2,-2
713,05,15,1,15,3,4,1,1,10,8
713,05,15,2,50,4,4,1,1,3,1
713,05,15,3,28,3,4,1,1,3,0
713,05,15,4,52,3,3,1,1,3,0
713,05,15,5,55,3,2,1,1,3,2
713,05,19,1,26,3,4,1,1,-2,-2
713,05,19,2,20,2,5,1,1,40,35
713,05,19,3,15,1,1,1,2,-2,-2
713,05,19,4,15,5,4,1,2,-2,-2
713,05,19,5,19,5,4,1,2,-2,-2
713,05,25,1,20,2,4,1,1,-2,-2
713,05,25,2,20,4,4,1,1,-2,-2
713,05,25,3,52,3,3,1,1,-2,-2
713,05,25,4,10,3,5,1,1,-2,-2
713,05,25,5,36,3,2,1,1,-2,-2
713,07,07,1,15,5,3,1,2,-2,-2
713,07,07,2,16,5,4,1,2,-2,-2
713,07,07,3,15,5,4,1,2,-2,-2
713,07,07,4,14,5,5,1,2,-2,-2
713,07,07,5,14,5,5,1,2,-2,-2
713,07,13,1,19,5,2,1,1,-2,-2
713,07,13,2,26,4,3,1,1,-2,-2
713,07,13,3,27,3,1,1,1,-2,-2
713,07,13,4,26,3,2,1,1,-2,-2
713,07,13,5,25,3,3,1,1,-2,-2
713,07,17,1,25,4,3,1,1,-2,-2
713,07,17,2,25,4,4,1,1,-2,-2
713,07,17,3,31,4,5,1,1,-2,-2
713,07,17,4,15,5,2,1,2,-2,-2
713,07,17,5,26,5,3,1,2,-2,-2
713,09,07,1,15,4,4,1,1,35,35
713,09,07,2,51,4,2,1,1,15,5
713,09,07,3,19,4,4,1,1,30,17
713,09,07,4,51,4,2,1,1,10,4
713,09,07,5,25,4,1,1,1,12,2
713,09,11,1,18,3,9,1,1,-2,-2
713,09,11,2,10,3,9,1,1,-2,-2
713,09,13,1,15,3,4,1,1,7,1
713,09,13,2,15,3,4,1,1,3,1
713,09,13,3,15,3,4,1,1,4,3
713,09,13,4,15,3,4,1,1,2,1
713,09,13,5,15,3,4,1,1,4,2
713,09,39,1,15,4,4,1,1,-2,-2
713,09,39,2,20,4,4,1,1,-2,-2
713,09,39,3,24,1,3,1,1,-2,-2
713,09,45,1,19,5,3,1,2,-2,-2
713,09,45,2,63,4,5,1,1,-2,-2
713,09,45,3,15,5,4,1,2,-2,-2
713,09,49,1,20,4,2,2,1,-2,-2
713,09,49,2,20,4,2,2,1,-2,-2
713,11,03,1,15,3,4,1,1,-2,-2
713,11,03,2,15,3,5,1,1,-2,-2
713,11,11,1,19,5,5,1,1,-2,-2
713,11,11,2,15,1,2,1,2,-2,-2
713,11,11,3,19,5,2,1,2,-2,-2
713,11,11,4,18,4,3,1,2,-2,-2
713,11,11,5,15,4,5,1,1,30,25
713,11,19,1,20,4,4,1,1,-2,-2
713,11,19,2,20,4,4,1,1,-2,-2
713,11,19,3,19,4,4,1,1,-2,-2
713,11,19,4,50,2,3,1,1,-2,-2
713,11,19,5,51,4,5,1,1,-2,-2
713,13,07,1,51,4,3,1,1,25,10
713,13,07,2,15,4,4,1,1,40,23
713,13,07,3,15,4,3,1,1,20,13
713,13,07,4,15,4,1,1,1,4,1
713,13,07,5,15,4,3,1,1,4,1
713,13,11,1,15,4,4,1,1,50,32
713,13,11,2,18,4,4,1,1,100,85
713,13,11,3,36,3,4,1,1,12,-2
713,13,11,4,28,3,4,1,1,8,-2
713,13,15,1,15,3,5,1,1,180,155
713,13,15,2,15,3,5,1,1,165,148
713,13,21,1,15,3,3,1,1,115,-2
713,13,21,2,15,3,3,1,1,62,-2
713,13,21,3,15,3,4,1,1,50,-2
713,13,21,4,15,3,4,1,1,185,-2
713,13,27,1,26,3,4,1,1,-2,-2
713,13,27,2,36,4,3,1,1,-2,-2
713,13,27,3,15,4,5,1,1,-2,-2
713,13,31,1,10,4,5,1,1,-2,-2
713,13,31,2,10,4,4,1,1,-2,-2
713,15,05,1,26,4,2,1,1,-2,-2
713,15,13,1,26,4,4,2,2,-2,-2
713,17,03,1,19,5,4,1,2,150,-2
713,17,03,2,19,5,4,1,2,-2,-2
713,17,03,3,17,5,3,1,2,-2,-2
713,17,03,4,17,5,2,1,2,-2,-2
713,17,03,5,26,4,3,1,2,-2,-2
713,17,19,1,17,5,2,1,2,-2,-2
713,17,19,2,19,5,5,1,2,-2,-2
713,17,19,3,17,5,3,1,2,-2,-2
713,17,19,4,19,5,4,1,2,-2,-2
713,17,19,5,17,5,4,1,2,-2,-2
715,01,29,1,55,4,3,1,1,15,10
715,01,29,2,55,4,4,1,1,8,5
715,01,29,3,5,4,4,1,1,7,2
715,01,29,4,55,4,5,1,1,10,5
715,01,29,5,50,4,4,1,1,2,0
715,03,13,1,11,4,1,1,2,-2,-2
715,03,13,2,8,4,1,1,2,-2,-2
715,03,13,3,10,3,4,1,1,-2,-2
715,03,21,1,10,4,4,1,2,30,-1
715,03,21,2,10,3,9,1,2,-1,-1
715,05,13,1,10,4,2,1,1,9,3
715,05,13,2,10,4,3,1,1,8,2
715,05,13,3,47,4,2,1,1,6,4
715,05,13,4,47,4,2,1,1,5,3
715,05,13,5,46,4,4,1,1,5,1
715,05,17,1,47,4,4,1,1,2,0
715,05,17,2,10,4,3,1,1,5,1
715,05,17,3,47,4,4,1,2,9,5
715,05,17,4,10,4,2,1,2,-2,-2
715,05,17,5,46,4,4,1,2,-2,-2
715,05,25,1,8,4,4,1,1,-2,-2
715,05,25,2,8,4,5,1,1,-2,-2
715,05,25,3,8,4,5,1,1,-2,-2
715,07,09,1,42,4,2,1,2,-2,-2
715,07,09,2,10,4,4,1,2,-2,-2
715,07,15,1,10,4,3,1,1,200,160
715,07,15,2,8,4,1,1,1,200,70
715,07,15,3,8,4,4,1,1,160,60
715,07,15,4,10,4,4,1,1,15,13
715,07,15,5,10,4,5,1,1,-2,-2
715,07,23,1,10,4,5,1,2,-2,-2
715,07,23,2,7,4,4,1,2,-2,-2
715,07,23,3,14,1,4,1,2,-2,-2
715,07,31,1,46,4,4,1,1,200,120
715,07,31,2,14,4,4,1,2,-2,-2
715,07,31,3,24,4,4,1,2,-2,-2
715,07,31,4,24,4,4,1,2,-2,-2
715,07,31,5,42,4,4,1,2,-2,-2
715,09,11,1,46,3,4,1,1,15,5
715,09,11,2,23,3,4,1,1,10,3
715,09,21,1,46,4,3,1,1,15,10
715,09,21,2,46,4,4,1,1,15,11
715,09,21,3,46,4,4,1,1,15,11
715,09,21,4,8,2,1,1,1,25,11
715,09,21,5,46,4,4,1,1,30,15
715,09,23,1,55,4,5,1,1,5,3
715,09,23,2,55,4,5,1,1,20,12
715,09,23,3,55,4,5,1,2,10,6
715,09,23,4,55,4,4,1,2,14,8
715,09,23,5,55,4,4,1,2,12,7
715,11,03,1,10,4,4,1,1,130,130
715,11,13,1,16,5,4,1,1,-2,-2
715,11,21,1,10,4,4,1,2,35,28
715,11,21,2,45,3,5,1,1,15,0
715,13,05,1,10,3,4,1,1,38,36
715,13,05,2,11,3,4,1,1,8,1
715,13,05,3,55,4,5,1,1,19,13
715,13,05,4,23,3,4,1,1,28,5
715,13,05,5,10,3,4,1,1,7,3
715,13,11,1,10,2,4,2,1,-2,-2
715,13,11,2,10,3,5,1,1,-2,-2
715,13,11,3,47,4,4,1,1,-2,-2
715,13,11,4,20,4,5,1,1,-2,-2
715,13,17,1,25,3,4,1,1,6,1
715,13,17,2,10,4,4,1,1,80,58
715,13,17,3,8,4,5,1,1,18,1
715,13,17,4,56,4,5,1,1,20,12
715,13,17,5,16,4,4,1,1,130,120
715,15,05,1,23,3,1,1,1,21,9
715,15,05,2,20,3,4,1,1,10,2
715,15,05,3,23,3,3,1,1,13,6
715,15,05,4,42,3,3,1,1,20,3
715,15,05,5,23,3,3,1,1,12,5
715,15,11,1,23,3,2,1,1,35,15
715,15,11,2,23,3,2,1,1,50,20
715,15,11,3,23,3,1,1,1,25,13
715,15,11,4,23,3,1,1,1,25,18
715,15,11,5,23,3,3,1,1,20,10
715,15,21,1,22,4,5,1,1,20,5
715,15,21,2,10,4,3,1,1,60,4
715,15,21,3,23,3,5,1,1,15,7
715,15,21,4,22,4,4,1,1,15,5
715,15,21,5,22,1,3,1,1,25,15
717,03,13,1,14,4,3,1,1,800,700
717,03,13,2,10,4,4,1,1,-1,-1
717,03,13,3,10,4,4,1,1,-1,-1
717,03,13,4,10,4,3,1,1,-1,-1
717,03,13,5,15,4,9,1,2,-1,-1
717,05,03,1,46,3,3,1,1,4,1
717,05,03,2,46,3,4,1,1,3,2
717,05,03,3,46,3,4,1,1,5,2
717,05,05,1,10,4,4,1,1,425,398
717,05,07,1,23,3,3,1,1,4,0
717,05,07,2,16,3,3,1,1,6,1
717,05,07,3,16,3,2,1,1,3,2
717,05,07,4,16,3,5,1,1,6,3
717,05,07,5,38,3,5,1,1,4,1
717,05,17,1,47,3,4,1,1,4,2
717,05,17,2,33,3,3,1,1,3,0
717,05,17,3,15,3,4,1,1,2,0
717,05,17,4,46,3,5,1,1,5,3
717,05,17,5,56,3,5,1,1,3,2
717,05,23,1,10,4,4,1,1,200,180
717,05,23,2,35,4,3,1,1,10,0
717,07,03,1,10,1,1,1,2,300,200
717,07,03,2,10,4,3,1,1,12,2
717,07,03,3,10,4,3,1,2,90,80
717,07,07,1,10,4,1,1,1,4,4
717,07,07,2,10,4,1,1,1,2,2
717,07,07,3,10,4,1,1,1,4,1
717,07,07,4,10,4,1,1,1,2,1
717,07,07,5,10,4,1,1,1,4,3
717,07,17,1,10,4,1,1,1,200,150
717,07,17,2,14,4,1,1,1,150,130
717,07,17,3,16,4,1,1,1,10,0
717,07,19,1,10,1,3,1,1,215,205
717,07,23,1,10,4,4,1,1,70,50
717,07,23,2,10,4,3,1,1,100,80
717,07,23,3,55,4,3,1,1,30,10
717,07,23,4,41,4,3,1,1,30,2
717,09,03,1,10,4,3,1,1,175,156
717,09,03,2,10,4,3,1,1,92,89
717,09,03,3,10,5,3,1,1,171,169
717,09,03,4,10,4,4,1,1,106,85
717,09,03,5,10,4,4,1,1,95,89
717,09,05,1,14,4,3,1,1,150,150
717,09,05,2,10,3,4,1,1,60,55
717,09,05,3,16,4,5,1,1,40,5
717,09,05,4,41,4,4,1,1,30,3
717,09,05,5,14,4,5,1,1,25,25
717,09,07,1,26,5,5,1,1,2307,1247
717,09,07,2,27,5,4,1,1,2197,1383
717,09,07,3,24,5,5,1,1,289,181
717,09,07,4,35,5,4,1,2,1115,96
717,09,09,1,17,4,5,1,1,269,82
717,09,09,2,23,4,5,1,1,82,60
717,11,13,1,10,4,4,1,2,-1,-1
717,11,13,2,10,4,5,1,2,-1,-1
717,11,23,1,10,2,3,1,1,150,120
717,11,23,2,10,2,3,1,2,100,80
717,11,23,3,10,4,3,1,2,70,50
801,01,11,1,30,4,5,1,1,50,7
801,01,11,2,10,4,4,1,1,45,5
801,01,11,3,22,4,2,1,1,15,5
801,05,03,1,10,4,4,1,1,-2,-2
801,05,03,2,45,4,4,1,1,-2,-2
801,05,03,3,10,4,4,1,1,-2,-2
801,05,03,4,45,4,4,1,1,-2,-2
801,05,03,5,30,4,4,1,1,-2,-2
801,07,11,1,10,4,3,1,1,7,2
801,07,11,2,10,4,3,1,1,15,-2
801,07,11,3,28,3,3,1,1,10,-2
801,07,11,4,55,3,3,1,1,8,-2
801,11,09,1,10,5,5,1,2,120,80
801,11,09,2,15,5,3,1,2,250,180
801,11,09,3,15,5,3,1,2,30,2
801,11,09,4,10,4,5,1,1,20,3
801,11,09,5,10,4,1,1,2,10,10
801,15,09,1,14,5,4,1,2,300,160
801,15,09,2,14,5,5,1,2,50,40
801,15,09,3,14,5,4,1,2,60,50
801,15,09,4,10,1,1,1,2,15,5
801,15,15,1,10,4,4,1,1,100,70
801,15,15,2,14,5,4,1,2,300,250
801,15,15,3,14,5,3,1,2,80,80
801,15,15,4,14,5,4,1,2,120,100
801,15,15,5,14,5,5,1,2,70,55
801,15,33,1,32,4,5,1,1,70,65
801,15,33,2,10,4,4,1,1,70,50
801,15,33,3,15,3,5,1,1,40,40
801,15,33,4,11,4,5,1,1,30,20
801,15,33,5,16,4,3,1,1,200,150
801,17,13,1,15,5,4,1,2,189,189
801,17,13,2,15,4,3,1,2,17,17
801,17,13,3,14,4,3,1,2,23,23
801,17,13,4,14,5,5,1,2,41,41
801,17,13,5,15,5,3,1,2,136,136
801,17,27,1,25,4,3,1,1,200,50
801,17,27,2,17,4,4,1,1,50,40
801,17,27,3,17,4,4,1,1,40,5
801,17,27,4,25,4,5,1,1,50,40
801,17,27,5,20,4,4,1,1,4,1
801,19,13,1,10,4,3,1,1,300,260
801,19,13,2,10,4,1,1,1,40,10
801,19,13,3,10,4,1,1,1,40,10
801,19,13,4,10,4,1,1,1,60,10
801,19,13,5,10,4,1,1,1,100,20
801,19,21,1,16,4,4,1,1,-2,-2
801,19,21,2,10,4,9,1,1,-2,-2
801,19,21,3,10,4,9,1,1,-2,-2
801,19,21,4,13,2,5,1,1,-2,-2
801,19,21,5,10,4,5,1,1,-2,-2
801,21,15,1,10,4,5,1,1,70,70
801,21,15,2,10,4,5,1,1,80,80
801,21,15,3,10,4,4,1,2,-2,-2
801,21,21,1,10,4,5,1,1,100,95
801,21,21,2,10,4,5,1,1,50,45
801,23,11,1,10,4,5,1,1,40,30
801,23,11,2,10,4,5,1,1,15,13
801,23,11,3,41,4,4,1,1,20,2
801,23,11,4,41,4,4,1,1,20,2
801,23,11,5,10,4,4,1,2,21,3
801,25,07,1,16,3,2,1,1,-2,-2
801,25,07,2,16,3,2,1,1,-2,-2
801,25,07,3,16,3,2,1,1,-2,-2
801,25,07,4,20,4,5,1,1,-2,-2
801,25,07,5,15,5,5,1,2,-2,-2
801,25,13,1,15,5,5,1,2,300,250
801,25,13,2,20,5,5,1,2,-2,-2
801,25,19,1,13,5,5,1,2,-2,-2
801,25,25,1,32,3,1,1,1,2000,193
801,27,03,1,25,4,4,1,1,-2,-2
801,27,03,2,22,4,4,1,1,-2,-2
801,27,09,1,14,5,4,1,1,550,-2
801,27,09,2,15,5,5,1,2,-2,-2
801,27,09,3,14,5,5,1,1,150,115
801,27,09,4,16,4,4,1,1,40,8
801,27,09,5,25,4,5,1,1,40,0
801,27,17,1,15,4,5,1,1,-2,-2
801,27,17,2,23,4,5,1,1,-2,-2
801,27,17,3,24,4,5,1,1,-2,-2
801,27,17,4,20,4,5,1,1,-2,-2
801,27,17,5,20,4,5,1,1,-2,-2
