tinh,huyen,xa,m5tt,m5c31,m5c32,m5c33,m5c34,m5c35a,m5c35b,m5c36,m5c37a,m5c37b,m5c37c,m5c38,m5c39
104,03,61,10,15,2006,2007,1,2,4.0,914000.0,250000,0,0,1107,136
104,03,69,1,1,2005,2008,2,6,0.0,10140000.0,0,0,0,1648,186
104,03,69,2,2,2002,2008,2,4,3.0,5100000.0,2600000,-1,2500000,1648,186
104,03,69,3,4,2005,2006,1,2,3.0,2800000.0,0,0,0,1648,186
104,03,69,4,5,2002,2007,2,3,4.0,600000.0,200000,0,0,1648,186
104,03,69,5,9,2006,2007,1,2,4.0,1185000.0,350000,0,0,1648,186
104,03,69,6,10,2004,2007,1,2,4.0,3800000.0,1140000,0,0,1648,171
104,03,69,7,11,2006,2007,1,2,4.0,1085000.0,320000,0,0,1310,105
104,03,69,8,12,2003,2010,1,4,0.0,5200000.0,5200000,0,0,250,15
104,03,69,9,15,2006,2007,1,2,4.0,1179000.0,350000,0,0,1648,186
104,03,69,10,15,2006,2007,1,4,0.0,890000.0,890000,0,0,1648,186
104,03,75,1,2,2003,2007,2,1,5.0,1360000.0,30000,0,0,1573,132
104,03,75,2,5,2005,2007,1,3,4.0,520000.0,280000,0,0,1573,132
104,03,75,3,6,2000,2000,2,3,5.0,160000.0,60000,0,0,1573,132
104,03,75,4,9,2004,2005,1,2,4.0,1120000.0,350000,0,0,1573,132
104,03,75,5,10,2002,2006,1,2,4.0,4100000.0,1800000,0,0,1573,132
104,03,75,6,11,2006,2007,1,2,4.0,1050000.0,500000,0,0,1573,132
104,03,75,7,15,2003,2003,1,2,4.0,600000.0,300000,0,0,1573,132
104,03,75,8,15,2003,2003,1,3,4.0,90000.0,40000,0,0,1573,132
104,03,75,9,15,2003,2003,1,2,4.0,600000.0,300000,0,0,1573,132
104,04,01,1,6,2000,2002,2,1,2.0,-1.0,0,0,0,2040,-1
104,04,09,1,11,2006,2006,1,1,2.0,1800000.0,1800000,0,0,1279,83
104,04,09,2,10,2005,2006,1,1,2.0,2500000.0,2500000,0,0,1279,83
104,04,09,3,1,2007,-1,1,1,2.0,6000000.0,6000000,0,0,1279,83
104,04,09,4,6,2000,2002,1,1,0.0,-1.0,-1,0,0,1279,83
104,04,09,5,4,2001,2002,1,1,0.0,4000000.0,4000000,0,0,1279,83
104,05,17,1,15,2003,2004,1,2,3.0,-1.0,0,0,0,1537,186
104,05,17,2,10,2007,2008,1,2,3.0,-1.0,0,0,0,1537,186
104,05,17,3,11,2007,2008,1,2,3.0,-1.0,0,0,0,136,120
104,05,17,4,10,2006,2006,1,2,3.0,-1.0,0,0,0,1537,186
104,05,17,5,10,2006,2007,1,2,3.0,-1.0,0,0,0,1537,186
104,05,17,6,15,2005,2005,1,2,3.0,-1.0,0,0,0,1537,186
104,05,17,7,10,2007,2008,1,2,3.0,-1.0,0,0,0,1537,186
104,05,17,8,8,2008,2008,1,2,3.0,-1.0,0,0,0,1537,186
104,05,17,9,11,2007,2007,1,2,3.0,-1.0,0,0,0,672,142
104,05,17,10,2,2007,2008,1,2,3.0,-1.0,0,0,0,425,186
104,05,29,1,2,2001,2002,2,2,3.0,-1.0,0,0,0,450,222
104,05,29,2,9,2006,2007,1,2,3.0,-1.0,0,0,0,1553,222
104,05,29,3,15,2005,2006,1,2,3.0,-1.0,0,0,0,1553,222
104,05,29,4,10,2006,2006,2,2,3.0,-1.0,0,0,0,1553,222
104,05,29,5,5,2002,2004,2,2,3.0,-1.0,0,0,0,1005,222
104,05,29,6,3,2004,2004,2,2,3.0,-1.0,0,0,0,1553,222
104,05,29,7,6,2004,2004,1,2,3.0,-1.0,0,0,0,1553,222
104,05,29,8,13,2004,2004,2,2,3.0,-1.0,0,0,0,1005,222
104,05,29,9,13,2003,2004,1,2,3.0,-1.0,0,0,0,1553,222
104,05,43,1,10,2005,2006,1,2,3.0,-1.0,0,0,0,500,52
104,05,43,2,10,2004,2005,1,2,3.0,-1.0,0,0,0,521,46
104,05,43,3,11,2007,2008,1,2,3.0,-1.0,0,0,0,381,21
104,05,43,4,9,2007,2007,1,2,3.0,-1.0,0,0,0,1500,140
104,05,43,5,6,2007,2008,1,1,3.0,-1.0,0,0,0,308,0
104,05,43,6,5,2002,2007,3,2,3.0,-1.0,0,0,0,574,169
104,05,45,1,5,2002,2007,3,2,3.0,-1.0,0,0,0,1534,155
104,05,45,2,6,2003,2007,2,2,3.0,-1.0,0,0,0,1534,155
104,05,45,3,9,2005,2006,2,2,3.0,-1.0,0,0,0,1534,155
104,05,45,4,10,2004,2007,2,2,3.0,-1.0,0,0,0,1534,155
104,05,45,5,11,2005,2007,1,2,3.0,-1.0,0,0,0,1534,166
104,06,03,1,9,2006,2007,1,2,3.0,-1.0,-1,0,0,1455,299
104,06,03,2,10,2006,2007,1,2,3.0,-1.0,-1,0,0,1455,299
104,06,03,3,15,2004,2005,1,2,3.0,-1.0,-1,0,0,1455,299
104,06,03,4,5,2004,2005,1,2,3.0,-1.0,-1,0,0,600,50
104,06,09,1,2,2006,2009,1,2,4.0,-1.0,-1,0,0,2624,120
104,06,09,2,10,2007,2008,1,2,4.0,-1.0,-1,0,0,2624,120
104,06,09,3,10,2007,2008,1,2,4.0,-1.0,-1,0,0,2624,120
104,06,09,4,10,2005,2006,1,2,4.0,-1.0,-1,0,0,2624,120
104,06,09,5,9,2006,2007,1,2,4.0,-1.0,-1,0,0,2624,120
104,06,09,6,15,2006,2006,1,2,4.0,-1.0,-1,0,0,2624,120
104,06,09,7,15,2003,2004,1,2,4.0,-1.0,-1,0,0,2624,120
104,06,21,1,1,2003,2004,1,2,0.0,2500000.0,0,0,0,2480,41
104,06,21,2,5,2004,2004,1,3,0.0,570000.0,0,0,0,2480,41
104,06,21,3,9,2007,2008,1,2,0.0,1400000.0,0,0,0,2480,41
104,06,21,4,10,2001,2003,1,2,0.0,950000.0,0,0,0,2480,0
104,06,21,5,15,2004,2005,1,2,0.0,900000.0,0,0,0,2480,0
104,06,21,6,11,2006,2007,1,2,0.0,1000000.0,0,0,0,2480,0
104,07,03,1,4,2004,2005,2,2,0.0,3000000.0,0,0,0,2173,120
104,07,03,2,9,2005,2006,2,2,0.0,858000.0,0,0,0,2173,120
104,07,03,3,10,2006,2007,2,2,0.0,2047000.0,0,0,0,2173,120
104,07,03,4,10,2003,2004,2,2,0.0,470000.0,0,0,0,2173,120
104,07,03,5,15,2005,2006,1,2,0.0,1078000.0,0,0,0,2173,120
104,07,09,1,1,2006,2007,2,4,0.0,980000.0,980000,0,0,1544,150
104,07,09,2,5,2003,2003,2,4,0.0,2200000.0,2200000,0,0,1544,150
104,07,09,3,9,2006,2007,2,4,0.0,998000.0,998000,0,0,1544,150
104,07,09,4,10,2004,2005,2,4,0.0,1200000.0,1200000,0,0,1544,150
104,07,19,1,2,2006,2007,1,1,4.0,1300000.0,-1,0,0,1570,120
104,07,19,2,9,2007,2007,1,1,4.0,500000.0,-1,0,0,1570,120
104,07,19,3,10,2006,2008,1,2,4.0,930000.0,-1,0,0,1570,120
104,07,19,4,11,2005,2005,1,2,4.0,500000.0,-1,0,0,1570,120
104,07,29,1,15,2006,2008,1,3,0.0,980000.0,0,0,0,2950,167
104,07,29,2,11,2006,2006,1,3,0.0,1700000.0,0,0,0,2950,167
104,07,29,3,2,2007,2007,2,3,4.0,280000.0,196000,0,0,2950,167
104,07,47,1,2,2002,2003,1,3,0.0,735983.0,270000,0,0,1643,0
104,07,47,2,2,2003,2004,1,4,0.0,925078.0,925078,0,0,1643,0
104,07,47,3,9,2005,2005,2,2,0.0,260346.0,260346,0,0,1643,0
104,07,47,4,10,2007,2008,1,2,3.0,1439797.0,0,0,0,1643,0
104,07,47,5,10,2002,2003,1,2,4.0,750000.0,350000,0,0,1463,0
104,07,47,6,7,2003,2005,1,2,3.0,1679700.0,0,0,0,1643,0
104,07,53,1,9,2006,2007,1,2,0.0,735000.0,0,0,0,2020,190
104,07,53,2,10,2006,2007,1,4,0.0,3620209.0,3620209,0,0,2020,190
104,07,53,3,11,2005,2005,1,4,0.0,1432396.0,1432396,0,0,2020,190
104,07,53,4,15,2001,2003,1,4,0.0,1244039.0,1244039,0,0,2020,190
104,07,53,5,6,2004,2004,1,2,0.0,457467.0,457467,0,0,2020,190
104,07,53,6,5,2000,2002,1,2,0.0,543368.0,543368,0,0,2020,190
104,09,09,1,5,2007,2009,2,2,0.0,-1.0,0,0,0,2142,256
104,09,09,2,9,2005,2006,1,2,0.0,689700.0,0,0,0,2142,256
104,09,09,3,10,2005,2006,1,2,0.0,1706000.0,0,0,0,2142,240
104,09,09,4,11,2003,2005,1,2,0.0,1230000.0,0,0,0,1900,200
104,09,09,5,12,2003,2004,1,4,0.0,-1.0,-1,0,0,1750,150
104,09,09,6,15,2008,2009,1,3,0.0,4900000.0,0,0,0,2142,256
104,09,13,1,2,2008,2008,3,3,0.0,11991000.0,0,0,0,3031,453
104,09,13,2,6,2008,2008,1,3,4.0,3470000.0,2070000,0,0,453,453
104,09,13,3,10,2006,2007,1,3,4.0,2670000.0,1576000,0,0,3031,453
104,09,13,4,5,2003,2007,1,3,4.0,1340000.0,730000,0,0,1800,453
104,09,13,5,9,2006,2006,2,3,4.0,789000.0,589000,0,0,3031,453
104,09,13,6,11,2005,2005,1,3,4.0,970000.0,670000,0,0,3031,453
104,09,13,7,15,2004,2004,1,2,0.0,1433000.0,0,0,0,3031,1
104,09,15,1,1,2007,2008,2,2,3.0,-1.0,0,0,0,2330,350
104,09,15,2,2,2007,2008,2,4,3.0,900000.0,-1,0,0,2332,350
104,09,15,3,5,2006,2007,2,4,3.0,-1.0,-1,0,0,2332,350
104,09,15,4,10,2006,2006,2,4,3.0,3000000.0,-1,0,0,2332,350
104,09,15,5,10,2004,2005,2,4,3.0,2600000.0,-1,0,0,2332,350
104,09,15,6,15,2002,2004,1,2,3.0,2300000.0,0,0,0,2332,350
104,09,21,1,15,2006,2007,1,3,0.0,-1.0,0,0,0,1985,100
104,09,21,2,10,1999,2000,1,3,0.0,-1.0,0,0,0,1985,100
104,09,21,3,2,1996,2000,2,4,0.0,-1.0,-1,0,0,1985,100
104,09,27,1,5,2000,-1,2,9,,-1.0,0,0,0,1989,141
104,09,27,2,4,2000,2003,1,3,4.0,700000.0,0,0,0,1989,141
104,09,27,3,2,2002,2008,1,4,3.0,9000000.0,0,0,0,1989,141
104,09,27,4,15,2007,2010,3,2,4.0,1300000.0,0,0,0,1989,141
104,09,27,5,10,2003,2006,1,2,3.0,800000.0,0,0,0,1989,141
104,09,27,6,9,2007,2008,1,2,3.0,730000.0,0,0,0,1989,141
104,09,33,1,2,2002,2002,1,3,0.0,3200000.0,0,0,0,1316,130
104,09,33,2,5,1999,2003,1,3,4.0,560000.0,0,0,0,1316,130
104,09,33,3,9,2001,2003,2,6,3.0,80000.0,0,0,0,1316,130
104,09,33,4,10,2003,2004,2,2,1.0,2700000.0,0,0,0,1316,130
104,09,33,5,11,2003,2003,1,5,1.0,550000.0,240000,0,0,1316,130
104,09,33,6,12,2003,2003,1,1,0.0,1400000.0,0,0,0,1316,130
104,11,17,1,2,2008,2008,2,4,0.0,1500000.0,1500000,0,0,2600,807
104,11,17,2,15,2008,2009,1,4,3.0,6000000.0,3100000,0,0,2600,807
104,11,17,3,9,2008,2008,1,3,2.0,1500000.0,0,0,0,2600,807
104,11,17,4,15,2007,2008,1,4,0.0,800000.0,800000,0,0,2600,807
104,11,17,5,15,2006,2006,2,2,0.0,603000.0,0,0,0,2600,807
104,11,17,6,10,2006,2007,1,6,0.0,1000000.0,0,0,0,2600,807
104,11,17,7,2,2007,2008,1,4,0.0,2100000.0,2100000,0,0,2600,807
104,11,17,8,6,2007,2008,1,2,0.0,2484000.0,0,0,0,2600,807
104,11,17,9,2,2005,2005,2,4,0.0,59000.0,59000,0,0,2600,807
104,11,23,1,5,1999,2001,1,2,3.0,900000.0,0,0,0,3800,12
104,11,23,2,6,2001,2003,2,2,3.0,1100000.0,0,0,0,2900,15
104,11,23,3,9,2005,2006,1,2,3.0,1700000.0,0,0,0,4002,201
104,11,23,4,10,2001,2003,1,2,3.0,5200000.0,0,0,0,4002,201
104,11,23,5,10,2002,2003,1,2,3.0,6500000.0,0,0,0,4002,201
104,11,25,1,2,2007,2007,1,2,0.0,1218000.0,0,0,0,1021,474
104,11,25,2,2,2006,2007,1,2,0.0,1076000.0,0,0,0,1252,128
104,11,25,3,2,2006,2006,1,2,0.0,2141000.0,0,0,0,695,0
104,11,25,4,2,2006,2007,1,2,0.0,2803000.0,0,0,0,972,0
104,11,25,5,6,2005,2005,2,2,0.0,995000.0,0,0,0,394,0
104,11,25,6,10,2007,2007,3,2,0.0,469000.0,0,0,0,1556,0
104,11,25,7,15,2004,2005,1,2,0.0,540000.0,0,0,0,3371,474
104,11,25,8,10,2005,2006,1,2,0.0,2990000.0,0,0,0,1556,0
104,11,25,9,6,2005,2007,3,2,0.0,3362000.0,0,0,0,427,0
104,11,25,10,2,2003,2006,2,2,0.0,2880000.0,0,0,0,3299,470
104,11,31,1,2,2007,2007,2,2,0.0,3600000.0,0,0,0,1065,277
104,11,31,2,9,2006,2007,1,2,0.0,1100000.0,0,0,0,1065,277
104,11,31,3,10,2008,-1,1,2,0.0,3500000.0,0,0,0,1065,277
104,11,31,4,10,2006,2007,1,2,0.0,1000000.0,0,0,0,1065,277
105,01,17,1,2,2007,2007,2,2,0.0,5400000.0,0,0,0,3200,900
105,01,17,2,6,2007,2007,2,2,0.0,980000.0,0,0,0,3200,900
105,01,17,3,10,2006,2006,1,2,0.0,3100000.0,0,0,0,3200,900
105,01,17,4,11,2007,2007,1,2,4.0,3100000.0,0,0,0,3200,900
105,01,17,5,12,2003,2003,1,2,4.0,3100000.0,0,0,0,3200,900
105,01,17,6,3,2006,2006,1,2,0.0,2100000.0,0,0,0,3200,900
105,01,23,1,2,2003,2003,1,3,4.0,1200000.0,600000,0,0,4315,315
105,01,23,2,10,1998,1998,1,3,4.0,820000.0,400000,0,0,4315,315
105,01,23,3,11,2005,2005,1,3,4.0,900000.0,500000,0,0,4315,315
105,01,29,1,2,2004,2009,1,4,2.0,2880000.0,2400000,0,0,500,500
105,01,29,2,10,2006,2009,1,4,3.0,10000000.0,8000000,0,0,1379,500
105,01,29,3,11,2007,2008,1,4,3.0,8000000.0,6000000,0,0,1379,300
105,01,29,4,5,2000,2008,1,4,3.0,800000.0,200000,0,0,1379,500
105,03,13,1,10,2008,2008,1,4,3.0,1200000.0,1000000,0,0,1350,310
105,03,13,2,11,2007,2008,1,4,3.0,900000.0,700000,0,0,380,0
105,03,13,3,2,2004,2005,1,3,4.0,3300000.0,2000000,0,0,900,0
105,03,13,4,1,2005,2006,1,4,3.0,-1.0,-1,-1,-1,1350,310
105,03,13,5,5,2002,2002,1,4,0.0,100000.0,100000,0,0,600,0
105,03,13,6,9,2003,2003,1,3,4.0,200000.0,100000,0,0,1350,310
105,03,21,1,15,2005,2005,1,4,0.0,2000000.0,2000000,0,0,2824,103
105,03,21,2,11,2003,2004,1,2,4.0,530000.0,330000,0,0,2824,103
105,03,21,3,10,2005,2006,1,4,0.0,905000.0,905000,0,0,2824,103
105,03,21,4,10,2005,2006,1,4,0.0,950000.0,950000,0,0,2824,103
105,03,21,5,9,2006,2007,3,4,0.0,980000.0,980000,0,0,2824,103
105,03,21,6,5,2002,2002,3,4,0.0,500000.0,500000,0,0,2824,103
105,03,21,7,4,2004,2004,2,4,0.0,254000.0,254000,0,0,2824,103
105,03,21,8,2,2004,2005,2,3,4.0,8150000.0,7350000,0,0,2824,103
105,05,03,1,2,2005,2010,1,2,4.0,10000000.0,0,0,0,1100,230
105,05,03,2,15,2005,2006,1,1,0.0,7000000.0,0,0,0,600,0
105,05,03,3,15,2004,2007,2,1,0.0,27000000.0,0,0,0,1350,208
105,05,15,1,5,2001,2002,1,4,5.0,80000.0,80000,0,0,300,0
105,05,23,1,11,2007,2009,1,6,4.0,1117000.0,335000,0,0,2220,320
105,05,31,1,9,2008,2008,1,2,4.0,700000.0,300000,0,0,1756,85
105,05,31,2,11,2006,2007,1,4,2.0,1100000.0,700000,0,0,1756,85
105,05,31,3,10,2006,2007,1,4,2.0,1000000.0,600000,0,0,1756,85
105,05,31,4,2,2004,2007,1,4,2.0,2000000.0,1400000,0,0,1756,85
105,05,31,5,5,2002,2003,1,7,2.0,800000.0,480000,0,0,1230,70
105,05,35,1,1,2006,2007,2,2,0.0,-1.0,0,0,0,1109,300
105,05,35,2,2,2006,2007,2,7,4.0,2100000.0,1200000,0,0,1109,300
105,05,35,3,5,2003,2006,1,7,3.0,-1.0,0,0,0,1109,300
105,05,35,4,6,2002,2006,1,2,7.0,-1.0,0,0,0,1109,300
105,05,35,5,9,2002,2008,2,2,0.0,400000.0,0,0,0,1109,300
105,05,35,6,10,2004,2008,2,2,0.0,1000000.0,0,0,0,1109,300
105,05,35,7,11,2004,2006,1,2,0.0,800000.0,0,0,0,1109,300
105,05,43,1,2,2004,2005,2,1,2.0,2000000.0,0,0,0,2380,218
105,05,43,2,6,2007,2007,1,3,0.0,300000.0,0,0,0,320,0
105,05,43,3,9,2008,2008,2,2,0.0,450000.0,0,0,0,2380,218
105,05,43,4,11,2008,2008,1,2,4.0,700000.0,200000,0,0,2380,218
105,05,43,5,12,2007,2008,2,2,0.0,200000.0,0,0,0,300,0
105,05,59,1,2,2008,2008,2,3,4.0,4160000.0,1166000,0,0,900,100
105,05,59,2,7,2007,2007,1,2,0.0,1100000.0,0,0,0,1200,300
105,05,59,3,9,2008,2008,1,2,4.0,1000000.0,0,0,0,3599,500
105,05,59,4,10,2008,2008,1,2,4.0,1800000.0,800000,0,0,3599,250
105,05,59,5,5,2004,2004,1,3,4.0,200000.0,0,0,0,720,0
105,07,09,1,9,2002,2008,1,2,4.0,184000.0,44000,0,0,1357,386
105,07,09,2,11,2006,2007,1,4,0.0,440000.0,440000,0,0,559,386
105,07,09,3,10,2001,2002,1,2,0.0,1400000.0,0,0,0,1357,386
105,07,09,4,2,2005,2010,1,7,2.0,800000.0,600000,0,0,1357,386
105,07,09,5,5,2002,2005,1,7,4.0,850000.0,800000,0,0,1357,386
105,07,09,6,15,2005,2007,1,4,2.0,1950000.0,1350000,0,0,1357,386
105,07,19,1,7,1998,1998,1,2,0.0,201000.0,0,0,0,152,0
105,07,19,2,10,2001,2001,2,2,4.0,320000.0,120000,0,0,1800,215
105,07,19,3,9,2003,2003,2,2,4.0,110000.0,10000,0,0,1850,215
105,07,19,4,11,2003,2003,1,4,2.0,287000.0,200000,0,0,1000,180
105,07,19,5,2,2004,2004,2,4,0.0,270000.0,270000,0,0,1850,215
105,07,19,6,10,2006,2007,2,4,2.0,1743000.0,943000,0,0,1850,215
105,07,19,7,2,2006,2006,2,2,4.0,697000.0,241000,0,0,500,0
105,07,19,8,15,2007,2008,2,2,4.0,1124000.0,324000,0,0,1850,215
105,07,19,9,15,2008,2008,1,2,4.0,1445000.0,345000,0,0,1850,215
105,07,19,10,11,2008,2008,2,4,0.0,120000.0,120000,0,0,1850,215
105,07,31,1,2,2006,2008,2,4,0.0,2000000.0,2000000,0,0,1799,198
105,07,31,2,9,2007,2008,2,4,0.0,910000.0,710000,0,0,1799,198
105,07,31,3,10,2004,2005,2,2,4.0,562000.0,62000,0,0,599,88
105,07,31,4,11,2005,2006,2,4,0.0,690000.0,690000,0,0,498,59
105,07,31,5,11,2007,2008,1,4,0.0,800000.0,800000,0,0,589,82
105,07,31,6,15,2007,2008,1,4,0.0,2300000.0,2300000,0,0,1841,198
105,07,31,7,6,2006,2007,1,2,0.0,850000.0,0,0,0,420,0
105,07,31,8,5,2000,2005,1,7,0.0,1600000.0,1600000,0,0,1125,130
105,07,31,9,15,2005,2007,1,4,0.0,300000.0,300000,0,0,1799,198
105,07,39,1,15,2007,2008,1,4,0.0,200000.0,200000,0,0,3000,700
105,07,39,2,10,2006,2007,1,4,0.0,1400000.0,1400000,0,0,1000,808
105,07,39,3,11,2006,2007,1,4,0.0,500000.0,500000,0,0,560,560
105,07,39,4,2,2000,2005,1,4,5.0,2500000.0,2500000,0,0,2900,800
105,07,39,5,15,2002,2003,1,4,0.0,650000.0,450000,0,0,3000,800
105,07,39,6,6,1999,2000,1,4,0.0,180000.0,180000,0,0,1000,200
105,07,39,7,10,1997,1999,1,4,2.0,750000.0,550000,0,0,3000,800
105,07,39,8,9,1996,2006,3,4,0.0,100000.0,100000,0,0,3000,800
105,09,13,1,10,2005,2006,1,4,3.0,3000000.0,2400000,0,0,1300,450
105,09,13,2,11,2007,2007,2,4,0.0,455000.0,455000,0,0,1300,450
105,09,13,3,3,2006,2006,1,2,0.0,-1.0,0,0,0,1300,450
105,09,13,4,12,2004,2007,1,4,0.0,30000000.0,3000000,0,0,1300,450
105,09,13,5,15,2006,2006,1,4,0.0,2600000.0,2000000,0,0,1300,450
105,09,23,1,2,2007,2008,1,4,3.0,600000.0,300000,0,0,1917,300
105,09,23,2,9,2007,2008,1,4,3.0,600000.0,300000,0,0,1900,90
105,09,23,3,10,2004,2005,1,4,3.0,800000.0,250000,0,0,400,100
105,09,23,4,11,2007,2008,1,4,3.0,750000.0,200000,0,0,300,180
105,09,27,1,1,2001,2003,1,2,3.0,1500000.0,0,0,0,3500,450
105,09,27,2,5,2002,2003,1,3,2.0,500000.0,0,0,0,2500,430
105,09,27,3,2,2000,2006,2,4,0.0,400000.0,400000,0,0,3500,460
105,09,27,4,3,2006,2006,1,4,0.0,100000.0,100000,0,0,3500,450
105,09,27,5,4,2000,2001,1,1,0.0,1000000.0,0,0,0,3500,450
105,09,27,6,5,1999,2003,1,4,0.0,200000.0,200000,0,0,650,0
105,09,27,7,6,2002,2002,1,4,0.0,120000.0,120000,0,0,650,0
105,09,27,8,11,2000,2000,3,4,0.0,50000.0,50000,0,0,650,0
105,09,29,1,1,2006,2007,1,3,0.0,1000000.0,0,0,0,1501,18
105,09,29,2,2,2006,2007,1,4,0.0,2000000.0,2000000,0,0,1501,180
105,09,29,3,10,2008,2009,1,4,0.0,4000000.0,4000000,0,0,1501,180
105,11,07,1,2,2004,2005,1,3,4.0,-1.0,0,0,0,1800,1000
105,11,07,2,3,2003,2005,1,1,0.0,-1.0,0,0,0,1800,1000
105,11,07,3,5,1999,2000,1,4,3.0,-1.0,0,0,0,1800,1000
105,11,15,1,11,2007,2008,1,4,0.0,400000.0,400000,0,0,1300,450
105,11,15,2,10,2007,2008,1,4,0.0,600000.0,600000,0,0,1300,450
105,11,15,3,7,2006,2009,1,4,0.0,500000.0,500000,0,0,600,0
105,11,15,4,15,2005,2006,1,4,0.0,150000.0,150000,0,0,0,0
105,11,15,5,15,2007,2008,1,4,0.0,100000.0,100000,0,0,0,0
105,11,23,1,2,2006,2007,2,4,2.0,1600000.0,1000000,0,0,600,100
105,11,23,2,2,2005,2006,2,4,2.0,320000.0,200000,0,0,300,50
105,11,23,3,9,2005,2006,3,4,0.0,750000.0,750000,0,0,1400,100
105,11,23,4,10,2005,2006,1,4,0.0,660000.0,660000,0,0,1400,100
105,11,23,5,10,2005,2006,1,4,0.0,550000.0,550000,0,0,1400,100
105,11,23,6,11,2005,2006,1,4,0.0,1200000.0,1200000,0,0,1400,100
105,11,23,7,10,2002,2002,1,2,0.0,800800.0,0,0,0,1400,100
105,11,33,1,15,2003,2004,1,4,2.0,2500000.0,1000000,0,0,0,0
105,11,33,2,9,2004,2005,1,2,4.0,450000.0,200000,0,0,2000,210
105,11,33,3,10,2007,2008,1,2,4.0,1200000.0,600000,0,0,1500,120
105,11,33,4,11,2008,2008,1,2,4.0,1200000.0,600000,0,0,600,100
105,11,33,5,1,2007,2008,2,2,3.0,3000000.0,0,0,0,2002,230
105,11,33,6,1,2007,2008,2,4,3.0,8000000.0,3000000,0,0,2002,230
105,11,33,7,15,2007,2008,1,4,3.0,5000000.0,2000000,0,0,500,0
105,11,33,8,5,2004,2004,1,4,3.0,700000.0,400000,0,0,700,0
105,11,33,9,6,2004,2007,1,2,4.0,2000000.0,1000000,0,0,1800,230
105,11,33,10,10,2008,2009,1,2,4.0,2500000.0,1000000,0,0,1650,120
105,13,07,1,2,2004,2006,1,3,4.0,3000000.0,1000000,0,0,2600,650
105,13,07,2,2,2007,2007,1,4,3.0,800000.0,400000,0,0,1600,650
105,13,07,3,15,2002,2004,1,4,3.0,6000000.0,2500000,0,0,1600,650
105,13,07,4,2,2007,2007,1,4,3.0,600000.0,300000,0,0,2600,650
105,13,07,5,10,2007,2007,1,4,3.0,1000000.0,500000,0,0,1600,650
105,13,07,6,3,2006,2006,1,4,3.0,600000.0,300000,0,0,1600,650
105,13,07,7,10,2005,2006,1,2,0.0,2000000.0,0,0,0,1600,650
105,13,11,1,2,2005,2005,1,4,3.0,1600000.0,600000,0,0,1800,600
105,13,11,2,5,2006,2006,1,4,0.0,1000000.0,1000000,0,0,750,0
105,13,11,3,7,2007,2009,1,4,6.0,2000000.0,1000000,0,0,500,0
105,13,11,4,10,2007,2009,1,2,4.0,2000000.0,1000000,0,0,1800,600
105,13,15,1,2,2004,2004,2,7,0.0,700000.0,0,0,0,1000,452
105,13,15,2,9,2003,2003,1,2,0.0,550000.0,0,0,0,3102,452
105,13,15,3,10,2005,2008,1,3,4.0,1200000.0,600000,0,0,3102,452
105,13,17,1,10,2003,2007,2,3,4.0,851502.0,401502,0,0,1840,128
105,13,17,2,11,2006,2006,2,3,4.0,640584.0,43584,0,0,1840,128
105,13,17,3,9,2005,2006,2,2,0.0,65000.0,0,0,0,1749,128
105,13,17,4,10,2006,2007,1,2,0.0,683000.0,0,0,0,1840,128
105,13,23,1,2,2004,2005,3,4,5.0,1000000.0,1000000,0,0,350,15
105,13,23,2,6,2005,2006,3,5,0.0,350000.0,0,0,0,350,15
105,13,35,1,10,2005,2005,1,3,0.0,800000.0,0,0,0,3000,300
105,13,35,2,9,2006,2006,2,3,0.0,200000.0,0,0,0,3000,800
105,15,13,1,2,2007,2008,1,2,0.0,1700000.0,0,0,0,1220,850
105,15,13,2,5,2004,2007,1,4,0.0,549651.0,0,0,0,1220,850
105,15,13,3,9,2008,2008,2,2,0.0,500000.0,0,0,0,1220,850
105,15,13,4,10,2008,2008,1,2,0.0,2000000.0,0,0,0,1220,850
105,15,23,1,5,2004,2004,1,4,0.0,351000.0,351000,0,0,1100,485
105,15,23,2,6,2004,2004,1,4,0.0,150000.0,150000,0,0,1100,485
105,15,23,3,9,2004,2005,1,4,0.0,1200000.0,1200000,0,0,1100,485
105,15,23,4,10,2002,2003,1,4,0.0,2400000.0,2400000,0,0,1100,485
105,15,23,5,11,2002,2002,1,4,0.0,291000.0,291000,0,0,485,485
105,15,23,6,15,2005,2006,1,4,0.0,4000000.0,4000000,0,0,1100,485
105,15,23,7,15,2005,2005,1,4,0.0,1500000.0,1500000,0,0,485,485
105,15,23,8,5,2007,2007,1,4,0.0,364000.0,364000,0,0,1100,485
105,15,23,9,13,2007,2007,1,4,0.0,1370000.0,1370000,0,0,485,485
105,15,29,1,15,2003,2004,1,5,6.0,710000.0,0,0,0,454,0
105,15,29,2,6,2005,2005,1,4,5.0,145000.0,145000,0,0,440,0
105,15,29,3,15,2007,2008,1,2,0.0,5961726.0,0,0,0,1080,460
105,15,29,4,6,2007,2007,1,4,0.0,231647.0,231647,0,0,454,0
105,15,29,5,2,2007,2007,1,2,0.0,769605.0,0,0,0,454,0
105,15,29,6,2,2007,2007,1,2,0.0,164986.0,0,0,0,440,0
105,15,29,7,2,2007,2007,1,2,0.0,548006.0,0,0,0,1080,460
105,15,29,8,2,2007,2007,1,2,0.0,773169.0,0,0,0,454,0
105,15,29,9,9,2008,2008,1,2,0.0,796000.0,0,0,0,1454,460
