tinh,huyen,xa,madt,ngaydt,thangdt,ngayct,thangct,m1c1,m1c2,m1c3,m1c4,m1c5,m1c6,m1c7,m1c8,m1c9,m1c10,m1c11a,m1c11b,m1c11c,m1c12a,m1c12b,m1c12c,m1c13,m1c14,m1c15,m2c1a,m2c1b,m2c1c,m2c2,m2c3a,m2c3b,m2c3c,m2c4,m2c5a,m2c5b,m2c5c,m2c6,m2c7a,m2c7b,m2c7c,m2c7d,m2c7e,m2c7f,m2c7g,m2c8,m3c1,m3c2,m3c2a1,m3c2a2,m3c2a3,m3c3,m3c4a,m3c4b,m3c4c,m3c4a1,m3c4a2,m3c4a3,m3c5,m4c1,m4c25a_1,m4c25a_2,m4c25a_3,m4c25a_4,m4c25b_1,m4c25b_2,m4c25b_3,m4c25b_4,m4c25c_1,m4c25c_2,m4c25c_3,m4c25c_4,m4c26,m4c27,m4c28a,m4c28b,m4c28c,m4c29,m4c30,m4c31,m4c32a,m4c32b,m4c32c,m4c33,m4c34,m4c35,m4c36a,m4c36b,m4c36c,m4c37a,m4c37b,m4c37c,m5c1,m5c2,m5c3,m5c4,m5c5,m5c6,m5c7,m5c8,m5c9,m5c10,m5c11,m5c12,m5c13a,m5c13b,m5c14,m5c15a,m5c15b,m5c15c,m5c16,m5c17,m5c18,m5c19,m5c20,m5c21,m5c22,m5c23a,m5c23b,m6c1,m6c2,m6c3,m6c4,m6c5,m6c6,m6c7,m6c16,m6c17,m6c18,m6c19,m6c20,m6c21,m6c22,m6c23,m6c24a,m6c24b,m6c24c,m6c25,m6c26,m6c27,m6c28,m6c29a,m6c29b,m6c29c,m6c30,m7c1a,m7c1b,m7c1c,m7c2,m7c3a,m7c3b,m7c3c,m7c4a,m7c4b,m7c4c,m7c5,m8c1a,m8c1b,m8c1c,m8c2,m8c3,m8c4,m8c5,m8c6,m8c7,m8c8,m9c1a,m9c1b,m9c1c,m9c1d,m9c1e,m9c2,m7c10,m7c11,m7c12,m7c13,m7c14,m7c15,m7c16,m8c9,m8c10a1,m8c10a2,m8c10a3,m8c10b1,m8c10b2,m8c10b3,m8c10c1,m8c10c2,m8c10c3,m8c11a,m8c11b,m8c11c,m8c12,m8c13,m8c14,m8c15a,m8c15b,m8c15c,m8c15d,m8c15e
819,03,09,2,13,7,13,7,21.46,6,1748,2,0,9357,7,125,20,35,1,5,0.0,1,2,4.0,2,2,1,1,7,3.0,1,1.0,4.0,2.0,1,2.0,3.0,4.0,430,749,155,5652,0,930,2,0,1,1,4.0,4.0,5.0,2.0,2.0,,,,,,,1.0,1,60,60,60,60,50,50,50,50,20,20,20,20,2,9.0,,,,,,,,,,37,1,1,4,2.0,3.0,4,8.0,2.0,1,12.0,1.0,2,3.0,12,1,1,1.0,,1,,2,3.0,1,2.0,3.0,0.0,1,1.0,1,2,1,1,2,4,4,1,1,2,2,2,2,2,1,1992.0,2.0,,,2,,,,,,,1,1.0,20.0,0.0,0.0,0.0,2.0,13,4.0,8.0,1,6.0,5.0,0.0,1.0,4.0,5.0,2,4,8.0,5.0,0,0,0,0,0,0,0,4,2.0,5.0,11.0,1.0,1,1,2.0,2.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
819,03,11,2,15,6,15,6,25.55,7,1625,0,0,9805,0,561,185,0,5,1,4.0,1,4,2.0,2,1,1,1,7,8.0,1,1.0,3.0,4.0,1,2.0,3.0,6.0,725,815,169,6000,0,715,2,0,1,1,0.0,,,,2.0,,,,,,,2.0,1,50,50,50,50,40,40,40,40,20,20,20,20,2,7.0,,,,,,,,,,30,1,1,2,4.0,3.0,4,8.0,1.0,1,12.0,1.0,2,3.0,12,1,1,1.0,,1,,10,2.0,2,,,,1,1.0,1,2,1,1,2,4,9,1,1,2,2,2,2,2,1,1993.0,2.0,,,2,,,,,,,1,2.0,,,,,,6,4.0,13.0,1,6.0,8.0,0.0,1.0,4.0,5.0,2,4,5.0,8.0,0,0,0,0,0,0,0,2,4.0,1.0,8.0,6.0,1,1,2.0,2.0,1.0,2.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
819,03,13,2,25,6,25,6,38.6,8,4458,0,0,25461,0,900,0,16,1,5,4.0,2,1,4.0,2,2,1,1,7,8.0,1,1.0,4.0,3.0,1,2.0,3.0,1.0,1122,766,272,0,0,550,23,0,2,1,15.0,5.0,4.0,0.0,2.0,,,,,,,1.0,1,40,40,40,40,35,35,35,35,-1,-1,-1,-1,2,18.0,,,,,,,,,,48,2,1,3,4.0,2.0,5,4.0,1.0,1,12.0,1.0,1,,12,1,1,1.0,,1,,3,3.0,1,2.0,3.0,0.0,1,1.0,1,2,1,1,1,4,4,1,1,2,2,1,2,2,1,1992.0,2.0,,,1,2.0,,,,,,1,2.0,,,,,,6,4.0,13.0,1,6.0,3.0,4.0,1.0,3.0,4.0,2,4,7.0,5.0,0,0,0,0,0,0,0,2,4.0,11.0,1.0,8.0,1,1,1.0,1.0,1.0,1.0,1.0,2.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2,,0,,,,,
819,03,15,2,22,7,22,7,18.0,4,1404,0,0,5716,138,209,13,7,1,5,4.0,1,4,2.0,2,2,1,1,8,3.0,1,3.0,4.0,1.0,1,2.0,3.0,5.0,150,305,92,0,0,120,0,0,0,2,,,,,,,,,,,,,1,50,50,50,50,30,30,30,30,20,20,20,20,2,22.0,,,,,,,,,,4,2,1,3,4.0,2.0,5,4.0,1.0,2,,,2,7.0,12,1,1,1.0,,1,,4,2.0,1,2.0,3.0,0.0,1,1.0,1,2,1,1,1,13,13,1,1,2,2,2,2,2,1,1994.0,2.0,,,2,,,,,,,1,1.0,160.0,0.0,50.0,0.0,2.0,13,5.0,14.0,1,6.0,7.0,8.0,1.0,5.0,4.0,2,3,4.0,7.0,0,0,0,0,0,0,0,4,1.0,11.0,0.0,,1,1,1.0,2.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
819,03,17,2,23,10,23,10,31.95,7,3408,0,0,18018,0,0,0,18,1,4,5.0,1,2,4.0,2,2,1,1,8,9.0,1,1.0,3.0,8.0,1,1.0,2.0,3.0,806,683,48,0,0,160,2,0,1,1,1.0,4.0,5.0,0.0,2.0,,,,,,,1.0,1,60,60,60,60,40,40,40,40,20,20,20,20,2,20.0,,,,,,,,,,8,2,1,4,2.0,3.0,4,5.0,8.0,2,,,2,4.0,12,1,1,1.0,,1,,1,3.0,1,2.0,3.0,0.0,1,1.0,1,2,1,1,1,4,4,1,1,2,2,2,2,2,1,1997.0,2.0,,,2,,,,,,,1,1.0,261.0,0.0,135.0,18.0,2.0,5,13.0,9.0,1,0.0,,,2.0,0.0,,2,4,7.0,8.0,0,0,0,0,0,0,0,2,1.0,4.0,5.0,11.0,1,1,1.0,2.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
819,05,03,39,10,7,10,7,51.448,9,3330,15,360,15088,45,410,30,45,1,5,4.0,1,2,0.0,2,1,1,1,7,4.0,1,4.0,6.0,5.0,1,2.0,1.0,3.0,767,250,0,0,0,0,0,0,2,1,282.0,4.0,3.0,0.0,2.0,,,,,,,1.0,1,50,40,40,50,40,35,30,35,20,20,15,20,1,,1.0,3.0,0.0,70.0,30.0,1.0,1.0,3.0,0.0,24,1,1,4,0.0,,1,2.0,5.0,1,12.0,1.0,1,,12,1,1,1.0,,1,,1,3.0,1,1.0,2.0,3.0,1,1.0,1,2,1,1,2,4,4,1,1,2,2,2,2,2,1,2000.0,1.0,65.0,38.0,1,1.0,15.0,0.0,0.0,0.0,2.0,1,1.0,25.0,0.0,0.0,0.0,2.0,4,6.0,2.0,2,,,,3.0,2.0,4.0,2,4,3.0,0.0,0,0,0,0,0,0,62,1,2.0,8.0,11.0,4.0,1,1,2.0,2.0,2.0,1.0,1.0,2.0,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2,,0,,,,,
819,05,13,4,3,7,3,7,23.6,7,1990,14,21,9095,42,116,74,66,1,5,0.0,1,4,0.0,1,1,1,1,3,7.0,1,1.0,3.0,4.0,1,2.0,5.0,3.0,351,53,0,0,4,0,0,0,1,2,,,,,,,,,,,,,1,60,60,60,98,40,40,40,60,25,25,25,40,2,7.0,,,,,,,,,,12,2,1,2,4.0,0.0,1,4.0,8.0,1,12.0,1.0,1,,12,1,2,,,1,,20,2.0,1,1.0,2.0,0.0,1,1.0,1,1,1,2,2,4,4,1,1,2,2,2,2,2,1,2005.0,1.0,220.0,27.0,2,,,,,,,1,1.0,31.0,0.0,50.0,0.0,1.0,13,8.0,1.0,1,0.0,,,1.0,0.0,,2,8,5.0,4.0,0,0,0,0,0,0,0,1,2.0,3.0,6.0,5.0,1,1,1.0,2.0,2.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,1,1.0,0.0,0.0,0.0,0.0
819,05,23,3,14,7,14,7,29.67,5,2185,40,52,9898,177,233,115,76,1,4,5.0,8,1,0.0,2,2,2,1,7,8.0,1,11.0,4.0,0.0,1,2.0,3.0,5.0,458,66,180,1680,0,0,0,0,2,1,473.0,3.0,2.0,0.0,2.0,,,,,,,1.0,1,60,60,60,65,40,40,40,45,30,30,30,35,2,15.0,,,,,,,,,,8,1,1,4,0.0,,1,2.0,5.0,1,6.0,4.0,1,,6,4,1,1.0,,1,,4,3.0,1,2.0,0.0,,1,1.0,1,2,1,1,2,4,4,1,1,2,2,2,2,2,1,1998.0,2.0,,,2,,,,,,,1,2.0,,,,,,6,13.0,0.0,1,5.0,6.0,7.0,1.0,2.0,4.0,2,8,0.0,,0,0,0,0,0,0,17,4,1.0,11.0,6.0,0.0,1,1,2.0,2.0,2.0,2.0,1.0,5.0,0,,,,,,,,,,,,,2,,0,,,,,
819,05,25,39,11,7,11,7,15.579,4,1582,15,37,6628,74,154,83,40,1,5,4.0,8,1,3.0,2,2,2,1,7,0.0,1,11.0,4.0,0.0,1,2.0,3.0,5.0,383,56,142,1417,0,0,0,0,1,1,280.0,3.0,2.0,0.0,2.0,,,,,,,1.0,3,60,60,60,65,40,40,40,45,30,30,30,35,2,10.0,,,,,,,,,,3,1,1,4,0.0,,1,2.0,5.0,2,,,2,4.0,12,4,1,1.0,,1,,4,3.0,1,2.0,3.0,0.0,1,1.0,1,2,1,1,2,4,4,1,1,2,2,2,2,2,2,,,,,2,,,,,,,1,1.0,52.0,0.0,25.0,0.0,2.0,6,16.0,0.0,1,5.0,6.0,7.0,1.0,2.0,4.0,2,7,8.0,4.0,0,0,0,0,0,0,0,1,2.0,4.0,5.0,8.0,1,1,2.0,4.0,2.0,2.0,1.0,5.0,0,,,,,,,,,,,,,2,,0,,,,,
819,05,33,39,25,7,22,7,49.04,6,4139,40,50,22157,120,150,70,46,1,5,4.0,1,2,0.0,2,2,2,1,7,9.0,1,1.0,2.0,3.0,1,3.0,6.0,2.0,601,850,50,0,0,0,12,0,1,1,-2.0,2.0,3.0,0.0,2.0,,,,,,,1.0,1,40,40,40,40,30,30,30,30,20,20,20,20,2,12.0,,,,,,,,,,20,1,1,4,0.0,,1,2.0,5.0,1,12.0,2.0,1,,12,1,1,1.0,,1,,4,3.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,3,4,1,2,2,2,1,2,2,1,2000.0,1.0,120.0,60.0,1,1.0,30.0,80.0,0.0,0.0,2.0,1,2.0,,,,,,6,7.0,8.0,2,,,,3.0,5.0,0.0,2,1,0.0,,6,0,4,0,0,0,30,2,8.0,1.0,4.0,11.0,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,3.0,1,0.0,0.0,0.0,0.0,0.0
819,05,37,4,30,9,30,9,37.5,5,2197,104,72,12416,416,288,20,22,1,5,4.0,1,2,4.0,1,1,1,1,3,9.0,1,1.0,4.0,0.0,1,3.0,2.0,6.0,454,251,880,92,0,134,19,0,0,2,,,,,,,,,,,,,1,50,50,50,50,40,40,40,40,20,20,20,20,2,20.0,,,,,,,,,,4,2,1,3,4.0,0.0,1,5.0,0.0,1,12.0,1.0,2,5.0,6,1,1,1.0,,2,3.0,1,2.0,2,,,,1,1.0,1,2,1,1,1,4,4,1,1,1,2,1,2,2,1,2000.0,2.0,,,2,,,,,,,2,,,,,,,6,8.0,9.0,1,5.0,6.0,0.0,1.0,0.0,,2,5,6.0,4.0,0,0,0,0,0,0,0,6,11.0,1.0,4.0,0.0,1,1,1.0,1.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,1,4.0,1,0.0,1.0,0.0,0.0,0.0
819,07,07,5,4,7,4,7,34.74,11,2786,3,0,13514,77,0,102,23,1,5,0.0,8,2,1.0,2,2,2,1,2,7.0,1,1.0,3.0,11.0,1,2.0,3.0,6.0,358,0,36,3838,0,0,0,0,1,2,,,,,,,,,,,,,1,50,50,50,50,40,40,40,40,30,30,30,30,2,18.0,,,,,,,,,,12,1,1,4,3.0,2.0,1,5.0,9.0,1,12.0,1.0,1,,12,1,1,1.0,,1,,4,3.0,1,2.0,3.0,0.0,1,1.0,1,1,1,1,2,13,9,1,1,2,2,2,2,2,1,1995.0,1.0,13.0,6.0,2,,,,,,,1,1.0,25.0,0.0,0.0,25.0,2.0,13,5.0,16.0,1,6.0,8.0,5.0,1.0,5.0,3.0,2,8,9.0,3.0,0,0,0,0,0,0,0,5,1.0,4.0,2.0,3.0,1,1,1.0,1.0,1.0,3.0,1.0,1.0,0,,,,,,,,,,,,,2,,0,,,,,
819,07,17,5,15,7,15,7,50.36,8,3337,0,0,15718,50,57,95,59,1,5,4.0,8,1,2.0,2,1,1,1,7,4.0,1,1.0,2.0,3.0,1,2.0,1.0,3.0,178,120,60,55,0,0,0,0,1,1,7.0,2.0,0.0,,2.0,,,,,,,1.0,1,50,50,50,50,40,40,40,40,30,30,30,30,2,17.0,,,,,,,,,,18,1,1,4,3.0,2.0,5,1.0,2.0,1,12.0,1.0,1,,12,3,2,,,1,,3,2.0,2,,,,1,1.0,1,2,1,1,2,4,9,1,1,2,2,2,2,2,1,1995.0,2.0,,,2,,,,,,,1,1.0,25.0,0.0,0.0,8.0,2.0,13,5.0,9.0,1,6.0,7.0,0.0,3.0,1.0,5.0,2,4,3.0,8.0,0,0,0,0,0,0,281,7,3.0,5.0,4.0,2.0,1,1,1.0,2.0,1.0,1.0,2.0,3.0,1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2,,0,,,,,
819,07,25,5,10,7,10,7,26.1,6,3106,3,0,15090,25,14,57,43,5,1,4.0,8,1,0.0,2,1,1,1,7,4.0,1,1.0,2.0,3.0,1,2.0,3.0,6.0,520,744,452,1432,0,0,0,0,1,1,8.0,4.0,0.0,,1.0,7.0,0.0,,4.0,0.0,,1.0,1,50,50,50,50,40,40,40,40,30,30,30,30,2,12.0,,,,,,,,,,24,1,1,4,3.0,2.0,1,5.0,4.0,1,12.0,1.0,1,,12,1,2,,,2,0.2,2,3.0,2,,,,1,1.0,1,1,1,1,2,4,9,1,1,2,2,2,2,2,1,1998.0,1.0,15.0,10.0,2,,,,,,,1,1.0,25.0,0.0,0.0,10.0,2.0,6,4.0,5.0,1,6.0,7.0,4.0,3.0,1.0,5.0,2,3,2.0,0.0,5,0,0,0,6,2,25,2,3.0,5.0,4.0,10.0,1,1,2.0,1.0,2.0,1.0,1.0,2.0,1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,,,,,
819,07,27,5,26,6,26,6,26.02,8,2351,6,5,9734,32,139,139,98,1,4,5.0,8,1,0.0,2,2,2,1,7,0.0,1,1.0,9.0,2.0,1,2.0,3.0,5.0,345,199,145,3900,0,0,0,0,1,1,1.0,2.0,0.0,,2.0,,,,,,,1.0,1,50,50,50,50,40,40,40,40,30,30,30,30,2,5.0,,,,,,,,,,12,2,1,4,2.0,3.0,5,2.0,1.0,1,12.0,1.0,1,,12,1,2,,,1,,2,3.0,2,,,,1,1.0,1,2,1,1,1,4,9,1,2,2,2,1,2,2,1,1996.0,1.0,20.0,11.0,2,,,,,,,1,2.0,,,,,,6,4.0,8.0,1,6.0,7.0,3.0,5.0,1.0,7.0,2,3,5.0,9.0,0,0,0,0,0,0,149,3,5.0,4.0,2.0,1.0,1,1,2.0,2.0,1.0,1.0,1.0,2.0,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2,,0,,,,,
819,09,03,6,9,7,9,7,41.009,7,3731,5,52,17535,515,215,111,515,1,4,5.0,1,0,,2,1,2,1,7,3.0,1,1.0,2.0,0.0,1,1.0,2.0,3.0,1193,80,165,6570,0,38,0,2611,1,1,535.0,1.0,4.0,5.0,2.0,,,,,,,1.0,1,50,50,50,50,40,40,40,40,30,30,30,30,2,5.0,,,,,,,,,,18,1,1,2,4.0,0.0,1,2.0,3.0,1,12.0,1.0,2,1.0,12,1,1,1.0,,1,,1,2.0,1,2.0,3.0,0.0,1,1.0,1,2,1,2,1,4,3,1,1,2,2,2,2,2,1,2006.0,1.0,15.0,10.0,1,1.0,20.0,20.0,0.0,0.0,1.0,1,2.0,,,,,,1,6.0,4.0,2,,,,1.0,4.0,5.0,2,4,5.0,8.0,0,0,0,0,0,0,0,1,2.0,7.0,0.0,,1,1,1.0,11.0,1.0,1.0,1.0,2.0,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2,,0,,,,,
819,09,11,6,24,10,24,10,51.43,12,4450,3,33,25712,22,75,62,88,5,1,4.0,1,8,2.0,1,1,1,1,3,7.0,1,1.0,4.0,2.0,1,1.0,2.0,3.0,1773,485,365,225,0,0,0,2306,2,1,987.0,4.0,5.0,0.0,2.0,,,,,,,1.0,1,60,60,60,80,50,50,50,70,30,20,20,30,2,28.0,,,,,,,,,,25,1,1,4,3.0,0.0,1,4.0,5.0,1,12.0,1.0,1,,12,1,2,,,1,,1,2.0,1,2.0,1.0,0.0,1,1.0,2,2,1,1,1,4,4,1,1,2,2,2,2,2,1,2000.0,1.0,55.0,20.0,2,,,,,,,1,1.0,35.0,0.0,45.0,0.0,1.0,6,7.0,9.0,1,6.0,5.0,7.0,1.0,4.0,5.0,2,8,3.0,7.0,-1,-1,-1,-1,-1,-1,-1,5,1.0,2.0,4.0,8.0,1,1,2.0,1.0,2.0,1.0,2.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
819,09,13,6,26,7,26,7,47.79,14,4705,77,16,21517,213,65,315,33,1,5,4.0,1,2,3.0,2,1,1,3,1,7.0,3,,,,1,2.0,5.0,6.0,1714,315,96,58,0,122,36,1372,3,1,890.0,1.0,3.0,5.0,2.0,,,,,,,1.0,1,60,60,60,60,45,45,45,45,20,20,20,20,2,20.0,,,,,,,,,,30,2,1,2,3.0,0.0,1,3.0,5.0,1,12.0,1.0,1,,12,3,2,,,1,,5,2.0,1,2.0,3.0,0.0,1,1.0,2,2,1,2,2,3,9,1,2,2,2,1,2,2,2,,,,,2,,,,,,,1,2.0,,,,,,6,9.0,0.0,2,,,,1.0,3.0,5.0,2,3,5.0,4.0,15,0,2,0,0,0,0,1,2.0,8.0,0.0,,1,1,1.0,1.0,2.0,1.0,1.0,2.0,1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,4.0,4,4.0,0.0,0.0,0.0,0.0
819,09,15,6,28,7,28,7,25.948,8,3340,9,3,16218,17,7,3,17,5,1,4.0,1,2,3.0,2,2,1,1,7,9.0,1,1.0,2.0,7.0,1,2.0,1.0,6.0,738,0,373,3101,3,0,0,3340,1,1,861.0,1.0,4.0,5.0,2.0,,,,,,,1.0,1,60,60,60,60,40,40,40,40,20,20,20,20,2,9.0,,,,,,,,,,27,2,1,4,2.0,3.0,1,3.0,4.0,1,12.0,2.0,1,,12,1,2,,,1,,3,2.0,1,2.0,1.0,0.0,1,1.0,1,1,1,1,1,3,9,1,1,2,2,2,2,2,1,1998.0,1.0,48.0,21.0,2,,,,,,,2,,,,,,,6,12.0,4.0,1,4.0,5.0,3.0,4.0,1.0,2.0,2,1,5.0,7.0,4,0,0,0,4,0,0,3,5.0,8.0,11.0,0.0,1,1,2.0,1.0,1.0,1.0,2.0,2.0,3,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1,3.0,1,0.0,0.0,0.0,0.0,0.0
819,09,21,6,22,7,22,7,31.86,8,1918,6,27,8868,25,987,1015,55,1,4,5.0,1,0,,2,2,1,1,3,7.0,1,1.0,3.0,4.0,1,2.0,3.0,6.0,582,506,45,23,0,70,0,1918,1,1,378.0,4.0,5.0,0.0,2.0,,,,,,,2.0,1,60,50,50,70,40,40,40,60,20,20,20,30,2,23.0,,,,,,,,,,15,2,1,2,4.0,0.0,1,2.0,5.0,1,12.0,1.0,2,2.0,6,1,1,1.0,,1,,1,3.0,1,2.0,3.0,0.0,1,1.0,1,1,1,1,2,4,9,1,1,1,2,2,2,2,1,1996.0,1.0,62.0,30.0,2,,,,,,,1,2.0,,,,,,1,6.0,8.0,2,,,,1.0,3.0,2.0,2,8,4.0,0.0,0,0,0,0,0,0,0,1,4.0,6.0,0.0,,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,,,,,,,,,,,,,1,4.0,1,0.0,0.0,0.0,0.0,0.0
819,09,27,6,25,10,25,10,26.13,7,1793,3,10,8828,17,56,32,56,1,5,0.0,1,2,0.0,2,2,1,1,3,0.0,1,1.0,2.0,4.0,1,3.0,4.0,5.0,375,177,185,110,0,0,0,20,1,1,448.0,4.0,5.0,0.0,2.0,,,,,,,2.0,1,70,60,50,70,40,50,40,50,20,20,20,20,2,30.0,,,,,,,,,,24,1,1,2,3.0,4.0,1,2.0,4.0,1,12.0,1.0,2,2.0,12,1,1,1.0,,1,,2,2.0,1,2.0,3.0,0.0,1,1.0,2,1,1,1,2,4,9,1,1,2,2,2,2,2,1,1997.0,1.0,77.0,40.0,2,,,,,,,2,,,,,,,1,6.0,5.0,2,,,,1.0,3.0,2.0,2,3,4.0,0.0,0,0,0,0,0,0,0,1,6.0,8.0,0.0,,1,1,2.0,2.0,2.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
819,11,13,7,20,7,20,7,39.49,7,2325,1,325,11793,2,370,126,151,1,5,4.0,1,2,0.0,2,1,1,1,7,3.0,1,1.0,2.0,4.0,1,1.0,2.0,3.0,432,300,87,4620,580,234,0,0,1,2,,,,,,,,,,,,,1,60,60,60,60,40,40,40,40,30,30,30,30,2,9.0,,,,,,,,,,32,1,1,4,2.0,0.0,1,4.0,5.0,1,12.0,1.0,1,,12,1,1,1.0,,1,,4,3.0,1,2.0,3.0,1.0,1,1.0,1,1,1,1,2,4,4,1,1,1,2,2,2,2,2,,,,,2,,,,,,,1,1.0,20.0,0.0,15.0,0.0,2.0,6,8.0,9.0,1,1.0,6.0,7.0,1.0,2.0,4.0,2,5,8.0,3.0,0,0,0,0,0,0,0,2,1.0,4.0,5.0,8.0,1,1,1.0,1.0,2.0,1.0,1.0,2.0,0,,,,,,,,,,,,,1,2.0,2,0.0,2.0,0.0,0.0,0.0
819,11,15,7,15,7,15,7,48.87,15,3612,2,165,19489,12,825,59,28,1,5,4.0,1,2,8.0,2,1,1,1,7,9.0,1,2.0,4.0,1.0,1,2.0,3.0,4.0,1049,300,425,976,26,52,0,0,2,1,10.0,1.0,0.0,,2.0,,,,,,,1.0,1,50,50,50,50,40,40,40,40,30,30,30,30,2,6.0,,,,,,,,,,15,2,1,4,3.0,2.0,1,4.0,8.0,1,12.0,1.0,2,10.0,12,1,1,1.0,,1,,1,3.0,1,2.0,3.0,0.0,1,1.0,1,1,1,2,1,4,9,1,1,2,2,2,2,2,1,1997.0,1.0,150.0,40.0,2,,,,,,,1,2.0,,,,,,6,9.0,5.0,1,1.0,5.0,6.0,1.0,2.0,4.0,2,3,4.0,5.0,0,0,0,0,0,0,0,3,2.0,8.0,6.0,12.0,1,1,1.0,1.0,2.0,1.0,1.0,2.0,1,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1,6.0,6,0.0,6.0,0.0,0.0,0.0
819,11,21,8,18,7,18,7,87.49,13,3600,3,0,21106,5,220,210,176,1,0,,1,2,0.0,2,2,1,1,0,,1,1.0,0.0,,1,1.0,3.0,2.0,475,500,0,1800,0,1600,10,3600,1,1,0.0,,,,2.0,,,,,,,1.0,3,50,50,50,50,40,40,50,50,20,20,30,30,2,9.0,,,,,,,,,,48,2,1,4,2.0,0.0,2,3.0,8.0,2,,,2,10.0,12,1,1,1.0,,1,,2,2.0,2,,,,1,1.0,1,2,1,1,1,13,9,1,1,2,1,2,2,2,1,1992.0,2.0,,,2,,,,,,,1,1.0,45.0,35.0,0.0,0.0,1.0,6,8.0,0.0,2,,,,1.0,2.0,3.0,2,3,9.0,4.0,2,0,1,0,4,0,21,2,1.0,4.0,0.0,,1,1,1.0,1.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,1,1.0,1,0.0,1.0,0.0,0.0,0.0
819,13,07,9,11,7,18,6,51.037,10,4480,11,9,25935,65,335,71,47,5,1,4.0,1,0,,1,1,1,3,1,7.0,1,1.0,2.0,4.0,1,2.0,1.0,3.0,1500,500,2000,1089,0,180,0,3146,0,1,15.0,1.0,4.0,3.0,2.0,,,,,,,1.0,1,40,40,40,40,30,30,30,30,30,30,30,30,2,6.0,,,,,,,,,,15,2,2,2,0.0,,1,3.0,4.0,1,12.0,1.0,1,,12,1,1,1.0,,2,5.0,1,3.0,1,2.0,0.0,,1,1.0,1,1,1,2,1,3,9,1,1,2,1,2,2,2,1,2000.0,1.0,65.0,35.0,1,2.0,,,,,,1,2.0,,,,,,1,6.0,9.0,1,9.0,0.0,,3.0,0.0,,2,1,2.0,3.0,6,0,3,2,17,4,5,1,2.0,4.0,6.0,8.0,1,1,1.0,1.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,1,2.0,2,0.0,0.0,0.0,2.0,0.0
819,13,09,9,1,8,2,7,39.71,9,1979,107,379,6700,107,379,45,36,1,5,4.0,1,0,,2,2,1,3,7,4.0,1,1.0,4.0,7.0,1,3.0,2.0,5.0,233,160,1007,760,0,45,0,530,0,2,,,,,,,,,,,,,2,50,50,50,50,50,40,40,40,30,30,30,30,2,11.0,,,,,,,,,,24,2,1,2,4.0,0.0,1,4.0,5.0,1,12.0,2.0,2,0.5,12,2,2,,,2,11.0,1,3.0,1,2.0,0.0,,1,1.0,1,1,1,2,2,4,9,1,1,2,2,2,2,2,1,2000.0,1.0,35.0,20.0,2,,,,,,,1,2.0,,,,,,6,1.0,0.0,1,9.0,0.0,,1.0,0.0,,2,0,,,0,0,0,0,0,0,0,1,2.0,8.0,4.0,0.0,1,1,1.0,2.0,2.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
