tinh,huyen,xa,diaban,hoso,m5b4c2_1,m5b4c2_2,m5b4c2_3,m5b4c2_4,m5b4c2_5,m5b4c2_6,m5b4c2_7,m5b4c2_8
709,13,9.0,10,14,0,10000,0,0,0,0,0,0
709,13,9.0,10,15,0,9000,36000,0,0,0,0,0
709,13,15.0,9,13,2010,0,0,0,0,0,0,0
709,13,15.0,9,14,0,0,0,0,0,0,0,0
709,13,15.0,9,15,0,0,0,0,0,0,0,0
709,15,1.0,37,13,0,0,0,0,0,0,0,0
709,15,1.0,37,14,0,0,0,0,0,0,0,0
709,15,1.0,37,15,0,0,0,0,0,0,0,0
709,15,3.0,3,13,0,0,0,0,0,0,0,0
709,15,3.0,3,14,0,0,0,0,0,0,0,0
709,15,3.0,3,15,0,0,0,0,0,0,0,0
709,15,7.0,25,13,0,0,0,0,0,0,0,0
709,15,7.0,25,14,2260,0,0,0,0,0,0,0
709,15,7.0,25,15,700,0,0,0,0,0,0,0
709,15,9.0,16,13,0,0,0,0,0,0,0,0
709,15,9.0,16,14,0,0,3000,0,0,0,0,0
709,15,9.0,16,15,0,0,10000,0,0,0,0,0
709,15,11.0,11,13,10340,0,0,0,0,0,0,0
709,15,11.0,11,14,0,0,0,0,0,0,0,0
709,15,11.0,11,15,0,0,0,0,0,0,0,0
709,15,17.0,26,13,0,3000,0,0,0,0,0,0
709,15,17.0,26,14,0,2000,0,0,0,0,0,0
709,15,17.0,26,15,0,2000,0,0,0,0,0,0
709,17,1.0,2,14,0,0,0,0,0,0,0,0
709,17,1.0,2,15,0,0,0,0,0,0,0,0
709,17,1.0,2,19,0,0,0,0,0,0,0,0
709,17,3.0,15,13,390,0,0,0,0,0,0,0
709,17,3.0,15,14,0,0,0,0,0,0,0,0
709,17,3.0,15,15,0,0,0,0,0,0,0,0
709,17,7.0,23,13,0,0,0,0,0,0,0,0
709,17,7.0,23,14,0,0,0,0,0,0,0,0
709,17,7.0,23,19,0,0,0,0,0,0,0,0
709,17,11.0,5,13,0,0,0,0,0,0,0,0
709,17,11.0,5,14,144,0,0,0,0,0,0,1500
709,17,11.0,5,19,72,0,0,0,0,0,0,0
709,17,15.0,2,13,0,0,0,0,0,0,0,0
709,17,15.0,2,14,0,0,30000,0,0,0,0,0
709,17,15.0,2,15,0,0,0,0,0,0,0,0
709,17,17.0,16,13,0,0,0,0,0,0,0,0
709,17,17.0,16,14,0,0,0,0,0,0,0,0
709,17,17.0,16,15,0,0,0,0,0,0,0,0
711,1,1.0,32,13,0,0,0,0,0,0,0,0
711,1,1.0,32,14,0,0,6000,0,5000,250,0,0
711,1,1.0,32,24,0,0,0,0,0,0,0,0
711,1,3.0,21,13,0,0,0,50000,0,0,0,0
711,1,3.0,21,14,0,0,0,0,5600,0,0,0
711,1,3.0,21,15,4164,0,0,0,0,0,0,0
711,1,5.0,20,14,0,0,0,0,0,0,0,0
711,1,5.0,20,15,0,0,0,0,0,0,0,0
711,1,5.0,20,20,200,0,0,0,0,0,0,0
711,1,7.0,32,14,12000,0,0,0,3600,0,0,0
711,1,7.0,32,15,0,0,0,0,0,0,0,0
711,1,7.0,32,19,13332,12000,0,0,0,0,0,0
711,1,13.0,20,13,0,0,0,0,0,20000,15000,0
711,1,13.0,20,15,11000,0,0,0,0,0,0,0
711,1,13.0,20,19,320,0,0,0,0,0,15000,0
711,1,17.0,16,13,0,0,0,0,0,0,0,0
711,1,17.0,16,15,8013,0,0,0,0,0,0,0
711,1,17.0,16,19,200,0,0,0,0,0,0,0
711,2,1.0,27,13,0,0,0,0,0,11600,2325000,0
711,2,1.0,27,14,56900,0,0,0,0,0,0,0
711,2,1.0,27,15,0,0,0,0,0,0,120,1000
711,2,3.0,7,15,0,0,0,0,0,0,0,0
711,2,3.0,7,19,2556,135000,0,0,0,0,0,0
711,2,3.0,7,20,975,0,0,0,0,0,0,0
711,2,7.0,8,13,0,0,0,0,0,0,0,129000
711,2,7.0,8,14,0,0,0,0,0,0,2943,0
711,2,7.0,8,15,0,0,0,0,0,0,0,0
711,2,13.0,8,14,21862,0,0,0,0,6000,350,0
711,2,13.0,8,15,0,0,34000,0,0,0,0,0
711,2,13.0,8,19,0,0,0,0,0,0,0,0
711,2,19.0,12,13,0,0,0,0,0,0,0,0
711,2,19.0,12,15,0,0,0,0,0,0,0,0
711,2,19.0,12,19,0,0,0,0,0,0,0,0
711,2,21.0,18,13,0,0,0,0,0,0,0,0
711,2,21.0,18,14,0,0,0,0,0,0,0,0
711,2,21.0,18,15,0,0,0,10000,6000,0,0,0
711,3,1.0,12,13,0,0,0,0,2400,0,0,0
711,3,1.0,12,14,0,0,0,0,0,0,0,0
711,3,1.0,12,29,0,0,0,0,4800,0,0,0
711,3,23.0,10,13,10600,0,0,0,6800,100,1500,0
711,3,23.0,10,15,0,0,15000,0,0,1400,0,51000
711,3,23.0,10,20,0,0,0,0,0,0,0,0
711,3,33.0,20,13,0,0,0,300000,4800,0,0,0
711,3,33.0,20,14,0,0,0,0,0,0,0,0
711,3,33.0,20,15,0,0,0,0,0,0,0,0
711,3,43.0,15,14,0,0,0,0,0,0,0,0
711,3,43.0,15,15,0,0,0,0,0,350,0,0
711,3,43.0,15,19,390,2400,0,0,0,420,0,0
711,3,47.0,8,13,0,0,0,0,0,0,0,0
711,3,47.0,8,14,216,0,0,0,0,180,0,0
711,3,47.0,8,15,0,0,0,0,2000,0,40000,0
711,3,53.0,7,13,0,0,0,0,0,200,0,0
711,3,53.0,7,14,0,0,0,0,0,180,0,0
711,3,53.0,7,15,5047,72000,0,0,1647,100,6300,0
711,4,1.0,13,13,0,0,0,0,0,0,0,1200
711,4,1.0,13,14,780,0,0,0,0,130,1700,0
711,4,1.0,13,19,20720,0,0,0,0,0,0,0
711,4,9.0,12,13,0,0,0,0,0,0,0,278
711,4,9.0,12,14,0,0,0,20000,0,0,0,0
711,4,9.0,12,15,1500,0,0,0,0,0,1700,0
711,4,17.0,13,13,15000,0,0,0,0,0,0,0
711,4,17.0,13,14,26200,282000,0,0,0,0,0,0
711,4,17.0,13,15,0,0,0,0,0,0,0,0
711,5,1.0,14,14,0,0,0,0,0,0,0,0
711,5,1.0,14,15,0,0,0,0,0,0,0,0
711,5,1.0,14,19,0,50000,0,0,0,0,0,0
711,5,5.0,23,13,0,0,0,0,0,0,0,0
711,5,5.0,23,15,0,0,0,0,0,0,0,0
711,5,5.0,23,19,0,0,0,0,0,0,0,0
711,5,21.0,10,13,1085,0,0,0,0,0,0,0
711,5,21.0,10,14,0,78400,0,0,4400,0,12000,0
711,5,21.0,10,15,0,19000,0,0,0,0,1350000,0
711,5,29.0,8,13,54120,0,0,0,0,0,0,0
711,5,29.0,8,14,0,0,0,0,0,0,0,15000
711,5,29.0,8,15,43360,0,0,0,0,0,0,0
711,5,37.0,13,15,0,0,0,0,0,65,5000,5000
711,5,37.0,13,19,0,0,0,0,0,0,0,0
711,5,37.0,13,20,0,0,0,0,0,0,0,0
711,5,43.0,12,13,15036,0,0,0,0,240,0,0
711,5,43.0,12,14,0,5800,0,0,0,0,220,0
711,5,43.0,12,15,50000,0,36900,0,0,80,0,0
711,5,47.0,2,13,900,1400,0,0,0,320,0,0
711,5,47.0,2,14,0,0,0,0,0,0,0,500
711,5,47.0,2,15,0,0,0,0,0,80,0,0
711,7,1.0,56,13,0,0,0,0,0,0,0,0
711,7,1.0,56,14,4000,0,0,0,0,0,0,0
711,7,1.0,56,15,0,0,0,0,0,0,0,0
711,7,5.0,31,14,0,0,0,0,0,0,0,0
711,7,5.0,31,15,0,0,0,0,0,0,0,0
711,7,5.0,31,19,1200,0,0,0,0,0,0,0
711,7,7.0,17,14,0,0,0,0,0,0,0,0
711,7,7.0,17,15,0,0,0,0,0,0,0,0
711,7,7.0,17,20,0,0,0,0,0,0,0,0
711,7,19.0,17,13,0,0,0,0,0,0,70000,0
711,7,19.0,17,14,0,0,0,0,0,0,0,8500
711,7,19.0,17,15,2218,0,0,0,0,0,0,0
711,7,29.0,11,13,0,4160,0,0,0,0,0,0
711,7,29.0,11,14,0,15136,0,0,0,122,0,0
711,7,29.0,11,15,0,9100,0,0,0,0,0,90000
711,8,1.0,32,13,0,0,0,0,0,160,0,0
711,8,1.0,32,14,1492,0,0,0,0,0,0,0
711,8,1.0,32,20,0,0,0,0,0,145,0,0
711,8,3.0,11,14,5075,0,0,0,0,0,0,0
711,8,3.0,11,15,44488,0,0,0,0,0,0,0
711,8,3.0,11,20,0,0,0,0,0,0,0,0
711,8,5.0,20,13,0,0,0,0,0,0,0,0
711,8,5.0,20,14,1416,0,0,0,0,0,0,0
711,8,5.0,20,15,0,0,0,0,0,0,0,0
711,8,7.0,36,13,1746,0,0,0,0,0,0,0
711,8,7.0,36,24,0,0,0,0,0,0,0,0
711,8,7.0,36,25,1080,0,0,0,0,0,0,0
711,8,9.0,8,13,5000,0,0,0,0,0,0,0
711,8,9.0,8,15,1512,8000,0,0,0,0,0,0
711,8,9.0,8,19,0,0,0,0,0,0,0,0
713,1,1.0,6,13,0,0,0,0,0,0,0,0
713,1,1.0,6,14,0,0,0,0,0,0,0,0
713,1,1.0,6,19,0,0,150000,0,3200,0,0,0
713,1,5.0,33,13,0,0,0,0,0,0,0,0
713,1,5.0,33,14,0,0,0,0,0,0,0,0
713,1,5.0,33,15,0,0,0,3000,0,177,0,0
713,1,9.0,2,14,0,0,0,0,0,0,0,0
713,1,9.0,2,15,0,0,0,0,0,0,0,0
713,1,9.0,2,20,0,0,35000,0,0,0,0,0
713,1,13.0,21,14,0,0,0,12000,0,0,0,0
713,1,13.0,21,15,0,0,0,0,0,0,0,0
713,1,13.0,21,19,0,0,0,0,0,0,0,0
713,1,17.0,42,14,0,0,0,0,0,0,0,0
713,1,17.0,42,15,0,0,0,0,0,0,0,0
713,1,17.0,42,20,0,0,0,0,0,0,0,0
713,1,19.0,17,13,0,0,0,0,0,0,0,0
713,1,19.0,17,14,0,20000,0,0,0,0,0,0
713,1,19.0,17,15,0,0,0,0,0,0,0,0
713,1,23.0,25,13,0,0,0,0,0,0,0,0
713,1,23.0,25,14,0,0,0,0,0,0,0,0
713,1,23.0,25,15,0,0,0,0,0,0,0,0
713,1,27.0,22,13,8000,0,0,4550,0,0,0,0
713,1,27.0,22,15,0,0,0,0,0,0,0,0
713,1,27.0,22,19,0,0,0,0,0,0,0,0
713,1,29.0,19,13,0,0,0,0,0,0,0,0
713,1,29.0,19,14,0,0,20000,0,0,0,0,0
713,1,29.0,19,15,0,0,0,0,0,0,0,0
713,1,33.0,20,13,0,0,0,0,0,0,0,0
713,1,33.0,20,14,18000,0,0,0,0,0,0,0
713,1,33.0,20,15,0,0,0,0,0,0,0,0
713,1,35.0,3,14,0,0,0,0,1900,0,0,0
713,1,35.0,3,15,0,0,0,0,0,0,0,0
713,1,35.0,3,24,0,0,0,0,0,0,0,0
713,1,39.0,2,14,0,0,0,0,0,0,0,0
713,1,39.0,2,15,3000,0,0,0,0,0,0,0
713,1,39.0,2,20,3250,0,0,0,0,0,0,0
713,1,41.0,33,14,0,0,0,0,0,0,0,0
713,1,41.0,33,15,0,0,0,7000,0,0,0,0
713,1,41.0,33,19,0,0,0,0,0,0,0,0
713,1,43.0,39,13,0,0,0,0,0,0,0,0
713,1,43.0,39,14,0,0,0,0,0,0,0,0
713,1,43.0,39,19,0,0,0,0,0,0,0,0
713,1,45.0,20,14,0,0,0,0,0,0,0,0
713,1,45.0,20,19,0,0,0,0,0,0,0,0
713,1,45.0,20,20,0,0,0,0,0,0,0,0
713,1,47.0,6,13,0,0,0,0,0,160,0,0
713,1,47.0,6,15,0,0,0,0,0,0,0,0
713,1,47.0,6,20,0,0,0,0,0,0,0,0
713,3,1.0,1,13,0,0,0,0,0,0,0,0
713,3,1.0,1,14,0,0,3000,0,0,0,0,0
713,3,1.0,1,15,1080,0,0,0,0,0,0,0
713,3,5.0,7,13,0,0,0,0,0,0,0,0
713,3,5.0,7,14,0,0,0,0,0,0,0,0
713,3,5.0,7,15,480,0,0,0,0,0,0,0
713,3,15.0,18,13,0,0,0,0,0,0,0,0
713,3,15.0,18,14,600,0,0,0,0,0,0,0
713,3,15.0,18,15,0,0,0,0,0,0,0,0
713,3,25.0,26,13,4200,0,0,0,0,0,0,0
713,3,25.0,26,14,0,0,20000,0,0,0,0,0
713,3,25.0,26,15,504,0,0,0,0,0,0,0
713,3,29.0,11,13,3880,0,0,0,0,0,0,0
713,3,29.0,11,14,0,0,0,0,0,0,0,0
713,3,29.0,11,15,12000,0,0,0,0,0,0,0
713,5,1.0,30,14,0,200,0,0,0,0,5000,0
713,5,1.0,30,15,0,0,0,0,0,0,0,0
713,5,1.0,30,20,9500,0,0,0,0,0,0,0
713,5,5.0,22,13,0,0,0,0,0,0,0,0
713,5,5.0,22,14,1125,0,0,0,0,75,0,0
713,5,5.0,22,15,0,0,0,0,0,0,0,0
713,5,11.0,2,13,21500,0,0,0,0,0,0,0
713,5,11.0,2,19,5400,0,0,0,0,0,0,0
713,5,11.0,2,20,16944,0,0,0,0,0,0,0
713,5,15.0,2,13,0,0,0,0,0,0,0,0
713,5,15.0,2,14,1500,0,0,0,0,0,0,0
713,5,15.0,2,15,500,0,0,0,0,0,1740,0
713,5,19.0,14,13,0,0,0,0,0,0,0,0
713,5,19.0,14,14,0,0,0,0,0,0,0,0
713,5,19.0,14,15,0,0,0,0,0,0,0,0
713,5,25.0,20,13,0,0,0,0,0,0,0,0
713,5,25.0,20,14,5235,0,0,0,0,160,0,0
713,5,25.0,20,15,0,0,0,0,0,0,0,0
713,7,1.0,42,13,0,0,5024,0,0,0,0,0
713,7,1.0,42,14,0,0,0,753,0,0,0,0
713,7,1.0,42,15,0,0,0,0,0,0,0,0
713,7,7.0,20,13,0,0,15000,0,0,0,0,0
713,7,7.0,20,14,0,0,50000,0,0,0,0,0
713,7,7.0,20,15,0,0,0,0,0,0,0,0
713,7,13.0,9,13,0,0,2271,0,0,0,0,0
713,7,13.0,9,15,0,0,89407,0,0,0,0,0
713,7,13.0,9,19,0,0,0,0,0,0,0,0
713,7,17.0,2,13,0,0,4015,0,0,0,0,0
713,7,17.0,2,14,0,0,0,0,0,0,0,0
713,7,17.0,2,15,0,0,0,0,0,0,0,58
713,9,7.0,26,13,0,0,0,0,0,0,0,0
713,9,7.0,26,14,0,0,0,0,0,0,0,0
713,9,7.0,26,15,0,0,0,0,0,0,0,0
713,9,11.0,18,15,660,0,0,0,0,480,0,0
713,9,11.0,18,20,0,0,0,0,0,0,0,0
713,9,11.0,18,25,0,0,0,0,0,0,0,0
713,9,13.0,14,13,10930,0,0,0,0,0,0,0
713,9,13.0,14,14,0,0,0,0,0,0,0,0
713,9,13.0,14,15,0,0,0,0,2000,0,0,0
713,9,21.0,3,13,300,0,0,0,0,0,0,0
713,9,21.0,3,15,4500,0,0,0,0,0,0,0
713,9,21.0,3,24,0,0,0,0,0,0,0,0
713,9,35.0,8,13,0,0,0,0,0,195,0,0
713,9,35.0,8,14,0,0,0,0,0,0,0,50
713,9,35.0,8,15,0,0,0,0,528,0,0,0
713,9,39.0,14,13,0,0,0,0,0,0,0,0
713,9,39.0,14,14,0,0,0,0,0,0,0,0
713,9,39.0,14,15,525,0,0,0,0,0,0,0
713,9,45.0,8,13,0,0,5000,0,0,0,0,0
713,9,45.0,8,14,0,0,0,0,0,110,0,0
713,9,45.0,8,15,0,0,0,0,0,0,0,0
713,9,49.0,3,13,0,0,0,0,0,0,0,0
713,9,49.0,3,14,0,0,0,0,0,204,0,0
713,9,49.0,3,15,0,0,0,0,120,0,550,0
713,11,1.0,39,14,0,0,0,0,0,0,0,0
713,11,1.0,39,15,0,0,0,0,0,0,0,0
713,11,1.0,39,24,0,0,0,0,0,0,0,500
713,11,3.0,19,13,0,0,0,0,0,0,0,0
713,11,3.0,19,14,0,0,0,100000,0,0,0,0
713,11,3.0,19,20,0,0,0,0,0,0,0,0
713,11,11.0,2,13,0,0,0,0,0,0,0,0
713,11,11.0,2,14,0,0,0,0,0,0,0,0
713,11,11.0,2,15,0,0,0,0,0,0,0,0
713,11,19.0,3,13,0,0,0,0,0,0,0,0
713,11,19.0,3,14,65000,0,0,0,0,0,0,0
713,11,19.0,3,15,0,0,0,0,0,0,0,0
713,11,27.0,7,13,1350,0,0,0,0,0,0,0
713,11,27.0,7,14,900,0,0,0,0,0,0,0
713,11,27.0,7,15,0,0,0,0,0,0,0,0
713,13,1.0,19,13,0,0,0,0,0,0,0,0
713,13,1.0,19,14,5000,0,0,0,0,0,0,0
713,13,1.0,19,15,0,0,0,0,0,0,0,0
713,13,7.0,14,13,0,0,0,0,0,0,0,0
713,13,7.0,14,14,0,0,0,0,0,0,0,0
713,13,7.0,14,15,0,0,0,0,0,0,0,0
713,13,11.0,31,13,243,0,0,0,0,0,0,0
713,13,11.0,31,14,0,0,0,0,0,0,0,0
713,13,11.0,31,15,0,0,0,0,0,0,0,0
713,13,15.0,3,13,0,0,0,0,0,0,0,0
713,13,15.0,3,14,0,0,0,0,0,0,0,0
713,13,15.0,3,19,480,0,0,0,0,0,0,0
713,13,21.0,4,13,0,0,0,0,0,0,0,0
713,13,21.0,4,14,0,0,0,0,0,0,0,0
713,13,21.0,4,15,0,0,0,0,0,0,0,0
713,13,27.0,23,13,600,0,0,0,0,0,0,0
713,13,27.0,23,14,0,0,0,0,0,0,0,0
713,13,27.0,23,19,0,0,0,0,0,0,0,0
713,13,31.0,37,14,0,0,0,0,0,0,0,0
713,13,31.0,37,15,0,0,0,0,0,0,0,0
713,13,31.0,37,20,0,0,0,0,0,0,0,0
713,13,35.0,9,13,0,0,0,0,0,0,0,0
713,13,35.0,9,14,0,0,0,0,0,0,0,0
713,13,35.0,9,15,0,0,0,0,0,0,0,0
713,13,41.0,28,13,0,0,0,0,0,0,0,0
713,13,41.0,28,14,0,0,0,0,0,0,0,0
713,13,41.0,28,15,0,0,0,0,0,0,0,0
713,15,5.0,1,13,0,0,4600,0,0,0,0,0
713,15,5.0,1,14,0,0,1000,0,0,0,0,0
713,15,5.0,1,15,0,1200,0,0,0,0,0,0
713,15,13.0,11,13,0,0,1200,0,0,0,0,0
713,15,13.0,11,14,0,4600,0,0,0,0,0,0
713,15,13.0,11,15,4800,0,0,0,0,0,0,0
713,15,21.0,16,13,0,3100,0,0,0,0,0,0
713,15,21.0,16,15,0,0,5700,0,0,0,0,0
713,15,21.0,16,19,681,0,0,0,0,0,0,0
713,15,29.0,22,13,0,0,5600,0,0,0,0,0
713,15,29.0,22,14,0,0,6200,0,0,0,0,0
713,15,29.0,22,15,1170,0,0,0,0,0,0,0
713,15,35.0,4,14,878,0,0,0,0,0,0,0
713,15,35.0,4,15,0,0,2000,0,0,0,0,0
713,15,35.0,4,20,0,0,1000,0,0,0,0,0
713,17,3.0,14,13,0,0,0,0,0,0,0,0
713,17,3.0,14,14,0,0,0,0,0,0,0,0
713,17,3.0,14,15,0,0,0,0,0,0,0,0
713,17,11.0,15,13,0,0,19000,0,0,0,0,0
713,17,11.0,15,19,0,0,0,0,0,0,0,0
713,17,11.0,15,24,0,0,2000,0,0,0,0,0
713,17,19.0,6,13,3000,0,0,0,0,0,0,0
713,17,19.0,6,14,0,0,0,0,0,0,0,0
713,17,19.0,6,15,0,0,0,0,0,0,0,0
713,19,35.0,9,13,0,0,0,0,0,0,0,0
713,19,35.0,9,14,0,0,0,0,0,0,0,0
713,19,35.0,9,15,0,0,0,0,0,0,0,0
715,1,1.0,18,13,0,0,0,0,0,0,0,0
715,1,1.0,18,14,0,0,0,0,0,0,0,0
715,1,1.0,18,15,0,0,0,0,0,0,0,0
715,1,3.0,35,13,1280,0,0,0,0,0,0,0
715,1,3.0,35,14,0,0,0,0,0,0,0,0
715,1,3.0,35,15,1280,0,0,0,0,0,0,0
715,1,5.0,16,13,0,0,0,0,0,0,0,0
715,1,5.0,16,14,0,0,0,0,0,0,0,0
715,1,5.0,16,15,0,0,0,0,0,0,0,0
715,1,7.0,29,13,1300,0,0,10000,4500,0,0,0
715,1,7.0,29,14,506,0,40000,0,0,0,0,0
715,1,7.0,29,15,2880,0,0,20000,0,0,0,0
715,1,9.0,13,13,0,0,0,0,0,0,0,0
715,1,9.0,13,14,0,0,0,0,0,0,0,0
715,1,9.0,13,15,14400,0,0,0,2400,0,0,0
715,1,11.0,14,13,0,0,0,8000,0,0,0,0
715,1,11.0,14,14,0,0,0,0,0,0,0,0
715,1,11.0,14,15,0,0,2500,0,0,0,0,0
715,1,13.0,23,14,0,3396,0,0,0,0,0,0
715,1,13.0,23,19,0,0,0,0,0,0,0,0
715,1,13.0,23,25,0,0,0,0,0,0,0,0
715,1,15.0,19,13,0,0,0,0,0,0,0,0
715,1,15.0,19,14,0,0,0,0,0,0,0,0
715,1,15.0,19,15,0,0,0,0,0,0,0,0
715,1,17.0,14,13,0,0,0,0,0,0,0,0
715,1,17.0,14,14,1250,0,0,0,0,0,0,0
715,1,17.0,14,15,0,12800,26700,0,1180,0,0,0
715,1,19.0,23,13,0,0,0,0,2000,0,0,0
715,1,19.0,23,19,65,0,0,0,0,0,0,0
715,1,19.0,23,20,0,0,0,0,0,0,0,0
715,1,23.0,19,13,0,0,0,0,0,0,0,0
715,1,23.0,19,14,0,0,0,0,0,0,0,0
715,1,23.0,19,15,0,0,0,0,0,0,0,0
715,1,29.0,8,13,0,0,0,0,0,0,0,0
715,1,29.0,8,14,0,0,0,0,0,0,0,0
715,1,29.0,8,15,0,0,0,0,0,0,0,0
715,3,1.0,21,13,4000,0,0,0,0,0,40300,0
715,3,1.0,21,14,0,0,10400,0,0,0,0,0
715,3,1.0,21,15,0,0,2250,0,0,0,0,0
715,3,3.0,20,13,0,0,2850,0,0,0,0,0
715,3,3.0,20,14,0,0,150,0,0,0,0,0
715,3,3.0,20,15,0,0,1500,0,0,0,0,0
715,3,13.0,11,13,0,0,4500,0,0,0,0,0
715,3,13.0,11,14,0,0,4200,0,0,0,0,7700
715,3,13.0,11,15,0,0,3900,0,0,0,0,9500
715,3,21.0,9,13,775,0,500,0,0,0,0,0
715,3,21.0,9,14,2946,0,600,0,0,0,0,0
715,3,21.0,9,19,627,0,300,0,0,0,0,3500
715,5,1.0,14,13,0,0,0,0,0,0,0,0
715,5,1.0,14,14,0,0,12000,0,3000,0,0,0
715,5,1.0,14,15,0,0,0,0,0,0,0,0
715,5,13.0,17,13,42505,0,0,0,0,0,0,0
715,5,13.0,17,15,2905,0,0,0,0,0,0,0
715,5,13.0,17,19,2505,0,0,0,0,0,0,0
715,5,17.0,20,13,0,0,0,0,0,108,0,0
715,5,17.0,20,14,608,0,0,0,0,54,0,0
715,5,17.0,20,15,1000,0,0,0,0,54,0,0
715,5,25.0,13,13,11500,0,0,0,0,0,0,0
715,5,25.0,13,14,0,0,36000,0,0,0,0,0
715,5,25.0,13,19,4000,5000,0,0,0,0,0,0
715,7,1.0,15,13,0,0,0,0,0,0,0,0
715,7,1.0,15,14,0,0,0,0,0,0,0,0
715,7,1.0,15,15,0,0,0,0,0,0,0,0
715,7,9.0,11,13,0,0,0,0,0,0,0,0
715,7,9.0,11,14,0,1800,0,0,0,0,0,0
715,7,9.0,11,20,0,1200,0,0,0,0,0,0
715,7,15.0,22,13,0,10500,6500,0,0,0,0,0
715,7,15.0,22,14,700,15000,0,0,0,0,0,0
715,7,15.0,22,15,750,3750,0,0,0,0,0,0
715,7,23.0,13,13,0,0,10000,0,0,0,0,0
715,7,23.0,13,14,0,0,0,0,0,0,0,0
715,7,23.0,13,15,0,0,0,0,0,0,0,0
715,7,27.0,16,13,0,0,0,0,0,0,0,3050
715,7,27.0,16,14,1225,0,3600,0,0,0,0,10000
715,7,27.0,16,15,0,0,0,100000,0,0,0,135000
715,7,31.0,18,13,2700,0,20000,0,0,0,0,33000
715,7,31.0,18,14,0,0,0,0,0,0,0,700
715,7,31.0,18,15,0,0,0,0,0,0,0,3500
715,9,1.0,31,13,0,0,0,0,0,0,0,0
715,9,1.0,31,14,0,0,0,0,0,0,0,0
715,9,1.0,31,15,0,0,0,0,0,0,0,0
715,9,11.0,7,13,3240,0,0,0,0,0,30000,0
715,9,11.0,7,14,0,0,0,0,0,0,20000,0
715,9,11.0,7,15,0,0,0,0,0,0,0,0
715,9,21.0,11,13,0,0,0,0,0,0,15000,20000
715,9,21.0,11,14,0,0,0,0,0,0,0,0
715,9,21.0,11,15,0,0,0,0,0,0,0,0
715,9,23.0,9,13,0,0,0,0,0,0,0,0
715,9,23.0,9,14,0,0,0,0,0,0,0,0
715,9,23.0,9,15,0,0,0,0,0,0,0,0
715,11,3.0,7,13,400,0,0,0,0,0,0,0
715,11,3.0,7,14,0,0,0,0,0,0,0,0
715,11,3.0,7,19,380,0,0,0,0,0,0,0
715,11,13.0,8,13,490,0,0,0,0,0,0,0
715,11,13.0,8,14,0,0,0,0,0,0,0,0
715,11,13.0,8,15,0,0,2200,0,0,0,0,0
715,11,21.0,14,13,0,0,0,0,0,0,0,0
715,11,21.0,14,14,0,0,0,0,0,0,0,0
715,11,21.0,14,20,520,0,0,0,0,0,0,0
715,13,1.0,38,13,0,0,0,0,0,0,0,0
715,13,1.0,38,14,0,0,3000,0,0,0,0,0
715,13,1.0,38,15,0,0,0,0,0,0,0,0
715,13,3.0,13,13,6260,2450,0,0,0,0,0,0
715,13,3.0,13,14,20000,2975,0,0,0,0,0,0
715,13,3.0,13,15,0,0,0,0,0,0,0,0
715,13,5.0,29,13,1536,0,0,0,0,0,0,0
715,13,5.0,29,14,0,0,0,0,0,0,0,0
715,13,5.0,29,15,0,0,4000,0,0,0,0,0
715,13,9.0,20,13,0,500,0,0,0,0,0,0
715,13,9.0,20,15,3500,10000,0,0,0,0,0,0
715,13,9.0,20,20,0,0,0,0,0,0,12000,0
715,13,11.0,16,13,0,0,2420,0,0,0,0,0
715,13,11.0,16,14,0,0,0,0,0,0,0,0
715,13,11.0,16,19,0,0,0,0,0,0,0,0
715,13,17.0,25,13,0,0,4000,0,0,0,0,0
715,13,17.0,25,14,0,0,1900,0,0,0,0,0
715,13,17.0,25,15,31991,0,0,0,0,0,0,0
715,15,1.0,20,13,0,0,0,0,0,0,0,0
715,15,1.0,20,15,0,0,0,0,0,0,0,0
715,15,1.0,20,19,34500,0,0,0,0,0,0,0
715,15,2.0,23,14,0,0,0,0,0,0,0,0
715,15,2.0,23,15,0,4000,0,0,0,0,0,0
715,15,2.0,23,19,50000,0,91000,200000,0,0,0,0
715,15,5.0,19,13,204,0,0,0,3200,0,0,0
715,15,5.0,19,15,480,0,0,0,0,0,23000,0
715,15,5.0,19,19,0,20000,20000,0,0,0,180000,0
715,15,11.0,17,13,1944,0,0,20000,0,0,0,0
715,15,11.0,17,14,0,0,0,0,0,0,0,0
715,15,11.0,17,15,0,0,0,0,0,0,0,440
715,15,21.0,36,15,5000,0,0,0,0,0,0,0
715,15,21.0,36,20,780,0,0,0,0,0,0,0
715,15,21.0,36,24,1200,9600,0,0,0,0,0,0
717,1,1.0,13,13,0,0,0,0,0,0,0,0
717,1,1.0,13,15,0,0,0,0,0,0,0,0
717,1,1.0,13,20,0,0,0,0,0,0,0,0
717,1,3.0,20,13,0,0,0,0,0,0,0,0
717,1,3.0,20,14,0,0,0,0,0,0,0,0
717,1,3.0,20,15,0,0,0,0,0,0,0,0
717,1,5.0,18,14,0,0,0,0,0,0,0,0
717,1,5.0,18,15,0,0,0,0,0,0,0,0
717,1,5.0,18,20,0,0,0,0,0,0,0,0
717,1,7.0,19,13,0,100000,0,0,0,0,0,0
717,1,7.0,19,14,0,0,0,0,0,0,0,0
717,1,7.0,19,19,28000,1000000,0,0,0,0,0,0
717,1,11.0,19,13,0,0,0,0,0,0,0,0
717,1,11.0,19,14,0,0,0,0,0,0,0,0
