tinh,huyen,xa,diaban,hoso,m3c6,m3c16,m3c17,m3c18,m3c19,m3ct1,m3ct2,m3ct,m4atn1,m4atn2,m4atn3,m4atn4,m4atn5,m4atn,m4b0c1,m4b0t1,m4b0t2,m4b1a,m4b1b,m4b11t,m4b12t,m4b13t,m4b14t,m4b15t,m4b16c3a,m4b16c3b,m4b16c3c,m4b1t,m4b1c,m4b1tn,m4b21a,m4b21b,m4b21t
401,35,15.0,14,14,2,185,0,120,0,0,0,305.0,0,0,8766,0,0,8766.0,1,1456.0,0.0,1,,16553.999908447266,2209,0,609,1154,5.0,4.0,3.0,20526.0,7796.0,12730.0,1,,3837.0
401,35,15.0,14,15,2,40,0,0,0,0,0,40.0,0,0,974,0,0,974.0,1,0.0,0.0,1,,12284.000099182129,4269,0,0,1030,1.0,2.0,3.0,17583.0,6236.0,11347.0,1,,13783.0
401,35,31.0,6,13,1,1200,60,140,262,2060,0,3460.0,11396,0,0,0,0,11396.0,1,0.0,0.0,1,,19568.999710083008,3911,754,384,1297,2.0,3.0,4.0,25915.0,9799.0,16116.0,1,,5778.0
401,35,31.0,6,14,1,360,20,0,340,820,0,1200.0,9190,0,0,0,0,9190.0,1,0.0,0.0,1,,16185.000038146973,2645,0,0,1052,1.0,2.0,3.0,19882.0,6951.0,12931.0,1,,2012.0
401,35,31.0,6,15,1,250,0,0,0,6000,0,6250.0,3584,29,0,0,0,3613.0,1,400.0,0.0,1,,12339.999862670898,2172,55,675,711,5.0,4.0,3.0,15953.0,6220.0,9733.0,1,,6347.0
401,35,43.0,4,13,2,120,0,60,0,0,0,180.0,10227,0,0,0,0,10227.0,1,0.0,0.0,1,,10673.999893188477,520,1888,0,346,5.0,4.0,3.0,13428.0,5797.0,7631.0,1,,12106.0
401,35,43.0,4,14,1,420,80,0,131,500,0,1000.0,14707,0,0,0,0,14707.0,1,0.0,0.0,1,,22024.99932861328,486,0,0,690,5.0,0.0,,23201.0,10767.0,12434.0,1,,3496.0
401,35,43.0,4,19,1,250,0,80,6024,1750,11750,13830.0,0,0,0,0,0,0.0,1,4790.0,0.0,1,,27459.000427246094,286,2732,345,1030,5.0,4.0,1.0,31852.0,18934.0,12918.0,1,,2179.0
401,35,57.0,6,13,1,130,0,0,0,400,0,530.0,0,0,5103,0,0,5103.0,1,0.0,0.0,1,,9922.000007629395,582,0,0,735,5.0,4.0,3.0,11239.0,4116.0,7123.0,1,,3083.0
401,35,57.0,6,14,1,360,20,180,175,70,0,630.0,21623,584,0,0,0,22207.0,1,0.0,0.0,1,,13034.000228881836,832,294,994,552,3.0,5.0,6.0,15706.0,6041.0,9665.0,1,,4384.0
401,35,57.0,6,15,1,300,0,60,0,100,0,460.0,0,0,7305,0,0,7305.0,1,2000.0,0.0,1,,13824.000129699707,1856,92,946,891,5.0,4.0,3.0,17609.0,7566.0,10043.0,1,,4049.0
401,37,1.0,1,13,1,1260,50,180,291,900,0,2390.0,33377,487,0,0,0,33864.0,1,0.0,0.0,1,,0.0,423,0,0,0,1.0,2.0,3.0,423.0,157.0,266.0,2,2.0,0.0
401,37,1.0,1,14,2,180,26,0,0,0,0,206.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
401,37,1.0,1,15,2,1740,70,0,0,0,0,1810.0,29536,15505,0,0,0,45041.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
401,37,19.0,7,13,2,340,0,120,0,0,0,460.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,12320.0,1102,0,163,561,5.0,4.0,3.0,14146.0,4938.0,9208.0,1,,10171.0
401,37,19.0,7,14,2,320,0,120,0,0,0,440.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,8468.0,3560,0,0,396,4.0,5.0,3.0,12424.0,4026.0,8398.0,1,,13248.0
401,37,19.0,7,15,2,315,0,60,0,0,0,375.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,10334.0,4104,0,0,612,5.0,4.0,3.0,15050.0,5670.0,9380.0,1,,7771.0
401,37,33.0,6,13,2,1800,80,0,0,0,0,1880.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,12922.000244140625,4051,0,625,663,1.0,3.0,2.0,18261.0,5046.0,13215.0,1,,5378.0
401,37,33.0,6,14,2,150,0,180,0,0,0,330.0,0,0,4324,0,0,4324.0,1,0.0,0.0,1,,11422.0,4079,0,51,775,3.0,4.0,5.0,16327.0,6282.0,10045.0,1,,7341.0
401,37,33.0,6,20,1,600,35,120,0,500,0,1255.0,9740,487,0,0,0,10227.0,1,0.0,0.0,1,,15024.999862670898,3855,0,441,994,1.0,2.0,3.0,20315.0,7656.0,12659.0,1,,23120.0
401,37,45.0,9,13,1,400,25,60,0,2000,0,2485.0,14610,0,0,0,0,14610.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
401,37,45.0,9,14,2,250,20,0,0,0,0,270.0,32281,2532,0,0,0,34813.0,1,0.0,0.0,1,,0.0,2488,0,779,92,2.0,0.0,,3359.0,881.0,2478.0,2,2.0,0.0
401,37,45.0,9,15,2,120,10,0,0,0,0,130.0,20454,97,3409,0,0,23960.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
401,37,61.0,5,13,2,565,0,60,0,0,0,625.0,0,0,2221,146,0,2367.0,1,0.0,0.0,1,,13232.000228881836,2792,6966,501,485,3.0,5.0,4.0,23976.0,8507.0,15469.0,1,,16099.0
401,37,61.0,5,14,1,1550,0,0,0,100,0,1650.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,15578.999786376953,2126,202,116,574,4.0,5.0,3.0,18597.0,6344.0,12253.0,1,,7420.0
401,37,61.0,5,15,1,810,0,60,0,320,0,1190.0,0,0,5844,0,0,5844.0,1,0.0,0.0,1,,5591.0,8492,8782,331,910,3.0,4.0,5.0,24106.0,9009.0,15097.0,1,,11951.0
401,37,75.0,11,13,2,520,2800,0,0,0,0,3320.0,0,0,0,0,0,0.0,2,0.0,0.0,1,,0.0,110,0,552,0,3.0,0.0,,662.0,165.0,497.0,2,2.0,0.0
401,37,75.0,11,14,1,800,0,0,0,120,1400,2320.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,3952.0,957,0,405,187,5.0,4.0,3.0,5501.0,2093.0,3408.0,1,,6311.0
401,37,75.0,11,15,1,410,120,0,0,200,0,730.0,26882,2338,0,0,0,29220.0,1,0.0,0.0,1,,15875.999954223633,2475,0,1178,686,5.0,4.0,3.0,20215.0,7238.0,12977.0,1,,13441.0
401,39,11.0,6,13,1,1240,0,0,0,600,0,1840.0,9740,243,3117,58,0,13158.0,1,0.0,0.0,1,,9600.999633789062,420,0,0,318,1.0,2.0,3.0,10339.0,3108.0,7231.0,1,,9398.0
401,39,11.0,6,14,1,800,0,0,175,0,950,1750.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,14185.000366210938,1573,0,0,332,1.0,3.0,4.0,16090.0,4819.0,11271.0,1,,16606.0
401,39,11.0,6,15,1,80,0,0,0,60,0,140.0,0,0,3799,1169,0,4968.0,1,0.0,0.0,1,,6238.000022888184,0,0,0,276,2.0,3.0,0.0,6514.0,2022.0,4492.0,2,2.0,0.0
401,39,23.0,2,13,1,200,0,0,0,150,0,350.0,0,0,0,0,0,0.0,1,140.0,0.0,1,,9244.999794006348,2383,1205,37,350,2.0,3.0,5.0,13220.0,4788.0,8432.0,1,,2189.0
401,39,23.0,2,14,1,1800,20,0,0,480,0,2300.0,0,0,5065,0,0,5065.0,1,920.0,0.0,1,,13810.999633789062,4048,0,0,524,4.0,3.0,0.0,18383.0,6329.0,12054.0,1,,2829.0
401,39,23.0,2,15,2,350,0,120,0,0,0,470.0,9740,0,0,0,526,10266.0,1,0.0,0.0,1,,5989.999855041504,3548,1081,92,258,3.0,2.0,4.0,10969.0,3623.0,7346.0,1,,3207.0
401,39,41.0,3,13,2,250,0,0,0,0,0,250.0,6818,0,0,0,0,6818.0,1,0.0,0.0,1,,6829.999927520752,2484,1702,1531,359,3.0,4.0,5.0,12906.0,4391.0,8515.0,1,,3846.0
401,39,41.0,3,14,2,50,0,80,0,0,0,130.0,0,0,9740,0,0,9740.0,1,0.0,0.0,1,,8758.999977111816,5244,1500,0,276,4.0,3.0,5.0,15779.0,5543.0,10236.0,1,,2383.0
401,39,41.0,3,15,1,600,0,0,35,298,0,898.0,0,0,4675,0,0,4675.0,1,0.0,0.0,1,,12585.000061035156,2788,4103,0,672,2.0,4.0,0.0,20148.0,7268.0,12880.0,1,,7838.0
401,39,49.0,14,13,1,60,0,0,0,800,0,860.0,0,0,6818,0,0,6818.0,1,0.0,0.0,1,,0.0,83,0,0,138,2.0,5.0,1.0,221.0,27.0,194.0,2,2.0,0.0
401,39,49.0,14,14,2,400,0,0,0,0,0,400.0,6818,0,3604,0,0,10422.0,1,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,1,,86798.0
401,39,49.0,14,15,2,200,0,80,0,0,0,280.0,0,0,7305,243,0,7548.0,1,2500.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
401,41,5.0,6,13,1,250,0,0,162,250,0,500.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
401,41,5.0,6,14,1,1450,0,0,52,870,0,2320.0,0,0,4383,0,0,4383.0,1,0.0,0.0,1,,8559.99974822998,970,1752,446,368,2.0,3.0,5.0,12096.0,4827.0,7269.0,1,,4219.0
401,41,5.0,6,15,1,425,10,0,306,250,3450,4135.0,4675,195,0,0,0,4870.0,1,0.0,0.0,1,,7251.999881744385,2350,1407,161,442,4.0,5.0,0.0,11612.0,4710.0,6902.0,1,,2691.0
401,41,17.0,9,13,1,300,30,0,873,350,0,680.0,11454,292,0,0,0,11746.0,1,0.0,0.0,1,,5909.99983215332,736,0,0,267,2.0,3.0,4.0,6913.0,3750.0,3163.0,1,,5446.0
401,41,17.0,9,14,2,56,0,0,0,0,0,56.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,9514.999858856201,0,0,0,322,3.0,4.0,1.0,9837.0,4110.0,5727.0,1,,396.0
401,41,17.0,9,15,1,185,0,0,0,120,0,305.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,5732.000026702881,902,0,0,248,1.0,2.0,3.0,6882.0,3160.0,3722.0,1,,2116.0
401,41,29.0,3,13,2,465,0,0,113,0,0,465.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,9221.000438690186,105,0,575,386,4.0,5.0,0.0,10287.0,4543.0,5744.0,1,,1223.0
401,41,29.0,3,15,1,400,50,0,1310,350,0,800.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,0.0,552,0,920,0,4.0,5.0,2.0,1472.0,378.0,1094.0,1,,1219.0
401,41,29.0,3,19,1,70,0,80,437,895,4200,5245.0,0,0,5844,195,0,6039.0,1,3200.0,0.0,1,,25181.999969482422,1269,0,0,681,1.0,2.0,4.0,27132.0,12045.0,15087.0,1,,4936.0
401,41,43.0,8,13,1,350,50,0,1077,600,300,1300.0,0,0,0,0,0,0.0,1,0.0,3919.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
401,41,43.0,8,14,1,200,0,0,215,50,0,250.0,0,0,0,0,0,0.0,1,0.0,538.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
401,41,43.0,8,15,1,864,0,0,611,36,0,900.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,3499.000102996826,673,0,198,239,4.0,5.0,0.0,4609.0,1841.0,2768.0,1,,3681.0
401,41,57.0,13,14,1,60,0,250,0,370,0,680.0,71297,1860,0,0,0,73157.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
401,41,57.0,13,15,1,150,0,100,218,300,0,550.0,0,0,0,0,0,0.0,1,500.0,0.0,1,,8119.000183105469,99,0,0,257,4.0,0.0,,8475.0,3519.0,4956.0,1,,22190.0
401,41,57.0,13,19,1,200,20,0,431,0,500,720.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,6360.0,204,0,71,255,4.0,2.0,0.0,6890.0,2375.0,4515.0,2,2.0,0.0
401,43,9.0,3,13,1,30,0,60,0,40,0,130.0,21038,1461,0,0,0,22499.0,1,0.0,0.0,1,,5063.999893188477,736,0,166,175,3.0,4.0,2.0,6141.0,2244.0,3897.0,1,,6670.0
401,43,9.0,3,14,1,950,0,0,0,0,3000,3950.0,0,0,2922,146,0,3068.0,1,0.0,0.0,1,,8545.000114440918,727,773,0,295,4.0,0.0,,10340.0,3665.0,6675.0,1,,6164.0
401,43,9.0,3,15,1,350,0,0,0,0,2000,2350.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,3759.99995803833,212,0,616,129,4.0,3.0,2.0,4717.0,1600.0,3117.0,2,2.0,0.0
401,43,25.0,5,13,1,50,0,30,0,0,2000,2080.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,4431.99995803833,920,1104,0,194,4.0,3.0,1.0,6650.0,2438.0,4212.0,2,2.0,0.0
401,43,25.0,5,14,2,850,0,0,0,0,0,850.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,5636.0,461,1063,295,0,2.0,0.0,,7455.0,2786.0,4669.0,1,,2070.0
401,43,25.0,5,15,2,260,0,0,0,0,0,260.0,4870,195,0,0,0,5065.0,1,0.0,0.0,1,,9545.000198364258,3593,7507,0,644,2.0,0.0,,21289.0,7829.0,13460.0,1,,3211.0
401,43,41.0,4,13,2,110,0,0,0,0,0,110.0,0,0,0,0,0,0.0,1,0.0,2231.0,1,,0.0,46,0,33,0,3.0,0.0,,79.0,23.0,56.0,1,,1178.0
401,43,41.0,4,14,2,100,0,0,0,0,0,100.0,7611,379,865,0,0,8855.0,1,0.0,0.0,1,,6114.0,1237,756,0,0,2.0,0.0,,8107.0,2824.0,5283.0,2,2.0,0.0
401,43,41.0,4,15,2,80,0,0,0,0,0,80.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
401,43,57.0,7,13,2,50,0,30,0,0,0,80.0,12175,0,0,0,0,12175.0,1,0.0,0.0,1,,5261.999839782715,2094,0,0,174,3.0,2.0,4.0,7530.0,2741.0,4789.0,1,,8280.0
401,43,57.0,7,14,2,280,0,0,0,0,0,280.0,9740,585,0,0,0,10325.0,1,630.0,0.0,1,,8229.999984741211,1362,2705,166,184,4.0,0.0,,12647.0,4651.0,7996.0,1,,4692.0
401,43,57.0,7,15,1,150,0,0,0,450,14000,14600.0,24837,146,0,0,0,24983.0,1,0.0,0.0,1,,11236.000175476074,2411,0,0,211,4.0,0.0,,13858.0,4916.0,8942.0,1,,10529.0
401,43,71.0,15,14,1,50,0,0,0,0,500,550.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,7238.999912261963,580,442,212,271,1.0,2.0,3.0,8744.0,3494.0,5250.0,1,,2921.0
401,43,71.0,15,15,1,210,0,0,0,150,0,360.0,0,0,2703,0,0,2703.0,1,0.0,0.0,1,,9529.0,3089,1021,0,388,2.0,0.0,,14027.0,4819.0,9208.0,1,,5439.0
401,43,71.0,15,20,2,80,0,0,0,0,0,80.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
401,43,87.0,3,15,1,150,10,0,0,1000,0,1160.0,8054,162,1081,0,0,9297.0,1,0.0,0.0,1,,4595.0,102,245,0,143,2.0,3.0,4.0,5085.0,1623.0,3462.0,1,,6127.0
401,43,87.0,3,19,1,250,0,0,0,0,500,750.0,6920,141,0,0,0,7061.0,1,0.0,0.0,1,,7859.0,1782,871,61,317,2.0,0.0,,10890.0,3809.0,7081.0,1,,3983.0
401,43,87.0,3,20,1,480,0,0,0,0,520,1000.0,4000,108,1729,0,0,5837.0,1,0.0,0.0,1,,6455.0,2486,1264,0,286,2.0,0.0,,10491.0,3660.0,6831.0,1,,8077.0
401,45,5.0,8,13,2,120,10,160,0,0,0,290.0,7013,49,0,0,0,7062.0,1,904.0,0.0,1,,15614.000183105469,1030,0,0,0,1.0,0.0,,16644.0,6835.0,9809.0,1,,43226.0
401,45,5.0,8,14,2,540,0,0,0,0,0,540.0,12535,0,0,0,0,12535.0,1,2655.0,0.0,1,,23321.999237060547,1692,0,68,1343,2.0,1.0,0.0,26425.0,11208.0,15217.0,1,,8793.0
401,45,5.0,8,15,2,300,0,0,0,0,0,300.0,0,0,0,0,0,0.0,1,0.0,786.0,1,,12945.0,930,0,0,0,1.0,2.0,0.0,13875.0,4910.0,8965.0,1,,1021.0
401,45,17.0,8,13,2,220,10,100,0,0,0,330.0,10714,97,0,0,0,10811.0,1,224.0,0.0,1,,11027.999923706055,143,0,0,736,3.0,0.0,,11907.0,3775.0,8132.0,1,,644.0
401,45,17.0,8,19,2,700,30,0,0,0,0,730.0,24301,196,877,0,0,25374.0,1,0.0,0.0,1,,21105.999481201172,240,0,0,1039,3.0,0.0,,22385.0,6847.0,15538.0,1,,3722.0
401,45,17.0,8,20,2,240,0,0,0,0,0,240.0,0,0,0,0,0,0.0,1,850.0,0.0,1,,17692.000457763672,402,0,110,193,2.0,3.0,1.0,18397.0,6356.0,12041.0,1,,14432.0
401,45,31.0,10,13,1,240,0,60,0,1600,0,1900.0,10367,370,0,0,0,10737.0,1,200.0,0.0,1,,15136.0,0,1302,605,883,2.0,0.0,,17926.0,6593.0,11333.0,1,,24439.0
401,45,31.0,10,14,1,720,0,160,0,680,0,1560.0,0,0,0,0,0,0.0,1,2318.0,0.0,1,,22315.000061035156,3514,704,2520,994,2.0,0.0,,30047.0,13137.0,16910.0,1,,25614.0
401,45,31.0,10,20,2,300,0,0,0,0,0,300.0,0,0,0,0,0,0.0,1,348.0,0.0,1,,4968.0,331,0,0,0,1.0,2.0,0.0,5299.0,2111.0,3188.0,1,,2108.0
401,47,1.0,5,14,1,522,130,500,107,0,508,1660.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
401,47,1.0,5,15,1,890,62,105,466,270,0,1327.0,61362,1295,0,0,0,62657.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
401,47,1.0,5,20,1,200,200,0,194,350,1450,2200.0,24545,1004,0,0,0,25549.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
401,47,7.0,7,13,1,50,10,0,96,150,0,210.0,0,0,6330,107,0,6437.0,1,0.0,0.0,1,,12037.999969482422,1098,0,205,475,2.0,4.0,5.0,13816.0,6465.0,7351.0,1,,7162.0
401,47,7.0,7,14,1,250,0,240,1746,430,2000,2920.0,10519,273,0,0,0,10792.0,1,0.0,0.0,1,,4951.999938964844,177,0,83,184,1.0,5.0,6.0,5396.0,2522.0,2874.0,1,,1325.0
401,47,7.0,7,15,2,220,10,0,61,0,0,230.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,8554.999877929688,542,0,144,598,2.0,4.0,6.0,9839.0,4541.0,5298.0,1,,6096.0
401,47,21.0,4,14,1,50,0,0,131,610,0,660.0,0,0,4383,0,0,4383.0,1,0.0,0.0,1,,12659.999946594238,1431,0,0,318,3.0,5.0,0.0,14409.0,7337.0,7072.0,1,,6257.0
401,47,21.0,4,15,2,270,0,0,0,0,0,270.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,3603.0,678,0,0,305,3.0,5.0,0.0,4586.0,1978.0,2608.0,1,,4161.0
401,47,21.0,4,19,1,150,0,0,1746,80,1920,2150.0,14026,1831,0,0,0,15857.0,1,0.0,0.0,1,,5683.999908447266,273,0,81,28,3.0,5.0,0.0,6066.0,3135.0,2931.0,1,,745.0
401,47,33.0,14,13,2,20,0,0,0,0,0,20.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,17504.000061035156,510,0,64,272,4.0,5.0,6.0,18350.0,8999.0,9351.0,1,,4926.0
401,47,33.0,14,14,1,370,0,0,646,80,0,450.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
401,47,33.0,14,15,2,30,0,0,0,0,0,30.0,0,0,4865,0,0,4865.0,1,0.0,0.0,1,,15777.999977111816,379,0,36,204,5.0,6.0,4.0,16397.0,8658.0,7739.0,1,,756.0
401,47,45.0,3,13,2,30,0,0,0,0,0,30.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,16156.0,1041,0,0,428,5.0,6.0,4.0,17625.0,9341.0,8284.0,1,,7557.0
401,47,45.0,3,15,1,1800,0,0,97,100,0,1900.0,11028,0,0,0,0,11028.0,1,0.0,0.0,1,,16920.99991607666,1129,0,0,587,4.0,5.0,6.0,18637.0,10516.0,8121.0,1,,3226.0
401,47,45.0,3,20,1,350,0,0,349,0,2000,2350.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,2429.0,0,0,0,0,5.0,4.0,6.0,2429.0,1260.0,1169.0,2,2.0,0.0
401,47,57.0,10,13,2,180,4,96,26,0,0,280.0,8669,2045,0,0,0,10714.0,1,0.0,0.0,1,,7538.000137329102,2698,0,2306,718,6.0,4.0,2.0,13260.0,7768.0,5492.0,1,,4667.0
401,47,57.0,10,14,2,180,6,75,19,0,0,261.0,0,0,1948,0,0,1948.0,1,0.0,0.0,1,,7259.999870300293,3711,1196,8404,764,6.0,4.0,2.0,21335.0,8987.0,12348.0,1,,7956.0
401,47,57.0,10,19,1,100,8,85,72,200,0,393.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,16751.999893188477,6007,184,1173,938,6.0,4.0,2.0,25054.0,17646.0,7408.0,1,,5913.0
401,49,3.0,4,13,1,300,100,0,131,1600,200,2200.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,5520.0,0,0,0,92,1.0,5.0,0.0,5612.0,2517.0,3095.0,2,2.0,0.0
401,49,3.0,4,14,1,100,20,0,87,950,1200,2270.0,10519,1018,5065,0,0,16602.0,1,0.0,0.0,1,,7756.0,874,0,0,184,2.0,3.0,0.0,8814.0,4074.0,4740.0,1,,8602.0
401,49,3.0,4,15,1,35,40,160,1746,510,0,745.0,0,0,4870,0,0,4870.0,1,0.0,0.0,1,,12469.000076293945,989,0,115,308,4.0,3.0,5.0,13881.0,4538.0,9343.0,1,,3257.0
401,49,17.0,9,13,2,160,0,0,0,0,0,160.0,22792,4324,0,0,0,27116.0,1,0.0,0.0,1,,11303.000061035156,1748,3500,368,165,1.0,2.0,5.0,17084.0,7424.0,9660.0,1,,9126.0
401,49,17.0,9,14,1,200,0,0,0,1000,0,1200.0,0,0,4558,0,0,4558.0,1,0.0,0.0,1,,6219.0,1354,865,0,501,2.0,1.0,5.0,8939.0,4169.0,4770.0,1,,14417.0
401,49,17.0,9,15,1,200,50,0,262,420,0,670.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,12615.0,1863,810,524,1058,7.0,2.0,1.0,16870.0,6127.0,10743.0,1,,12577.0
401,49,29.0,7,13,2,1200,0,0,0,0,0,1200.0,4675,0,3506,0,3409,11590.0,1,0.0,0.0,1,,8354.999908447266,1067,0,598,368,2.0,0.0,,10388.0,4204.0,6184.0,1,,938.0
401,49,29.0,7,14,1,350,0,0,437,480,0,830.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,10426.000175476074,294,0,966,221,1.0,2.0,4.0,11907.0,4717.0,7190.0,1,,6182.0
401,49,29.0,7,15,1,100,0,0,1048,500,1500,2100.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,3022.0,0,0,0,32,4.0,2.0,0.0,3054.0,1239.0,1815.0,1,,599.0
401,49,43.0,13,13,1,250,50,0,262,490,0,790.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,13018.0,3106,3781,212,874,7.0,2.0,1.0,20991.0,7269.0,13722.0,1,,27127.0
401,49,43.0,13,14,2,250,0,0,0,0,0,250.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,4459.000030517578,1343,0,129,92,1.0,2.0,5.0,6023.0,2623.0,3400.0,1,,1812.0
401,49,43.0,13,15,1,200,0,50,0,800,0,1050.0,5839,0,0,0,0,5839.0,1,0.0,0.0,1,,9808.0,4003,817,0,561,2.0,0.0,,15189.0,8006.0,7183.0,1,,3063.0
401,49,57.0,3,13,1,300,0,0,0,300,0,600.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,4919.999885559082,1987,966,276,461,5.0,3.0,4.0,8610.0,3878.0,4732.0,1,,10355.0
401,49,57.0,3,14,1,160,50,0,54,140,0,350.0,4325,216,0,0,0,4541.0,1,0.0,0.0,1,,6638.0,236,0,0,204,1.0,0.0,,7078.0,2916.0,4162.0,1,,4998.0
401,49,57.0,3,15,2,300,100,0,0,0,0,400.0,39154,1802,0,0,0,40956.0,1,0.0,0.0,1,,5226.0,773,791,0,202,4.0,3.0,0.0,6992.0,3470.0,3522.0,1,,2999.0
401,49,81.0,11,13,2,185,0,0,0,0,0,185.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,13595.999862670898,322,0,552,166,2.0,4.0,5.0,14636.0,6585.0,8051.0,1,,12437.0
401,49,81.0,11,14,1,200,0,0,861,70,0,270.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,1,,613.0
401,49,81.0,11,15,1,200,20,0,0,50,0,270.0,0,0,0,0,0,0.0,1,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
401,51,19.0,5,13,1,1600,15,0,87,150,0,1765.0,0,0,6697,0,0,6697.0,1,500.0,0.0,1,,22378.99981689453,1104,28,846,552,2.0,0.0,,24909.0,8694.0,16215.0,1,,12001.0
401,51,19.0,5,14,1,150,0,0,0,200,0,350.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,16152.0,147,0,317,230,1.0,0.0,,16846.0,5494.0,11352.0,1,,11886.0
401,51,19.0,5,15,1,500,0,60,0,1000,0,1560.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,19756.000061035156,989,92,304,414,1.0,0.0,,21555.0,5933.0,15622.0,1,,14281.0
401,51,33.0,2,13,1,950,0,0,1100,0,1200,2150.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,7716.000259399414,359,110,295,442,2.0,0.0,,8922.0,2952.0,5970.0,1,,9366.0
401,51,33.0,2,14,1,300,40,0,393,0,240,580.0,0,0,5357,487,0,5844.0,1,0.0,0.0,1,,11989.000244140625,184,0,55,276,1.0,0.0,,12504.0,4412.0,8092.0,1,,4784.0
401,51,33.0,2,15,1,60,0,40,437,0,850,950.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,10762.999946594238,175,28,143,230,2.0,0.0,,11339.0,4504.0,6835.0,1,,1357.0
401,51,45.0,8,14,1,150,0,0,437,0,1500,1650.0,11688,0,0,0,0,11688.0,1,0.0,0.0,1,,9911.000274658203,207,0,327,202,2.0,5.0,3.0,10647.0,4132.0,6515.0,1,,5359.0
401,51,45.0,8,15,2,200,0,0,0,0,0,200.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,7966.000091552734,143,0,690,276,5.0,2.0,3.0,9075.0,3147.0,5928.0,1,,6104.0
401,51,45.0,8,23,2,60,10,0,0,0,0,70.0,0,0,12078,0,0,12078.0,1,0.0,0.0,1,,7176.999847412109,230,0,18,110,2.0,3.0,4.0,7535.0,2493.0,5042.0,1,,538.0
