tinh,huyen,xa,diaban,hoso,m4b41ma,m4b41c3a,m4b41c3b,m4b41c3c,m4b41c3d,m4b41c3e,m4b41c3f,m4b41c4
217,15,31.0,11,14,6.0,15000.0,0.0,0.0,0.0,0.0,15000.0,15000.0
217,15,31.0,11,14,11.0,1300.0,0.0,0.0,0.0,0.0,1300.0,1300.0
217,15,31.0,11,15,11.0,0.0,0.0,0.0,0.0,700.0,700.0,0.0
217,17,9.0,4,13,1.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0
217,17,9.0,4,14,,,,,,,,
217,17,9.0,4,15,,,,,,,,
217,17,19.0,1,13,1.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0
217,17,19.0,1,14,1.0,0.0,0.0,0.0,0.0,600.0,600.0,0.0
217,17,19.0,1,15,1.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0
217,17,33.0,7,13,1.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0
217,17,33.0,7,14,1.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0
217,17,33.0,7,19,1.0,1500.0,0.0,0.0,0.0,0.0,1500.0,1000.0
217,17,39.0,5,13,11.0,0.0,0.0,0.0,0.0,480.0,480.0,0.0
217,17,39.0,5,14,,,,,,,,
217,17,39.0,5,15,11.0,0.0,0.0,0.0,0.0,540.0,540.0,0.0
217,18,11.0,5,13,,,,,,,,
217,18,11.0,5,14,,,,,,,,
217,18,11.0,5,15,,,,,,,,
217,18,19.0,7,13,,,,,,,,
217,18,19.0,7,15,,,,,,,,
217,18,19.0,7,20,,,,,,,,
217,19,1.0,26,13,,,,,,,,
217,19,1.0,26,14,,,,,,,,
217,19,1.0,26,15,,,,,,,,
217,19,5.0,3,13,,,,,,,,
217,19,5.0,3,14,,,,,,,,
217,19,5.0,3,15,,,,,,,,
217,19,25.0,3,14,,,,,,,,
217,19,25.0,3,15,11.0,420.0,0.0,0.0,0.0,0.0,420.0,267.0
217,19,25.0,3,20,11.0,0.0,0.0,0.0,0.0,1600.0,1600.0,0.0
217,19,51.0,3,13,11.0,625.0,0.0,0.0,0.0,0.0,625.0,0.0
217,19,51.0,3,14,11.0,420.0,0.0,0.0,0.0,0.0,420.0,0.0
217,19,51.0,3,19,11.0,735.0,0.0,0.0,0.0,0.0,735.0,0.0
217,20,55.0,7,14,6.0,0.0,1000.0,0.0,0.0,0.0,1000.0,1000.0
217,20,55.0,7,14,13.0,0.0,500.0,0.0,0.0,400.0,900.0,750.0
217,20,55.0,7,14,11.0,0.0,1200.0,0.0,0.0,800.0,2000.0,600.0
217,20,55.0,7,19,13.0,250.0,0.0,0.0,0.0,400.0,650.0,500.0
217,20,55.0,7,19,6.0,300.0,0.0,0.0,0.0,0.0,300.0,300.0
217,20,55.0,7,19,11.0,1300.0,0.0,0.0,0.0,500.0,1800.0,700.0
217,20,55.0,7,20,6.0,400.0,0.0,0.0,0.0,0.0,400.0,400.0
217,20,55.0,7,20,11.0,2100.0,0.0,0.0,0.0,300.0,2400.0,1500.0
217,20,55.0,7,20,13.0,200.0,0.0,0.0,0.0,600.0,800.0,600.0
217,20,59.0,7,13,13.0,1200.0,0.0,0.0,0.0,0.0,1200.0,1000.0
217,20,59.0,7,13,11.0,2300.0,0.0,0.0,0.0,400.0,2700.0,2000.0
217,20,59.0,7,14,6.0,640.0,0.0,0.0,0.0,0.0,640.0,640.0
217,20,59.0,7,14,11.0,1920.0,0.0,0.0,0.0,35.0,1955.0,0.0
217,20,59.0,7,14,13.0,260.0,0.0,0.0,0.0,120.0,380.0,300.0
217,20,59.0,7,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,20,59.0,7,15,11.0,1900.0,0.0,0.0,0.0,0.0,1900.0,0.0
217,20,59.0,7,15,13.0,2860.0,0.0,0.0,0.0,0.0,2860.0,2500.0
217,20,59.0,7,15,6.0,1600.0,0.0,0.0,0.0,0.0,1600.0,1600.0
217,20,59.0,7,15,7.0,1000.0,0.0,0.0,0.0,0.0,1000.0,1000.0
217,20,75.0,6,13,11.0,0.0,510.0,0.0,0.0,269.0,779.0,0.0
217,20,75.0,6,14,13.0,0.0,260.0,0.0,0.0,530.0,790.0,460.0
217,20,75.0,6,14,11.0,0.0,1300.0,0.0,0.0,950.0,2250.0,900.0
217,20,75.0,6,20,11.0,0.0,0.0,0.0,0.0,400.0,400.0,0.0
221,1,1.0,9,15,,,,,,,,
221,1,1.0,9,19,,,,,,,,
221,1,1.0,9,20,,,,,,,,
221,1,5.0,9,13,,,,,,,,
221,1,5.0,9,14,,,,,,,,
221,1,5.0,9,15,,,,,,,,
221,1,8.0,23,13,,,,,,,,
221,1,8.0,23,19,,,,,,,,
221,1,8.0,23,20,,,,,,,,
221,1,10.0,1,13,,,,,,,,
221,1,10.0,1,14,,,,,,,,
221,1,10.0,1,15,,,,,,,,
221,1,17.0,14,13,,,,,,,,
221,1,17.0,14,14,,,,,,,,
221,1,17.0,14,15,,,,,,,,
221,3,15.0,8,13,,,,,,,,
221,3,15.0,8,14,,,,,,,,
221,3,15.0,8,15,,,,,,,,
221,3,29.0,2,13,,,,,,,,
221,3,29.0,2,14,,,,,,,,
221,3,29.0,2,15,,,,,,,,
221,3,39.0,11,13,,,,,,,,
221,3,39.0,11,14,,,,,,,,
221,3,39.0,11,15,,,,,,,,
221,5,1.0,8,13,,,,,,,,
221,5,1.0,8,14,,,,,,,,
221,5,1.0,8,15,,,,,,,,
221,5,9.0,7,13,,,,,,,,
221,5,9.0,7,14,,,,,,,,
221,5,9.0,7,15,,,,,,,,
221,5,17.0,14,13,,,,,,,,
221,5,17.0,14,14,,,,,,,,
221,5,17.0,14,15,,,,,,,,
221,5,25.0,4,13,,,,,,,,
221,5,25.0,4,14,,,,,,,,
221,5,25.0,4,15,,,,,,,,
221,5,33.0,19,13,,,,,,,,
221,5,33.0,19,14,,,,,,,,
221,5,33.0,19,15,,,,,,,,
221,5,39.0,5,13,,,,,,,,
221,5,39.0,5,14,,,,,,,,
221,5,39.0,5,15,,,,,,,,
221,5,45.0,2,13,,,,,,,,
221,5,45.0,2,14,,,,,,,,
221,5,45.0,2,15,,,,,,,,
221,7,15.0,3,13,11.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0
221,7,15.0,3,14,11.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0
221,7,15.0,3,15,11.0,0.0,0.0,0.0,0.0,1400.0,1400.0,0.0
221,7,23.0,6,13,11.0,700.0,0.0,0.0,0.0,100.0,800.0,0.0
221,7,23.0,6,14,,,,,,,,
221,7,23.0,6,15,,,,,,,,
221,7,29.0,15,13,,,,,,,,
221,7,29.0,15,14,,,,,,,,
221,7,29.0,15,15,,,,,,,,
221,7,39.0,3,14,,,,,,,,
221,7,39.0,3,15,,,,,,,,
221,7,39.0,3,19,,,,,,,,
221,7,47.0,4,13,,,,,,,,
221,7,47.0,4,14,11.0,200.0,0.0,0.0,0.0,0.0,200.0,0.0
221,7,47.0,4,15,11.0,800.0,0.0,0.0,0.0,0.0,800.0,0.0
221,9,3.0,4,13,,,,,,,,
221,9,3.0,4,15,,,,,,,,
221,9,3.0,4,20,,,,,,,,
221,9,13.0,5,13,,,,,,,,
221,9,13.0,5,14,,,,,,,,
221,9,13.0,5,15,,,,,,,,
221,9,21.0,12,13,,,,,,,,
221,9,21.0,12,14,,,,,,,,
221,9,21.0,12,19,,,,,,,,
221,9,27.0,27,13,,,,,,,,
221,9,27.0,27,14,,,,,,,,
221,9,27.0,27,15,,,,,,,,
221,9,35.0,17,13,,,,,,,,
221,9,35.0,17,14,,,,,,,,
221,9,35.0,17,15,,,,,,,,
221,9,39.0,13,13,,,,,,,,
221,9,39.0,13,14,,,,,,,,
221,9,39.0,13,15,,,,,,,,
221,9,45.0,12,14,,,,,,,,
221,9,45.0,12,15,,,,,,,,
221,9,45.0,12,19,,,,,,,,
221,9,49.0,21,13,,,,,,,,
221,9,49.0,21,14,,,,,,,,
221,9,49.0,21,15,,,,,,,,
221,11,1.0,7,13,,,,,,,,
221,11,1.0,7,14,,,,,,,,
221,11,1.0,7,15,,,,,,,,
221,11,11.0,8,13,,,,,,,,
221,11,11.0,8,15,,,,,,,,
221,11,11.0,8,22,,,,,,,,
221,11,17.0,19,13,,,,,,,,
221,11,17.0,19,14,,,,,,,,
221,11,17.0,19,15,,,,,,,,
221,11,23.0,14,13,,,,,,,,
221,11,23.0,14,14,,,,,,,,
221,11,23.0,14,15,,,,,,,,
221,11,29.0,11,13,,,,,,,,
221,11,29.0,11,14,,,,,,,,
221,11,29.0,11,15,,,,,,,,
221,11,35.0,10,13,,,,,,,,
221,11,35.0,10,14,,,,,,,,
221,11,35.0,10,15,,,,,,,,
221,11,41.0,21,13,,,,,,,,
221,11,41.0,21,14,,,,,,,,
221,11,41.0,21,15,,,,,,,,
221,11,45.0,3,13,,,,,,,,
221,11,45.0,3,14,,,,,,,,
221,11,45.0,3,15,,,,,,,,
221,13,9.0,5,13,,,,,,,,
221,13,9.0,5,14,,,,,,,,
221,13,9.0,5,15,7.0,0.0,0.0,0.0,0.0,3510.0,3510.0,3200.0
221,13,9.0,5,15,13.0,0.0,0.0,0.0,0.0,2400.0,2400.0,1400.0
221,13,9.0,5,15,11.0,0.0,0.0,0.0,0.0,3020.0,3020.0,2200.0
221,13,9.0,5,15,6.0,0.0,0.0,0.0,0.0,4570.0,4570.0,4100.0
221,13,29.0,1,13,6.0,0.0,0.0,0.0,0.0,2740.0,2740.0,2640.0
221,13,29.0,1,13,13.0,0.0,0.0,0.0,0.0,1100.0,1100.0,400.0
221,13,29.0,1,13,11.0,0.0,0.0,0.0,0.0,3876.0,3876.0,3200.0
221,13,29.0,1,13,7.0,0.0,0.0,0.0,0.0,2350.0,2350.0,2000.0
221,13,29.0,1,14,14.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0
221,13,29.0,1,14,7.0,0.0,0.0,0.0,0.0,4000.0,4000.0,3600.0
221,13,29.0,1,14,13.0,0.0,0.0,200.0,200.0,700.0,1100.0,900.0
221,13,29.0,1,14,11.0,0.0,0.0,200.0,0.0,400.0,600.0,0.0
221,13,29.0,1,14,6.0,0.0,0.0,1000.0,1000.0,2000.0,4000.0,3500.0
221,13,29.0,1,15,6.0,0.0,0.0,0.0,0.0,2067.0,2067.0,2067.0
221,13,29.0,1,15,7.0,0.0,0.0,0.0,0.0,2450.0,2450.0,2300.0
221,13,29.0,1,15,11.0,0.0,0.0,0.0,0.0,3200.0,3200.0,2320.0
221,13,29.0,1,15,13.0,0.0,0.0,0.0,0.0,1600.0,1600.0,900.0
221,15,7.0,15,13,,,,,,,,
221,15,7.0,15,14,,,,,,,,
221,15,7.0,15,15,,,,,,,,
221,15,11.0,12,13,,,,,,,,
221,15,11.0,12,14,,,,,,,,
221,15,11.0,12,15,,,,,,,,
221,15,17.0,5,13,,,,,,,,
221,15,17.0,5,14,,,,,,,,
221,15,17.0,5,15,,,,,,,,
221,15,25.0,20,13,,,,,,,,
221,15,25.0,20,14,,,,,,,,
221,15,25.0,20,15,,,,,,,,
221,15,31.0,23,13,,,,,,,,
221,15,31.0,23,14,,,,,,,,
221,15,31.0,23,15,,,,,,,,
221,15,41.0,4,13,,,,,,,,
221,15,41.0,4,14,,,,,,,,
221,15,41.0,4,15,,,,,,,,
221,15,51.0,10,13,,,,,,,,
221,15,51.0,10,14,,,,,,,,
221,15,51.0,10,15,,,,,,,,
221,17,1.0,7,13,,,,,,,,
221,17,1.0,7,15,,,,,,,,
221,17,1.0,7,19,,,,,,,,
221,17,7.0,10,13,,,,,,,,
221,17,7.0,10,14,,,,,,,,
221,17,7.0,10,15,7.0,0.0,0.0,0.0,0.0,450.0,450.0,400.0
221,17,13.0,5,13,,,,,,,,
221,17,13.0,5,14,,,,,,,,
221,17,13.0,5,15,,,,,,,,
221,17,17.0,11,14,,,,,,,,
221,17,17.0,11,15,,,,,,,,
221,17,17.0,11,19,1.0,0.0,0.0,0.0,0.0,150.0,150.0,0.0
221,17,23.0,18,13,,,,,,,,
221,17,23.0,18,14,,,,,,,,
221,17,23.0,18,15,,,,,,,,
221,17,29.0,8,13,,,,,,,,
221,17,29.0,8,15,,,,,,,,
221,17,29.0,8,20,,,,,,,,
221,17,35.0,4,13,,,,,,,,
221,17,35.0,4,14,,,,,,,,
221,17,35.0,4,15,,,,,,,,
221,19,9.0,8,13,,,,,,,,
221,19,9.0,8,14,,,,,,,,
221,19,9.0,8,15,,,,,,,,
221,19,17.0,10,13,,,,,,,,
221,19,17.0,10,14,,,,,,,,
221,19,17.0,10,15,,,,,,,,
221,19,25.0,17,13,,,,,,,,
221,19,25.0,17,14,,,,,,,,
221,19,25.0,17,15,,,,,,,,
221,19,33.0,9,13,,,,,,,,
221,19,33.0,9,14,,,,,,,,
221,19,33.0,9,15,,,,,,,,
221,19,37.0,9,13,,,,,,,,
221,19,37.0,9,14,,,,,,,,
221,19,37.0,9,15,,,,,,,,
221,19,45.0,18,13,,,,,,,,
221,19,45.0,18,14,,,,,,,,
221,19,45.0,18,15,,,,,,,,
225,1,7.0,13,13,,,,,,,,
225,1,7.0,13,14,,,,,,,,
225,1,7.0,13,15,,,,,,,,
225,1,9.0,20,14,,,,,,,,
225,1,9.0,20,15,,,,,,,,
225,1,9.0,20,20,,,,,,,,
225,1,11.0,3,13,,,,,,,,
225,1,11.0,3,14,,,,,,,,
225,1,11.0,3,15,,,,,,,,
225,1,13.0,22,14,,,,,,,,
225,1,13.0,22,15,,,,,,,,
225,1,13.0,22,20,,,,,,,,
225,1,15.0,14,13,,,,,,,,
225,1,15.0,14,14,,,,,,,,
225,1,15.0,14,15,,,,,,,,
225,1,19.0,20,13,,,,,,,,
225,1,19.0,20,14,,,,,,,,
225,1,19.0,20,15,,,,,,,,
225,1,23.0,2,14,,,,,,,,
225,1,23.0,2,15,,,,,,,,
225,1,23.0,2,24,,,,,,,,
225,1,27.0,2,13,,,,,,,,
225,1,27.0,2,15,,,,,,,,
225,1,27.0,2,19,,,,,,,,
225,1,31.0,9,13,11.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0
225,1,31.0,9,14,11.0,0.0,0.0,0.0,0.0,720.0,720.0,0.0
225,1,31.0,9,15,,,,,,,,
225,3,7.0,14,13,,,,,,,,
225,3,7.0,14,15,,,,,,,,
225,3,7.0,14,19,,,,,,,,
225,3,9.0,13,14,,,,,,,,
225,3,9.0,13,15,,,,,,,,
225,3,9.0,13,19,,,,,,,,
225,3,13.0,26,13,,,,,,,,
225,3,13.0,26,14,,,,,,,,
225,3,13.0,26,15,,,,,,,,
225,3,15.0,5,13,10.0,0.0,0.0,0.0,0.0,3600.0,3600.0,3600.0
225,3,15.0,5,14,,,,,,,,
225,3,15.0,5,20,,,,,,,,
225,3,17.0,2,13,,,,,,,,
225,3,17.0,2,14,,,,,,,,
225,3,17.0,2,15,,,,,,,,
225,3,20.0,18,13,,,,,,,,
225,3,20.0,18,19,,,,,,,,
225,3,20.0,18,20,,,,,,,,
225,3,21.0,19,13,,,,,,,,
225,3,21.0,19,14,,,,,,,,
225,3,21.0,19,15,,,,,,,,
225,3,22.0,25,13,,,,,,,,
225,3,22.0,25,14,,,,,,,,
225,3,22.0,25,15,,,,,,,,
225,3,23.0,32,13,7.0,0.0,0.0,0.0,0.0,4600.0,4600.0,4600.0
225,3,23.0,32,13,11.0,0.0,0.0,0.0,0.0,1200.0,1200.0,0.0
225,3,23.0,32,14,13.0,5000.0,0.0,0.0,0.0,0.0,5000.0,4800.0
225,3,23.0,32,14,7.0,3000.0,0.0,0.0,0.0,0.0,3000.0,2800.0
225,3,23.0,32,14,11.0,3000.0,0.0,0.0,0.0,0.0,3000.0,0.0
225,3,23.0,32,15,13.0,500.0,300.0,0.0,0.0,1400.0,2200.0,1600.0
225,3,23.0,32,15,7.0,0.0,1700.0,0.0,0.0,2400.0,4100.0,3800.0
225,3,23.0,32,15,12.0,4200.0,0.0,2500.0,0.0,0.0,6700.0,0.0
225,3,23.0,32,15,11.0,0.0,0.0,0.0,900.0,2800.0,3700.0,2500.0
225,3,23.0,32,15,3.0,5300.0,0.0,0.0,0.0,1200.0,6500.0,6300.0
225,5,3.0,15,13,,,,,,,,
225,5,3.0,15,14,,,,,,,,
225,5,3.0,15,15,,,,,,,,
225,5,7.0,3,13,,,,,,,,
225,5,7.0,3,14,,,,,,,,
225,5,7.0,3,15,11.0,0.0,0.0,0.0,0.0,1130.0,1130.0,0.0
225,5,9.0,25,13,,,,,,,,
225,5,9.0,25,14,,,,,,,,
225,5,9.0,25,15,,,,,,,,
225,5,15.0,18,13,,,,,,,,
225,5,15.0,18,14,,,,,,,,
225,5,15.0,18,15,,,,,,,,
225,6,5.0,10,13,,,,,,,,
225,6,5.0,10,14,,,,,,,,
225,6,5.0,10,15,,,,,,,,
225,6,17.0,2,13,,,,,,,,
225,6,17.0,2,14,,,,,,,,
225,6,17.0,2,15,,,,,,,,
225,6,25.0,9,13,,,,,,,,
225,6,25.0,9,15,,,,,,,,
225,6,25.0,9,20,,,,,,,,
225,7,7.0,7,13,11.0,500.0,0.0,0.0,740.0,2000.0,3240.0,0.0
225,7,7.0,7,13,3.0,0.0,0.0,0.0,0.0,480.0,480.0,480.0
225,7,7.0,7,14,3.0,0.0,0.0,0.0,0.0,480.0,480.0,480.0
225,7,7.0,7,14,12.0,260.0,0.0,0.0,0.0,0.0,260.0,0.0
225,7,7.0,7,14,11.0,0.0,0.0,0.0,0.0,2880.0,2880.0,0.0
225,7,7.0,7,14,1.0,110.0,0.0,0.0,0.0,0.0,110.0,110.0
225,7,7.0,7,15,12.0,520.0,0.0,0.0,0.0,0.0,520.0,0.0
225,7,7.0,7,15,3.0,2300.0,0.0,0.0,0.0,400.0,2700.0,2700.0
225,7,7.0,7,15,11.0,0.0,0.0,0.0,0.0,3600.0,3600.0,12.0
225,11,15.0,1,13,,,,,,,,
225,11,15.0,1,14,,,,,,,,
225,11,15.0,1,15,,,,,,,,
225,12,1.0,2,13,,,,,,,,
225,12,1.0,2,14,,,,,,,,
225,12,1.0,2,15,,,,,,,,
225,12,3.0,3,13,,,,,,,,
225,12,3.0,3,14,11.0,2300.0,0.0,0.0,0.0,0.0,2300.0,0.0
225,12,3.0,3,15,,,,,,,,
225,12,5.0,7,13,,,,,,,,
225,12,5.0,7,14,,,,,,,,
225,12,5.0,7,15,,,,,,,,
225,13,17.0,10,13,11.0,0.0,0.0,0.0,0.0,1980.0,1980.0,0.0
225,13,17.0,10,14,11.0,0.0,0.0,0.0,0.0,1264.0,1264.0,0.0
225,13,17.0,10,15,11.0,0.0,0.0,0.0,0.0,1437.0,1437.0,0.0
225,17,11.0,1,13,,,,,,,,
225,17,11.0,1,14,,,,,,,,
225,17,11.0,1,15,11.0,1000.0,0.0,0.0,0.0,0.0,1000.0,1000.0
225,17,11.0,1,15,6.0,36000.0,0.0,0.0,0.0,0.0,36000.0,36000.0
225,19,1.0,19,13,,,,,,,,
225,19,1.0,19,14,,,,,,,,
225,19,1.0,19,15,,,,,,,,
225,19,19.0,9,13,13.0,20000.0,0.0,0.0,0.0,0.0,20000.0,20000.0
225,19,19.0,9,13,10.0,2000.0,0.0,0.0,0.0,0.0,2000.0,2000.0
225,19,19.0,9,13,11.0,600.0,0.0,0.0,0.0,0.0,600.0,0.0
225,19,19.0,9,14,13.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0
225,19,19.0,9,14,11.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0
225,19,19.0,9,15,11.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0
225,19,19.0,9,15,12.0,0.0,0.0,0.0,0.0,50000.0,50000.0,0.0
225,19,25.0,5,13,13.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0
225,19,25.0,5,13,11.0,0.0,0.0,0.0,0.0,700.0,700.0,0.0
225,19,25.0,5,14,11.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0
225,19,25.0,5,14,13.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0
225,19,25.0,5,14,7.0,0.0,0.0,0.0,0.0,3500.0,3500.0,3500.0
225,19,25.0,5,15,11.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0
225,21,3.0,67,13,,,,,,,,
225,21,3.0,67,14,,,,,,,,
225,21,3.0,67,19,,,,,,,,
225,21,5.0,11,13,,,,,,,,
225,21,5.0,11,14,,,,,,,,
225,21,5.0,11,15,,,,,,,,
225,21,13.0,8,13,11.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0
225,21,13.0,8,14,,,,,,,,
225,21,13.0,8,19,,,,,,,,
225,21,19.0,14,13,,,,,,,,
225,21,19.0,14,14,,,,,,,,
225,21,19.0,14,15,,,,,,,,
225,21,27.0,4,13,,,,,,,,
225,21,27.0,4,14,,,,,,,,
225,21,27.0,4,15,,,,,,,,
225,21,33.0,10,13,,,,,,,,
225,21,33.0,10,14,,,,,,,,
225,21,33.0,10,19,,,,,,,,
225,21,39.0,4,13,,,,,,,,
225,21,39.0,4,14,,,,,,,,
225,21,39.0,4,15,,,,,,,,
225,25,1.0,4,13,,,,,,,,
225,25,1.0,4,14,,,,,,,,
225,25,1.0,4,15,,,,,,,,
225,25,5.0,7,13,,,,,,,,
225,25,5.0,7,14,,,,,,,,
225,25,5.0,7,15,,,,,,,,
225,25,11.0,17,13,,,,,,,,
225,25,11.0,17,14,,,,,,,,
225,25,11.0,17,15,,,,,,,,
225,25,17.0,13,13,,,,,,,,
225,25,17.0,13,14,,,,,,,,
225,25,17.0,13,15,,,,,,,,
225,25,27.0,5,13,,,,,,,,
225,25,27.0,5,15,,,,,,,,
225,25,27.0,5,25,,,,,,,,
225,25,35.0,9,13,,,,,,,,
225,25,35.0,9,14,,,,,,,,
225,25,35.0,9,15,,,,,,,,
301,5,1.0,8,14,,,,,,,,
301,5,1.0,8,15,,,,,,,,
301,5,1.0,8,19,,,,,,,,
301,5,11.0,8,13,13.0,0.0,0.0,0.0,0.0,340.0,340.0,0.0
301,5,11.0,8,13,11.0,0.0,0.0,0.0,0.0,1080.0,1080.0,0.0
301,5,11.0,8,14,13.0,0.0,0.0,0.0,1350.0,0.0,1350.0,300.0
301,5,11.0,8,14,11.0,0.0,0.0,0.0,970.0,0.0,970.0,0.0
301,5,11.0,8,14,7.0,0.0,0.0,0.0,180.0,0.0,180.0,0.0
301,5,11.0,8,15,13.0,0.0,0.0,0.0,600.0,0.0,600.0,450.0
301,5,11.0,8,15,6.0,0.0,0.0,0.0,700.0,0.0,700.0,0.0
301,5,11.0,8,15,11.0,0.0,0.0,0.0,300.0,0.0,300.0,0.0
301,5,11.0,8,15,7.0,0.0,0.0,0.0,90.0,0.0,90.0,0.0
301,5,13.0,8,13,7.0,0.0,0.0,0.0,160.0,160.0,320.0,0.0
301,5,13.0,8,13,11.0,0.0,0.0,0.0,0.0,1200.0,1200.0,0.0
301,5,13.0,8,13,13.0,0.0,0.0,0.0,0.0,570.0,570.0,570.0
301,5,13.0,8,14,13.0,0.0,0.0,0.0,360.0,0.0,360.0,360.0
301,5,13.0,8,14,11.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0
301,5,13.0,8,14,7.0,0.0,0.0,0.0,130.0,0.0,130.0,0.0
301,5,13.0,8,15,7.0,0.0,0.0,0.0,300.0,0.0,300.0,200.0
301,5,13.0,8,15,11.0,0.0,0.0,0.0,1350.0,0.0,1350.0,0.0
301,5,13.0,8,15,13.0,0.0,0.0,0.0,180.0,0.0,180.0,180.0
301,5,15.0,8,13,13.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0
301,5,15.0,8,13,11.0,0.0,0.0,0.0,1400.0,0.0,1400.0,0.0
301,5,15.0,8,13,7.0,0.0,0.0,0.0,350.0,0.0,350.0,0.0
301,5,15.0,8,15,11.0,0.0,0.0,0.0,0.0,1600.0,1600.0,200.0
301,5,15.0,8,15,13.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0
301,5,15.0,8,15,7.0,0.0,0.0,0.0,0.0,130.0,130.0,0.0
301,5,15.0,8,15,6.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0
301,5,15.0,8,19,11.0,0.0,0.0,0.0,0.0,1550.0,1550.0,350.0
301,5,15.0,8,19,7.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0
301,5,15.0,8,19,13.0,0.0,0.0,0.0,0.0,1700.0,1700.0,700.0
301,5,33.0,8,14,11.0,0.0,0.0,0.0,0.0,1300.0,1300.0,0.0
301,5,33.0,8,14,13.0,0.0,0.0,0.0,0.0,350.0,350.0,350.0
301,5,33.0,8,15,13.0,0.0,0.0,0.0,280.0,0.0,280.0,280.0
301,5,33.0,8,15,11.0,0.0,0.0,0.0,1400.0,0.0,1400.0,0.0
301,5,33.0,8,15,7.0,0.0,0.0,0.0,350.0,0.0,350.0,0.0
301,5,33.0,8,19,6.0,0.0,0.0,0.0,530.0,0.0,530.0,530.0
301,5,33.0,8,19,12.0,0.0,0.0,0.0,850.0,0.0,850.0,0.0
301,5,33.0,8,19,11.0,0.0,0.0,0.0,1450.0,0.0,1450.0,0.0
301,5,35.0,15,13,11.0,0.0,0.0,0.0,1400.0,0.0,1400.0,0.0
301,5,35.0,15,13,13.0,0.0,0.0,0.0,520.0,0.0,520.0,520.0
301,5,35.0,15,14,11.0,0.0,0.0,0.0,0.0,1200.0,1200.0,0.0
301,5,35.0,15,14,13.0,0.0,0.0,0.0,1000.0,1100.0,2100.0,2100.0
301,5,35.0,15,15,11.0,0.0,0.0,0.0,0.0,1360.0,1360.0,0.0
301,5,35.0,15,15,13.0,0.0,0.0,0.0,0.0,2300.0,2300.0,2300.0
301,7,3.0,24,13,13.0,0.0,0.0,0.0,140.0,60.0,200.0,0.0
301,7,3.0,24,13,11.0,0.0,0.0,0.0,360.0,450.0,810.0,0.0
301,7,3.0,24,19,13.0,0.0,0.0,0.0,100.0,60.0,160.0,0.0
301,7,3.0,24,19,11.0,0.0,0.0,0.0,480.0,690.0,1170.0,0.0
301,7,3.0,24,20,11.0,0.0,0.0,0.0,600.0,210.0,810.0,0.0
301,7,3.0,24,20,13.0,0.0,0.0,0.0,150.0,85.0,235.0,0.0
301,7,9.0,3,13,11.0,0.0,0.0,0.0,760.0,920.0,1680.0,0.0
301,7,9.0,3,13,13.0,0.0,0.0,0.0,290.0,40.0,330.0,200.0
301,7,9.0,3,14,13.0,0.0,0.0,85.0,380.0,90.0,555.0,300.0
301,7,9.0,3,14,11.0,0.0,0.0,0.0,1000.0,400.0,1400.0,0.0
301,7,9.0,3,15,13.0,0.0,0.0,60.0,75.0,40.0,175.0,0.0
301,7,9.0,3,15,11.0,0.0,0.0,0.0,800.0,460.0,1260.0,0.0
301,7,15.0,8,13,13.0,0.0,0.0,0.0,120.0,200.0,320.0,0.0
301,7,15.0,8,13,11.0,0.0,0.0,0.0,640.0,760.0,1400.0,0.0
301,7,15.0,8,14,13.0,0.0,0.0,195.0,350.0,1586.0,2131.0,1590.0
301,7,15.0,8,14,11.0,0.0,0.0,310.0,1000.0,1000.0,2310.0,0.0
301,7,15.0,8,15,13.0,0.0,0.0,0.0,420.0,90.0,510.0,0.0
301,7,15.0,8,15,11.0,0.0,0.0,0.0,1270.0,200.0,1470.0,0.0
301,7,17.0,8,13,7.0,0.0,0.0,0.0,0.0,500.0,500.0,200.0
301,7,17.0,8,13,13.0,0.0,0.0,0.0,0.0,540.0,540.0,410.0
301,7,17.0,8,13,11.0,0.0,0.0,0.0,0.0,1698.0,1698.0,0.0
301,7,17.0,8,14,11.0,0.0,0.0,0.0,0.0,1300.0,1300.0,0.0
301,7,17.0,8,14,7.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0
