tinh,huyen,xa,diaban,hoso,matv,m4ac1a,m4ac1b,m4ac1c,m4ac2,m4ac3,m4ac4,m4ac5,m4ac6,m4ac7,m4ac8,m4ac9,m4ac10a,m4ac10b,m4ac11,m4ac12a,m4ac12b,m4ac12c,m4ac12d,m4ac12e,m4ac12f,m4ac13,m4ac14,m4ac15,m4ac16,m4ac17,m4ac18,m4ac19,m4ac20,m4ac21,m4ac22a,m4ac22b,m4ac22c,m4ac22d,m4ac22e,m4ac22f,m4ac23,m4ac24,m4ac25,m4ac26,m4ac27
823,1,11,9,13,2,2,2,2,2,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,1,11,9,14,1,2,2,2,2,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1
823,1,11,9,14,2,2,2,1,1,,91,47,12,28,10,4,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,1,11,9,14,3,2,2,1,1,,93,14,12,25,8,10,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,2,
823,1,11,9,14,4,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,1,11,9,14,5,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,1,11,9,15,1,2,2,2,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4
823,1,11,9,15,2,1,2,2,1,,72,25,10,20,8,12,3,,13393,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,2,
823,1,11,9,15,3,2,2,1,1,,91,56,12,30,10,10,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,2,
823,1,11,9,15,4,2,2,1,1,,91,56,12,30,8,1,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,2,
823,1,11,9,15,5,2,2,1,1,,91,56,12,30,10,5,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,2,
823,1,11,9,15,6,2,2,1,1,,91,56,12,30,10,3,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,2,
823,1,13,25,13,1,2,2,1,1,,91,56,8,20,4,3,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,3
823,1,13,25,13,2,1,2,2,1,,71,41,12,26,8,22,6,,36230,251,0,0,0,0,251,2,,,,,,,,,,,,,,0,,,,2,
823,1,13,25,13,3,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1
823,1,13,25,13,4,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1
823,1,13,25,14,1,2,2,2,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2
823,1,13,25,14,2,1,2,2,1,,83,42,12,30,10,5,3,,56965,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,2,
823,1,13,25,14,3,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,1,13,25,20,1,1,2,2,1,,91,97,12,30,6,8,3,,9812,0,0,0,0,0,0,1,91,46,12,18,4,4,3,4076,0,0,0,0,0,0,2,,,1,1
823,1,13,25,20,2,1,2,2,1,,71,41,10,30,8,7,3,,26417,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,2,
823,1,13,25,20,3,1,2,2,1,,91,97,12,30,8,10,3,,12077,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,1
823,1,13,25,20,4,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,1,13,25,20,5,2,2,2,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,6
823,1,13,25,20,6,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,1,17,14,13,1,2,1,2,1,,92,3,12,30,5,5,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,3
823,1,17,14,13,2,2,2,2,2,7,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,1,17,14,14,1,1,1,2,1,,93,42,12,30,8,13,3,,22644,63,0,0,0,0,63,1,92,3,12,4,2,5,2,,,,,,,0,2,,,2,
823,1,17,14,14,2,1,1,2,1,,93,47,12,28,9,2,3,,11322,63,0,0,0,0,63,1,92,3,12,4,2,5,2,,,,,,,0,2,,,1,2
823,1,17,14,14,3,1,2,2,1,,91,56,2,30,6,1,3,,1509,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,2,
823,1,17,14,14,4,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1
823,1,17,14,14,5,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,1,17,14,15,1,2,1,2,1,,92,3,12,28,5,7,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,3
823,1,17,14,15,2,2,1,2,1,,92,3,12,30,3,7,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,4
823,1,17,14,15,3,1,2,2,1,,61,10,12,30,8,3,6,,42857,558,0,0,0,0,558,2,,,,,,,,,,,,,,0,,,,1,2
823,1,17,14,15,4,2,1,1,1,,74,14,12,30,4,2,2,,,,,,,,0,1,92,1,12,30,3,5,2,,,,,,,0,1,2,,1,2
823,1,17,14,15,5,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,1,19,20,13,1,2,1,2,1,,92,3,12,20,4,5,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,2,
823,1,19,20,13,2,2,1,2,1,,92,3,12,15,2,5,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,1
823,1,19,20,13,3,2,1,2,1,,92,3,12,22,4,4,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,1,19,20,13,4,2,1,2,1,,92,3,12,18,5,4,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,2,
823,1,19,20,13,5,2,1,2,1,,92,3,12,15,3,3,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,3
823,1,19,20,13,6,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,1,19,20,13,7,2,2,2,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,6
823,1,19,20,14,1,2,1,2,1,,92,3,12,21,4,5,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,1
823,1,19,20,14,2,2,2,2,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,6
823,1,19,20,14,3,1,2,2,1,,93,10,11,24,8,8,5,,16605,251,0,0,0,0,251,2,,,,,,,,,,,,,,0,,,,2,
823,1,19,20,14,4,2,1,2,1,,92,3,12,26,6,6,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,2,
823,1,19,20,15,1,2,1,2,1,,92,3,12,25,6,7,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,1
823,1,19,20,15,2,2,2,2,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,8
823,1,19,20,15,3,2,2,1,1,,91,47,12,30,10,6,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,1,19,20,15,4,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,1,19,20,15,5,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,1,21,8,13,1,2,2,1,1,,74,56,12,25,4,10,2,,,,,,,,0,1,91,49,12,20,3,4,2,,,,,,,0,2,,,2,
823,1,21,8,13,2,2,2,1,1,,74,56,12,25,4,10,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,1,21,8,13,3,2,2,1,1,,74,56,12,25,5,1,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,1
823,1,21,8,13,4,2,2,1,1,,74,56,12,25,5,1,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,3
823,1,21,8,14,1,2,2,1,1,,91,96,3,30,7,1,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,1
823,1,21,8,14,2,2,2,1,1,,91,47,12,30,5,25,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,4
823,1,21,8,14,3,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,1,21,8,14,4,1,2,2,1,,91,46,1,30,8,1,3,,949,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,2,
823,1,21,8,15,1,2,2,1,1,,74,96,12,30,5,18,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,1
823,1,21,8,15,2,1,2,2,1,,91,56,2,30,5,1,3,,1116,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,4
823,1,21,8,15,3,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,1,27,12,14,1,1,1,2,1,,74,41,8,20,8,10,3,,15191,0,0,0,0,0,0,1,92,1,4,20,6,30,2,,,,,,,0,1,2,,1,1
823,1,27,12,14,2,2,1,2,1,,92,1,12,15,6,30,2,,,,,,,,0,1,92,1,12,30,1,30,2,,,,,,,0,1,2,,1,2
823,1,27,12,14,3,1,2,2,1,,52,56,10,30,8,0,3,,9494,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,1
823,1,27,12,14,4,1,2,2,1,,74,10,12,30,8,4,6,,28482,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,1
823,1,27,12,14,5,1,2,2,1,,93,10,12,30,8,4,6,,24210,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,1
823,1,27,12,14,6,1,2,2,1,,74,10,12,30,8,4,6,,22786,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,1
823,1,27,12,14,7,2,2,2,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,6
823,1,27,12,14,8,1,2,2,1,,91,47,12,30,8,1,3,,15665,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,1
823,1,27,12,15,1,2,1,2,1,,92,1,6,21,6,23,2,,,,,,,,0,1,92,3,9,10,3,6,2,,,,,,,0,2,,,1,1
823,1,27,12,15,2,2,2,2,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,5
823,1,27,12,15,3,1,2,2,1,,93,10,12,24,10,4,5,,33210,377,0,0,0,0,377,2,,,,,,,,,,,,,,0,,,,1,1
823,1,27,12,15,4,2,1,2,1,,92,1,5,15,7,2,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,1,27,12,15,5,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2
823,1,27,12,19,1,2,2,2,2,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,1,27,12,19,2,2,1,2,1,,92,1,7,18,7,15,2,,,,,,,,0,1,92,3,10,7,2,11,2,,,,,,,0,2,,,1,3
823,3,1,14,13,1,2,1,2,1,,92,1,12,15,2,30,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,2,
823,3,1,14,13,2,2,2,1,1,,93,55,12,28,1,2,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,4
823,3,1,14,13,3,2,2,2,2,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,3,1,14,14,1,2,2,2,2,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,3,1,14,14,2,2,1,2,1,,92,3,12,15,4,4,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,3,1,14,14,3,2,1,2,1,,92,3,12,15,4,4,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,3
823,3,1,14,14,4,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3
823,3,1,14,14,5,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1
823,3,1,14,15,1,2,2,1,1,,93,49,12,30,6,8,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,3,1,14,15,2,2,2,1,1,,91,47,12,30,3,1,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,3
823,3,1,14,15,3,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,3,5,3,14,1,1,2,2,1,,92,1,10,20,8,32,3,,10064,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,2
823,3,5,3,14,2,1,2,2,1,,92,1,10,20,8,20,3,,10064,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,3
823,3,5,3,15,1,1,1,2,1,,92,2,6,25,8,15,3,,7742,0,0,0,0,0,0,1,92,1,3,5,8,20,2,,,,,,,0,2,,,1,4
823,3,5,3,15,2,2,1,2,1,,92,1,12,30,2,13,2,,,,,,,,0,1,92,1,3,5,8,20,2,,,,,,,0,2,,,1,3
823,3,5,3,15,3,1,2,2,1,,92,1,1,30,6,5,3,,1548,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,2
823,3,5,3,15,4,1,2,2,1,,92,1,1,30,6,2,3,,1496,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,2
823,3,5,3,15,5,1,2,2,1,,92,1,1,30,6,1,3,,1419,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,2
823,3,5,3,15,6,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,3,5,3,15,7,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,3,5,3,19,1,1,1,2,1,,11,84,12,13,6,7,4,2,4557,0,0,0,0,2307,2307,1,92,3,12,20,3,9,2,,,,,,,0,1,2,,1,2
823,3,5,3,19,2,2,2,2,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4
823,3,5,3,19,3,1,1,2,1,,92,3,12,20,4,4,2,,,,,,,,0,1,92,1,3,10,6,4,2,,,,,,,0,1,1,2017,1,1
823,3,5,3,19,4,1,1,2,1,,92,3,12,20,4,4,2,,,,,,,,0,1,92,1,3,10,6,4,2,,,,,,,0,1,1,2017,1,1
823,3,5,3,19,6,2,2,2,2,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,3,8,23,13,1,2,1,2,1,,92,1,3,5,5,35,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,2,
823,3,8,23,13,2,2,2,2,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3
823,3,8,23,13,3,2,1,2,1,,92,1,12,20,6,8,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,3,8,23,13,4,2,2,2,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4
823,3,8,23,14,1,1,1,2,1,,16,84,12,20,8,1,4,1,9763,0,0,0,0,0,0,1,92,1,12,8,8,20,2,,,,,,,0,1,1,2009,1,1
823,3,8,23,14,2,2,1,1,1,,93,11,12,25,8,20,2,,,,,,,,0,1,92,1,12,26,2,20,2,,,,,,,0,1,2,,1,3
823,3,8,23,14,3,2,2,2,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,5
823,3,8,23,14,4,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,3,8,23,15,1,1,1,2,1,,92,1,12,5,8,10,2,,,,,,,,0,1,92,1,7,20,8,10,3,8805,0,0,0,0,0,0,1,2,,1,1
823,3,8,23,15,2,1,1,2,1,,92,1,12,5,8,10,2,,,,,,,,0,1,92,1,7,20,8,10,3,7045,0,0,0,0,0,0,1,2,,1,3
823,3,8,23,15,3,1,1,2,1,,92,1,12,5,8,2,2,,,,,,,,0,1,92,1,7,10,8,2,3,2642,0,0,0,0,0,0,1,2,,1,3
823,3,8,23,15,4,2,1,2,1,,92,1,3,5,8,1,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,3,8,23,15,5,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2
823,3,11,24,13,1,2,2,2,2,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1
823,3,11,24,13,2,2,2,2,2,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1
823,3,11,24,14,1,2,1,2,1,,92,3,10,20,8,10,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,2,
823,3,11,24,14,2,2,2,1,1,,91,47,12,29,10,7,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,3,11,24,14,3,2,1,1,1,,92,3,7,15,5,6,2,,,,,,,,0,1,91,46,10,20,4,2,2,,,,,,,0,2,,,2,
823,3,11,24,14,4,2,2,1,1,,91,47,12,28,8,4,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,4
823,3,11,24,20,1,2,1,2,1,,92,1,5,30,1,1,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,3,11,24,20,2,1,1,2,1,,92,3,12,4,6,7,2,,,,,,,,0,1,92,3,3,5,6,6,3,1004,0,0,0,0,0,0,2,,,1,2
823,3,13,39,14,1,1,1,2,1,,92,3,12,15,4,18,2,,,,,,,,0,1,92,3,3,15,4,20,3,2322,0,0,0,0,0,0,2,,,1,2
823,3,13,39,14,2,2,1,2,1,,92,3,12,10,2,18,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,3
823,3,13,39,14,3,1,1,2,1,,92,3,6,20,8,6,3,,6192,0,0,0,0,0,0,1,92,3,12,30,3,2,2,,,,,,,0,1,1,1290,1,2
823,3,13,39,14,4,1,2,2,1,,93,3,10,30,10,3,3,,7742,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,2
823,3,13,39,14,5,2,2,2,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,3,13,39,15,1,2,2,2,2,5,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,3,13,39,15,2,2,1,2,1,,92,1,12,8,5,32,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,3,13,39,15,3,1,1,2,1,,92,3,4,28,8,8,2,,,,,,,,0,1,92,3,6,5,5,15,3,2903,0,0,0,0,0,0,1,1,1935,1,1
823,3,13,39,15,4,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,3,13,39,15,6,1,1,2,1,,92,3,4,28,8,8,2,,,,,,,,0,1,92,1,3,28,8,7,3,4335,0,0,0,0,0,0,1,1,774,1,3
823,3,13,39,20,1,2,1,2,1,,92,3,12,6,8,18,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,3,13,39,20,2,2,1,2,1,,92,3,12,3,3,18,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,3
823,3,13,39,20,3,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,3,13,39,20,4,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,3,13,39,20,5,2,2,2,2,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,3,15,13,14,1,2,1,2,1,,92,3,12,15,6,10,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,3,15,13,14,2,2,1,2,1,,92,3,12,10,4,10,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,4
823,3,15,13,14,3,1,2,2,1,,71,41,6,20,8,1,3,,5418,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,2,
823,3,15,13,14,4,1,2,2,1,,71,41,6,20,8,1,3,,5418,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,2,
823,3,15,13,14,5,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,3,15,13,15,1,1,1,2,1,,92,3,12,20,8,5,3,,15930,0,0,0,0,0,0,1,92,3,1,20,6,1,2,,,,,,,0,1,2,,2,
823,3,15,13,15,2,2,1,2,1,,92,1,5,10,7,2,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,3
823,3,15,13,15,3,1,2,2,1,,93,41,2,25,8,2,3,,3319,0,0,0,0,0,0,1,92,3,3,10,8,2,3,1991,0,0,0,0,0,0,1,2,,2,
823,3,15,13,15,4,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,3,15,13,15,5,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,3,15,13,21,1,2,1,1,1,,93,16,12,15,8,15,2,,,,,,,,0,1,92,3,12,10,6,2,2,,,,,,,0,2,,,2,
823,3,15,13,21,2,2,1,1,1,,93,16,12,15,8,15,2,,,,,,,,0,1,92,3,12,10,6,2,2,,,,,,,0,2,,,1,2
823,3,15,13,21,3,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,5,1,1,13,1,2,1,2,1,,92,3,12,30,4,7,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,5,1,1,13,2,2,2,1,1,,91,56,12,30,10,1,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,5,1,1,13,3,2,1,2,1,,92,3,12,20,4,7,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,3
823,5,1,1,13,4,2,2,1,1,,91,56,12,30,10,1,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,4
823,5,1,1,13,5,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,6
823,5,1,1,14,1,2,1,2,1,,92,3,12,16,4,8,2,,,,,,,,0,1,91,56,12,30,6,3,2,,,,,,,0,2,,,1,4
823,5,1,1,14,2,2,2,1,1,,91,56,12,30,10,3,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,5,1,1,14,3,2,1,2,1,,92,3,12,20,6,5,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,4
823,5,1,1,14,4,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,5,1,1,15,1,1,1,2,1,,16,84,12,20,8,10,4,2,6567,0,0,0,0,110,110,1,92,3,12,10,4,8,2,,,,,,,0,2,,,2,
823,5,1,1,15,2,2,1,2,1,,92,3,12,20,4,8,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,4
823,5,1,1,15,3,2,2,1,1,,93,49,12,25,8,3,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,5,1,1,15,4,2,1,2,1,,92,3,12,15,4,8,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,6
823,5,1,1,15,5,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,5,5,23,13,1,1,1,2,1,,92,1,6,10,6,4,2,,,,,,,,0,1,92,1,8,12,7,2,3,1887,0,0,0,0,0,0,1,2,,1,2
823,5,5,23,13,2,1,1,2,1,,92,1,5,10,5,4,2,,,,,,,,0,1,92,1,8,10,7,2,3,1258,0,0,0,0,0,0,1,2,,1,1
823,5,5,23,14,1,2,1,2,1,,92,3,10,15,6,8,2,,,,,,,,0,1,92,1,3,15,4,10,2,,,,,,,0,1,2,,1,1
823,5,5,23,14,2,2,1,2,1,,92,3,10,15,5,8,2,,,,,,,,0,1,92,1,3,15,4,10,2,,,,,,,0,2,,,1,2
823,5,5,23,14,3,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,5,5,23,14,4,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2
823,5,5,23,15,1,2,1,2,1,,92,3,7,16,6,4,2,,,,,,,,0,1,92,1,3,20,8,10,2,,,,,,,0,1,2,,1,1
823,5,5,23,15,2,2,1,2,1,,92,3,7,12,5,4,2,,,,,,,,0,1,92,1,3,15,6,10,2,,,,,,,0,1,2,,1,2
823,5,5,23,15,3,2,2,2,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,5,5,23,15,4,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,5,5,23,15,5,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,5,10,18,13,1,1,2,2,1,,92,3,12,20,10,12,3,,21385,189,0,0,0,0,189,2,,,,,,,,,,,,,,0,,,,2,
823,5,10,18,13,2,1,2,2,1,,91,10,12,15,7,6,3,,6038,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,2
823,5,10,18,13,3,1,2,2,1,,91,10,12,15,8,2,3,,3774,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,2
823,5,10,18,13,4,1,2,2,1,,91,10,12,20,10,6,3,,8805,189,0,0,0,0,189,2,,,,,,,,,,,,,,0,,,,2,
823,5,10,18,13,5,2,2,2,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,5,10,18,15,1,2,2,1,1,,91,47,12,10,4,10,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,1
823,5,10,18,15,2,2,2,1,1,,91,47,12,10,4,10,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,3
823,5,10,18,15,3,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1
823,5,10,18,19,1,1,2,2,1,,93,49,12,20,4,2,3,,18861,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,2,
823,5,10,18,19,2,2,2,1,1,,91,56,10,20,6,10,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,2
823,5,10,18,19,3,1,2,2,1,,92,10,12,12,8,2,3,,7589,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,1
823,5,10,18,19,4,1,2,2,1,,92,10,12,12,8,2,3,,6697,0,0,0,0,0,0,2,,,,,,,,,,,,,,0,,,,1,2
823,5,10,18,19,5,2,2,1,1,,93,45,12,25,10,2,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,2,
823,5,11,21,13,1,2,1,2,1,,92,3,12,25,5,8,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,1
823,5,11,21,13,2,2,1,1,1,,91,47,12,26,6,4,2,,,,,,,,0,1,92,3,12,20,3,8,2,,,,,,,0,2,,,1,2
823,5,11,21,13,3,2,1,2,1,,92,3,6,20,1,2,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,2,
823,5,11,21,13,4,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,5,11,21,14,1,2,2,1,1,,91,92,12,30,8,5,2,,,,,,,,0,2,,,,,,,,,,,,,,0,,,,1,1
823,5,11,21,14,2,2,2,2,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3
823,5,11,21,14,3,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
823,5,11,21,14,4,2,2,2,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
