tinh,huyen,xa,diaban,hoso,m4c1ma1,m4c1c2,m4c1c3,m4c1c4,m4c1c5,m4c1c6,m4c1c7,m4c1c8,m4c1c9a,m4c1c9b,m4c1c9c,m4c1c10,m4c1c11,m4c1c12,m4c1c13,m4c1c14,m4c1c15,m4c1c16,m4c1c17,m4c1c18,m4c1c19,m4c1c20,m4c1c21,m4c1c22,m4c1c23,m4c1c24,m4c1c25,m4c1c25a
201,1,1.0,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1,1.0,16,14,1.0,56.0,1.0,11.0,30.0,1.0,,100.0,1.0,0.0,,2.0,1.0,1.0,0.0,2002.0,2.0,1.0,6067.0,66737.0,2.0,,2.0,,2.0,,66737.0,66737.0
201,1,1.0,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1,7.0,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1,7.0,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1,7.0,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,3,11.0,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,3,11.0,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,3,11.0,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,3,27.0,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,3,27.0,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,3,27.0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,5,7.0,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,5,7.0,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,5,7.0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,5,11.0,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,5,11.0,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,5,11.0,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,5,31.0,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,5,31.0,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,5,31.0,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,7,2.0,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,7,2.0,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,7,2.0,20,15,1.0,47.0,2.0,11.0,26.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2006.0,2.0,,874.0,9614.0,,,,,2.0,,9614.0,9614.0
201,7,7.0,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,7,7.0,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,7,7.0,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,7,25.0,2,13,1.0,11.0,1.0,4.0,1.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2002.0,3.0,2.0,,,,,1.0,313.0,1.0,25.0,338.0,338.0
201,7,25.0,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,7,25.0,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,9,7.0,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,9,7.0,7,14,1.0,10.0,1.0,12.0,5.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2005.0,3.0,1.0,260.0,3120.0,2.0,,1.0,280.0,1.0,61.0,3461.0,3461.0
201,9,7.0,7,15,1.0,10.0,1.0,6.0,4.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2006.0,3.0,2.0,,,,,1.0,669.0,1.0,33.0,702.0,702.0
201,9,11.0,8,13,1.0,11.0,1.0,11.0,5.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2001.0,3.0,1.0,640.0,7040.0,2.0,,1.0,196.0,1.0,1000.0,8236.0,8236.0
201,9,11.0,8,15,1.0,11.0,1.0,12.0,5.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1998.0,3.0,1.0,994.0,11928.0,2.0,,1.0,183.0,1.0,2434.0,14545.0,14545.0
201,9,11.0,8,20,1.0,11.0,1.0,12.0,5.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1997.0,3.0,1.0,960.0,11520.0,2.0,,1.0,160.0,1.0,4000.0,15680.0,15680.0
201,11,11.0,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,11,11.0,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,11,11.0,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,13,19.0,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,13,19.0,3,14,1.0,11.0,1.0,3.0,10.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1999.0,3.0,1.0,386.0,1158.0,2.0,,1.0,482.0,1.0,168.0,1808.0,1808.0
201,13,19.0,3,15,1.0,11.0,2.0,3.0,10.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1991.0,3.0,1.0,335.0,1005.0,2.0,,1.0,134.0,1.0,78.0,1217.0,1217.0
201,13,23.0,4,13,1.0,24.0,1.0,4.0,12.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2004.0,3.0,1.0,526.0,2104.0,2.0,,1.0,87.0,2.0,,2191.0,2191.0
201,13,23.0,4,14,1.0,11.0,2.0,3.0,6.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2006.0,3.0,1.0,243.0,729.0,2.0,,1.0,209.0,1.0,61.0,999.0,999.0
201,13,23.0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,13,47.0,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,13,47.0,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,13,47.0,4,15,1.0,10.0,1.0,6.0,17.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2008.0,3.0,1.0,1125.0,6750.0,2.0,,2.0,,2.0,,6750.0,6750.0
201,15,1.0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,15,1.0,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,15,1.0,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,15,7.0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,15,7.0,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,15,7.0,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,15,13.0,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,15,13.0,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,15,13.0,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,15,37.0,7,13,1.0,47.0,2.0,12.0,14.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2006.0,1.0,,1180.0,14160.0,,,,,2.0,,14160.0,14160.0
201,15,37.0,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,15,37.0,7,15,1.0,46.0,1.0,10.0,14.0,1.0,,100.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,2004.0,3.0,,10894.0,108940.0,,,,,2.0,,108940.0,108940.0
201,15,37.0,7,15,2.0,63.0,1.0,2.0,10.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2005.0,3.0,1.0,545.0,1090.0,2.0,,2.0,,2.0,,1090.0,1090.0
201,15,41.0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,15,41.0,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,15,41.0,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,15,45.0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,15,45.0,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,15,45.0,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,17,13.0,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,17,13.0,3,14,2.0,10.0,1.0,4.0,10.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2006.0,3.0,1.0,233.0,932.0,2.0,,2.0,,1.0,81.0,1013.0,1013.0
201,17,13.0,3,14,1.0,10.0,5.0,5.0,6.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1998.0,3.0,1.0,243.0,1215.0,2.0,,1.0,406.0,1.0,152.0,1773.0,1773.0
201,17,13.0,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,17,33.0,4,13,1.0,11.0,2.0,4.0,6.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1999.0,3.0,2.0,,,,,1.0,492.0,1.0,57.0,549.0,549.0
201,17,33.0,4,14,1.0,11.0,1.0,11.0,8.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2005.0,3.0,1.0,142.0,1562.0,2.0,,1.0,416.0,1.0,208.0,2186.0,2186.0
201,17,33.0,4,15,1.0,10.0,1.0,6.0,17.0,1.0,,100.0,6.0,0.0,,4.0,1.0,3.0,0.0,2002.0,2.0,1.0,20238.0,121428.0,2.0,,1.0,331.0,2.0,,121759.0,121759.0
201,19,3.0,6,13,1.0,47.0,2.0,12.0,20.0,1.0,,100.0,7.0,1.0,4.0,1.0,1.0,0.0,0.0,2006.0,3.0,,1896.0,22752.0,,,,,1.0,1552.0,24304.0,24304.0
201,19,3.0,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,3.0,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,9.0,3,13,1.0,11.0,2.0,9.0,10.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2004.0,3.0,1.0,118.0,1062.0,2.0,,1.0,294.0,2.0,,1356.0,1356.0
201,19,9.0,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,9.0,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,15.0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,15.0,1,14,1.0,11.0,2.0,12.0,26.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2001.0,3.0,1.0,2931.0,35172.0,2.0,,1.0,492.0,2.0,,35664.0,35664.0
201,19,15.0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,19.0,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,19.0,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,19.0,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,35.0,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,35.0,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,35.0,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,41.0,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,41.0,10,14,1.0,56.0,1.0,12.0,23.0,1.0,,100.0,1.0,0.0,,3.0,2.0,1.0,0.0,2000.0,3.0,1.0,2400.0,28800.0,2.0,,2.0,,2.0,,28800.0,28800.0
201,19,41.0,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,53.0,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,53.0,4,14,1.0,47.0,2.0,12.0,24.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,2007.0,3.0,,653.0,7836.0,,,,,2.0,,7836.0,7836.0
201,19,53.0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,61.0,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,61.0,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,19,61.0,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,1.0,19,13,1.0,46.0,1.0,12.0,20.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,2001.0,2.0,,2138.0,25656.0,,,,,2.0,,25656.0,25656.0
203,1,1.0,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,1.0,19,15,1.0,47.0,2.0,12.0,26.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,2003.0,2.0,,3848.0,46176.0,,,,,2.0,,46176.0,46176.0
203,1,3.0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,3.0,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,3.0,2,19,1.0,56.0,2.0,12.0,25.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1980.0,3.0,1.0,1676.0,20112.0,2.0,,1.0,411.0,2.0,,20523.0,20523.0
203,1,3.0,2,19,2.0,49.0,3.0,11.0,20.0,1.0,,100.0,6.0,0.0,,1.0,1.0,0.0,0.0,2001.0,3.0,1.0,770.0,8470.0,2.0,,2.0,,2.0,,8470.0,8470.0
203,1,5.0,15,13,1.0,47.0,1.0,12.0,25.0,1.0,,100.0,6.0,0.0,,2.0,2.0,0.0,0.0,1988.0,3.0,,3591.0,43092.0,,,,,2.0,,43092.0,43092.0
203,1,5.0,15,15,2.0,10.0,2.0,11.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2007.0,3.0,1.0,4694.0,51634.0,2.0,,1.0,89.0,1.0,5879.0,57602.0,57602.0
203,1,5.0,15,15,1.0,46.0,1.0,12.0,15.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,2007.0,3.0,,4062.0,48744.0,,,,,2.0,,48744.0,48744.0
203,1,5.0,15,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,7.0,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,7.0,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,7.0,4,15,1.0,14.0,1.0,12.0,25.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1980.0,3.0,1.0,4453.0,53436.0,2.0,,2.0,,2.0,,53436.0,53436.0
203,1,7.0,4,15,2.0,47.0,2.0,12.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2004.0,3.0,,1026.0,12312.0,,,,,2.0,,12312.0,12312.0
203,1,7.0,4,15,3.0,47.0,3.0,12.0,12.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,2006.0,2.0,,1342.0,16104.0,,,,,2.0,,16104.0,16104.0
203,1,13.0,6,13,1.0,55.0,2.0,12.0,25.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2007.0,2.0,1.0,5577.0,66924.0,2.0,,2.0,,2.0,,66924.0,66924.0
203,1,13.0,6,13,2.0,56.0,1.0,12.0,25.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2003.0,2.0,1.0,1394.0,16728.0,2.0,,2.0,,2.0,,16728.0,16728.0
203,1,13.0,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,13.0,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,3,17.0,2,13,1.0,11.0,1.0,12.0,1.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1996.0,3.0,1.0,558.0,6696.0,2.0,,1.0,502.0,1.0,1115.0,8313.0,8313.0
203,3,17.0,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,3,17.0,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,3,37.0,12,13,1.0,11.0,2.0,12.0,2.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1988.0,3.0,2.0,,,,,1.0,837.0,1.0,93.0,930.0,930.0
203,3,37.0,12,14,2.0,46.0,1.0,4.0,10.0,1.0,,100.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,2006.0,3.0,,1079.0,4316.0,,,,,1.0,108.0,4424.0,4424.0
203,3,37.0,12,14,1.0,11.0,2.0,12.0,3.0,1.0,,100.0,1.0,0.0,,2.0,1.0,0.0,0.0,2000.0,3.0,1.0,0.0,0.0,1.0,3419.0,1.0,223.0,1.0,405.0,4047.0,4047.0
203,3,37.0,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,4,7.0,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,4,7.0,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,4,7.0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,4,9.0,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,4,9.0,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,4,9.0,3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,4,11.0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,4,11.0,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,4,11.0,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,5,17.0,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,5,17.0,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,5,17.0,6,15,1.0,46.0,1.0,12.0,5.0,1.0,,100.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,2005.0,3.0,,641.0,7692.0,,,,,2.0,,7692.0,7692.0
203,5,29.0,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,5,29.0,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,5,29.0,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,7,2.0,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,7,2.0,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,7,2.0,6,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,9,5.0,4,13,1.0,46.0,1.0,6.0,6.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,2002.0,3.0,,836.0,5016.0,,,,,2.0,,5016.0,5016.0
203,9,5.0,4,14,1.0,46.0,3.0,5.0,10.0,1.0,,100.0,7.0,0.0,,2.0,2.0,0.0,0.0,2003.0,3.0,,1115.0,5575.0,,,,,2.0,,5575.0,5575.0
203,9,5.0,4,15,1.0,7.0,2.0,5.0,4.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,2003.0,3.0,1.0,325.0,1625.0,2.0,,2.0,,2.0,,1625.0,1625.0
203,11,1.0,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,11,1.0,8,14,1.0,56.0,2.0,12.0,26.0,1.0,,100.0,4.0,0.0,,2.0,2.0,0.0,0.0,2006.0,3.0,1.0,5079.0,60948.0,2.0,,1.0,831.0,1.0,693.0,62472.0,62472.0
203,11,1.0,8,15,1.0,11.0,1.0,12.0,20.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1998.0,3.0,1.0,1125.0,13500.0,2.0,,1.0,224.0,1.0,1069.0,14793.0,14793.0
203,11,9.0,9,13,1.0,7.0,1.0,1.0,10.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,2007.0,3.0,1.0,929.0,929.0,2.0,,2.0,,2.0,,929.0,929.0
203,11,9.0,9,14,1.0,7.0,1.0,4.0,20.0,1.0,,100.0,7.0,0.0,,2.0,2.0,0.0,0.0,2006.0,2.0,1.0,3485.0,13940.0,2.0,,2.0,,2.0,,13940.0,13940.0
203,11,9.0,9,15,1.0,7.0,1.0,3.0,20.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,2007.0,3.0,1.0,1627.0,4881.0,2.0,,2.0,,2.0,,4881.0,4881.0
203,11,9.0,9,15,2.0,7.0,2.0,2.0,18.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,2007.0,3.0,1.0,1046.0,2092.0,2.0,,2.0,,2.0,,2092.0,2092.0
203,11,17.0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,11,17.0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,11,17.0,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,11,29.0,4,13,1.0,7.0,2.0,3.0,15.0,1.0,,100.0,7.0,0.0,,2.0,1.0,0.0,0.0,2006.0,3.0,1.0,1686.0,5058.0,2.0,,2.0,,2.0,,5058.0,5058.0
203,11,29.0,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,11,29.0,4,15,1.0,7.0,3.0,5.0,12.0,1.0,,100.0,6.0,0.0,,1.0,1.0,0.0,0.0,2005.0,3.0,1.0,1573.0,7865.0,2.0,,2.0,,2.0,,7865.0,7865.0
203,13,1.0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,13,1.0,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,13,1.0,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,13,17.0,1,13,1.0,7.0,3.0,3.0,10.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,2003.0,2.0,1.0,407.0,1221.0,2.0,,2.0,,2.0,,1221.0,1221.0
203,13,17.0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,13,17.0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,13,31.0,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,13,31.0,4,14,1.0,8.0,1.0,4.0,28.0,1.0,,100.0,6.0,0.0,,1.0,1.0,0.0,0.0,2007.0,3.0,1.0,1679.0,6716.0,2.0,,2.0,,2.0,,6716.0,6716.0
203,13,31.0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,15,3.0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,15,3.0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,15,3.0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,15,11.0,14,13,1.0,21.0,1.0,12.0,20.0,1.0,,100.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1980.0,3.0,1.0,1204.0,14448.0,2.0,,1.0,534.0,2.0,,14982.0,14982.0
203,15,11.0,14,14,1.0,47.0,2.0,12.0,20.0,1.0,,100.0,4.0,0.0,,2.0,2.0,0.0,0.0,2005.0,2.0,,3007.0,36084.0,,,,,1.0,42.0,36126.0,36126.0
203,15,11.0,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,15,15.0,4,13,1.0,47.0,2.0,10.0,22.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,1996.0,2.0,,2955.0,29550.0,,,,,2.0,,29550.0,29550.0
203,15,15.0,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,15,15.0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,15,31.0,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,15,31.0,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,15,31.0,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,15,39.0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,15,39.0,1,14,1.0,11.0,2.0,8.0,3.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1984.0,3.0,1.0,34.0,272.0,2.0,,1.0,365.0,1.0,151.0,788.0,788.0
203,15,39.0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,17,15.0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,17,15.0,2,14,1.0,16.0,1.0,8.0,20.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1994.0,3.0,1.0,1180.0,9440.0,2.0,,1.0,79.0,1.0,94.0,9613.0,9613.0
203,17,15.0,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,17,27.0,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,17,27.0,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,17,27.0,6,15,2.0,46.0,2.0,5.0,10.0,1.0,,100.0,6.0,0.0,,1.0,1.0,0.0,0.0,1989.0,3.0,,3123.0,15615.0,,,,,1.0,67.0,15682.0,15682.0
203,17,27.0,6,15,1.0,11.0,1.0,12.0,15.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2002.0,3.0,1.0,1255.0,15060.0,2.0,,1.0,209.0,1.0,1673.0,16942.0,16942.0
203,17,35.0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,17,35.0,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,17,35.0,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,19,5.0,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,19,5.0,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,19,5.0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,19,15.0,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,19,15.0,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,19,15.0,3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,21,21.0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,21,21.0,5,14,1.0,31.0,1.0,3.0,10.0,2.0,2.0,50.0,6.0,0.0,,2.0,0.0,0.0,0.0,2007.0,3.0,1.0,1742.0,5226.0,2.0,,2.0,,2.0,,5226.0,2613.0
203,21,21.0,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1,3.0,1,13,1.0,49.0,1.0,12.0,25.0,1.0,,100.0,7.0,0.0,,2.0,1.0,1.0,0.0,2004.0,1.0,1.0,15197.0,182364.0,2.0,,2.0,,2.0,,182364.0,182364.0
205,1,3.0,1,13,2.0,56.0,4.0,12.0,26.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,1998.0,1.0,1.0,2023.0,24276.0,2.0,,2.0,,2.0,,24276.0,24276.0
205,1,3.0,1,14,1.0,46.0,1.0,12.0,25.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,2002.0,3.0,,5699.0,68388.0,,,,,2.0,,68388.0,68388.0
205,1,3.0,1,15,2.0,45.0,2.0,12.0,28.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2000.0,2.0,,3495.0,41940.0,,,,,2.0,,41940.0,41940.0
205,1,3.0,1,15,1.0,47.0,1.0,12.0,28.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,2004.0,2.0,,2707.0,32484.0,,,,,2.0,,32484.0,32484.0
205,1,7.0,8,13,1.0,45.0,1.0,12.0,30.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2007.0,2.0,,4654.0,55848.0,,,,,1.0,285.0,56133.0,56133.0
205,1,7.0,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1,7.0,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1,9.0,10,13,1.0,49.0,1.0,11.0,26.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,2004.0,3.0,1.0,1696.0,18656.0,2.0,,2.0,,2.0,,18656.0,18656.0
205,1,9.0,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1,9.0,10,15,2.0,47.0,1.0,10.0,27.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1998.0,3.0,,665.0,6650.0,,,,,2.0,,6650.0,6650.0
