tinh,huyen,xa,diaban,hoso,m4b21ma,m4b21c3a,m4b21c3b,m4b21c4a,m4b21c4b,m4b21c5a,m4b21c5b,m4b21c6a,m4b21c6b
115,11,43.0,9,13,18.0,,,,,,,,291.0
115,11,43.0,9,13,6.0,1500.0,29179.0,50.0,973.0,0.0,,1550.0,30152.0
115,11,43.0,9,13,8.0,,19453.0,,0.0,,0.0,,19453.0
115,11,43.0,9,14,18.0,,,,,,,,93.0
115,11,43.0,9,14,8.0,,5667.0,,0.0,,0.0,,5667.0
115,11,43.0,9,15,12.0,0.0,,120.0,204.0,0.0,,120.0,204.0
115,11,43.0,9,15,18.0,,,,,,,,142.0
115,11,43.0,9,15,8.0,,4917.0,,0.0,,0.0,,4917.0
115,11,43.0,9,15,5.0,0.0,,7.0,397.0,0.0,,7.0,397.0
115,11,45.0,14,13,18.0,,,,,,,,97.0
115,11,45.0,14,13,1.0,150.0,3990.0,0.0,,0.0,,150.0,3990.0
115,11,45.0,14,14,5.0,0.0,,15.0,730.0,0.0,,15.0,730.0
115,11,45.0,14,15,5.0,0.0,,18.0,875.0,0.0,,18.0,875.0
115,11,61.0,11,13,14.0,210.0,6354.0,0.0,,0.0,,210.0,6354.0
115,11,61.0,11,13,18.0,,,,,,,,142.0
115,11,61.0,11,14,18.0,,,,,,,,42.0
115,11,61.0,11,14,14.0,146.0,3075.0,0.0,,0.0,,146.0,3075.0
115,11,61.0,11,15,14.0,255.0,7715.0,0.0,,0.0,,255.0,7715.0
115,11,61.0,11,15,18.0,,,,,,,,114.0
115,13,3.0,11,13,8.0,,2837.0,,0.0,,0.0,,2837.0
115,13,3.0,11,14,8.0,,8544.0,,0.0,,0.0,,8544.0
115,13,3.0,11,14,18.0,,,,,,,,190.0
115,13,3.0,11,20,12.0,0.0,,180.0,204.0,0.0,,180.0,204.0
115,13,3.0,11,20,8.0,,7091.0,,0.0,,0.0,,7091.0
115,13,3.0,11,20,5.0,0.0,,15.0,614.0,0.0,,15.0,614.0
115,13,3.0,11,20,6.0,50.0,1182.0,10.0,189.0,0.0,,60.0,1371.0
115,13,9.0,12,13,18.0,,,,,,,,84.0
115,13,9.0,12,13,6.0,16.0,375.0,4.0,93.0,0.0,,20.0,468.0
115,13,9.0,12,13,8.0,,6089.0,,0.0,,0.0,,6089.0
115,13,9.0,12,14,5.0,0.0,,18.0,788.0,0.0,,18.0,788.0
115,13,9.0,12,14,12.0,0.0,,50.0,73.0,0.0,,50.0,73.0
115,13,9.0,12,19,11.0,,758.0,,0.0,,0.0,,758.0
115,13,9.0,12,19,12.0,0.0,,100.0,142.0,0.0,,100.0,142.0
115,13,9.0,12,19,8.0,,6249.0,,0.0,,0.0,,6249.0
115,13,9.0,12,19,5.0,5.0,213.0,12.0,511.0,0.0,,17.0,724.0
115,13,9.0,12,19,18.0,,,,,,,,85.0
115,13,17.0,11,13,5.0,8.0,242.0,12.0,385.0,0.0,,20.0,627.0
115,13,17.0,11,13,18.0,,,,,,,,94.0
115,13,17.0,11,13,6.0,50.0,1182.0,16.0,378.0,0.0,,66.0,1560.0
115,13,17.0,11,13,12.0,0.0,,180.0,214.0,0.0,,180.0,214.0
115,13,17.0,11,13,8.0,,5862.0,,0.0,,0.0,,5862.0
115,13,17.0,11,14,18.0,,,,,,,,93.0
115,13,17.0,11,14,8.0,,5714.0,,0.0,,0.0,,5714.0
115,13,17.0,11,15,5.0,0.0,,7.0,214.0,0.0,,7.0,214.0
115,13,17.0,11,15,12.0,1000.0,911.0,120.0,365.0,0.0,,1120.0,1276.0
115,13,17.0,11,15,9.0,1.0,1994.0,,0.0,,0.0,1.0,1994.0
115,13,17.0,11,15,8.0,,1708.0,,0.0,,0.0,,1708.0
115,13,17.0,11,15,18.0,,,,,,,,95.0
115,13,33.0,7,13,8.0,,3747.0,,0.0,,0.0,,3747.0
115,13,33.0,7,13,18.0,,,,,,,,47.0
115,13,33.0,7,13,12.0,75.0,140.0,60.0,93.0,0.0,,135.0,233.0
115,13,33.0,7,14,18.0,,,,,,,,49.0
115,13,33.0,7,14,8.0,,3599.0,,0.0,,0.0,,3599.0
115,13,33.0,7,15,8.0,,1873.0,,0.0,,0.0,,1873.0
115,13,33.0,7,15,18.0,,,,,,,,93.0
115,13,35.0,5,13,10.0,,227.0,,0.0,,0.0,,227.0
115,13,35.0,5,13,5.0,35.0,1489.0,15.0,175.0,0.0,,50.0,1664.0
115,13,35.0,5,13,6.0,10.0,237.0,15.0,283.0,0.0,,25.0,520.0
115,13,35.0,5,14,8.0,,2876.0,,0.0,,0.0,,2876.0
115,13,35.0,5,14,18.0,,,,,,,,96.0
115,13,35.0,5,19,,,,,,,,,
115,13,39.0,6,13,5.0,10.0,393.0,5.0,197.0,0.0,,15.0,590.0
115,13,39.0,6,13,18.0,,,,,,,,9.0
115,13,39.0,6,13,12.0,40.0,68.0,15.0,25.0,0.0,,55.0,93.0
115,13,39.0,6,13,1.0,125.0,2614.0,0.0,,0.0,,125.0,2614.0
115,13,39.0,6,14,12.0,30.0,57.0,15.0,31.0,0.0,,45.0,88.0
115,13,39.0,6,14,6.0,100.0,3598.0,10.0,350.0,0.0,,110.0,3948.0
115,13,39.0,6,14,8.0,,3314.0,,0.0,,0.0,,3314.0
115,13,39.0,6,14,5.0,70.0,3712.0,25.0,1231.0,0.0,,95.0,4943.0
115,13,39.0,6,14,18.0,,,,,,,,57.0
115,13,39.0,6,15,6.0,36.0,614.0,20.0,284.0,0.0,,56.0,898.0
115,13,39.0,6,15,5.0,20.0,909.0,16.0,681.0,0.0,,36.0,1590.0
115,13,39.0,6,15,18.0,,,,,,,,94.0
115,13,39.0,6,15,12.0,60.0,75.0,30.0,43.0,0.0,,90.0,118.0
115,13,39.0,6,15,8.0,,4261.0,,0.0,,0.0,,4261.0
115,13,43.0,10,13,18.0,,,,,,,,152.0
115,13,43.0,10,13,8.0,,6619.0,,0.0,,0.0,,6619.0
115,13,43.0,10,13,6.0,50.0,1135.0,40.0,851.0,0.0,,90.0,1986.0
115,13,43.0,10,14,,,,,,,,,
115,13,43.0,10,15,18.0,,,,,,,,175.0
115,13,43.0,10,15,6.0,0.0,,10.0,291.0,0.0,,10.0,291.0
115,13,43.0,10,15,5.0,0.0,,20.0,973.0,0.0,,20.0,973.0
115,13,43.0,10,15,1.0,300.0,8171.0,0.0,,0.0,,300.0,8171.0
115,13,57.0,4,13,18.0,,,,,,,,189.0
115,13,57.0,4,13,12.0,300.0,350.0,150.0,184.0,0.0,,450.0,534.0
115,13,57.0,4,13,8.0,,14183.0,,0.0,,0.0,,14183.0
115,13,57.0,4,13,5.0,50.0,1891.0,15.0,568.0,0.0,,65.0,2459.0
115,13,57.0,4,14,,,,,,,,,
115,13,57.0,4,19,8.0,,12645.0,,0.0,,0.0,,12645.0
115,13,57.0,4,19,18.0,,,,,,,,224.0
115,13,75.0,10,13,5.0,21.0,967.0,9.0,410.0,0.0,,30.0,1377.0
115,13,75.0,10,13,12.0,250.0,375.0,80.0,120.0,0.0,,330.0,495.0
115,13,75.0,10,14,18.0,,,,,,,,93.0
115,13,75.0,10,14,5.0,10.0,422.0,15.0,632.0,0.0,,25.0,1054.0
115,13,75.0,10,14,12.0,300.0,422.0,150.0,211.0,0.0,,450.0,633.0
115,13,75.0,10,14,8.0,,4028.0,,0.0,,0.0,,4028.0
115,13,75.0,10,15,8.0,,7659.0,,0.0,,0.0,,7659.0
115,13,75.0,10,15,12.0,150.0,208.0,120.0,170.0,0.0,,270.0,378.0
115,13,75.0,10,15,18.0,,,,,,,,94.0
115,13,75.0,10,15,5.0,14.0,662.0,12.0,568.0,0.0,,26.0,1230.0
115,13,79.0,8,13,8.0,,6557.0,,0.0,,0.0,,6557.0
115,13,79.0,8,13,18.0,,,,,,,,93.0
115,13,79.0,8,13,5.0,0.0,,5.0,164.0,0.0,,5.0,164.0
115,13,79.0,8,15,11.0,,0.0,,101.0,,0.0,,101.0
115,13,79.0,8,15,5.0,0.0,,8.0,234.0,0.0,,8.0,234.0
115,13,79.0,8,20,12.0,0.0,,150.0,170.0,0.0,,150.0,170.0
115,13,79.0,8,20,8.0,,4728.0,,0.0,,0.0,,4728.0
115,13,79.0,8,20,17.0,,0.0,,94.0,,0.0,,94.0
115,15,13.0,15,13,12.0,0.0,,100.0,171.0,0.0,,100.0,171.0
115,15,13.0,15,13,5.0,0.0,,10.0,505.0,0.0,,10.0,505.0
115,15,13.0,15,13,8.0,,3534.0,,0.0,,0.0,,3534.0
115,15,13.0,15,14,10.0,,568.0,,0.0,,0.0,,568.0
115,15,13.0,15,14,11.0,,1323.0,,0.0,,0.0,,1323.0
115,15,13.0,15,14,5.0,45.0,2213.0,15.0,709.0,0.0,,60.0,2922.0
115,15,13.0,15,14,12.0,0.0,,70.0,133.0,0.0,,70.0,133.0
115,15,13.0,15,15,12.0,100.0,160.0,50.0,80.0,0.0,,150.0,240.0
115,15,13.0,15,15,18.0,,,,,,,,94.0
115,15,13.0,15,15,8.0,,2837.0,,0.0,,0.0,,2837.0
115,15,13.0,15,15,5.0,15.0,709.0,5.0,237.0,0.0,,20.0,946.0
115,15,13.0,15,15,6.0,25.0,709.0,5.0,142.0,0.0,,30.0,851.0
115,15,21.0,16,14,18.0,,,,,,,,93.0
115,15,21.0,16,14,5.0,0.0,,14.0,629.0,0.0,,14.0,629.0
115,15,21.0,16,14,12.0,0.0,,200.0,319.0,0.0,,200.0,319.0
115,15,21.0,16,14,8.0,,2623.0,,0.0,,0.0,,2623.0
115,15,21.0,16,15,5.0,20.0,923.0,10.0,461.0,0.0,,30.0,1384.0
115,15,21.0,16,15,6.0,7.0,161.0,10.0,237.0,0.0,,17.0,398.0
115,15,21.0,16,19,10.0,,4474.0,,0.0,,0.0,,4474.0
115,15,21.0,16,19,18.0,,,,,,,,146.0
115,15,21.0,16,19,8.0,,7781.0,,0.0,,0.0,,7781.0
115,15,29.0,7,13,18.0,,,,,,,,94.0
115,15,29.0,7,13,10.0,,0.0,,0.0,,189.0,,189.0
115,15,29.0,7,13,11.0,,94.0,,0.0,,0.0,,94.0
115,15,29.0,7,13,5.0,30.0,946.0,10.0,331.0,0.0,,40.0,1277.0
115,15,29.0,7,13,12.0,2400.0,3858.0,200.0,322.0,0.0,,2600.0,4180.0
115,15,29.0,7,13,8.0,,11535.0,,0.0,,0.0,,11535.0
115,15,29.0,7,14,12.0,0.0,,50.0,79.0,0.0,,50.0,79.0
115,15,29.0,7,14,18.0,,,,,,,,93.0
115,15,29.0,7,14,8.0,,93.0,,0.0,,0.0,,93.0
115,15,29.0,7,14,5.0,0.0,,10.0,422.0,0.0,,10.0,422.0
115,15,29.0,7,14,10.0,,140.0,,0.0,,0.0,,140.0
115,15,29.0,7,15,18.0,,,,,,,,94.0
115,15,29.0,7,15,5.0,0.0,,5.0,213.0,0.0,,5.0,213.0
115,15,29.0,7,15,8.0,,4255.0,,0.0,,0.0,,4255.0
115,15,39.0,12,13,,,,,,,,,
115,15,39.0,12,14,12.0,0.0,,0.0,,50.0,80.0,50.0,80.0
115,15,39.0,12,14,5.0,0.0,,0.0,,10.0,312.0,10.0,312.0
115,15,39.0,12,15,12.0,0.0,,50.0,64.0,0.0,,50.0,64.0
115,15,39.0,12,15,5.0,0.0,,10.0,278.0,0.0,,10.0,278.0
115,15,49.0,13,13,8.0,,2837.0,,0.0,,0.0,,2837.0
115,15,49.0,13,13,5.0,10.0,520.0,8.0,416.0,0.0,,18.0,936.0
115,15,49.0,13,13,18.0,,,,,,,,114.0
115,15,49.0,13,13,12.0,100.0,170.0,120.0,204.0,0.0,,220.0,374.0
115,15,49.0,13,14,18.0,,,,,,,,237.0
115,15,49.0,13,14,11.0,,568.0,,0.0,,0.0,,568.0
115,15,49.0,13,14,8.0,,3593.0,,0.0,,0.0,,3593.0
115,15,49.0,13,14,6.0,10.0,302.0,0.0,,0.0,,10.0,302.0
115,15,49.0,13,14,12.0,210.0,358.0,100.0,170.0,0.0,,310.0,528.0
115,15,49.0,13,14,5.0,30.0,1645.0,7.0,397.0,0.0,,37.0,2042.0
115,15,49.0,13,15,18.0,,,,,,,,187.0
115,15,49.0,13,15,5.0,10.0,544.0,7.0,381.0,0.0,,17.0,925.0
115,15,49.0,13,15,12.0,100.0,169.0,50.0,84.0,0.0,,150.0,253.0
115,15,49.0,13,15,11.0,,328.0,,0.0,,0.0,,328.0
115,15,49.0,13,15,8.0,,3334.0,,0.0,,0.0,,3334.0
115,15,59.0,3,13,8.0,,718.0,,0.0,,0.0,,718.0
115,15,59.0,3,13,1.0,1000.0,22036.0,0.0,,0.0,,1000.0,22036.0
115,15,59.0,3,13,12.0,0.0,,50.0,81.0,0.0,,50.0,81.0
115,15,59.0,3,13,18.0,,,,,,,,269.0
115,15,59.0,3,14,8.0,,9367.0,,0.0,,0.0,,9367.0
115,15,59.0,3,14,5.0,25.0,1054.0,5.0,211.0,0.0,,30.0,1265.0
115,15,59.0,3,14,18.0,,,,,,,,187.0
115,15,59.0,3,14,1.0,150.0,3373.0,0.0,,0.0,,150.0,3373.0
115,15,59.0,3,20,,,,,,,,,
115,15,67.0,23,14,12.0,480.0,727.0,220.0,333.0,0.0,,700.0,1060.0
115,15,67.0,23,14,5.0,10.0,454.0,8.0,364.0,0.0,,18.0,818.0
115,15,67.0,23,14,1.0,150.0,3693.0,0.0,,0.0,,150.0,3693.0
115,15,67.0,23,14,18.0,,,,,,,,189.0
115,15,67.0,23,15,5.0,20.0,909.0,10.0,454.0,0.0,,30.0,1363.0
115,15,67.0,23,19,6.0,7.0,212.0,20.0,606.0,0.0,,27.0,818.0
115,15,67.0,23,19,11.0,,379.0,,0.0,,0.0,,379.0
115,15,67.0,23,19,12.0,180.0,189.0,90.0,94.0,0.0,,270.0,283.0
115,15,67.0,23,19,1.0,160.0,3939.0,0.0,,0.0,,160.0,3939.0
115,15,67.0,23,19,18.0,,,,,,,,284.0
115,15,67.0,23,19,5.0,30.0,1364.0,10.0,454.0,0.0,,40.0,1818.0
117,1,1.0,4,13,,,,,,,,,
117,1,1.0,4,14,,,,,,,,,
117,1,1.0,4,15,,,,,,,,,
117,1,7.0,20,13,,,,,,,,,
117,1,7.0,20,15,,,,,,,,,
117,1,7.0,20,20,,,,,,,,,
117,1,11.0,8,13,,,,,,,,,
117,1,11.0,8,14,,,,,,,,,
117,1,11.0,8,15,,,,,,,,,
117,1,25.0,10,13,12.0,0.0,,40.0,50.0,75.0,94.0,115.0,144.0
117,1,25.0,10,13,11.0,,245.0,,0.0,,0.0,,245.0
117,1,25.0,10,13,6.0,0.0,,61.0,1502.0,0.0,,61.0,1502.0
117,1,25.0,10,13,18.0,,,,,,,,94.0
117,1,25.0,10,13,5.0,0.0,,46.0,2077.0,0.0,,46.0,2077.0
117,1,25.0,10,15,12.0,0.0,,160.0,207.0,0.0,,160.0,207.0
117,1,25.0,10,15,5.0,0.0,,10.0,469.0,0.0,,10.0,469.0
117,1,25.0,10,15,9.0,1.0,2550.0,,0.0,,0.0,1.0,2550.0
117,1,25.0,10,15,11.0,,0.0,,327.0,,0.0,,327.0
117,1,25.0,10,15,8.0,,8160.0,,0.0,,0.0,,8160.0
117,1,25.0,10,15,18.0,,,,,,,,553.0
117,1,25.0,10,19,5.0,0.0,,28.0,975.0,0.0,,28.0,975.0
117,1,25.0,10,19,18.0,,,,,,,,393.0
117,1,25.0,10,19,11.0,,0.0,,242.0,,0.0,,242.0
117,1,25.0,10,19,12.0,0.0,,25.0,24.0,50.0,48.0,75.0,72.0
117,1,25.0,10,19,9.0,1.0,1893.0,,0.0,,0.0,1.0,1893.0
117,1,25.0,10,19,8.0,,5224.0,,0.0,,0.0,,5224.0
117,1,25.0,10,19,6.0,0.0,,24.0,455.0,0.0,,24.0,455.0
117,3,1.0,11,13,,,,,,,,,
117,3,1.0,11,15,,,,,,,,,
117,3,1.0,11,19,,,,,,,,,
117,3,5.0,18,13,12.0,0.0,,80.0,105.0,0.0,,80.0,105.0
117,3,5.0,18,13,5.0,16.0,761.0,0.0,,0.0,,16.0,761.0
117,3,5.0,18,14,1.0,3700.0,77808.0,0.0,,0.0,,3700.0,77808.0
117,3,5.0,18,15,,,,,,,,,
117,3,9.0,11,13,11.0,,0.0,,273.0,,0.0,,273.0
117,3,9.0,11,13,5.0,0.0,,33.0,1224.0,0.0,,33.0,1224.0
117,3,9.0,11,14,5.0,315.0,15898.0,40.0,2019.0,0.0,,355.0,17917.0
117,3,9.0,11,14,6.0,620.0,16992.0,31.0,850.0,0.0,,651.0,17842.0
117,3,9.0,11,14,11.0,,0.0,,463.0,,0.0,,463.0
117,3,9.0,11,14,1.0,2460.0,60009.0,0.0,,0.0,,2460.0,60009.0
117,3,9.0,11,14,12.0,54600.0,59050.0,1000.0,1094.0,0.0,,55600.0,60144.0
117,3,9.0,11,14,18.0,,,,,,,,1009.0
117,3,9.0,11,14,10.0,,12618.0,,0.0,,0.0,,12618.0
117,3,9.0,11,15,,,,,,,,,
117,5,7.0,11,13,5.0,0.0,,9.0,379.0,0.0,,9.0,379.0
117,5,7.0,11,13,1.0,95.0,1918.0,0.0,,0.0,,95.0,1918.0
117,5,7.0,11,13,11.0,,0.0,,404.0,,0.0,,404.0
117,5,7.0,11,13,12.0,0.0,,60.0,76.0,26.0,33.0,86.0,109.0
117,5,7.0,11,13,18.0,,,,,,,,320.0
117,5,7.0,11,14,12.0,0.0,,100.0,126.0,60.0,76.0,160.0,202.0
117,5,7.0,11,14,5.0,0.0,,30.0,1262.0,0.0,,30.0,1262.0
117,5,7.0,11,15,18.0,,,,,,,,34.0
117,5,7.0,11,15,5.0,0.0,,12.0,505.0,0.0,,12.0,505.0
117,5,7.0,11,15,12.0,0.0,,72.0,91.0,0.0,,72.0,91.0
117,5,15.0,10,13,8.0,,5195.0,,0.0,,0.0,,5195.0
117,5,15.0,10,13,5.0,0.0,,6.0,374.0,0.0,,6.0,374.0
117,5,15.0,10,13,18.0,,,,,,,,26.0
117,5,15.0,10,13,11.0,,468.0,,0.0,,0.0,,468.0
117,5,15.0,10,13,6.0,0.0,,8.0,208.0,0.0,,8.0,208.0
117,5,15.0,10,14,8.0,,4206.0,,0.0,,0.0,,4206.0
117,5,15.0,10,14,18.0,,,,,,,,50.0
117,5,15.0,10,14,5.0,0.0,,20.0,1009.0,0.0,,20.0,1009.0
117,5,15.0,10,14,6.0,15.0,315.0,17.0,357.0,0.0,,32.0,672.0
117,5,15.0,10,15,18.0,,,,,,,,198.0
117,5,15.0,10,15,6.0,0.0,,20.0,412.0,0.0,,20.0,412.0
117,5,15.0,10,15,5.0,0.0,,55.0,271.0,0.0,,55.0,271.0
117,5,25.0,4,13,1.0,0.0,,35.0,707.0,0.0,,35.0,707.0
117,5,25.0,4,13,18.0,,,,,,,,50.0
117,5,25.0,4,14,18.0,,,,,,,,1161.0
117,5,25.0,4,14,11.0,,830.0,,110.0,,0.0,,940.0
117,5,25.0,4,15,11.0,,0.0,,575.0,,0.0,,575.0
117,5,25.0,4,15,18.0,,,,,,,,1106.0
117,5,25.0,4,15,6.0,0.0,,60.0,1766.0,0.0,,60.0,1766.0
117,5,25.0,4,15,12.0,0.0,,20.0,30.0,100.0,151.0,120.0,181.0
117,5,25.0,4,15,2.0,500.0,10094.0,0.0,,0.0,,500.0,10094.0
117,5,33.0,5,13,12.0,0.0,,150.0,189.0,70.0,88.0,220.0,277.0
117,5,33.0,5,13,8.0,,15141.0,,0.0,,3365.0,,18506.0
117,5,33.0,5,13,1.0,670.0,16907.0,0.0,,0.0,,670.0,16907.0
117,5,33.0,5,13,18.0,,,,,,,,252.0
117,5,33.0,5,13,5.0,45.0,1930.0,15.0,618.0,0.0,,60.0,2548.0
117,5,33.0,5,14,1.0,41.0,825.0,0.0,,0.0,,41.0,825.0
117,5,33.0,5,14,18.0,,,,,,,,44.0
117,5,33.0,5,14,12.0,0.0,,50.0,66.0,30.0,40.0,80.0,106.0
117,5,33.0,5,14,5.0,15.0,643.0,5.0,214.0,0.0,,20.0,857.0
117,5,33.0,5,15,12.0,0.0,,40.0,50.0,30.0,38.0,70.0,88.0
117,5,33.0,5,15,5.0,15.0,631.0,15.0,631.0,0.0,,30.0,1262.0
117,5,43.0,11,14,15.0,20.0,2019.0,3.0,303.0,0.0,,23.0,2322.0
117,5,43.0,11,14,1.0,70.0,1354.0,0.0,,0.0,,70.0,1354.0
117,5,43.0,11,14,12.0,100.0,126.0,0.0,,70.0,88.0,170.0,214.0
117,5,43.0,11,14,18.0,,,,,,,,1009.0
117,5,43.0,11,14,5.0,30.0,1262.0,20.0,841.0,0.0,,50.0,2103.0
117,5,43.0,11,15,18.0,,,,,,,,1228.0
117,5,43.0,11,15,5.0,30.0,1262.0,15.0,631.0,0.0,,45.0,1893.0
117,5,43.0,11,15,12.0,0.0,,150.0,189.0,60.0,76.0,210.0,265.0
117,5,43.0,11,20,12.0,0.0,,100.0,118.0,50.0,59.0,150.0,177.0
117,5,43.0,11,20,18.0,,,,,,,,865.0
117,5,43.0,11,20,5.0,45.0,1772.0,15.0,591.0,0.0,,60.0,2363.0
117,5,43.0,11,20,1.0,174.0,3149.0,0.0,,0.0,,174.0,3149.0
117,5,51.0,8,13,18.0,,,,,,,,437.0
117,5,51.0,8,13,17.0,,202.0,,0.0,,0.0,,202.0
117,5,51.0,8,13,5.0,0.0,,35.0,1914.0,0.0,,35.0,1914.0
117,5,51.0,8,13,1.0,64.0,1346.0,0.0,,0.0,,64.0,1346.0
117,5,51.0,8,13,12.0,0.0,,120.0,182.0,35.0,53.0,155.0,235.0
117,5,51.0,8,14,5.0,0.0,,26.0,1422.0,0.0,,26.0,1422.0
117,5,51.0,8,14,1.0,206.0,4332.0,0.0,,0.0,,206.0,4332.0
117,5,51.0,8,14,12.0,20.0,30.0,80.0,121.0,25.0,38.0,125.0,189.0
117,5,51.0,8,14,18.0,,,,,,,,555.0
117,5,51.0,8,15,5.0,0.0,,15.0,727.0,0.0,,15.0,727.0
117,5,51.0,8,15,12.0,0.0,,80.0,109.0,24.0,32.0,104.0,141.0
117,5,51.0,8,15,18.0,,,,,,,,189.0
117,7,5.0,12,13,,,,,,,,,
117,7,5.0,12,14,5.0,3.0,165.0,12.0,500.0,0.0,,15.0,665.0
117,7,5.0,12,14,11.0,,236.0,,0.0,,0.0,,236.0
117,7,5.0,12,15,12.0,0.0,,35.0,47.0,65.0,87.0,100.0,134.0
117,7,5.0,12,15,5.0,0.0,,20.0,824.0,0.0,,20.0,824.0
117,7,11.0,13,13,5.0,0.0,,12.0,639.0,0.0,,12.0,639.0
117,7,11.0,13,14,,,,,,,,,
117,7,11.0,13,15,12.0,0.0,,20.0,30.0,0.0,,20.0,30.0
117,7,11.0,13,15,6.0,8.0,262.0,3.0,97.0,0.0,,11.0,359.0
117,7,11.0,13,15,5.0,0.0,,7.0,367.0,0.0,,7.0,367.0
117,7,19.0,12,13,5.0,0.0,,18.0,738.0,0.0,,18.0,738.0
117,7,19.0,12,14,11.0,,0.0,,252.0,,0.0,,252.0
117,7,19.0,12,14,5.0,0.0,,25.0,631.0,0.0,,25.0,631.0
117,7,19.0,12,14,8.0,,2776.0,,0.0,,0.0,,2776.0
117,7,19.0,12,14,18.0,,,,,,,,135.0
117,7,19.0,12,14,1.0,50.0,925.0,30.0,505.0,0.0,,80.0,1430.0
117,7,19.0,12,15,12.0,150.0,210.0,120.0,168.0,0.0,,270.0,378.0
117,7,19.0,12,15,5.0,0.0,,3.0,131.0,0.0,,3.0,131.0
117,7,25.0,5,13,,,,,,,,,
117,7,25.0,5,14,,,,,,,,,
117,7,25.0,5,15,,,,,,,,,
117,7,31.0,16,14,,,,,,,,,
117,7,31.0,16,15,8.0,,2524.0,,0.0,,0.0,,2524.0
117,7,31.0,16,15,18.0,,,,,,,,38.0
117,7,31.0,16,19,8.0,,5754.0,,0.0,,0.0,,5754.0
117,7,31.0,16,19,18.0,,,,,,,,68.0
117,7,31.0,16,19,1.0,100.0,2272.0,0.0,,0.0,,100.0,2272.0
117,7,41.0,6,13,1.0,495.0,11692.0,0.0,,0.0,,495.0,11692.0
117,7,41.0,6,13,8.0,,1575.0,,0.0,,0.0,,1575.0
117,7,41.0,6,13,18.0,,,,,,,,265.0
117,7,41.0,6,14,12.0,0.0,,40.0,67.0,0.0,,40.0,67.0
117,7,41.0,6,14,1.0,360.0,7571.0,0.0,,0.0,,360.0,7571.0
117,7,41.0,6,14,18.0,,,,,,,,164.0
117,7,41.0,6,14,5.0,0.0,,14.0,577.0,0.0,,14.0,577.0
117,7,41.0,6,14,6.0,80.0,1514.0,7.0,135.0,0.0,,87.0,1649.0
117,7,41.0,6,15,7.0,0.0,,2.0,85.0,0.0,,2.0,85.0
117,7,41.0,6,15,18.0,,,,,,,,87.0
117,7,41.0,6,15,8.0,,1749.0,,0.0,,0.0,,1749.0
117,7,41.0,6,15,12.0,0.0,,60.0,84.0,0.0,,60.0,84.0
117,9,5.0,16,13,6.0,1000.0,15982.0,20.0,320.0,0.0,,1020.0,16302.0
117,9,5.0,16,13,12.0,200.0,252.0,300.0,379.0,0.0,,500.0,631.0
117,9,5.0,16,13,5.0,30.0,1514.0,5.0,252.0,0.0,,35.0,1766.0
117,9,5.0,16,13,18.0,,,,,,,,168.0
117,9,5.0,16,14,12.0,0.0,,62.0,88.0,0.0,,62.0,88.0
117,9,5.0,16,14,11.0,,0.0,,350.0,,0.0,,350.0
117,9,5.0,16,14,5.0,0.0,,18.0,742.0,0.0,,18.0,742.0
117,9,5.0,16,15,,,,,,,,,
117,9,11.0,9,13,,,,,,,,,
117,9,11.0,9,14,11.0,,197.0,,0.0,,0.0,,197.0
117,9,11.0,9,14,10.0,,113.0,,0.0,,0.0,,113.0
117,9,11.0,9,14,1.0,186.0,3482.0,0.0,,0.0,,186.0,3482.0
117,9,11.0,9,14,18.0,,,,,,,,227.0
117,9,11.0,9,14,8.0,,3785.0,,0.0,,1363.0,,5148.0
117,9,11.0,9,14,6.0,0.0,,30.0,454.0,0.0,,30.0,454.0
117,9,11.0,9,15,4.0,20.0,1344.0,0.0,,0.0,,20.0,1344.0
117,9,11.0,9,15,15.0,0.0,,3.0,134.0,0.0,,3.0,134.0
117,9,15.0,3,13,8.0,,5299.0,,0.0,,0.0,,5299.0
117,9,15.0,3,13,18.0,,,,,,,,151.0
117,9,15.0,3,13,12.0,0.0,,200.0,182.0,80.0,73.0,280.0,255.0
117,9,15.0,3,13,5.0,0.0,,18.0,668.0,0.0,,18.0,668.0
117,9,15.0,3,14,12.0,0.0,,245.0,257.0,0.0,,245.0,257.0
117,9,15.0,3,14,5.0,0.0,,9.0,465.0,0.0,,9.0,465.0
117,9,15.0,3,15,5.0,0.0,,21.0,883.0,0.0,,21.0,883.0
117,9,15.0,3,15,12.0,0.0,,288.0,363.0,0.0,,288.0,363.0
117,9,15.0,3,15,6.0,28.0,707.0,14.0,259.0,0.0,,42.0,966.0
117,9,15.0,3,15,18.0,,,,,,,,29.0
117,9,29.0,5,13,18.0,,,,,,,,328.0
117,9,29.0,5,13,5.0,0.0,,15.0,757.0,0.0,,15.0,757.0
117,9,29.0,5,13,8.0,,10465.0,,0.0,,0.0,,10465.0
117,9,29.0,5,13,12.0,0.0,,90.0,114.0,0.0,,90.0,114.0
117,9,29.0,5,14,11.0,,126.0,,0.0,,0.0,,126.0
117,9,29.0,5,14,5.0,0.0,,28.0,1531.0,0.0,,28.0,1531.0
117,9,29.0,5,15,12.0,0.0,,190.0,240.0,0.0,,190.0,240.0
117,9,29.0,5,15,5.0,16.0,808.0,9.0,454.0,0.0,,25.0,1262.0
117,11,4.0,5,13,11.0,,888.0,,0.0,,0.0,,888.0
117,11,4.0,5,13,5.0,0.0,,10.0,336.0,0.0,,10.0,336.0
