tinh,huyen,xa,diaban,hoso,m8ma1,m8c8,m8c9,m8c10a,m8c10b,m8c11a,m8c11b,m8c12,m8c13,m8c14,m8c15a,m8c15b,m8c16,m8c17a,m8c17b
403,25,51.0,12,14,,,,,,,,,,,,,,,
403,25,51.0,12,15,,,,,,,,,,,,,,,
403,27,9.0,2,13,1.0,8.0,,500.0,500.0,12.0,2007.0,12.0,9.0,,0.0,,0.0,12.0,2008.0
403,27,9.0,2,14,1.0,1.0,-1.0,10000.0,10000.0,3.0,2008.0,36.0,4.0,,0.65,5.0,600.0,3.0,2011.0
403,27,9.0,2,20,2.0,1.0,1.0,7000.0,7000.0,10.0,2007.0,36.0,5.0,,0.65,5.0,273.0,10.0,2010.0
403,27,9.0,2,20,1.0,1.0,10.0,10000.0,10000.0,8.0,2006.0,36.0,6.0,,0.65,5.0,780.0,8.0,2008.0
403,27,21.0,8,13,,,,,,,,,,,,,,,
403,27,21.0,8,14,1.0,1.0,-1.0,15000.0,15000.0,7.0,2008.0,36.0,2.0,2.0,0.65,5.0,0.0,7.0,2011.0
403,27,21.0,8,15,1.0,1.0,-1.0,5000.0,5000.0,5.0,2007.0,36.0,3.0,,0.65,6.0,390.0,5.0,2010.0
403,27,21.0,8,15,2.0,8.0,,1000.0,1000.0,8.0,2008.0,-1.0,6.0,,0.0,,0.0,-2.0,-2.0
403,27,37.0,6,13,1.0,1.0,-1.0,8000.0,8000.0,10.0,2007.0,36.0,5.0,,2.5,8.0,200.0,10.0,2010.0
403,27,37.0,6,14,,,,,,,,,,,,,,,
403,27,37.0,6,15,1.0,8.0,,6000.0,6000.0,3.0,2008.0,24.0,4.0,,0.0,,0.0,3.0,2010.0
403,29,5.0,8,13,1.0,6.0,,4000.0,4200.0,6.0,2006.0,60.0,2.0,1.0,0.05,8.0,0.0,6.0,2010.0
403,29,5.0,8,14,1.0,1.0,150.0,8000.0,8233.0,3.0,2008.0,36.0,6.0,,0.05,8.0,0.0,7.0,2009.0
403,29,5.0,8,15,,,,,,,,,,,,,,,
403,29,19.0,2,13,,,,,,,,,,,,,,,
403,29,19.0,2,14,,,,,,,,,,,,,,,
403,29,19.0,2,15,1.0,2.0,,5400.0,6000.0,10.0,2006.0,22.0,4.0,,1.0,8.0,600.0,10.0,2008.0
403,29,31.0,11,13,,,,,,,,,,,,,,,
403,29,31.0,11,14,,,,,,,,,,,,,,,
403,29,31.0,11,20,,,,,,,,,,,,,,,
403,29,43.0,3,13,,,,,,,,,,,,,,,
403,29,43.0,3,14,,,,,,,,,,,,,,,
403,29,43.0,3,19,,,,,,,,,,,,,,,
403,29,55.0,5,13,,,,,,,,,,,,,,,
403,29,55.0,5,14,,,,,,,,,,,,,,,
403,29,55.0,5,15,,,,,,,,,,,,,,,
403,31,1.0,8,13,1.0,2.0,,3500.0,1875.0,11.0,2007.0,24.0,6.0,,1.25,5.0,1736.0,12.0,2008.0
403,31,1.0,8,14,,,,,,,,,,,,,,,
403,31,1.0,8,15,2.0,8.0,,15000.0,10000.0,7.0,2006.0,60.0,13.0,,0.0,,4000.0,7.0,2010.0
403,31,1.0,8,15,3.0,9.0,,100.0,0.0,3.0,2008.0,5.0,8.0,,0.0,,100.0,5.0,2008.0
403,31,1.0,8,15,1.0,2.0,,20000.0,8000.0,7.0,2006.0,48.0,13.0,,1.25,5.0,5150.0,7.0,2010.0
403,31,3.0,12,13,1.0,8.0,,1500.0,1500.0,12.0,2007.0,50.0,6.0,,0.0,,0.0,12.0,2009.0
403,31,3.0,12,14,,,,,,,,,,,,,,,
403,31,3.0,12,15,,,,,,,,,,,,,,,
403,31,13.0,3,13,,,,,,,,,,,,,,,
403,31,13.0,3,14,1.0,2.0,,8000.0,6000.0,2.0,2008.0,36.0,4.0,,1.5,5.0,2000.0,12.0,2009.0
403,31,13.0,3,15,,,,,,,,,,,,,,,
403,31,23.0,12,13,1.0,1.0,-1.0,8000.0,8280.0,12.0,2007.0,60.0,6.0,,0.5,5.0,0.0,12.0,2012.0
403,31,23.0,12,13,3.0,8.0,,2000.0,2000.0,4.0,2008.0,12.0,7.0,,0.0,,0.0,4.0,2009.0
403,31,23.0,12,13,2.0,5.0,,5000.0,5150.0,4.0,2008.0,12.0,7.0,,1.5,5.0,0.0,4.0,2009.0
403,31,23.0,12,14,1.0,7.0,,1150.0,1150.0,1.0,2008.0,6.0,1.0,1.0,0.0,,0.0,7.0,2008.0
403,31,23.0,12,15,,,,,,,,,,,,,,,
403,31,35.0,10,13,,,,,,,,,,,,,,,
403,31,35.0,10,15,,,,,,,,,,,,,,,
403,31,35.0,10,19,,,,,,,,,,,,,,,
403,31,47.0,8,13,,,,,,,,,,,,,,,
403,31,47.0,8,14,,,,,,,,,,,,,,,
403,31,47.0,8,19,,,,,,,,,,,,,,,
403,31,61.0,7,13,,,,,,,,,,,,,,,
403,31,61.0,7,14,,,,,,,,,,,,,,,
403,31,61.0,7,15,,,,,,,,,,,,,,,
403,31,73.0,11,13,1.0,8.0,,950.0,650.0,8.0,2007.0,-1.0,8.0,,0.0,,300.0,-2.0,2008.0
403,31,73.0,11,14,2.0,8.0,,3500.0,3500.0,5.0,2007.0,-1.0,7.0,,0.0,,0.0,-2.0,-2.0
403,31,73.0,11,14,3.0,9.0,,500.0,500.0,9.0,2007.0,12.0,8.0,,0.0,,0.0,6.0,2008.0
403,31,73.0,11,14,1.0,1.0,-1.0,6200.0,6200.0,8.0,2007.0,36.0,2.0,1.0,0.5,3.0,200.0,-2.0,2010.0
403,31,73.0,11,15,3.0,8.0,,4000.0,4000.0,1.0,2007.0,-1.0,8.0,,0.0,,0.0,-2.0,-2.0
403,31,73.0,11,15,1.0,8.0,,2000.0,2000.0,5.0,2007.0,-1.0,8.0,,0.0,,0.0,-2.0,-2.0
403,31,73.0,11,15,2.0,8.0,,500.0,500.0,10.0,2007.0,-1.0,5.0,,0.0,,0.0,-2.0,-2.0
403,33,9.0,12,14,,,,,,,,,,,,,,,
403,33,9.0,12,15,,,,,,,,,,,,,,,
403,33,9.0,12,19,,,,,,,,,,,,,,,
403,33,23.0,9,13,,,,,,,,,,,,,,,
403,33,23.0,9,14,1.0,8.0,,14000.0,13000.0,4.0,2008.0,24.0,7.0,,0.0,,1000.0,4.0,2010.0
403,33,23.0,9,15,2.0,8.0,,35000.0,38000.0,5.0,2004.0,24.0,13.0,,1.5,5.0,6500.0,-2.0,-2.0
403,33,23.0,9,15,1.0,1.0,1.0,27000.0,30000.0,5.0,2004.0,12.0,13.0,,1.35,5.0,6000.0,-2.0,-2.0
403,33,37.0,13,13,,,,,,,,,,,,,,,
403,33,37.0,13,14,,,,,,,,,,,,,,,
403,33,37.0,13,15,,,,,,,,,,,,,,,
403,33,47.0,9,13,,,,,,,,,,,,,,,
403,33,47.0,9,14,,,,,,,,,,,,,,,
403,33,47.0,9,15,,,,,,,,,,,,,,,
403,33,55.0,5,14,1.0,8.0,,2000.0,2000.0,8.0,2007.0,24.0,8.0,,0.0,,500.0,2.0,2010.0
403,33,55.0,5,15,,,,,,,,,,,,,,,
403,33,55.0,5,19,,,,,,,,,,,,,,,
403,33,65.0,9,13,1.0,1.0,25.0,4000.0,3500.0,8.0,2007.0,24.0,7.0,,0.5,8.0,0.0,10.0,2009.0
403,33,65.0,9,14,,,,,,,,,,,,,,,
403,33,65.0,9,15,,,,,,,,,,,,,,,
403,35,11.0,4,13,,,,,,,,,,,,,,,
403,35,11.0,4,14,1.0,2.0,,9000.0,9500.0,6.0,2006.0,12.0,4.0,,1.2,5.0,1296.0,12.0,2009.0
403,35,11.0,4,15,,,,,,,,,,,,,,,
403,35,21.0,8,13,1.0,8.0,,5000.0,5000.0,4.0,2008.0,12.0,5.0,,0.0,,0.0,5.0,2009.0
403,35,21.0,8,14,,,,,,,,,,,,,,,
403,35,21.0,8,15,1.0,2.0,,25000.0,25937.0,3.0,2008.0,9.0,13.0,,1.25,8.0,0.0,12.0,2008.0
403,35,33.0,15,13,1.0,8.0,,10000.0,8000.0,2.0,2006.0,8.0,4.0,,0.0,,0.0,12.0,2009.0
403,35,33.0,15,14,1.0,2.0,,7000.0,7210.0,1.0,2008.0,36.0,6.0,,12.0,8.0,370.0,12.0,2010.0
403,35,33.0,15,15,,,,,,,,,,,,,,,
403,35,41.0,9,13,1.0,5.0,,20000.0,20500.0,3.0,2005.0,12.0,13.0,,0.6,5.0,0.0,-2.0,-2.0
403,35,41.0,9,14,2.0,8.0,,3000.0,3000.0,9.0,2007.0,12.0,2.0,1.0,0.0,,0.0,12.0,2009.0
403,35,41.0,9,14,1.0,7.0,,2000.0,2500.0,6.0,2008.0,12.0,10.0,,0.0,,0.0,12.0,2009.0
403,35,41.0,9,22,1.0,8.0,,10000.0,10000.0,4.0,2007.0,12.0,13.0,,0.0,,10000.0,4.0,2008.0
403,37,7.0,15,13,,,,,,,,,,,,,,,
403,37,7.0,15,14,2.0,2.0,,20000.0,0.0,8.0,2006.0,12.0,13.0,,1.4,5.0,20000.0,8.0,2007.0
403,37,7.0,15,14,1.0,2.0,,20000.0,15000.0,8.0,2007.0,12.0,13.0,,1.4,5.0,5000.0,8.0,2008.0
403,37,7.0,15,15,,,,,,,,,,,,,,,
403,37,23.0,6,13,1.0,2.0,,50000.0,50000.0,3.0,2008.0,36.0,3.0,,1.35,6.0,2025.0,3.0,2011.0
403,37,23.0,6,13,2.0,2.0,,100000.0,50000.0,5.0,2007.0,36.0,13.0,,1.1,6.0,60450.0,5.0,2010.0
403,37,23.0,6,14,1.0,6.0,,3000.0,1600.0,12.0,2003.0,60.0,2.0,1.0,0.5,5.0,1400.0,12.0,2008.0
403,37,23.0,6,14,3.0,4.0,,1000.0,600.0,11.0,2005.0,36.0,3.0,,0.5,5.0,400.0,11.0,2008.0
403,37,23.0,6,14,2.0,8.0,,2000.0,2000.0,6.0,2004.0,-1.0,3.0,,0.0,,0.0,-2.0,-2.0
403,37,23.0,6,15,1.0,5.0,,15000.0,15000.0,9.0,2007.0,12.0,1.0,4.0,1.1,8.0,1650.0,9.0,2009.0
403,37,31.0,8,14,1.0,1.0,2.0,15000.0,16170.0,10.0,2007.0,36.0,13.0,,0.65,5.0,1170.0,10.0,2010.0
403,37,31.0,8,14,2.0,8.0,,5000.0,5000.0,10.0,2007.0,-1.0,13.0,,0.0,,0.0,-1.0,-1.0
403,37,31.0,8,15,,,,,,,,,,,,,,,
403,37,31.0,8,19,,,,,,,,,,,,,,,
403,39,55.0,12,13,1.0,9.0,,4000.0,4000.0,9.0,2007.0,24.0,10.0,,0.0,,0.0,9.0,2009.0
403,39,55.0,12,15,1.0,2.0,,4000.0,4250.0,6.0,2008.0,36.0,8.0,,1.25,6.0,0.0,6.0,2011.0
403,39,55.0,12,20,1.0,8.0,,2500.0,2500.0,1.0,2008.0,12.0,7.0,,0.0,,0.0,12.0,2008.0
403,39,55.0,12,20,2.0,7.0,,237.0,237.0,3.0,2008.0,12.0,9.0,,0.0,,0.0,12.0,2008.0
405,1,5.0,10,19,,,,,,,,,,,,,,,
405,1,5.0,10,20,,,,,,,,,,,,,,,
405,1,5.0,10,21,,,,,,,,,,,,,,,
405,1,7.0,7,13,,,,,,,,,,,,,,,
405,1,7.0,7,14,,,,,,,,,,,,,,,
405,1,7.0,7,15,1.0,1.0,-1.0,5000.0,5000.0,5.0,2007.0,36.0,1.0,1.0,0.65,5.0,390.0,5.0,2009.0
405,1,7.0,7,15,2.0,6.0,,1000.0,1000.0,2.0,2008.0,24.0,1.0,1.0,0.5,5.0,0.0,2.0,2009.0
405,1,13.0,5,13,,,,,,,,,,,,,,,
405,1,13.0,5,14,,,,,,,,,,,,,,,
405,1,13.0,5,15,1.0,3.0,,20000.0,20000.0,6.0,2008.0,24.0,4.0,,1.75,5.0,0.0,6.0,2010.0
405,1,37.0,10,13,,,,,,,,,,,,,,,
405,1,37.0,10,14,1.0,2.0,,55000.0,45000.0,9.0,2007.0,3.0,4.0,,1.6,5.0,-1.0,9.0,2009.0
405,1,37.0,10,14,2.0,4.0,,3000.0,2000.0,3.0,2006.0,2.0,10.0,,0.65,8.0,-1.0,-2.0,2009.0
405,1,37.0,10,14,3.0,4.0,,12000.0,12000.0,3.0,2006.0,3.0,1.0,4.0,0.65,8.0,-1.0,12.0,2008.0
405,1,37.0,10,15,,,,,,,,,,,,,,,
405,1,43.0,2,13,1.0,2.0,,15000.0,15000.0,5.0,2008.0,36.0,4.0,,0.6,6.0,0.0,5.0,2011.0
405,1,43.0,2,13,2.0,8.0,,25000.0,20000.0,10.0,2007.0,24.0,4.0,,0.0,,5000.0,10.0,2009.0
405,1,43.0,2,14,,,,,,,,,,,,,,,
405,1,43.0,2,15,1.0,1.0,10.0,3000.0,3000.0,7.0,2007.0,36.0,4.0,,0.5,6.0,0.0,7.0,2010.0
405,1,43.0,2,15,2.0,8.0,,14000.0,14000.0,8.0,2007.0,12.0,4.0,,0.0,,0.0,8.0,2009.0
405,3,1.0,1,13,,,,,,,,,,,,,,,
405,3,1.0,1,14,,,,,,,,,,,,,,,
405,3,1.0,1,15,1.0,1.0,1.0,10000.0,10000.0,4.0,2007.0,24.0,7.0,,0.65,8.0,648.0,4.0,2009.0
405,3,1.0,1,15,2.0,8.0,,50000.0,50000.0,7.0,2008.0,-1.0,4.0,,1.75,8.0,0.0,-2.0,-2.0
405,3,9.0,2,13,,,,,,,,,,,,,,,
405,3,9.0,2,14,1.0,1.0,10.0,20000.0,20000.0,11.0,2006.0,36.0,2.0,1.0,1.4,8.0,0.0,-2.0,-2.0
405,3,9.0,2,15,1.0,2.0,,10000.0,10000.0,2.0,2006.0,36.0,2.0,1.0,0.65,8.0,0.0,2.0,2009.0
405,5,1.0,3,13,,,,,,,,,,,,,,,
405,5,1.0,3,14,,,,,,,,,,,,,,,
405,5,1.0,3,15,1.0,1.0,-1.0,7400.0,7400.0,11.0,2007.0,96.0,6.0,,0.65,5.0,222.0,-2.0,2016.0
405,5,5.0,6,13,,,,,,,,,,,,,,,
405,5,5.0,6,15,1.0,9.0,,10000.0,10000.0,11.0,2007.0,6.0,13.0,,0.0,,0.0,7.0,2008.0
405,5,5.0,6,19,1.0,1.0,3.0,2500.0,2500.0,3.0,2006.0,60.0,11.0,,0.5,5.0,244.0,-2.0,2011.0
405,5,5.0,6,19,2.0,8.0,,2500.0,2500.0,10.0,2007.0,-1.0,7.0,,0.0,,0.0,-2.0,-2.0
405,5,15.0,9,13,,,,,,,,,,,,,,,
405,5,15.0,9,15,,,,,,,,,,,,,,,
405,5,15.0,9,20,,,,,,,,,,,,,,,
405,5,27.0,2,13,1.0,2.0,,10000.0,10000.0,11.0,2007.0,12.0,4.0,,1.1,5.0,1400.0,11.0,2008.0
405,5,27.0,2,13,2.0,4.0,,3000.0,3000.0,9.0,2006.0,15.0,1.0,4.0,1.0,5.0,360.0,-2.0,-2.0
405,5,27.0,2,13,4.0,8.0,,7000.0,7000.0,9.0,2005.0,-1.0,6.0,,0.0,,0.0,-2.0,-2.0
405,5,27.0,2,13,3.0,6.0,,10000.0,10000.0,10.0,2007.0,36.0,10.0,,0.9,5.0,1080.0,10.0,2010.0
405,5,27.0,2,14,1.0,1.0,-1.0,2000.0,2000.0,4.0,2006.0,36.0,1.0,1.0,0.5,5.0,120.0,4.0,2009.0
405,5,27.0,2,15,,,,,,,,,,,,,,,
405,5,37.0,19,14,,,,,,,,,,,,,,,
405,5,37.0,19,15,2.0,8.0,,21000.0,21000.0,2.0,2008.0,-1.0,8.0,,0.0,,0.0,-2.0,-2.0
405,5,37.0,19,15,1.0,1.0,3.0,7000.0,7000.0,8.0,2007.0,36.0,8.0,,0.65,5.0,455.0,-2.0,-2.0
405,5,37.0,19,20,2.0,7.0,,25000.0,17000.0,3.0,2008.0,-1.0,4.0,,1.75,5.0,8850.0,-2.0,-2.0
405,5,37.0,19,20,3.0,7.0,,20000.0,0.0,5.0,2006.0,-1.0,4.0,,1.75,5.0,24000.0,3.0,2008.0
405,5,37.0,19,20,1.0,7.0,,165000.0,115000.0,10.0,2007.0,-1.0,13.0,,1.75,5.0,72000.0,-2.0,-2.0
405,7,3.0,5,13,,,,,,,,,,,,,,,
405,7,3.0,5,14,,,,,,,,,,,,,,,
405,7,3.0,5,15,1.0,8.0,,3000.0,3000.0,8.0,2007.0,-1.0,6.0,,1.3,5.0,470.0,-2.0,-2.0
405,7,19.0,9,13,1.0,1.0,1.0,16000.0,16000.0,12.0,2007.0,84.0,6.0,,0.5,5.0,560.0,12.0,2014.0
405,7,19.0,9,15,,,,,,,,,,,,,,,
405,7,19.0,9,22,,,,,,,,,,,,,,,
405,7,33.0,2,13,1.0,2.0,,14000.0,14000.0,10.0,2006.0,48.0,10.0,,1.5,5.0,2500.0,10.0,2010.0
405,7,33.0,2,14,,,,,,,,,,,,,,,
405,7,33.0,2,22,,,,,,,,,,,,,,,
405,7,39.0,3,13,1.0,1.0,1.0,5000.0,0.0,9.0,2004.0,60.0,2.0,1.0,0.5,5.0,300.0,9.0,2009.0
405,7,39.0,3,13,2.0,4.0,,8000.0,0.0,6.0,2006.0,36.0,2.0,1.0,0.65,5.0,620.0,6.0,2009.0
405,7,39.0,3,15,1.0,8.0,,4000.0,0.0,6.0,2003.0,-1.0,2.0,1.0,0.0,,0.0,-2.0,-2.0
405,7,39.0,3,15,2.0,1.0,1.0,5000.0,0.0,6.0,2008.0,60.0,2.0,1.0,0.65,6.0,70.0,6.0,2013.0
405,7,39.0,3,20,,,,,,,,,,,,,,,
405,7,51.0,2,13,1.0,1.0,1.0,5000.0,5000.0,9.0,2004.0,60.0,2.0,1.0,0.5,5.0,300.0,9.0,2009.0
405,7,51.0,2,14,,,,,,,,,,,,,,,
405,7,51.0,2,15,1.0,1.0,1.0,5000.0,5000.0,9.0,2007.0,36.0,11.0,,0.6,6.0,270.0,9.0,2010.0
405,7,61.0,6,13,1.0,1.0,1.0,5000.0,1000.0,7.0,2004.0,60.0,7.0,,0.5,6.0,4300.0,7.0,2009.0
405,7,61.0,6,14,1.0,1.0,15.0,2000.0,2000.0,11.0,2003.0,60.0,1.0,1.0,0.5,6.0,120.0,11.0,2008.0
405,7,61.0,6,19,,,,,,,,,,,,,,,
405,9,1.0,1,13,,,,,,,,,,,,,,,
405,9,1.0,1,14,1.0,2.0,,10000.0,10000.0,6.0,2006.0,36.0,13.0,,1.1,5.0,1320.0,6.0,2010.0
405,9,1.0,1,15,1.0,2.0,,30000.0,30000.0,7.0,2008.0,36.0,2.0,4.0,1.7,5.0,0.0,7.0,2010.0
405,9,1.0,1,15,2.0,8.0,,20000.0,20000.0,7.0,2008.0,24.0,2.0,4.0,0.0,,0.0,7.0,2010.0
405,9,9.0,4,13,1.0,1.0,5.0,6000.0,6000.0,7.0,2008.0,8.0,2.0,1.0,0.55,8.0,78.0,10.0,2010.0
405,9,9.0,4,13,3.0,8.0,,5000.0,5000.0,2.0,2008.0,8.0,8.0,,0.0,,0.0,2.0,2010.0
405,9,9.0,4,13,2.0,2.0,,4000.0,4000.0,11.0,2007.0,8.0,2.0,1.0,1.3,8.0,520.0,11.0,2009.0
405,9,9.0,4,14,1.0,8.0,,13000.0,0.0,6.0,2006.0,30.0,7.0,,0.0,,13000.0,10.0,2008.0
405,9,9.0,4,15,1.0,1.0,5.0,12000.0,12000.0,12.0,2007.0,24.0,4.0,,0.65,8.0,702.0,12.0,2009.0
405,9,9.0,4,15,2.0,2.0,,13000.0,13000.0,10.0,2007.0,24.0,4.0,,0.95,8.0,1353.0,10.0,2009.0
405,9,17.0,20,13,1.0,2.0,,3500.0,3500.0,5.0,2008.0,36.0,3.0,,1.5,5.0,0.0,-2.0,-2.0
405,9,17.0,20,14,,,,,,,,,,,,,,,
405,9,17.0,20,19,1.0,2.0,,12000.0,12000.0,7.0,2007.0,24.0,1.0,3.0,0.8,5.0,415.0,-2.0,-2.0
405,9,19.0,14,13,1.0,2.0,,15000.0,15000.0,10.0,2007.0,24.0,1.0,2.0,1.5,8.0,2025.0,10.0,2009.0
405,9,19.0,14,14,,,,,,,,,,,,,,,
405,9,19.0,14,15,3.0,6.0,,7000.0,7045.0,3.0,2006.0,36.0,7.0,,0.6,5.0,462.0,3.0,2009.0
405,9,19.0,14,15,6.0,8.0,,15000.0,15000.0,4.0,2007.0,50.0,7.0,,0.0,,0.0,-2.0,-2.0
405,9,19.0,14,15,4.0,6.0,,1660.0,1670.0,11.0,2006.0,36.0,7.0,,0.6,5.0,110.0,11.0,2009.0
405,9,19.0,14,15,5.0,8.0,,15000.0,15000.0,4.0,2008.0,50.0,7.0,,0.0,,0.0,-2.0,-2.0
405,9,19.0,14,15,1.0,1.0,1.0,4000.0,4072.0,4.0,2008.0,48.0,6.0,,0.65,5.0,0.0,4.0,2012.0
405,9,19.0,14,15,2.0,1.0,1.0,4000.0,4024.0,11.0,2007.0,48.0,6.0,,0.65,5.0,0.0,11.0,2010.0
405,9,21.0,1,13,2.0,8.0,,50000.0,50000.0,10.0,2007.0,8.0,6.0,,0.0,,0.0,6.0,2012.0
405,9,21.0,1,13,1.0,2.0,,50000.0,50000.0,5.0,2008.0,8.0,6.0,,16.5,8.0,3300.0,5.0,2009.0
405,9,21.0,1,14,,,,,,,,,,,,,,,
405,9,21.0,1,15,,,,,,,,,,,,,,,
405,9,59.0,7,13,1.0,2.0,,23000.0,7000.0,11.0,2007.0,12.0,5.0,,1.25,5.0,1730.0,9.0,2008.0
405,9,59.0,7,14,,,,,,,,,,,,,,,
405,9,59.0,7,15,1.0,2.0,,10000.0,8000.0,3.0,2007.0,36.0,2.0,1.0,0.65,5.0,2962.0,-2.0,-2.0
405,11,13.0,5,13,1.0,1.0,4.0,8000.0,8000.0,9.0,2007.0,48.0,6.0,,0.65,5.0,624.0,9.0,2011.0
405,11,13.0,5,13,2.0,8.0,,18000.0,3000.0,10.0,2007.0,24.0,7.0,,0.0,,15000.0,10.0,2009.0
405,11,13.0,5,14,1.0,8.0,,2000.0,2000.0,3.0,2008.0,12.0,8.0,,0.0,,0.0,-2.0,-2.0
405,11,13.0,5,15,1.0,1.0,-1.0,5000.0,3980.0,5.0,2008.0,36.0,4.0,,0.65,6.0,1120.0,5.0,2011.0
405,11,37.0,12,13,1.0,8.0,,7000.0,7000.0,8.0,2007.0,24.0,5.0,,0.0,,0.0,8.0,2009.0
405,11,37.0,12,14,1.0,2.0,,60000.0,30000.0,2.0,2005.0,36.0,13.0,,1.5,5.0,30000.0,6.0,2008.0
405,11,37.0,12,15,,,,,,,,,,,,,,,
405,11,41.0,2,13,,,,,,,,,,,,,,,
405,11,41.0,2,14,1.0,2.0,,10000.0,10000.0,8.0,2007.0,36.0,4.0,,1.25,5.0,1500.0,8.0,2010.0
405,11,41.0,2,14,3.0,5.0,,2000.0,2000.0,8.0,2007.0,12.0,3.0,,0.6,5.0,145.0,8.0,2008.0
405,11,41.0,2,14,2.0,1.0,4.0,5000.0,5000.0,2.0,2007.0,36.0,1.0,1.0,0.65,5.0,390.0,12.0,2009.0
405,11,41.0,2,15,,,,,,,,,,,,,,,
405,11,43.0,8,14,2.0,8.0,,2000.0,2000.0,1.0,2008.0,24.0,13.0,,0.0,,0.0,1.0,2010.0
405,11,43.0,8,14,1.0,1.0,4.0,7000.0,7000.0,6.0,2008.0,36.0,1.0,1.0,0.65,5.0,182.0,6.0,2011.0
405,11,43.0,8,15,1.0,1.0,1.0,5000.0,3000.0,7.0,2007.0,24.0,4.0,,0.5,6.0,2000.0,7.0,2009.0
405,11,43.0,8,19,1.0,1.0,15.0,10000.0,10000.0,3.0,2008.0,36.0,6.0,,0.5,5.0,0.0,12.0,2010.0
405,11,49.0,3,13,,,,,,,,,,,,,,,
405,11,49.0,3,14,2.0,2.0,,18000.0,18000.0,8.0,2007.0,36.0,2.0,1.0,1.25,6.0,2700.0,8.0,2010.0
405,11,49.0,3,14,1.0,1.0,-1.0,5000.0,5000.0,6.0,2008.0,36.0,2.0,1.0,0.65,6.0,165.0,6.0,2011.0
405,11,49.0,3,15,,,,,,,,,,,,,,,
405,11,61.0,3,13,1.0,8.0,,20000.0,0.0,6.0,2007.0,12.0,13.0,,0.0,,20000.0,5.0,2008.0
405,11,61.0,3,14,1.0,8.0,,20000.0,20000.0,7.0,2007.0,36.0,4.0,,0.0,,0.0,-2.0,-2.0
405,11,61.0,3,15,1.0,8.0,,4000.0,2000.0,5.0,2007.0,12.0,13.0,,0.0,,2000.0,10.0,2008.0
405,13,23.0,4,13,1.0,1.0,-1.0,8000.0,8624.0,11.0,2007.0,72.0,6.0,,0.65,8.0,624.0,11.0,2013.0
405,13,23.0,4,14,,,,,,,,,,,,,,,
405,13,23.0,4,15,1.0,2.0,,7000.0,7112.0,3.0,2008.0,2.0,3.0,,1.6,6.0,112.0,-2.0,-2.0
405,13,25.0,7,13,,,,,,,,,,,,,,,
405,13,25.0,7,14,,,,,,,,,,,,,,,
405,13,25.0,7,15,1.0,8.0,,20000.0,20000.0,5.0,2008.0,8.0,4.0,,0.0,,0.0,-2.0,-2.0
405,13,71.0,9,13,,,,,,,,,,,,,,,
405,13,71.0,9,14,,,,,,,,,,,,,,,
405,13,71.0,9,15,,,,,,,,,,,,,,,
405,13,73.0,3,13,,,,,,,,,,,,,,,
405,13,73.0,3,14,,,,,,,,,,,,,,,
405,13,73.0,3,23,,,,,,,,,,,,,,,
405,13,85.0,7,13,1.0,1.0,15.0,5000.0,5000.0,6.0,2002.0,5.0,1.0,1.0,0.65,5.0,468.0,-2.0,-2.0
405,13,85.0,7,14,1.0,8.0,,2000.0,2000.0,3.0,2008.0,36.0,1.0,1.0,0.0,,0.0,3.0,2010.0
405,13,85.0,7,15,,,,,,,,,,,,,,,
405,15,1.0,9,13,1.0,1.0,20.0,6000.0,600.0,2.0,2008.0,36.0,7.0,,0.6,5.0,0.0,-2.0,-2.0
405,15,1.0,9,14,,,,,,,,,,,,,,,
405,15,1.0,9,15,,,,,,,,,,,,,,,
405,15,13.0,3,13,2.0,8.0,,3600.0,3600.0,10.0,2007.0,12.0,3.0,,0.0,,0.0,-2.0,-2.0
405,15,13.0,3,13,1.0,2.0,,8000.0,8000.0,3.0,2008.0,24.0,4.0,,1.25,5.0,500.0,-2.0,-2.0
405,15,13.0,3,14,2.0,8.0,,2000.0,2000.0,9.0,2007.0,24.0,10.0,,0.0,,0.0,-2.0,-2.0
405,15,13.0,3,14,1.0,1.0,-1.0,4000.0,4000.0,12.0,2007.0,36.0,10.0,,0.6,8.0,216.0,-2.0,-2.0
405,15,13.0,3,15,,,,,,,,,,,,,,,
405,15,15.0,9,13,,,,,,,,,,,,,,,
405,15,15.0,9,14,1.0,6.0,,10000.0,4000.0,4.0,2005.0,24.0,2.0,1.0,1.0,5.0,2400.0,12.0,2008.0
405,15,15.0,9,15,2.0,6.0,,10000.0,10000.0,3.0,2007.0,36.0,7.0,,1.6,5.0,210.0,3.0,2009.0
405,15,15.0,9,15,1.0,6.0,,5000.0,5000.0,3.0,2007.0,36.0,7.0,,0.65,5.0,200.0,3.0,2009.0
405,15,25.0,20,14,1.0,2.0,,10000.0,10000.0,8.0,2006.0,36.0,8.0,,1.25,5.0,1500.0,8.0,2009.0
405,15,25.0,20,15,1.0,2.0,,4000.0,3000.0,5.0,2006.0,36.0,13.0,,0.65,5.0,312.0,5.0,2009.0
405,15,25.0,20,22,2.0,8.0,,2000.0,20000.0,5.0,2006.0,24.0,4.0,,1.0,5.0,0.0,-2.0,-2.0
405,15,25.0,20,22,1.0,2.0,,20000.0,20000.0,5.0,2005.0,18.0,13.0,,1.25,5.0,2700.0,-2.0,-2.0
405,15,25.0,20,22,3.0,8.0,,4000.0,4000.0,3.0,2008.0,12.0,4.0,,0.0,,0.0,-2.0,-2.0
