tinh,huyen,xa,diaban,hoso,thunhap,thubq,chitieu,chids,chibq,chidsbq
503,25,27.0,24,13,10051.0,279.0,13285.7,11953.7,369.0,332.0
503,25,27.0,24,14,71105.0,1185.0,22441.5,19941.5,374.0,332.40000000000003
503,25,27.0,24,15,59188.0,986.0,51543.6,45393.6,859.1,756.6
503,27,25.0,4,13,12771.0,133.0,14837.4,14717.4,154.60000000000002,153.3
503,27,25.0,4,14,9682.0,161.0,10949.7,10929.7,182.5,182.20000000000002
503,27,25.0,4,15,18449.0,220.0,23448.8,23148.8,279.2,275.6
503,28,17.0,15,13,39165.0,653.0,22746.5,19371.5,379.1,322.90000000000003
503,28,17.0,15,14,13811.0,384.0,14964.0,13964.0,415.70000000000005,387.90000000000003
503,28,17.0,15,15,27459.0,572.0,18030.2,16780.2,375.6,349.6
503,28,23.0,23,13,5324.0,444.0,6617.5,4387.5,551.5,365.6
503,28,23.0,23,14,7166.0,597.0,3302.1,3002.1,275.2,250.20000000000002
503,28,23.0,23,15,11396.0,475.0,8586.4,6876.4,357.8,286.5
503,28,29.0,3,13,2997.0,250.0,4028.7,3983.7,335.70000000000005,332.0
503,28,29.0,3,14,48761.0,813.0,32102.9,28192.9,535.0,469.90000000000003
503,28,29.0,3,15,27662.0,461.0,9270.9,9220.9,154.5,153.70000000000002
503,28,33.0,16,13,7053.0,588.0,7340.3,5940.3,611.7,495.0
503,28,33.0,16,14,20715.0,345.0,15404.5,15034.5,256.7,250.60000000000002
503,28,33.0,16,15,28949.0,603.0,24907.7,21787.7,518.9,453.90000000000003
503,29,9.0,17,14,12707.0,212.0,12548.8,12123.8,209.10000000000002,202.10000000000002
503,29,9.0,17,19,27936.0,466.0,17711.8,16816.8,295.2,280.3
503,29,9.0,17,20,33935.0,707.0,34305.3,32035.3,714.7,667.4000000000001
505,1,5.0,14,13,77480.0,1614.0,71499.0,68740.0,1489.6000000000001,1432.1000000000001
505,1,5.0,14,14,90413.0,3767.0,32421.8,30084.8,1350.9,1253.5
505,1,5.0,14,15,40756.0,1132.0,23276.5,20026.5,646.6,556.3000000000001
505,1,9.0,2,13,86142.0,1436.0,73887.6,71243.6,1231.5,1187.4
505,1,9.0,2,14,54551.0,2273.0,37987.3,36180.3,1582.8000000000002,1507.5
505,1,9.0,2,15,28883.0,602.0,51852.2,50852.2,1080.3,1059.4
505,1,15.0,16,13,23494.0,979.0,16276.7,13426.7,678.2,559.4
505,1,15.0,16,14,37052.0,618.0,27733.0,25844.0,462.20000000000005,430.70000000000005
505,1,15.0,16,15,5575.0,232.0,5752.6,5516.6,239.70000000000002,229.9
505,3,1.0,11,13,32334.0,674.0,29251.5,27631.5,609.4,575.7
505,3,1.0,11,14,29416.0,490.0,26186.0,24816.0,436.40000000000003,413.6
505,3,1.0,11,15,31872.0,664.0,30423.2,28523.2,633.8000000000001,594.2
505,5,1.0,13,13,57642.0,1201.0,56084.5,52144.5,1168.4,1086.3
505,5,1.0,13,15,56758.0,946.0,55236.7,53236.7,920.6,887.3000000000001
505,5,1.0,13,19,41048.0,855.0,39232.0,37332.0,817.3000000000001,777.8000000000001
505,5,5.0,17,13,29546.0,492.0,28520.4,25420.4,475.3,423.70000000000005
505,5,5.0,17,15,19599.0,817.0,19112.7,18612.7,796.4000000000001,775.5
505,5,5.0,17,19,22930.0,478.0,17936.9,15336.9,373.70000000000005,319.5
505,5,9.0,3,14,26438.0,441.0,19977.7,19025.7,333.0,317.1
505,5,9.0,3,15,13332.0,556.0,12034.8,10534.8,501.40000000000003,438.90000000000003
505,5,9.0,3,20,15916.0,663.0,16399.9,13999.9,683.3000000000001,583.3000000000001
505,5,17.0,2,13,8057.0,336.0,9054.0,7154.0,377.3,298.1
505,5,17.0,2,14,27023.0,450.0,25924.1,21587.1,432.1,359.8
505,5,17.0,2,15,14956.0,415.0,12569.8,11169.8,349.20000000000005,310.3
505,5,23.0,4,14,3046.0,254.0,2546.6,2391.6,212.20000000000002,199.3
505,5,23.0,4,15,38606.0,643.0,36956.8,32751.8,615.9000000000001,545.9
505,5,23.0,4,19,5192.0,433.0,5464.5,5083.5,455.40000000000003,423.6
505,5,27.0,22,13,17039.0,355.0,15250.0,12950.0,317.70000000000005,269.8
505,5,27.0,22,14,35310.0,736.0,29285.7,26685.7,610.1,556.0
505,5,27.0,22,15,58173.0,1212.0,43603.6,36253.6,908.4000000000001,755.3000000000001
505,5,35.0,6,13,8949.0,746.0,6655.2,6095.2,554.6,507.90000000000003
505,5,35.0,6,14,26545.0,442.0,24335.4,21909.4,405.6,365.20000000000005
505,5,35.0,6,15,16243.0,677.0,16210.8,15440.8,675.5,643.4000000000001
505,5,41.0,11,13,25355.0,704.0,27649.5,21574.5,768.0,599.3000000000001
505,5,41.0,11,14,27637.0,1152.0,33306.0,14935.0,1387.8000000000002,622.3000000000001
505,5,41.0,11,15,22149.0,461.0,21305.5,19378.5,443.90000000000003,403.70000000000005
505,5,47.0,19,13,30488.0,423.0,25561.6,23628.6,355.0,328.20000000000005
505,5,47.0,19,15,48252.0,804.0,44559.2,40769.2,742.7,679.5
505,5,47.0,19,19,39811.0,553.0,40835.1,37745.1,567.2,524.2
505,7,7.0,8,13,16309.0,194.0,15780.101,15570.101,187.9,185.4
505,7,7.0,8,14,22776.0,271.0,18913.7,18913.7,225.20000000000002,225.20000000000002
505,7,7.0,8,15,13245.0,276.0,12498.7,12058.7,260.40000000000003,251.20000000000002
505,9,5.0,8,13,3430.0,286.0,3367.6,3348.6,280.6,279.1
505,9,5.0,8,14,43825.0,730.0,27922.4,24862.4,465.40000000000003,414.40000000000003
505,9,5.0,8,15,33845.0,705.0,21623.9,20681.9,450.5,430.90000000000003
505,9,11.0,22,14,15837.0,264.0,14739.1,14101.1,245.70000000000002,235.0
505,9,11.0,22,15,14739.0,205.0,14146.7,13328.7,196.5,185.10000000000002
505,9,11.0,22,19,20322.0,423.0,16054.5,14254.5,334.5,297.0
505,9,15.0,10,13,95332.0,2648.0,46264.3,41691.3,1285.1000000000001,1158.1000000000001
505,9,15.0,10,14,38667.0,644.0,41997.9,41345.9,700.0,689.1
505,9,15.0,10,15,26362.0,275.0,23195.2,22185.2,241.60000000000002,231.10000000000002
505,9,19.0,9,13,15542.0,648.0,8510.2,7907.2,354.6,329.5
505,9,19.0,9,14,15001.0,1250.0,8698.4,7048.4,724.9000000000001,587.4
505,9,19.0,9,15,24040.0,1002.0,11433.1,10773.1,476.40000000000003,448.90000000000003
505,9,25.0,2,13,59474.0,1652.0,40041.6,34188.6,1112.3,949.7
505,9,25.0,2,14,51127.0,1065.0,40790.1,37157.1,849.8000000000001,774.1
505,9,25.0,2,15,39268.0,654.0,33413.1,31180.1,556.9,519.7
505,9,33.0,27,13,6349.0,529.0,5894.1,5293.1,491.20000000000005,441.1
505,9,33.0,27,14,34963.0,728.0,27911.7,22163.7,581.5,461.70000000000005
505,9,33.0,27,15,13781.0,574.0,14121.0,11979.0,588.4,499.1
505,9,37.0,1,13,41042.0,489.0,30700.6,29160.6,365.5,347.1
505,9,37.0,1,14,31880.0,380.0,30238.8,29198.8,360.0,347.6
505,9,37.0,1,19,11787.0,491.0,11105.0,10165.0,462.70000000000005,423.5
505,11,3.0,8,13,9475.0,197.0,8926.6,8791.6,186.0,183.20000000000002
505,11,3.0,8,14,9266.0,193.0,8093.0,8078.0,168.60000000000002,168.3
505,11,3.0,8,19,28619.0,341.0,19515.6,18675.6,232.3,222.3
505,13,5.0,1,13,16706.0,278.0,14718.3,14208.3,245.3,236.8
505,13,5.0,1,14,17561.0,244.0,16006.4,15536.4,222.3,215.8
505,13,5.0,1,15,16384.0,273.0,14678.4,14283.4,244.60000000000002,238.10000000000002
505,13,15.0,5,13,13684.0,380.0,12670.1,12330.1,351.90000000000003,342.5
505,13,15.0,5,14,20611.0,429.0,17180.1,16790.1,357.90000000000003,349.8
505,13,15.0,5,15,25691.0,195.0,23535.9,23115.9,178.3,175.10000000000002
505,15,3.0,6,13,46492.0,969.0,39211.9,24241.9,816.9000000000001,505.0
505,15,3.0,6,15,39960.0,833.0,26315.7,23956.7,548.2,499.1
505,15,3.0,6,20,37492.0,1041.0,27165.2,25445.2,754.6,706.8000000000001
505,15,7.0,7,13,60879.0,846.0,48530.5,45253.5,674.0,628.5
505,15,7.0,7,14,47029.0,980.0,29081.2,26454.2,605.9,551.1
505,15,7.0,7,15,22702.0,631.0,15899.5,15092.5,441.70000000000005,419.20000000000005
505,15,17.0,24,13,11891.0,495.0,12649.2,11469.2,527.0,477.90000000000003
505,15,17.0,24,14,38577.0,643.0,29732.3,27392.3,495.5,456.5
505,15,17.0,24,15,15989.0,666.0,9883.0,9263.0,411.8,386.0
505,15,21.0,25,13,34009.0,567.0,27308.1,25621.1,455.1,427.0
505,15,21.0,25,14,5940.0,248.0,5400.1,4843.1,225.0,201.8
505,15,21.0,25,15,4890.0,408.0,5111.5,4654.5,426.0,387.90000000000003
505,15,25.0,20,13,28646.0,597.0,21670.0,20180.0,451.5,420.40000000000003
505,15,25.0,20,14,83626.0,1161.0,63694.7,49489.7,884.6,687.4000000000001
505,15,25.0,20,15,67061.0,931.0,45538.5,41753.5,632.5,579.9
505,15,27.0,25,13,137231.0,2287.0,102183.9,96393.9,1703.1000000000001,1606.6000000000001
505,15,27.0,25,14,27482.0,458.0,24738.9,22818.9,412.3,380.3
505,15,27.0,25,15,27638.0,576.0,18229.2,16669.2,379.8,347.3
505,15,31.0,12,14,40911.0,1136.0,39721.7,17672.7,1103.4,490.90000000000003
505,15,31.0,12,15,46169.0,641.0,37025.4,33776.4,514.2,469.1
505,15,31.0,12,19,50895.0,1060.0,45270.3,43201.3,943.1,900.0
505,17,1.0,16,13,34597.0,961.0,24951.2,22331.2,693.1,620.3000000000001
505,17,1.0,16,15,31177.0,520.0,24711.5,22266.5,411.90000000000003,371.1
505,17,1.0,16,19,28513.0,792.0,27741.4,23861.4,770.6,662.8000000000001
505,17,5.0,9,13,29677.0,824.0,26042.7,23752.7,723.4000000000001,659.8000000000001
505,17,5.0,9,14,52776.0,1466.0,50996.0,27691.0,1416.6000000000001,769.2
505,17,5.0,9,15,27234.0,378.0,26130.2,23500.2,362.90000000000003,326.40000000000003
505,17,11.0,4,13,39801.0,829.0,24703.7,22943.7,514.7,478.0
505,17,11.0,4,14,34574.0,960.0,47172.6,38887.6,1310.4,1080.2
505,17,11.0,4,15,63256.0,879.0,44408.6,41628.6,616.8000000000001,578.2
505,17,15.0,9,13,21315.0,444.0,21418.3,19973.3,446.20000000000005,416.1
505,17,15.0,9,14,29164.0,608.0,28291.5,26976.5,589.4,562.0
505,17,15.0,9,15,31973.0,533.0,32395.7,30755.7,539.9,512.6
505,17,23.0,8,13,43269.0,1202.0,39952.3,37262.3,1109.8,1035.1000000000001
505,17,23.0,8,14,16099.0,447.0,32949.2,30769.2,915.3000000000001,854.7
505,17,23.0,8,15,34458.0,718.0,46288.1,43523.1,964.3000000000001,906.7
505,21,3.0,25,13,53478.0,891.0,48434.9,45644.9,807.2,760.7
505,21,3.0,25,14,29518.0,410.0,31596.3,29554.3,438.8,410.5
505,21,3.0,25,15,31391.0,436.0,35765.1,34623.1,496.70000000000005,480.90000000000003
505,21,9.0,26,13,8365.0,349.0,8557.0,7537.0,356.5,314.0
505,21,9.0,26,15,10643.0,443.0,8700.0,8600.0,362.5,358.3
505,21,9.0,26,19,27648.0,576.0,27955.2,24525.2,582.4,510.90000000000003
505,21,13.0,8,13,36158.0,753.0,29192.6,26102.6,608.2,543.8000000000001
505,21,13.0,8,14,50800.0,1058.0,49030.6,44940.6,1021.5,936.3000000000001
505,21,13.0,8,15,51455.0,1072.0,51937.8,51097.8,1082.0,1064.5
505,21,19.0,9,13,63866.0,887.0,64503.7,26648.7,895.9000000000001,370.1
505,21,19.0,9,14,5182.0,432.0,5121.1,4930.1,426.8,410.8
505,21,19.0,9,15,26550.0,443.0,29772.4,26122.4,496.20000000000005,435.40000000000003
505,21,23.0,30,13,6160.0,257.0,7157.0,5711.0,298.2,238.0
505,21,23.0,30,14,15907.0,442.0,16054.7,11968.7,446.0,332.5
505,21,23.0,30,20,30687.0,511.0,33202.7,29585.7,553.4,493.1
505,21,25.0,21,13,10506.0,876.0,12512.8,10621.8,1042.7,885.1
505,21,25.0,21,14,66803.0,506.0,51303.902,46312.902,388.70000000000005,350.90000000000003
505,21,25.0,21,15,24602.0,683.0,25266.1,21855.1,701.8000000000001,607.1
505,23,7.0,2,13,6977.0,291.0,8448.2,6641.1997,352.0,276.7
505,23,7.0,2,14,7689.0,641.0,6947.1,5642.1,578.9,470.20000000000005
505,23,7.0,2,19,31123.0,432.0,28474.4,26894.4,395.5,373.5
505,23,11.0,22,13,28513.0,475.0,28254.6,26884.6,470.90000000000003,448.1
505,23,11.0,22,14,12402.0,517.0,13166.6,11141.6,548.6,464.20000000000005
505,23,11.0,22,15,38267.0,797.0,38233.1,35007.1,796.5,729.3000000000001
505,23,17.0,6,13,37455.0,780.0,18675.8,17665.8,389.1,368.0
505,23,17.0,6,15,22330.0,620.0,16487.8,14638.8,458.0,406.6
505,23,17.0,6,19,22542.0,626.0,28588.3,27970.3,794.1,777.0
505,23,23.0,22,13,20290.0,282.0,18530.3,16990.3,257.40000000000003,236.0
505,23,23.0,22,15,16457.0,274.0,27640.4,26301.4,460.70000000000005,438.40000000000003
505,23,23.0,22,19,54842.0,762.0,43574.4,40854.4,605.2,567.4
505,23,25.0,19,13,22989.0,639.0,19021.7,15841.7,528.4,440.0
505,23,25.0,19,14,18035.0,376.0,13118.3,12818.3,273.3,267.0
505,23,25.0,19,15,25317.0,352.0,18560.9,15195.9,257.8,211.10000000000002
505,25,1.0,6,13,101091.0,2106.0,48975.2,44545.2,1020.3000000000001,928.0
505,25,1.0,6,14,37433.0,1040.0,33794.7,26764.7,938.7,743.5
505,25,1.0,6,15,46648.0,972.0,42748.1,39478.1,890.6,822.5
505,25,9.0,6,13,12724.0,265.0,12590.1,11660.1,262.3,242.9
505,25,9.0,6,14,24721.0,412.0,18802.0,16756.0,313.40000000000003,279.3
505,25,9.0,6,15,20868.0,435.0,14876.1,14831.1,309.90000000000003,309.0
505,25,31.0,1,13,10569.0,294.0,10231.1,10121.1,284.2,281.1
505,25,31.0,1,14,10938.0,304.0,10374.4,10154.4,288.2,282.1
505,25,31.0,1,15,4734.0,197.0,5117.4,5057.4,213.20000000000002,210.70000000000002
507,1,1.0,27,13,3215.0,268.0,6152.5,5802.5,512.7,483.5
507,1,1.0,27,14,15995.0,267.0,22041.0,21325.0,367.40000000000003,355.40000000000003
507,1,1.0,27,15,20097.0,558.0,22878.5,20908.5,635.5,580.8000000000001
507,1,7.0,5,13,65946.0,1374.0,55081.9,47481.9,1147.5,989.2
507,1,7.0,5,14,86058.0,1793.0,76513.7,73483.7,1594.0,1530.9
507,1,7.0,5,15,72021.0,1500.0,46717.9,44917.9,973.3000000000001,935.8000000000001
507,1,11.0,35,13,34050.0,2838.0,23585.3,21925.3,1965.4,1827.1000000000001
507,1,11.0,35,14,87219.0,1817.0,36452.5,35402.5,759.4000000000001,737.6
507,1,11.0,35,15,133946.0,2232.0,46119.2,45499.2,768.7,758.3000000000001
507,1,15.0,22,13,128984.0,2687.0,68649.2,64719.2,1430.2,1348.3000000000002
507,1,15.0,22,14,62926.0,1311.0,51039.5,44039.5,1063.3,917.5
507,1,15.0,22,20,19111.0,1593.0,9342.0,7542.0,778.5,628.5
507,1,17.0,25,13,11245.0,937.0,10216.9,10016.9,851.4000000000001,834.7
507,1,17.0,25,14,58709.0,1223.0,43843.8,42783.8,913.4000000000001,891.3000000000001
507,1,17.0,25,15,27137.0,2261.0,21415.7,20865.7,1784.6000000000001,1738.8000000000002
507,1,19.0,6,13,186340.0,3882.0,119745.2,111999.2,2494.7000000000003,2333.3
507,1,19.0,6,14,83933.0,1749.0,47577.3,46377.3,991.2,966.2
507,1,19.0,6,19,98274.0,2047.0,71813.9,34738.9,1496.1000000000001,723.7
507,1,23.0,31,13,20962.0,873.0,17488.0,15883.0,728.7,661.8000000000001
507,1,23.0,31,14,75383.0,1570.0,55347.5,53605.5,1153.1000000000001,1116.8
507,1,23.0,31,15,128689.0,3575.0,67800.6,66350.6,1883.4,1843.1000000000001
507,1,25.0,25,13,29510.0,492.0,27304.7,25704.7,455.1,428.40000000000003
507,1,25.0,25,14,92296.0,1923.0,39134.1,37034.1,815.3000000000001,771.5
507,1,25.0,25,15,88647.0,1477.0,47593.9,45023.9,793.2,750.4000000000001
507,1,27.0,26,13,79404.0,1654.0,41325.8,40395.8,861.0,841.6
507,1,27.0,26,14,19639.0,273.0,37432.9,36382.9,519.9,505.3
507,1,27.0,26,15,27896.0,465.0,40535.3,39390.3,675.6,656.5
507,1,29.0,17,13,47523.0,566.0,47838.4,46742.4,569.5,556.5
507,1,29.0,17,14,60460.0,1008.0,47083.0,46063.0,784.7,767.7
507,1,29.0,17,15,47875.0,997.0,27782.2,26672.2,578.8000000000001,555.7
507,3,13.0,16,13,17797.0,742.0,16152.3,13496.3,673.0,562.3000000000001
507,3,13.0,16,14,5722.0,238.0,6734.4,6734.4,280.6,280.6
507,3,13.0,16,15,32984.0,687.0,35047.2,31573.2,730.1,657.8000000000001
507,5,1.0,29,13,77756.0,1296.0,75795.5,72561.5,1263.3000000000002,1209.4
507,5,1.0,29,15,208858.0,3481.0,59493.402,49993.402,991.6,833.2
507,5,1.0,29,19,63412.0,1321.0,110177.7,33227.7,2295.4,692.2
507,5,7.0,19,13,43993.0,1222.0,26548.7,21999.7,737.5,611.1
507,5,7.0,19,14,70706.0,1473.0,29471.9,25538.9,614.0,532.1
507,5,7.0,19,15,52702.0,1464.0,35202.4,27762.4,977.8000000000001,771.2
507,5,13.0,24,13,30823.0,514.0,32847.3,31846.3,547.5,530.8000000000001
507,5,13.0,24,14,47499.0,495.0,40054.3,36203.3,417.20000000000005,377.1
507,5,13.0,24,15,25129.0,419.0,24808.6,22548.6,413.5,375.8
507,5,17.0,23,13,35584.0,593.0,34405.1,29789.102,573.4,496.5
507,5,17.0,23,14,7888.0,219.0,13222.1,10310.1,367.3,286.40000000000003
507,5,17.0,23,15,20266.0,241.0,21090.9,20841.9,251.10000000000002,248.10000000000002
507,5,21.0,4,13,40044.0,667.0,44421.3,41877.3,740.4000000000001,698.0
507,5,21.0,4,14,42950.0,895.0,27752.3,25795.3,578.2,537.4
507,5,21.0,4,15,36331.0,606.0,31728.3,28025.3,528.8000000000001,467.1
507,5,25.0,28,13,11513.0,480.0,9989.3,7409.3,416.20000000000005,308.70000000000005
507,5,25.0,28,14,27375.0,456.0,30942.9,30107.9,515.7,501.8
507,5,25.0,28,20,34718.0,579.0,27513.9,25400.9,458.6,423.3
507,5,29.0,5,13,58197.0,970.0,54902.4,51539.4,915.0,859.0
507,5,29.0,5,14,29244.0,487.0,24714.9,21451.9,411.90000000000003,357.5
507,5,29.0,5,15,39612.0,660.0,76442.2,67210.2,1274.0,1120.2
507,5,33.0,25,14,49584.0,826.0,53863.4,48620.4,897.7,810.3000000000001
507,5,33.0,25,15,18686.0,519.0,37766.5,35203.5,1049.1000000000001,977.9000000000001
507,5,33.0,25,20,45988.0,766.0,46847.5,41121.5,780.8000000000001,685.4000000000001
507,7,1.0,15,13,44278.0,922.0,40197.1,34829.1,837.4000000000001,725.6
507,7,1.0,15,14,94039.0,1959.0,62658.1,54681.1,1305.4,1139.2
507,7,1.0,15,20,42633.0,888.0,53875.2,29014.2,1122.4,604.5
507,7,11.0,18,13,50943.0,1415.0,37060.5,30348.5,1029.5,843.0
507,7,11.0,18,14,38514.0,802.0,32561.2,26809.2,678.4000000000001,558.5
507,7,11.0,18,15,6223.0,259.0,9544.7,8144.7,397.70000000000005,339.40000000000003
507,7,15.0,14,13,93266.0,1554.0,64959.0,46794.0,1082.7,779.9000000000001
507,7,15.0,14,14,33658.0,701.0,41217.1,38297.1,858.7,797.9000000000001
507,7,15.0,14,15,32604.0,906.0,31700.2,28573.2,880.6,793.7
507,7,24.0,3,13,38296.0,638.0,31730.9,26479.9,528.8000000000001,441.3
507,7,24.0,3,14,8417.0,701.0,8512.8,8035.8,709.4000000000001,669.6
507,7,24.0,3,15,28578.0,476.0,24149.0,22861.0,402.5,381.0
507,9,2.0,5,13,88891.0,1852.0,54232.0,46750.0,1129.8,974.0
507,9,2.0,5,14,126080.0,2101.0,80870.7,70146.7,1347.8000000000002,1169.1000000000001
507,9,2.0,5,15,29322.0,1222.0,24451.4,21316.4,1018.8000000000001,888.2
507,9,5.0,18,13,16595.0,230.0,23556.0,20600.0,327.20000000000005,286.1
507,9,5.0,18,14,8901.0,247.0,8490.5,7470.5,235.8,207.5
507,9,5.0,18,15,53624.0,894.0,29411.2,25123.2,490.20000000000005,418.70000000000005
507,9,17.0,14,13,24668.0,685.0,21163.8,16549.8,587.9,459.70000000000005
507,9,17.0,14,14,36225.0,604.0,35091.8,32298.8,584.9,538.3000000000001
507,9,17.0,14,15,20818.0,434.0,24111.6,21868.6,502.3,455.6
507,9,23.0,3,13,10259.0,214.0,12286.1,11851.1,256.0,246.9
507,9,23.0,3,14,39895.0,416.0,41551.1,37338.1,432.8,388.90000000000003
507,9,23.0,3,15,29171.0,486.0,25554.7,22238.7,425.90000000000003,370.6
507,9,27.0,14,13,41378.0,493.0,30108.6,28294.6,358.40000000000003,336.8
507,9,27.0,14,14,13194.0,550.0,10223.7,8915.7,426.0,371.5
507,9,27.0,14,15,60283.0,1256.0,56822.5,43338.5,1183.8,902.9000000000001
507,9,31.0,3,13,31786.0,530.0,27481.4,20616.4,458.0,343.6
507,9,31.0,3,14,31100.0,518.0,37891.1,27520.1,631.5,458.70000000000005
507,9,31.0,3,15,21834.0,455.0,26164.8,23791.8,545.1,495.70000000000005
507,11,9.0,8,13,68462.0,951.0,54859.6,38109.6,761.9000000000001,529.3000000000001
507,11,9.0,8,14,44449.0,926.0,40294.7,38434.7,839.5,800.7
507,11,9.0,8,15,56457.0,941.0,36578.6,34918.6,609.6,582.0
507,13,1.0,22,13,37358.0,519.0,35074.0,32824.0,487.1,455.90000000000003
507,13,1.0,22,15,42327.0,882.0,33382.6,31892.6,695.5,664.4000000000001
507,13,1.0,22,19,13346.0,278.0,25311.3,25171.3,527.3000000000001,524.4
507,13,5.0,25,13,13145.0,548.0,10467.0,9667.0,436.1,402.8
507,13,5.0,25,14,56756.0,946.0,48326.5,43266.5,805.4000000000001,721.1
507,13,5.0,25,19,29907.0,498.0,26786.2,23675.2,446.40000000000003,394.6
507,13,9.0,19,13,54283.0,646.0,61990.0,56148.0,738.0,668.4000000000001
507,13,9.0,19,14,22973.0,957.0,19760.4,15537.4,823.4000000000001,647.4000000000001
507,13,9.0,19,19,51664.0,861.0,33181.1,29969.1,553.0,499.5
507,13,13.0,25,13,165250.0,3443.0,60914.1,59237.1,1269.0,1234.1000000000001
507,13,13.0,25,14,17991.0,750.0,18966.4,15533.4,790.3000000000001,647.2
507,13,13.0,25,15,42458.0,885.0,36430.0,29944.0,759.0,623.8000000000001
507,13,21.0,22,14,2497.0,208.0,4454.5,3774.5,371.20000000000005,314.5
507,13,21.0,22,15,39417.0,821.0,33606.8,28605.8,700.1,596.0
507,13,21.0,22,19,47422.0,1317.0,23743.4,22610.4,659.5,628.1
507,13,27.0,4,13,37011.0,514.0,27306.2,23185.2,379.3,322.0
507,13,27.0,4,15,43774.0,608.0,54647.7,51178.7,759.0,710.8000000000001
507,13,27.0,4,19,26562.0,443.0,30896.2,26420.2,514.9,440.3
507,13,29.0,26,13,20534.0,428.0,26126.1,24850.1,544.3000000000001,517.7
507,13,29.0,26,14,47901.0,798.0,37349.5,32634.5,622.5,543.9
507,13,29.0,26,15,34452.0,957.0,20453.8,17359.8,568.2,482.20000000000005
507,15,3.0,12,13,23455.0,489.0,18599.0,15999.0,387.5,333.3
507,15,3.0,12,14,55775.0,775.0,37330.0,33566.0,518.5,466.20000000000005
507,15,3.0,12,15,47403.0,1317.0,29159.7,28788.7,810.0,799.7
507,15,15.0,17,13,54112.0,902.0,33399.8,28482.8,556.7,474.70000000000005
507,15,15.0,17,14,53793.0,747.0,35573.9,34485.9,494.1,479.0
507,15,15.0,17,15,27437.0,762.0,24458.2,20423.2,679.4000000000001,567.3000000000001
507,15,21.0,14,13,32535.0,678.0,28529.0,27519.0,594.4,573.3000000000001
507,15,21.0,14,14,50666.0,844.0,37550.7,35426.7,625.8000000000001,590.4
507,15,21.0,14,15,35743.0,596.0,32841.6,32351.6,547.4,539.2
507,15,23.0,1,13,8309.0,231.0,7442.3,7002.3,206.70000000000002,194.5
507,15,23.0,1,14,17952.0,249.0,13193.2,12753.2,183.20000000000002,177.10000000000002
507,15,23.0,1,15,32898.0,548.0,24519.9,23889.9,408.70000000000005,398.20000000000005
507,15,29.0,24,13,67021.0,1396.0,21702.3,21229.3,452.1,442.3
507,15,29.0,24,14,48526.0,1011.0,33922.8,27935.8,706.7,582.0
507,15,29.0,24,15,33736.0,703.0,29628.8,26665.8,617.3000000000001,555.5
507,17,1.0,31,13,16808.0,280.0,28462.1,25312.1,474.40000000000003,421.90000000000003
507,17,1.0,31,14,12713.0,265.0,19846.0,18976.0,413.5,395.3
507,17,1.0,31,15,38255.0,797.0,43336.4,40516.4,902.8000000000001,844.1
507,17,7.0,28,13,17926.0,747.0,27097.3,10651.3,1129.1000000000001,443.8
507,17,7.0,28,14,22632.0,269.0,39416.6,38251.6,469.20000000000005,455.40000000000003
507,17,7.0,28,19,77124.0,1607.0,52390.4,43915.4,1091.5,914.9000000000001
507,17,11.0,17,13,30693.0,512.0,34073.6,31723.6,567.9,528.7
507,17,11.0,17,14,15561.0,648.0,15651.0,12346.0,652.1,514.4
507,17,11.0,17,15,25915.0,540.0,25538.8,16642.8,532.1,346.70000000000005
507,17,15.0,18,13,48528.0,674.0,37345.9,35349.9,518.7,491.0
507,17,15.0,18,15,30784.0,513.0,28877.4,26397.4,481.3,440.0
507,17,15.0,18,20,28746.0,599.0,25587.1,23938.1,533.1,498.70000000000005
507,17,21.0,18,13,39667.0,551.0,27864.4,25836.4,387.0,358.8
507,17,21.0,18,14,35066.0,584.0,42452.1,40312.1,707.5,671.9000000000001
507,17,21.0,18,15,21580.0,450.0,39974.3,36696.3,832.8000000000001,764.5
507,17,25.0,5,13,28507.0,594.0,32171.3,29579.3,670.2,616.2
507,17,25.0,5,14,12895.0,215.0,14414.9,13714.9,240.20000000000002,228.60000000000002
507,17,25.0,5,15,33287.0,462.0,27396.0,26033.0,380.5,361.6
507,17,29.0,14,13,36545.0,609.0,29842.2,29084.2,497.40000000000003,484.70000000000005
507,17,29.0,14,14,27473.0,458.0,25008.7,24656.7,416.8,410.90000000000003
507,17,29.0,14,15,11880.0,248.0,11231.2,10901.2,234.0,227.10000000000002
507,19,1.0,5,13,142386.0,2373.0,69271.8,62666.8,1154.5,1044.4
507,19,1.0,5,14,74784.0,1558.0,55200.0,37980.0,1150.0,791.3000000000001
507,19,1.0,5,15,30584.0,510.0,38298.1,34670.1,638.3000000000001,577.8000000000001
507,19,9.0,3,13,50292.0,838.0,51813.3,44905.3,863.6,748.4000000000001
507,19,9.0,3,14,57352.0,956.0,38027.7,33690.7,633.8000000000001,561.5
507,19,9.0,3,15,62878.0,1747.0,47970.6,43000.6,1332.5,1194.5
507,19,11.0,24,13,27891.0,581.0,43623.0,32002.0,908.8000000000001,666.7
507,19,11.0,24,14,31640.0,439.0,79457.0,72288.0,1103.6000000000001,1004.0
507,19,11.0,24,15,11734.0,978.0,16339.2,8819.2,1361.6000000000001,734.9000000000001
507,19,15.0,3,13,28979.0,483.0,33041.3,31018.3,550.7,517.0
507,19,15.0,3,14,25890.0,432.0,40948.4,38382.4,682.5,639.7
