tinh,huyen,xa,diaban,hoso,chisxkd_1,chisxkd_2,chisxkd_3,chisxkd_4,chisxkd_5,chisxkd_6,chisxkd_7,chisxkd_8,chikhac_01,chikhac_02,chikhac_03,chikhac_04,chikhac_05,chikhac_06,chikhac_07,chikhac_08,chikhac_09,chikhac_10,chikhac_11,chikhac_12,chikhac_13,chikhac_14
303,7,59.0,11,15,4222.0,1130.0,1302.0,0.0,0.0,20.0,0.0,1770.0,9897.8,195.0,75.0,1023.0,6143.8,756.0,1102.0,251.0,0.0,0.0,0.0,220.0,0.0,132.0
303,9,7.0,4,13,6621.0,3070.0,3301.0,0.0,0.0,250.0,0.0,0.0,22046.0,0.0,580.0,1443.6,13599.4,3853.0,1300.0,270.0,0.0,0.0,0.0,1000.0,0.0,0.0
303,9,7.0,4,14,12610.0,1785.0,10575.0,0.0,0.0,250.0,0.0,0.0,40113.1,240.0,2350.0,1889.4,8619.7,3564.0,3630.0,6220.0,0.0,0.0,0.0,12100.0,1500.0,0.0
303,9,7.0,4,15,3946.0,1805.0,1891.0,0.0,0.0,250.0,0.0,0.0,19459.0,45.0,845.0,524.1,9127.9,3225.0,1390.0,230.0,4072.0,0.0,0.0,0.0,0.0,0.0
303,9,19.0,3,13,34064.0,3482.0,4516.0,0.0,0.0,450.0,500.0,25116.0,50419.0,9650.0,35.0,1992.0,20902.0,5820.0,3920.0,800.0,0.0,0.0,0.0,0.0,7000.0,300.0
303,9,19.0,3,14,22572.0,4814.0,3738.0,0.0,0.0,580.0,1050.0,12390.0,44251.0,15.0,2219.0,1425.5,13558.5,4743.0,2365.0,1535.0,4990.0,0.0,0.0,13040.0,0.0,360.0
303,9,19.0,3,15,5489.0,4115.0,594.0,0.0,0.0,420.0,360.0,0.0,25457.9,560.0,900.0,1437.1,12426.8,3143.0,2365.0,1410.0,0.0,0.0,0.0,3000.0,0.0,216.0
303,11,9.0,11,13,8068.0,1867.0,5801.0,0.0,0.0,100.0,300.0,0.0,41155.5,226.0,100.0,721.1,6340.4,724.0,370.0,20900.0,11414.0,0.0,0.0,0.0,0.0,360.0
303,11,9.0,11,14,4502.0,1521.0,2561.0,0.0,0.0,150.0,270.0,0.0,37196.1,226.0,500.0,895.1,8906.0,4182.0,880.0,3616.0,5591.0,0.0,0.0,11000.0,0.0,1400.0
303,11,9.0,11,15,18559.0,2202.0,2951.0,0.0,0.0,100.0,50.0,13256.0,35022.0,5310.0,480.0,942.9,12766.1,2902.0,2316.0,685.0,9200.0,0.0,0.0,0.0,0.0,420.0
303,11,17.0,11,13,6155.0,1741.0,469.0,0.0,0.0,200.0,0.0,3745.0,22266.2,90.0,850.0,1322.7,13422.5,3878.0,1595.0,808.0,0.0,0.0,0.0,0.0,0.0,300.0
303,11,17.0,11,14,9091.0,1576.0,5279.0,0.0,0.0,172.0,0.0,2064.0,31566.0,290.0,300.0,957.0,10665.0,5114.0,735.0,625.0,1200.0,0.0,0.0,8500.0,0.0,3180.0
303,11,17.0,11,15,16683.0,1832.0,8205.0,0.0,0.0,210.0,2720.0,3716.0,56940.3,224.0,730.0,2218.6,28931.7,16189.0,2620.0,1547.0,4000.0,0.0,0.0,0.0,0.0,480.0
303,11,31.0,2,13,8295.0,1448.0,6158.0,24.0,0.0,665.0,0.0,0.0,25718.0,1000.0,200.0,1036.6,13780.4,5736.0,2260.0,1525.0,0.0,0.0,0.0,0.0,0.0,180.0
303,11,31.0,2,14,2888.0,1438.0,1270.0,0.0,0.0,180.0,0.0,0.0,13044.5,650.0,150.0,470.6,4920.9,2196.0,1710.0,400.0,2475.0,0.0,0.0,0.0,0.0,72.0
303,11,31.0,2,15,396.0,279.0,102.0,0.0,0.0,15.0,0.0,0.0,5150.5,0.0,60.0,414.5,1424.0,1412.0,76.0,170.0,1510.0,0.0,0.0,0.0,0.0,84.0
303,11,47.0,1,13,4521.0,4306.0,155.0,0.0,0.0,60.0,0.0,0.0,18158.799,330.0,500.0,759.0,13747.8,1692.0,470.0,480.0,0.0,0.0,0.0,0.0,0.0,180.0
303,11,47.0,1,14,4869.0,3871.0,462.0,0.0,0.0,200.0,0.0,336.0,26453.4,150.0,2300.0,868.5,15336.9,3218.0,2810.0,1580.0,70.0,0.0,0.0,0.0,0.0,120.0
303,11,47.0,1,15,7268.0,6855.0,273.0,0.0,0.0,140.0,0.0,0.0,43127.5,160.0,1200.0,1473.7,16993.799,4635.0,3360.0,14755.0,70.0,0.0,0.0,0.0,0.0,480.0
303,13,1.0,14,13,24995.0,185.0,3862.0,0.0,0.0,0.0,0.0,20948.0,277167.5,0.0,1840.0,1914.2,18742.3,3370.0,3694.0,2300.0,244625.0,0.0,0.0,600.0,0.0,82.0
303,13,1.0,14,14,54723.0,0.0,0.0,0.0,0.0,0.0,0.0,54723.0,256407.5,960.0,1837.0,2758.0,12283.5,5934.0,4573.0,2185.0,24037.0,0.0,150000.0,51000.0,0.0,840.0
303,13,1.0,14,15,514.0,135.0,357.0,0.0,0.0,22.0,0.0,0.0,16620.8,0.0,630.0,804.0,10552.8,1108.0,1945.0,670.0,271.0,0.0,0.0,0.0,0.0,640.0
303,13,13.0,7,13,6736.0,4731.0,1955.0,0.0,0.0,50.0,0.0,0.0,24118.0,335.0,200.0,1600.0,16246.0,2446.0,1161.0,610.0,500.0,0.0,0.0,0.0,0.0,1020.0
303,13,13.0,7,14,11560.0,8101.0,2369.0,0.0,0.0,450.0,640.0,0.0,91887.2,350.0,4320.0,1619.0,18003.2,2697.0,5180.0,17654.0,2704.0,1000.0,5400.0,32600.0,0.0,360.0
303,13,13.0,7,15,10833.0,6815.0,2034.0,0.0,0.0,100.0,0.0,1884.0,58347.0,0.0,1300.0,2672.0,20725.0,5494.0,2550.0,1120.0,23766.0,0.0,0.0,0.0,0.0,720.0
303,13,23.0,9,15,6817.0,6175.0,592.0,0.0,0.0,50.0,0.0,0.0,22598.9,220.0,4000.0,768.1,5444.8,1065.0,540.0,590.0,5683.0,0.0,0.0,4000.0,0.0,288.0
303,13,23.0,9,19,25578.0,19829.0,1449.0,0.0,0.0,200.0,4100.0,0.0,121597.8,910.0,26300.0,2343.6,23404.201,2290.0,6710.0,350.0,49078.0,0.0,0.0,9700.0,0.0,512.0
303,13,23.0,9,20,5771.0,4618.0,973.0,0.0,0.0,180.0,0.0,0.0,57879.8,0.0,480.0,830.89996,12759.9,2644.0,2850.0,280.0,20263.0,0.0,4000.0,13400.0,0.0,372.0
303,13,33.0,3,13,8659.0,7032.0,527.0,0.0,0.0,100.0,1000.0,0.0,55813.1,500.0,4660.0,1671.4,20490.7,4025.0,1410.0,444.0,13612.0,0.0,500.0,8500.0,0.0,0.0
303,13,33.0,3,14,16938.0,12409.0,3429.0,0.0,0.0,100.0,1000.0,0.0,61908.0,0.0,4050.0,2013.0,18709.0,4685.0,1500.0,351.0,27700.0,0.0,0.0,2900.0,0.0,0.0
303,13,33.0,3,15,4789.0,2441.0,2248.0,0.0,0.0,100.0,0.0,0.0,30147.0,250.0,4800.0,1404.9,8696.1,2340.0,1045.0,1496.0,10115.0,0.0,0.0,0.0,0.0,0.0
303,15,1.0,7,13,402024.0,0.0,0.0,0.0,0.0,0.0,0.0,402024.0,623893.2,892.0,3332.0,3803.5,28054.7,6327.0,9450.0,4250.0,535000.0,30000.0,0.0,0.0,0.0,2784.0
303,15,1.0,7,14,50572.0,0.0,0.0,0.0,0.0,0.0,0.0,50572.0,144104.0,295.0,630.0,1115.7,13781.3,2804.0,1055.0,780.0,122961.0,0.0,0.0,190.0,0.0,492.0
303,15,1.0,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209333.3,779.0,7100.0,1267.4,21817.9,3624.0,2740.0,925.0,170000.0,0.0,0.0,0.0,0.0,1080.0
303,15,3.0,2,13,3393.0,1324.0,1999.0,0.0,0.0,20.0,50.0,0.0,32770.1,195.0,200.0,963.5,17891.6,2008.0,2562.0,910.0,0.0,0.0,0.0,0.0,8000.0,40.0
303,15,3.0,2,14,2756.0,2007.0,654.0,0.0,0.0,45.0,50.0,0.0,19454.7,0.0,400.0,805.9,13107.8,2376.0,2125.0,600.0,0.0,0.0,0.0,0.0,0.0,40.0
303,15,3.0,2,15,3114.0,1137.0,1577.0,0.0,0.0,50.0,350.0,0.0,43664.5,900.0,200.0,2020.7,16558.8,955.0,2020.0,5100.0,0.0,0.0,0.0,3850.0,12000.0,60.0
303,15,17.0,7,13,2243.0,995.0,848.0,0.0,0.0,50.0,350.0,0.0,30975.6,252.0,200.0,945.39996,9446.2,3730.0,1450.0,980.0,5972.0,0.0,0.0,0.0,0.0,8000.0
303,15,17.0,7,14,705.0,675.0,0.0,0.0,0.0,30.0,0.0,0.0,8542.5,0.0,1850.0,608.6,4314.9,1249.0,190.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0
303,15,17.0,7,15,4645.0,2220.0,2215.0,0.0,0.0,30.0,180.0,0.0,26852.4,485.0,300.0,1683.4,14714.0,2240.0,1630.0,800.0,5000.0,0.0,0.0,0.0,0.0,0.0
303,15,25.0,10,15,2360.0,2099.0,231.0,0.0,0.0,30.0,0.0,0.0,40240.5,250.0,1200.0,1339.0,19081.5,2570.0,1492.0,325.0,10683.0,0.0,3000.0,0.0,0.0,300.0
303,15,25.0,10,19,2711.0,2239.0,417.0,0.0,0.0,20.0,35.0,0.0,22254.9,170.0,60.0,844.9,12800.0,2359.0,601.0,150.0,5030.0,0.0,0.0,0.0,0.0,240.0
303,15,25.0,10,20,9785.0,3858.0,698.0,0.0,0.0,0.0,0.0,5229.0,51249.4,0.0,970.0,2846.0,19677.4,4381.0,2420.0,1120.0,15455.0,0.0,3300.0,0.0,0.0,1080.0
303,15,33.0,8,13,2010.0,1267.0,593.0,0.0,0.0,30.0,120.0,0.0,25480.5,190.0,0.0,1199.9,12812.601,2608.0,2270.0,1000.0,2000.0,0.0,0.0,3400.0,0.0,0.0
303,15,33.0,8,14,6107.0,3013.0,2574.0,0.0,0.0,50.0,470.0,0.0,34830.0,380.0,400.0,1582.0,20519.0,3840.0,4672.0,1437.0,0.0,0.0,0.0,2000.0,0.0,0.0
303,15,33.0,8,15,4206.0,3423.0,763.0,0.0,0.0,20.0,0.0,0.0,19085.0,480.0,100.0,1301.4,13349.6,1324.0,2180.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0
303,15,47.0,12,13,14546.0,0.0,0.0,0.0,0.0,0.0,0.0,14546.0,230040.5,175.0,960.0,1723.1,28754.4,2340.0,1718.0,4370.0,27000.0,0.0,160000.0,1800.0,0.0,1200.0
303,15,47.0,12,15,5111.0,676.0,821.0,0.0,0.0,0.0,0.0,3614.0,17815.9,0.0,350.0,1448.9,6177.0,1220.0,720.0,1600.0,5000.0,0.0,700.0,0.0,0.0,600.0
303,15,47.0,12,20,7257.0,1601.0,5656.0,0.0,0.0,0.0,0.0,0.0,43661.6,0.0,1700.0,2209.0,13914.6,4172.0,3165.0,1130.0,11781.0,0.0,0.0,5050.0,0.0,540.0
303,17,3.0,11,13,16065.0,7935.0,2180.0,0.0,0.0,50.0,5900.0,0.0,40026.2,810.0,250.0,827.7,14534.5,2890.0,5120.0,875.0,3919.0,0.0,0.0,300.0,10000.0,500.0
303,17,3.0,11,14,6068.0,4231.0,937.0,0.0,0.0,30.0,870.0,0.0,34964.2,0.0,650.0,962.2,6868.0,3482.0,2210.0,11212.0,140.0,500.0,8000.0,340.0,0.0,600.0
303,17,3.0,11,15,9897.0,7954.0,1139.0,62.0,0.0,120.0,160.0,462.0,29372.4,518.0,620.0,1177.0,14226.4,3900.0,3570.0,362.0,2520.0,0.0,0.0,0.0,2200.0,279.0
303,17,17.0,2,13,6440.0,5217.0,643.0,0.0,0.0,190.0,390.0,0.0,38200.1,5510.0,248.0,953.0,10569.0,2840.0,3765.0,1151.0,8200.0,0.0,4700.0,0.0,0.0,264.0
303,17,17.0,2,14,6220.0,5752.0,198.0,0.0,0.0,180.0,90.0,0.0,19619.0,245.0,2353.0,619.0,6341.0,1620.0,1335.0,335.0,5000.0,0.0,0.0,0.0,1600.0,171.0
303,17,17.0,2,19,12696.0,11009.0,604.0,0.0,0.0,200.0,55.0,828.0,38838.2,345.0,685.0,1228.2,12653.0,3241.0,3000.0,150.0,17200.0,0.0,0.0,0.0,0.0,336.0
303,17,25.0,15,13,5845.0,5468.0,317.0,0.0,0.0,60.0,0.0,0.0,26202.2,615.0,1009.0,656.7,9929.5,2432.0,1040.0,685.0,7059.0,0.0,0.0,2500.0,0.0,276.0
303,17,25.0,15,14,36890.0,34549.0,1851.0,0.0,0.0,400.0,90.0,0.0,95083.2,0.0,700.0,2864.7,14933.5,7526.0,7735.0,2014.0,47100.0,0.0,11000.0,250.0,0.0,960.0
303,17,25.0,15,15,5319.0,4420.0,839.0,0.0,0.0,60.0,0.0,0.0,31229.0,650.0,1050.0,826.0,10317.0,2316.0,1915.0,225.0,790.0,0.0,0.0,2700.0,10000.0,440.0
303,19,1.0,11,13,5034.0,92.0,4642.0,0.0,0.0,0.0,0.0,300.0,38785.3,1333.0,1200.0,886.9,12126.4,4442.0,2895.0,3402.0,6900.0,0.0,0.0,5000.0,0.0,600.0
303,19,1.0,11,14,1356.0,776.0,0.0,0.0,0.0,0.0,580.0,0.0,18347.0,0.0,7280.0,658.9,6228.1,560.0,258.0,1055.0,2080.0,0.0,0.0,0.0,0.0,227.0
303,19,1.0,11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26951.6,0.0,2460.0,973.8,19224.8,1441.0,283.0,592.0,717.0,0.0,0.0,0.0,0.0,1260.0
303,19,3.0,22,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26269.1,647.0,360.0,329.4,7232.7,1950.0,2050.0,2320.0,11200.0,0.0,0.0,0.0,0.0,180.0
303,19,3.0,22,14,692.0,0.0,692.0,0.0,0.0,0.0,0.0,0.0,41365.6,3250.0,575.0,1644.3,20850.3,4928.0,3915.0,1823.0,2000.0,0.0,0.0,1900.0,0.0,480.0
303,19,3.0,22,15,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,27011.8,0.0,2900.0,957.0,7582.8,2854.0,4450.0,3328.0,1000.0,0.0,0.0,2500.0,0.0,1440.0
303,19,15.0,2,13,8797.0,2100.0,3162.0,0.0,0.0,0.0,1300.0,2235.0,58124.4,6620.0,5370.0,2341.8,21482.6,2520.0,3160.0,5740.0,7880.0,0.0,0.0,150.0,2500.0,360.0
303,19,15.0,2,14,5382.0,2960.0,714.0,0.0,0.0,20.0,0.0,1688.0,39225.7,200.0,3500.0,992.4,10840.3,2326.0,1920.0,2267.0,6800.0,0.0,8000.0,2200.0,0.0,180.0
303,19,15.0,2,15,4265.0,3141.0,458.0,0.0,0.0,20.0,70.0,576.0,50013.2,2761.0,500.0,1890.1,18769.1,3719.0,2907.0,2317.0,0.0,0.0,7000.0,9850.0,0.0,300.0
303,19,25.0,4,13,3136.0,972.0,1690.0,0.0,0.0,12.0,0.0,462.0,32438.2,453.0,50.0,637.5,7193.6997,2056.0,1400.0,468.0,0.0,0.0,11000.0,9000.0,0.0,180.0
303,19,25.0,4,14,2942.0,1711.0,1131.0,0.0,0.0,100.0,0.0,0.0,31262.0,0.0,1400.0,998.0,9993.0,1578.0,1791.0,460.0,730.0,0.0,14000.0,0.0,0.0,312.0
303,19,25.0,4,15,4326.0,1067.0,1272.0,0.0,0.0,30.0,133.0,1824.0,28854.0,0.0,972.0,1109.9,9152.1,1256.0,1425.0,13497.0,1340.0,0.0,0.0,0.0,0.0,102.0
303,19,39.0,5,13,1662.0,1547.0,97.0,0.0,0.0,18.0,0.0,0.0,32916.5,111.0,520.0,498.1,12682.4,1092.0,795.0,418.0,16800.0,0.0,0.0,0.0,0.0,0.0
303,19,39.0,5,14,4290.0,1401.0,2823.0,48.0,0.0,18.0,0.0,0.0,49176.0,120.0,172.0,800.2,16564.602,2003.2,2159.0,953.0,1904.0,0.0,0.0,0.0,24500.0,0.0
303,19,39.0,5,15,5357.0,3236.0,1769.0,0.0,0.0,18.0,334.0,0.0,34000.4,0.0,177.0,1174.8,15125.601,2111.0,2554.0,1034.0,5874.0,0.0,2950.0,3000.0,0.0,0.0
303,19,47.0,11,13,13022.0,10243.0,2579.0,0.0,0.0,0.0,200.0,0.0,106011.5,1120.0,550.0,3379.2,28713.3,5458.0,9953.0,3678.0,3000.0,0.0,40000.0,10000.0,0.0,160.0
303,19,47.0,11,14,5251.0,3857.0,1394.0,0.0,0.0,0.0,0.0,0.0,58265.5,140.0,850.0,1505.4,12936.1,5694.0,6130.0,5270.0,20000.0,0.0,0.0,5580.0,0.0,160.0
303,19,47.0,11,15,5670.0,5194.0,471.0,0.0,0.0,5.0,0.0,0.0,70409.3,250.0,300.0,5653.5,12888.8,3012.0,10000.0,3125.0,32000.0,0.0,0.0,3000.0,0.0,180.0
305,1,1.0,11,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41837.4,2000.0,850.0,1023.1,24783.3,4750.0,3763.0,2346.0,546.0,0.0,0.0,0.0,0.0,1776.0
305,1,1.0,11,15,79679.0,0.0,1379.0,0.0,0.0,0.0,78300.0,0.0,77270.7,1770.0,4370.0,2145.6,24274.1,6229.0,6200.0,7150.0,5500.0,0.0,2000.0,13000.0,0.0,4632.0
305,1,1.0,11,19,4999.0,0.0,2443.0,0.0,0.0,0.0,0.0,2556.0,20364.1,505.0,1030.0,2475.3,10862.8,2036.0,2235.0,440.0,0.0,0.0,0.0,0.0,0.0,780.0
305,1,7.0,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41680.6,0.0,2380.0,1331.1,9921.5,5612.0,10120.0,10900.0,0.0,0.0,0.0,0.0,0.0,1416.0
305,1,7.0,15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93904.1,1623.0,1235.0,2270.4,15019.7,4290.0,5930.0,32835.0,28469.0,0.0,0.0,0.0,0.0,2232.0
305,1,7.0,15,15,21408.0,0.0,0.0,0.0,0.0,0.0,0.0,21408.0,142352.4,0.0,620.0,1914.2,10377.2,3685.0,5578.0,25050.0,93500.0,0.0,0.0,0.0,0.0,1628.0
305,1,11.0,9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90137.3,1151.0,2460.0,1721.3,23291.0,7733.0,7675.0,930.0,40000.0,0.0,0.0,3160.0,0.0,2016.0
305,1,11.0,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87503.9,2883.0,12550.0,1036.8,22104.1,14444.0,7010.0,6500.0,7240.0,0.0,0.0,8000.0,0.0,5736.0
305,1,11.0,9,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85415.3,0.0,25.0,2121.1,12884.2,4974.0,8405.0,13080.0,37340.0,0.0,0.0,2500.0,0.0,4086.0
305,1,13.0,7,13,9753.0,3921.0,5121.0,0.0,0.0,711.0,0.0,0.0,35177.0,0.0,3380.0,1513.0,12185.0,1558.0,1820.0,2405.0,1500.0,0.0,0.0,10600.0,0.0,216.0
305,1,13.0,7,14,1249.0,911.0,263.0,0.0,0.0,75.0,0.0,0.0,9052.7,0.0,170.0,1106.4,5117.3,1745.0,448.0,260.0,86.0,0.0,0.0,0.0,0.0,120.0
305,1,13.0,7,15,6030.0,1314.0,2466.0,0.0,0.0,2250.0,0.0,0.0,17086.9,520.0,820.0,1361.5,9128.4,2543.0,864.0,790.0,400.0,0.0,0.0,300.0,0.0,360.0
305,1,25.0,8,13,3707.0,0.0,0.0,0.0,0.0,0.0,0.0,3707.0,24935.0,535.0,1295.0,1704.0,12400.0,2046.0,715.0,1700.0,4000.0,0.0,0.0,0.0,0.0,540.0
305,1,25.0,8,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43373.3,494.0,2568.0,1662.7,15882.6,5226.0,3160.0,1380.0,10000.0,0.0,0.0,1800.0,0.0,1200.0
305,1,25.0,8,15,3295.0,225.0,0.0,0.0,0.0,20.0,0.0,3050.0,15629.3,0.0,100.0,1153.0,10711.3,1930.0,1040.0,95.0,0.0,0.0,0.0,0.0,0.0,600.0
305,3,17.0,1,13,3584.0,2977.0,362.0,25.0,0.0,220.0,0.0,0.0,14059.5,150.0,480.0,1872.0,9897.5,1000.0,245.0,115.0,0.0,0.0,0.0,0.0,0.0,300.0
305,3,17.0,1,14,6249.0,4403.0,1657.0,19.0,0.0,170.0,0.0,0.0,11239.9,440.0,80.0,1488.5,5671.4,1693.0,325.0,180.0,1122.0,0.0,0.0,0.0,0.0,240.0
305,3,17.0,1,20,5279.0,3394.0,1665.0,0.0,0.0,220.0,0.0,0.0,12480.0,0.0,70.0,2695.7,8169.3,825.0,270.0,100.0,0.0,0.0,0.0,0.0,0.0,350.0
305,3,35.0,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30547.0,1050.0,1000.0,716.7,7439.3,1898.0,2418.0,730.0,14045.0,0.0,0.0,800.0,0.0,450.0
305,3,35.0,2,14,10978.0,2301.0,4061.0,0.0,0.0,620.0,0.0,3996.0,30802.5,2113.0,435.0,1081.9,13775.0,3452.0,3136.0,2900.0,3070.0,0.0,0.0,0.0,0.0,840.0
305,3,35.0,2,15,9894.0,1022.0,6577.0,0.0,0.0,735.0,1560.0,0.0,25678.8,0.0,320.0,1055.3,11997.5,2940.0,1046.0,740.0,135.0,0.0,0.0,2025.0,5000.0,420.0
305,5,15.0,4,14,29144.0,2209.0,26915.0,0.0,0.0,20.0,0.0,0.0,30008.4,0.0,410.0,1165.2,16525.2,4620.0,2800.0,2188.0,1440.0,0.0,0.0,500.0,0.0,360.0
305,5,15.0,4,15,4780.0,1892.0,2688.0,0.0,0.0,200.0,0.0,0.0,16089.0,0.0,940.0,878.0,11018.0,2052.0,673.0,360.0,0.0,0.0,0.0,0.0,0.0,168.0
305,5,15.0,4,19,3294.0,1935.0,1339.0,0.0,0.0,20.0,0.0,0.0,88920.2,5490.0,260.0,845.4,12723.8,2764.0,2070.0,2600.0,1728.0,0.0,0.0,199.0,60000.0,240.0
305,5,33.0,3,13,14307.0,2739.0,11448.0,0.0,0.0,120.0,0.0,0.0,19579.6,380.0,185.0,1010.6,7723.0,2226.0,645.0,2850.0,0.0,0.0,1080.0,1240.0,0.0,2240.0
305,5,33.0,3,14,7046.0,2610.0,4276.0,0.0,0.0,160.0,0.0,0.0,31374.6,4510.0,690.0,1364.8,14337.8,4972.0,1650.0,1250.0,0.0,0.0,0.0,1400.0,0.0,1200.0
305,5,33.0,3,15,557014.0,3697.0,40322.0,0.0,0.0,0.0,0.0,512995.0,59244.0,639.0,2460.0,1877.7,21180.3,5340.0,4707.0,3040.0,13400.0,1200.0,0.0,4200.0,0.0,1200.0
305,7,1.0,5,13,5124.0,0.0,0.0,0.0,0.0,0.0,0.0,5124.0,10906.9,0.0,350.0,661.6,5059.3,1639.0,905.0,1560.0,300.0,0.0,0.0,0.0,0.0,432.0
305,7,1.0,5,14,356.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,29597.2,5919.0,444.0,1494.6,15053.6,2300.0,2146.0,790.0,190.0,0.0,0.0,240.0,0.0,1020.0
305,7,1.0,5,19,4295.0,2635.0,0.0,0.0,0.0,0.0,0.0,1660.0,37381.4,4510.0,845.0,2739.2,15957.2,5656.0,3475.0,1775.0,860.0,0.0,0.0,0.0,0.0,1564.0
305,7,9.0,6,13,22609.0,2598.0,18647.0,0.0,0.0,380.0,0.0,984.0,46810.9,2305.0,6740.0,1972.7,19703.2,4432.0,2965.0,1073.0,180.0,0.0,0.0,6000.0,0.0,1440.0
305,7,9.0,6,14,8545.0,4908.0,3202.0,0.0,0.0,120.0,315.0,0.0,29752.1,203.0,500.0,1938.4,13666.7,3794.0,985.0,1265.0,0.0,0.0,0.0,7180.0,0.0,220.0
305,7,9.0,6,19,88108.5,5711.0,4941.0,0.0,0.0,0.0,0.0,77456.5,44137.6,1165.0,1035.0,2654.4,15288.2,7520.0,6705.0,3665.0,205.0,0.0,0.0,5300.0,0.0,600.0
305,7,19.0,9,13,1173.0,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,81869.4,0.0,300.0,1139.6,5498.8,763.0,171.0,1002.0,51400.0,0.0,0.0,1420.0,20000.0,175.0
305,7,19.0,9,14,7591.0,2076.0,2165.0,0.0,0.0,250.0,3100.0,0.0,21838.0,1330.0,232.0,1791.0,11426.0,2146.0,1128.0,1585.0,0.0,0.0,0.0,1600.0,0.0,600.0
305,7,19.0,9,15,2511.0,2511.0,0.0,0.0,0.0,0.0,0.0,0.0,29172.8,1370.0,2330.0,3433.8,13490.0,3380.0,3789.0,540.0,0.0,0.0,0.0,0.0,0.0,840.0
305,9,3.0,5,13,30666.0,6813.0,21853.0,0.0,0.0,0.0,2000.0,0.0,102919.6,1000.0,2600.0,3338.4,21443.2,3938.0,7730.0,39460.0,22810.0,0.0,0.0,0.0,0.0,600.0
305,9,3.0,5,14,4175.0,2135.0,1905.0,0.0,0.0,0.0,0.0,135.0,33123.5,540.0,1810.0,1777.3,13347.2,2836.0,833.0,2610.0,1860.0,0.0,0.0,7150.0,0.0,360.0
305,9,3.0,5,15,20045.0,5455.0,12140.0,0.0,0.0,0.0,650.0,1800.0,64509.1,0.0,1040.0,2522.8,18190.3,3726.0,6080.0,8550.0,17360.0,0.0,5000.0,1200.0,0.0,840.0
305,9,13.0,1,13,29434.0,6800.0,21934.0,0.0,0.0,600.0,100.0,0.0,74604.4,7200.0,4492.0,1192.3,15071.1,6672.0,3015.0,6098.0,30144.0,0.0,0.0,0.0,0.0,720.0
305,9,13.0,1,14,1344.0,36.0,330.0,0.0,0.0,30.0,0.0,948.0,31248.5,2455.0,390.0,807.0,9906.5,1932.0,3828.0,1250.0,8000.0,0.0,0.0,200.0,0.0,2480.0
305,9,13.0,1,19,1897.0,1342.0,475.0,0.0,0.0,80.0,0.0,0.0,19385.0,1373.0,3976.0,511.0,10466.0,480.0,551.0,728.0,0.0,0.0,0.0,1000.0,0.0,300.0
305,9,23.0,4,13,10112.0,1951.0,411.0,0.0,0.0,7650.0,100.0,0.0,38975.0,0.0,1852.0,1320.0,11408.0,1202.0,1200.0,3300.0,8283.0,0.0,0.0,2660.0,7600.0,150.0
305,9,23.0,4,14,3309.0,2523.0,566.0,0.0,0.0,170.0,50.0,0.0,25366.2,800.0,1260.0,1748.8,12859.399,823.0,953.0,1970.0,2987.0,0.0,0.0,1750.0,0.0,215.0
305,9,23.0,4,15,24603.0,3789.0,4544.0,0.0,0.0,50.0,100.0,16120.0,58715.0,2000.0,3843.0,2023.7,14369.3,2968.0,4936.0,7175.0,15500.0,0.0,0.0,5480.0,0.0,420.0
305,9,35.0,7,13,3728.0,2474.0,1184.0,0.0,0.0,0.0,70.0,0.0,23739.2,1210.0,250.0,959.8,14210.4,724.0,475.0,1560.0,3000.0,0.0,0.0,750.0,0.0,600.0
305,9,35.0,7,14,9034.0,7667.0,1367.0,0.0,0.0,0.0,0.0,0.0,25788.8,700.0,1484.0,1024.6,10983.2,2887.0,2320.0,800.0,0.0,0.0,0.0,4750.0,0.0,840.0
305,9,35.0,7,15,7014.0,5414.0,0.0,0.0,0.0,0.0,1600.0,0.0,53759.3,0.0,5170.0,3677.5,8780.8,1491.0,6220.0,16000.0,0.0,0.0,0.0,1700.0,10000.0,720.0
305,10,15.0,2,13,8814.0,5433.0,3311.0,0.0,0.0,50.0,20.0,0.0,14571.1,0.0,130.0,1045.0,8645.1,1356.0,1225.0,160.0,1530.0,0.0,0.0,0.0,0.0,480.0
305,10,15.0,2,14,10517.0,6628.0,3519.0,0.0,0.0,50.0,320.0,0.0,19920.1,0.0,320.0,842.0,6597.1,1607.0,1245.0,1104.0,2425.0,0.0,0.0,5600.0,0.0,180.0
