tinh,huyen,xa,m9c3,m9c4,m9c5a,m9c5b,m9c5c,m9c6,m9c7
221,03,29,2,6.0,2.0,0.0,,8.0,2.0
221,03,39,1,1.0,2.0,0.0,,2.0,1.0
221,03,39,2,1.0,2.0,0.0,,9.0,1.0
221,03,39,3,3.0,2.0,0.0,,9.0,2.0
221,05,09,0,,,,,,
221,05,09,1,1.0,2.0,4.0,0.0,10.0,1.0
221,05,17,0,,,,,,
221,05,17,1,1.0,2.0,4.0,0.0,1.5,1.0
221,05,17,2,6.0,2.0,0.0,,7.0,2.0
221,05,25,0,,,,,,
221,05,25,1,1.0,2.0,4.0,0.0,3.0,1.0
221,05,25,2,6.0,2.0,0.0,,3.0,2.0
221,05,33,0,,,,,,
221,05,33,1,1.0,2.0,4.0,0.0,2.0,1.0
221,05,33,2,6.0,2.0,0.0,,2.5,2.0
221,05,39,0,,,,,,
221,05,39,1,1.0,2.0,4.0,0.0,12.0,1.0
221,05,39,2,3.0,2.0,0.0,,4.0,1.0
221,05,45,1,1.0,2.0,0.0,,10.0,1.0
221,05,45,2,1.0,2.0,0.0,,5.0,1.0
221,05,45,3,1.0,2.0,5.0,0.0,7.0,2.0
221,07,15,1,1.0,2.0,0.0,,7.0,1.0
221,07,15,2,3.0,2.0,0.0,,7.0,1.0
221,07,15,3,5.0,2.0,0.0,,0.0,1.0
221,07,23,1,1.0,2.0,0.0,,12.0,1.0
221,07,23,2,5.0,6.0,0.0,,0.0,1.0
221,07,23,3,6.0,6.0,0.0,,0.0,1.0
221,07,29,1,3.0,2.0,0.0,,1.5,1.0
221,07,29,2,1.0,2.0,0.0,,1.5,1.0
221,07,29,3,1.0,2.0,0.0,,1.5,1.0
221,07,39,1,1.0,2.0,0.0,,1.0,1.0
221,07,39,2,5.0,2.0,0.0,,1.0,1.0
221,07,39,3,3.0,2.0,0.0,,1.0,1.0
221,07,47,1,1.0,2.0,0.0,,2.5,1.0
221,07,47,2,1.0,2.0,0.0,,2.5,1.0
221,07,47,3,1.0,2.0,0.0,,2.5,1.0
221,09,03,1,1.0,2.0,1.0,5.0,6.0,1.0
221,09,03,2,1.0,2.0,1.0,5.0,10.0,1.0
221,09,03,3,6.0,1.0,4.0,5.0,10.0,2.0
221,09,13,1,1.0,1.0,2.0,4.0,6.5,1.0
221,09,13,2,1.0,1.0,2.0,4.0,6.5,1.0
221,09,13,3,1.0,1.0,2.0,4.0,6.5,1.0
221,09,21,1,1.0,1.0,2.0,5.0,3.0,1.0
221,09,21,2,1.0,1.0,2.0,5.0,3.0,1.0
221,09,21,3,1.0,1.0,4.0,2.0,3.0,1.0
221,09,27,1,1.0,2.0,1.0,0.0,6.0,1.0
221,09,27,2,1.0,2.0,1.0,0.0,6.0,1.0
221,09,27,3,1.0,2.0,1.0,0.0,6.0,1.0
221,09,35,1,1.0,1.0,2.0,5.0,8.0,1.0
221,09,35,2,1.0,1.0,2.0,5.0,8.0,1.0
221,09,35,3,1.0,1.0,3.0,2.0,8.0,1.0
221,09,39,1,1.0,2.0,1.0,3.0,6.0,1.0
221,09,39,2,1.0,2.0,1.0,3.0,6.0,1.0
221,09,39,3,1.0,2.0,1.0,3.0,6.0,1.0
221,09,45,1,3.0,2.0,0.0,,0.1,1.0
221,09,45,2,1.0,2.0,1.0,4.0,8.0,1.0
221,09,45,3,1.0,2.0,1.0,4.0,8.0,1.0
221,09,49,1,1.0,2.0,1.0,3.0,8.0,1.0
221,09,49,2,1.0,2.0,1.0,4.0,15.0,1.0
221,09,49,3,1.0,2.0,5.0,0.0,8.0,1.0
221,11,11,0,,,,,,
221,11,11,1,1.0,2.0,0.0,,15.0,1.0
221,11,11,2,1.0,2.0,0.0,,15.0,2.0
221,11,17,1,3.0,2.0,0.0,,0.0,1.0
221,11,17,2,1.0,2.0,4.0,0.0,4.0,1.0
221,11,17,3,1.0,2.0,4.0,0.0,9.0,2.0
221,11,23,0,,,,,,
221,11,23,1,1.0,2.0,4.0,0.0,7.0,1.0
221,11,23,2,1.0,2.0,5.0,0.0,7.0,2.0
221,11,29,1,1.0,2.0,4.0,5.0,5.0,1.0
221,11,29,2,1.0,2.0,5.0,0.0,5.0,1.0
221,11,29,3,2.0,2.0,1.0,0.0,0.0,1.0
221,11,35,1,3.0,2.0,0.0,,0.5,1.0
221,11,35,2,1.0,2.0,0.0,,3.0,1.0
221,11,35,3,1.0,2.0,0.0,,3.0,1.0
221,11,41,1,1.0,2.0,4.0,5.0,7.0,1.0
221,11,41,2,1.0,2.0,4.0,5.0,8.0,1.0
221,11,41,3,1.0,2.0,0.0,,7.0,1.0
221,11,45,1,3.0,2.0,0.0,,0.0,1.0
221,11,45,2,1.0,2.0,4.0,5.0,9.0,1.0
221,11,45,3,1.0,2.0,4.0,5.0,9.0,2.0
221,13,09,1,1.0,2.0,4.0,0.0,10.0,1.0
221,13,09,2,3.0,2.0,4.0,0.0,10.0,1.0
221,13,09,3,3.0,2.0,4.0,0.0,10.0,1.0
221,13,29,0,,,,,,
221,13,29,1,1.0,2.0,4.0,0.0,0.0,1.0
221,13,29,2,1.0,2.0,4.0,0.0,15.0,1.0
221,15,07,1,3.0,2.0,0.0,,0.0,1.0
221,15,07,2,1.0,2.0,0.0,,10.0,1.0
221,15,07,3,1.0,2.0,0.0,,8.0,2.0
221,15,11,0,,,,,,
221,15,11,1,1.0,2.0,0.0,,6.0,1.0
221,15,11,2,1.0,2.0,0.0,,28.0,1.0
221,15,17,1,1.0,2.0,0.0,,8.0,1.0
221,15,17,2,1.0,2.0,0.0,,6.0,2.0
221,15,17,3,1.0,2.0,0.0,,3.0,2.0
221,15,25,0,,,,,,
221,15,25,1,1.0,2.0,0.0,,4.0,1.0
221,15,31,1,1.0,2.0,0.0,,10.0,1.0
221,15,31,2,1.0,2.0,0.0,,15.0,2.0
221,15,31,3,1.0,2.0,0.0,,17.0,2.0
221,15,41,0,,,,,,
221,15,41,1,1.0,2.0,0.0,,5.0,1.0
221,15,51,1,1.0,2.0,0.0,,0.0,1.0
221,15,51,2,1.0,2.0,0.0,,0.0,2.0
221,15,51,3,1.0,2.0,0.0,,0.0,2.0
221,17,07,1,1.0,2.0,0.0,,3.0,1.0
221,17,07,2,1.0,2.0,0.0,,17.0,1.0
221,17,07,3,6.0,2.0,0.0,,7.0,2.0
221,17,13,1,1.0,2.0,0.0,,7.0,1.0
221,17,13,2,1.0,2.0,0.0,,7.0,2.0
221,17,13,3,1.0,2.0,0.0,,20.0,2.0
221,17,17,1,1.0,2.0,0.0,,5.0,1.0
221,17,17,2,1.0,2.0,0.0,,17.0,2.0
221,17,17,3,1.0,2.0,0.0,,5.0,2.0
221,17,23,0,,,,,,
221,17,23,1,1.0,2.0,1.0,0.0,4.0,1.0
221,17,23,2,1.0,2.0,1.0,0.0,4.0,1.0
221,17,29,1,1.0,2.0,0.0,,3.0,1.0
221,17,29,2,1.0,2.0,0.0,,17.0,2.0
221,17,29,3,1.0,2.0,0.0,,7.0,2.0
221,17,35,1,1.0,2.0,0.0,,10.0,1.0
221,17,35,2,1.0,2.0,0.0,,10.0,2.0
221,17,35,3,2.0,2.0,0.0,,20.0,2.0
221,19,09,1,1.0,2.0,4.0,1.0,5.0,2.0
221,19,09,2,1.0,2.0,4.0,1.0,15.0,1.0
221,19,09,3,1.0,2.0,4.0,1.0,4.0,1.0
221,19,17,1,1.0,2.0,0.0,,3.0,1.0
221,19,17,2,1.0,2.0,0.0,,3.0,2.0
221,19,17,3,1.0,2.0,0.0,,3.0,2.0
221,19,25,0,,,,,,
221,19,25,1,1.0,2.0,0.0,,3.0,1.0
221,19,33,0,,,,,,
221,19,33,1,1.0,2.0,0.0,,5.0,1.0
221,19,37,1,1.0,2.0,0.0,,2.0,1.0
221,19,37,2,1.0,2.0,0.0,,2.0,1.0
221,19,37,3,5.0,6.0,0.0,,1.0,1.0
221,19,45,0,,,,,,
221,19,45,1,1.0,2.0,0.0,,10.0,1.0
225,03,22,1,1.0,2.0,0.0,,4.0,1.0
225,03,22,2,1.0,2.0,0.0,,1.0,1.0
225,03,22,3,2.0,2.0,0.0,,3.0,1.0
225,03,23,1,1.0,2.0,0.0,,30.0,1.0
225,03,23,2,1.0,2.0,0.0,,30.0,1.0
225,03,23,3,1.0,2.0,0.0,,40.0,1.0
225,05,15,1,1.0,1.0,2.0,5.0,5.0,1.0
225,05,15,2,1.0,1.0,2.0,5.0,5.0,1.0
225,05,15,3,1.0,1.0,2.0,5.0,5.0,1.0
225,06,17,1,1.0,2.0,0.0,,4.0,1.0
225,06,17,2,1.0,2.0,0.0,,4.0,1.0
225,06,17,3,1.0,2.0,0.0,,4.0,1.0
225,06,25,1,1.0,2.0,0.0,,2.0,1.0
225,06,25,2,1.0,2.0,0.0,,14.0,1.0
225,06,25,3,1.0,2.0,0.0,,14.0,1.0
225,07,07,0,,,,,,
225,07,07,1,3.0,2.0,0.0,,12.0,1.0
225,12,03,0,,,,,,
225,12,03,1,3.0,2.0,0.0,,4.0,1.0
225,12,03,2,3.0,1.0,0.0,,4.0,2.0
225,12,05,0,,,,,,
225,12,05,1,1.0,1.0,2.0,4.0,3.0,2.0
225,12,05,2,1.0,1.0,2.0,4.0,3.0,1.0
225,13,17,1,1.0,2.0,0.0,,13.0,1.0
225,13,17,2,1.0,2.0,0.0,,13.0,2.0
225,13,17,3,1.0,4.0,1.0,2.0,13.0,2.0
225,19,19,0,,,,,,
225,19,19,1,1.0,2.0,0.0,,6.0,1.0
225,19,19,2,1.0,2.0,0.0,,6.0,1.0
225,19,25,0,,,,,,
225,19,25,1,1.0,2.0,0.0,,7.0,1.0
225,19,25,2,1.0,2.0,0.0,,30.0,1.0
225,21,05,1,1.0,2.0,0.0,,10.0,1.0
225,21,05,2,1.0,2.0,0.0,,3.0,1.0
225,21,05,3,1.0,2.0,0.0,,10.0,1.0
225,21,13,1,1.0,2.0,0.0,,0.0,1.0
225,21,13,2,1.0,2.0,0.0,,15.0,1.0
225,21,13,3,1.0,2.0,0.0,,15.0,1.0
225,21,19,1,1.0,2.0,0.0,,1.0,1.0
225,21,19,2,2.0,2.0,0.0,,1.0,1.0
225,21,19,3,1.0,2.0,0.0,,1.0,1.0
225,21,27,1,1.0,1.0,2.0,0.0,3.0,1.0
225,21,27,2,1.0,1.0,2.0,0.0,3.0,1.0
225,21,27,3,1.0,1.0,2.0,0.0,3.0,1.0
225,21,33,1,1.0,2.0,0.0,,5.0,1.0
225,21,33,2,1.0,2.0,0.0,,5.0,1.0
225,21,33,3,1.0,2.0,0.0,,5.0,1.0
225,21,39,1,1.0,2.0,0.0,,10.0,1.0
225,21,39,2,1.0,2.0,0.0,,10.0,1.0
225,21,39,3,1.0,2.0,0.0,,10.0,1.0
225,25,05,1,1.0,1.0,2.0,0.0,15.0,1.0
225,25,05,2,1.0,1.0,2.0,0.0,15.0,1.0
225,25,05,3,1.0,1.0,2.0,0.0,15.0,1.0
225,25,11,1,1.0,1.0,2.0,0.0,8.0,1.0
225,25,11,2,1.0,1.0,2.0,0.0,8.0,1.0
225,25,11,3,1.0,1.0,2.0,0.0,8.0,1.0
225,25,17,1,3.0,2.0,1.0,0.0,8.0,1.0
225,25,17,2,3.0,2.0,1.0,0.0,8.0,1.0
225,25,17,3,3.0,2.0,1.0,0.0,8.0,1.0
225,25,27,1,1.0,1.0,2.0,0.0,4.0,1.0
225,25,27,2,1.0,1.0,2.0,0.0,4.0,1.0
225,25,27,3,1.0,1.0,2.0,0.0,4.0,1.0
225,25,35,1,1.0,1.0,2.0,0.0,10.0,1.0
225,25,35,2,1.0,1.0,2.0,0.0,10.0,1.0
225,25,35,3,1.0,1.0,2.0,0.0,10.0,1.0
301,05,13,0,,,,,,
301,05,13,1,3.0,2.0,0.0,,8.0,1.0
301,05,13,2,3.0,2.0,0.0,,8.0,1.0
301,05,15,0,,,,,,
301,05,15,1,1.0,2.0,0.0,,21.0,1.0
301,05,15,2,3.0,2.0,0.0,,21.0,1.0
301,07,15,1,1.0,1.0,2.0,0.0,40.0,1.0
301,07,15,2,1.0,1.0,2.0,0.0,40.0,1.0
301,07,15,3,3.0,1.0,2.0,0.0,40.0,1.0
301,07,17,1,1.0,2.0,0.0,,36.0,2.0
301,07,17,2,3.0,2.0,0.0,,36.0,1.0
301,07,17,3,3.0,2.0,0.0,,36.0,2.0
301,07,25,1,1.0,2.0,0.0,,15.0,1.0
301,07,25,2,1.0,2.0,0.0,,15.0,2.0
301,07,25,3,1.0,2.0,0.0,,15.0,1.0
301,07,27,1,1.0,1.0,2.0,5.0,9.5,1.0
301,07,27,2,1.0,2.0,1.0,4.0,21.0,1.0
301,07,27,3,1.0,4.0,2.0,1.0,21.0,1.0
301,08,05,1,1.0,2.0,0.0,,16.0,1.0
301,08,05,2,1.0,2.0,0.0,,16.0,1.0
301,08,05,3,1.0,2.0,0.0,,16.0,2.0
301,08,07,1,1.0,2.0,0.0,,1.0,1.0
301,08,07,2,1.0,2.0,0.0,,1.0,1.0
301,08,07,3,1.0,2.0,0.0,,1.0,1.0
301,08,09,1,1.0,2.0,0.0,,5.0,1.0
301,08,09,2,1.0,2.0,0.0,,10.0,2.0
301,08,09,3,1.0,2.0,0.0,,10.0,2.0
301,08,13,1,1.0,2.0,4.0,0.0,6.0,1.0
301,08,13,2,1.0,2.0,4.0,0.0,6.0,1.0
301,08,13,3,1.0,2.0,4.0,0.0,6.0,1.0
301,08,15,1,1.0,2.0,0.0,,6.0,1.0
301,08,15,2,1.0,2.0,0.0,,6.0,2.0
301,08,15,3,1.0,2.0,0.0,,6.0,2.0
301,08,21,0,,,,,,
301,08,21,1,1.0,2.0,0.0,,8.0,1.0
301,08,21,2,1.0,2.0,0.0,,8.0,2.0
301,08,27,1,1.0,2.0,0.0,,10.0,1.0
301,08,27,2,1.0,2.0,0.0,,10.0,1.0
301,08,27,3,1.0,2.0,0.0,,10.0,2.0
301,09,05,0,,,,,,
301,09,05,1,1.0,2.0,0.0,,75.0,1.0
301,09,05,2,1.0,2.0,4.0,0.0,75.0,1.0
301,09,17,0,,,,,,
301,09,17,1,6.0,2.0,0.0,,40.0,1.0
301,09,25,1,1.0,2.0,0.0,,27.0,1.0
301,09,25,2,1.0,2.0,0.0,,27.0,1.0
301,09,25,3,1.0,2.0,0.0,,27.0,1.0
301,09,27,0,,,,,,
301,09,27,1,1.0,2.0,0.0,,64.0,1.0
301,09,29,0,,,,,,
301,09,29,1,1.0,2.0,0.0,,70.0,1.0
301,09,29,2,1.0,2.0,0.0,,70.0,1.0
301,09,33,0,,,,,,
301,09,33,1,1.0,2.0,1.0,0.0,58.0,1.0
301,11,05,0,,,,,,
301,11,05,1,1.0,1.0,2.0,0.0,4.0,1.0
301,11,15,1,1.0,2.0,3.0,1.0,20.0,1.0
301,11,15,2,3.0,2.0,0.0,,15.0,1.0
301,11,15,3,5.0,3.0,0.0,,10.0,1.0
301,11,17,1,1.0,1.0,2.0,5.0,5.0,1.0
301,11,17,2,1.0,2.0,0.0,,5.0,1.0
301,11,17,3,3.0,2.0,0.0,,5.0,2.0
301,11,25,0,,,,,,
301,11,25,1,1.0,2.0,0.0,,0.8,1.0
301,11,29,1,1.0,2.0,0.0,,15.0,1.0
301,11,29,2,3.0,2.0,0.0,,15.0,1.0
301,11,29,3,5.0,3.0,0.0,,5.0,1.0
301,11,31,0,,,,,,
301,11,31,1,1.0,1.0,2.0,4.0,20.0,1.0
302,01,07,1,1.0,2.0,1.0,5.0,4.0,1.0
302,01,07,2,1.0,2.0,1.0,5.0,6.0,1.0
302,01,07,3,6.0,2.0,5.0,1.0,6.0,2.0
302,03,09,1,1.0,2.0,0.0,,9.0,1.0
302,03,09,2,6.0,2.0,0.0,,9.0,2.0
302,03,09,3,1.0,2.0,0.0,,101.0,2.0
302,05,05,1,1.0,2.0,1.0,0.0,1.0,1.0
302,05,05,2,6.0,2.0,4.0,0.0,1.0,2.0
302,05,05,3,6.0,2.0,0.0,,1.0,2.0
302,05,09,1,1.0,2.0,1.0,0.0,80.0,1.0
302,05,09,2,6.0,2.0,1.0,0.0,80.0,2.0
302,05,09,3,1.0,2.0,1.0,0.0,120.0,1.0
302,07,13,1,1.0,2.0,0.0,,26.0,1.0
302,07,13,2,3.0,4.0,0.0,,26.0,2.0
302,07,13,3,3.0,2.0,0.0,,26.0,2.0
302,07,17,1,1.0,2.0,0.0,,43.0,1.0
302,07,17,2,6.0,4.0,0.0,,43.0,2.0
302,07,17,3,6.0,2.0,0.0,,43.0,2.0
302,07,19,1,1.0,2.0,0.0,,3.0,1.0
302,07,19,2,1.0,2.0,0.0,,127.0,1.0
302,07,19,3,6.0,2.0,0.0,,3.0,2.0
302,09,11,1,1.0,2.0,0.0,,34.0,1.0
302,09,11,2,3.0,2.0,0.0,,84.0,2.0
302,09,11,3,1.0,2.0,0.0,,84.0,2.0
302,09,15,1,1.0,2.0,0.0,,67.0,1.0
302,09,15,2,1.0,2.0,0.0,,120.0,2.0
302,09,15,3,6.0,2.0,0.0,,120.0,2.0
302,09,21,1,1.0,2.0,0.0,,42.0,1.0
302,09,21,2,1.0,2.0,0.0,,95.0,2.0
302,09,21,3,6.0,2.0,0.0,,95.0,2.0
302,09,29,1,1.0,2.0,3.0,0.0,40.0,1.0
302,09,29,2,1.0,2.0,3.0,0.0,40.0,1.0
302,09,29,3,6.0,2.0,3.0,0.0,40.0,2.0
302,11,05,1,1.0,2.0,1.0,0.0,32.0,1.0
302,11,05,2,1.0,2.0,1.0,0.0,32.0,1.0
302,11,05,3,6.0,2.0,0.0,,32.0,2.0
302,11,09,1,1.0,2.0,4.0,0.0,38.0,1.0
302,11,09,2,6.0,4.0,0.0,,38.0,2.0
302,11,09,3,6.0,2.0,0.0,,38.0,2.0
302,11,11,1,1.0,2.0,1.0,0.0,45.0,1.0
302,11,11,2,1.0,2.0,1.0,0.0,45.0,1.0
302,11,11,3,6.0,2.0,0.0,,45.0,2.0
302,11,15,1,1.0,2.0,4.0,0.0,7.0,1.0
302,11,15,2,6.0,4.0,0.0,,7.0,2.0
302,11,15,3,6.0,2.0,0.0,,7.0,2.0
302,11,29,1,6.0,4.0,0.0,,13.0,2.0
302,11,29,2,1.0,2.0,4.0,0.0,13.0,1.0
302,11,29,3,6.0,2.0,0.0,,13.0,2.0
302,13,05,1,1.0,2.0,5.0,1.0,1.0,1.0
302,13,05,2,1.0,2.0,5.0,1.0,23.0,1.0
302,13,05,3,1.0,2.0,0.0,,23.0,2.0
302,13,09,1,1.0,2.0,1.0,0.0,25.0,1.0
302,13,09,2,6.0,2.0,0.0,,25.0,2.0
302,13,09,3,1.0,2.0,1.0,0.0,25.0,1.0
302,13,15,1,1.0,1.0,2.0,0.0,3.0,1.0
302,13,15,2,1.0,2.0,1.0,0.0,3.0,1.0
302,13,15,3,6.0,2.0,0.0,,2.0,2.0
302,13,21,1,1.0,2.0,1.0,0.0,3.0,1.0
302,13,21,2,1.0,2.0,1.0,0.0,3.0,1.0
302,13,21,3,6.0,2.0,0.0,,3.0,2.0
302,13,23,1,1.0,2.0,1.0,6.0,2.0,1.0
302,13,23,2,1.0,2.0,1.0,6.0,2.0,1.0
302,13,23,3,6.0,2.0,1.0,6.0,2.0,2.0
302,13,31,1,1.0,2.0,0.0,,15.0,1.0
302,13,31,2,1.0,2.0,0.0,,15.0,1.0
302,13,31,3,5.0,2.0,0.0,,15.0,2.0
302,15,03,1,1.0,2.0,0.0,,17.0,1.0
302,15,03,2,1.0,2.0,0.0,,64.0,1.0
302,15,03,3,1.0,2.0,0.0,,66.0,1.0
302,15,07,1,1.0,2.0,0.0,,26.0,1.0
302,15,07,2,1.0,2.0,0.0,,52.0,1.0
302,15,07,3,1.0,2.0,0.0,,61.0,1.0
302,15,09,1,1.0,2.0,0.0,,20.0,1.0
302,15,09,2,1.0,2.0,0.0,,36.0,1.0
302,15,09,3,1.0,2.0,0.0,,38.0,1.0
302,15,15,1,1.0,2.0,0.0,,36.0,1.0
302,15,15,2,1.0,2.0,0.0,,84.0,1.0
302,15,15,3,1.0,2.0,0.0,,86.0,1.0
302,15,19,1,1.0,2.0,0.0,,48.0,1.0
302,15,19,2,1.0,2.0,0.0,,95.0,1.0
302,15,19,3,1.0,2.0,0.0,,97.0,1.0
302,16,33,1,1.0,2.0,5.0,0.0,15.0,1.0
302,16,33,2,6.0,2.0,4.0,0.0,15.0,2.0
302,16,33,3,6.0,2.0,0.0,,15.0,2.0
303,05,13,0,,,,,,
303,05,13,1,1.0,1.0,2.0,0.0,2.0,1.0
303,05,13,2,3.0,1.0,2.0,0.0,2.0,1.0
303,07,09,1,3.0,2.0,0.0,,15.0,1.0
303,07,09,2,6.0,2.0,0.0,,15.0,2.0
303,07,09,3,5.0,6.0,0.0,,1.0,1.0
303,07,21,0,,,,,,
303,07,21,1,6.0,2.0,0.0,,20.0,1.0
303,07,21,2,6.0,2.0,0.0,,20.0,2.0
303,07,37,1,5.0,2.0,0.0,,1.0,2.0
303,07,37,2,6.0,2.0,0.0,,24.0,1.0
303,07,37,3,9.0,9.0,,,-1.0,9.0
303,07,47,1,1.0,2.0,0.0,,1.0,1.0
303,07,47,2,5.0,6.0,0.0,,1.0,1.0
303,07,47,3,6.0,2.0,0.0,,1.0,2.0
303,07,59,1,3.0,1.0,0.0,,20.0,1.0
303,07,59,2,6.0,1.0,0.0,,20.0,2.0
303,07,59,3,5.0,6.0,0.0,,1.0,1.0
303,09,07,1,1.0,1.0,2.0,0.0,16.0,1.0
303,09,07,2,3.0,1.0,2.0,0.0,16.0,1.0
303,09,07,3,5.0,6.0,0.0,,16.0,1.0
303,09,19,0,,,,,,
303,09,19,1,1.0,2.0,0.0,,8.0,1.0
303,09,19,2,6.0,2.0,0.0,,8.0,2.0
303,11,17,0,,,,,,
303,11,17,1,1.0,2.0,0.0,,0.5,1.0
303,11,47,0,,,,,,
303,11,47,1,1.0,1.0,2.0,0.0,-1.0,1.0
303,13,13,1,3.0,2.0,0.0,,23.0,1.0
303,13,13,2,3.0,2.0,0.0,,-1.0,9.0
303,13,13,3,3.0,2.0,0.0,,25.0,9.0
303,13,23,1,1.0,2.0,4.0,0.0,10.0,1.0
303,13,23,2,1.0,2.0,4.0,0.0,8.0,1.0
303,13,23,3,3.0,2.0,4.0,0.0,8.0,1.0
303,13,33,1,1.0,2.0,0.0,,20.0,1.0
303,13,33,2,1.0,2.0,0.0,,30.0,2.0
303,13,33,3,5.0,2.0,0.0,,30.0,1.0
303,15,03,1,1.0,2.0,0.0,,46.0,1.0
303,15,03,2,3.0,2.0,0.0,,46.0,1.0
303,15,03,3,5.0,6.0,0.0,,16.0,1.0
303,15,17,0,,,,,,
303,15,17,1,6.0,2.0,0.0,,25.0,1.0
303,15,17,2,1.0,2.0,0.0,,25.0,1.0
303,15,25,0,,,,,,
303,15,25,1,3.0,2.0,0.0,,8.0,1.0
303,15,33,0,,,,,,
303,15,33,1,1.0,1.0,2.0,0.0,9.0,1.0
303,15,33,2,6.0,1.0,0.0,,9.0,2.0
303,15,47,0,,,,,,
303,15,47,1,6.0,2.0,0.0,,0.0,1.0
303,15,47,2,1.0,2.0,0.0,,0.0,1.0
303,17,03,0,,,,,,
303,17,03,1,1.0,2.0,4.0,0.0,15.0,1.0
303,17,17,0,,,,,,
303,17,17,1,1.0,2.0,4.0,0.0,35.0,1.0
303,17,25,0,,,,,,
303,17,25,1,1.0,2.0,4.0,0.0,40.0,1.0
303,19,47,0,,,,,,
303,19,47,1,3.0,2.0,0.0,,40.0,1.0
303,19,47,2,4.0,2.0,0.0,,40.0,1.0
305,01,13,1,1.0,1.0,2.0,4.0,15.0,1.0
305,01,13,2,9.0,9.0,,,-1.0,9.0
305,01,13,3,9.0,9.0,,,-1.0,9.0
305,03,17,1,1.0,1.0,2.0,3.0,41.0,1.0
305,03,17,2,3.0,4.0,0.0,,41.0,2.0
305,03,17,3,9.0,9.0,,,-1.0,9.0
305,05,15,1,1.0,2.0,0.0,,-1.0,9.0
305,05,15,2,9.0,9.0,,,-1.0,9.0
305,05,15,3,9.0,9.0,,,-1.0,9.0
305,05,33,1,1.0,2.0,0.0,,-1.0,9.0
305,05,33,2,9.0,9.0,,,-1.0,9.0
305,05,33,3,9.0,9.0,,,-1.0,9.0
305,07,09,1,2.0,2.0,0.0,,8.0,2.0
305,07,09,2,3.0,2.0,0.0,,8.0,1.0
305,07,09,3,1.0,2.0,0.0,,8.0,1.0
305,07,19,1,3.0,1.0,2.0,5.0,6.0,1.0
305,07,19,2,1.0,1.0,2.0,5.0,6.0,1.0
305,07,19,3,6.0,1.0,2.0,5.0,6.0,1.0
305,09,03,1,1.0,2.0,0.0,,6.0,1.0
305,09,03,2,9.0,9.0,,,-1.0,9.0
305,09,03,3,9.0,9.0,,,-1.0,9.0
305,09,13,0,,,,,,
305,09,13,1,1.0,2.0,0.0,,5.0,1.0
305,09,23,1,1.0,2.0,0.0,,9.0,1.0
305,09,23,2,9.0,9.0,,,-1.0,9.0
305,09,23,3,9.0,9.0,,,-1.0,9.0
305,09,35,1,1.0,2.0,0.0,,7.0,2.0
305,09,35,2,1.0,2.0,0.0,,30.0,1.0
305,09,35,3,1.0,2.0,0.0,,20.0,1.0
305,10,15,1,1.0,1.0,2.0,0.0,5.0,1.0
305,10,15,2,1.0,1.0,2.0,0.0,5.0,1.0
305,10,15,3,1.0,2.0,0.0,,0.5,1.0
305,11,15,1,3.0,2.0,0.0,,-1.0,1.0
305,11,15,2,5.0,6.0,0.0,,-1.0,1.0
305,11,15,3,9.0,9.0,,,-1.0,9.0
305,11,25,1,3.0,2.0,4.0,0.0,1.5,2.0
305,11,25,2,1.0,2.0,0.0,,1.0,1.0
305,11,25,3,3.0,2.0,0.0,,1.0,2.0
305,11,35,1,1.0,2.0,0.0,,-1.0,1.0
305,11,35,2,2.0,2.0,0.0,,-1.0,1.0
305,11,35,3,5.0,6.0,0.0,,-1.0,1.0
305,11,47,0,,,,,,
305,11,47,1,9.0,9.0,,,-1.0,9.0
305,11,59,1,3.0,2.0,0.0,,-1.0,9.0
305,11,59,2,6.0,2.0,0.0,,-1.0,9.0
305,11,59,3,5.0,6.0,0.0,,-1.0,9.0
305,11,69,1,1.0,2.0,0.0,,-1.0,1.0
305,11,69,2,3.0,2.0,0.0,,-1.0,1.0
305,11,69,3,5.0,6.0,0.0,,-1.0,1.0
305,13,13,1,1.0,2.0,1.0,3.0,2.0,1.0
305,13,13,2,1.0,2.0,1.0,0.0,2.0,1.0
305,13,13,3,1.0,9.0,,,2.2,2.0
305,13,27,1,1.0,2.0,1.0,0.0,8.0,1.0
305,13,27,2,1.0,2.0,1.0,0.0,14.0,2.0
305,13,27,3,6.0,4.0,0.0,,14.0,2.0
305,13,37,1,3.0,1.0,2.0,3.0,11.0,1.0
305,13,37,2,6.0,4.0,0.0,,10.7,2.0
305,13,37,3,6.0,2.0,0.0,,11.4,2.0
305,15,07,0,,,,,,
305,15,07,1,1.0,2.0,0.0,,20.0,1.0
305,15,07,2,6.0,2.0,0.0,,20.0,2.0
305,15,15,1,1.0,2.0,0.0,,15.0,1.0
305,15,15,2,9.0,9.0,,,-1.0,9.0
305,15,15,3,9.0,9.0,,,-1.0,9.0
305,15,25,1,1.0,2.0,0.0,,6.0,1.0
305,15,25,2,9.0,9.0,,,-1.0,9.0
305,15,25,3,9.0,9.0,,,-1.0,9.0
305,15,35,0,,,,,,
305,15,35,1,1.0,2.0,0.0,,5.0,1.0
305,15,35,2,6.0,2.0,0.0,,5.0,2.0
305,15,47,1,1.0,2.0,0.0,,12.0,1.0
305,15,47,2,6.0,9.0,,,-1.0,9.0
305,15,47,3,9.0,9.0,,,-1.0,9.0
305,15,57,1,1.0,2.0,0.0,,15.0,1.0
