tinh,huyen,xa,diaban,hoso,m4b15ma,m4b15c2,m4b15c3,m4b15c4,m4b15c5
104,4,9.0,10,15,2.0,0.0,0.0,31.0,31.0
104,5,17.0,5,13,1.0,0.0,181.0,36.0,217.0
104,5,17.0,5,13,3.0,0.0,0.0,380.0,380.0
104,5,17.0,5,14,8.0,0.0,,99.0,99.0
104,5,17.0,5,14,2.0,0.0,32.0,0.0,32.0
104,5,17.0,5,14,1.0,0.0,147.0,0.0,147.0
104,5,17.0,5,14,3.0,0.0,0.0,190.0,190.0
104,5,17.0,5,15,3.0,0.0,18.0,90.0,108.0
104,5,17.0,5,15,1.0,0.0,271.0,127.0,398.0
104,5,17.0,5,15,8.0,0.0,,9.0,9.0
104,5,21.0,9,13,3.0,0.0,0.0,86.0,86.0
104,5,21.0,9,14,9.0,0.0,36.0,0.0,36.0
104,5,21.0,9,14,3.0,0.0,0.0,131.0,131.0
104,5,21.0,9,14,1.0,0.0,163.0,79.0,242.0
104,5,21.0,9,15,,,,,
104,5,29.0,3,13,9.0,0.0,0.0,27.0,27.0
104,5,29.0,3,13,3.0,0.0,0.0,108.0,108.0
104,5,29.0,3,13,1.0,0.0,181.0,61.0,242.0
104,5,29.0,3,14,,,,,
104,5,29.0,3,15,1.0,0.0,452.0,0.0,452.0
104,5,29.0,3,15,3.0,0.0,0.0,181.0,181.0
104,5,43.0,9,13,1.0,0.0,45.0,181.0,226.0
104,5,43.0,9,13,3.0,0.0,45.0,90.0,135.0
104,5,43.0,9,14,3.0,0.0,18.0,36.0,54.0
104,5,43.0,9,14,1.0,0.0,90.0,271.0,361.0
104,5,43.0,9,15,1.0,0.0,0.0,407.0,407.0
104,5,43.0,9,15,3.0,0.0,0.0,45.0,45.0
104,5,45.0,14,14,,,,,
104,5,45.0,14,15,3.0,0.0,27.0,90.0,117.0
104,5,45.0,14,15,9.0,0.0,0.0,181.0,181.0
104,5,45.0,14,15,1.0,0.0,90.0,181.0,271.0
104,5,45.0,14,19,2.0,0.0,18.0,54.0,72.0
104,5,45.0,14,19,1.0,0.0,136.0,0.0,136.0
104,6,1.0,18,13,1.0,0.0,0.0,226.0,226.0
104,6,1.0,18,14,,,,,
104,6,1.0,18,15,,,,,
104,6,3.0,2,13,3.0,0.0,0.0,163.0,163.0
104,6,3.0,2,14,2.0,0.0,9.0,18.0,27.0
104,6,3.0,2,14,1.0,0.0,90.0,72.0,162.0
104,6,3.0,2,14,4.0,0.0,0.0,54.0,54.0
104,6,3.0,2,15,1.0,0.0,54.0,90.0,144.0
104,6,3.0,2,15,3.0,0.0,0.0,90.0,90.0
104,6,9.0,19,13,1.0,0.0,325.0,90.0,415.0
104,6,9.0,19,13,4.0,0.0,0.0,18.0,18.0
104,6,9.0,19,13,3.0,0.0,27.0,90.0,117.0
104,6,9.0,19,13,2.0,0.0,36.0,0.0,36.0
104,6,9.0,19,14,4.0,0.0,0.0,18.0,18.0
104,6,9.0,19,14,3.0,0.0,27.0,118.0,145.0
104,6,9.0,19,14,9.0,0.0,136.0,0.0,136.0
104,6,9.0,19,14,2.0,0.0,27.0,0.0,27.0
104,6,9.0,19,14,1.0,0.0,271.0,163.0,434.0
104,6,9.0,19,15,2.0,0.0,63.0,0.0,63.0
104,6,9.0,19,15,4.0,0.0,0.0,27.0,27.0
104,6,9.0,19,15,3.0,0.0,0.0,127.0,127.0
104,6,9.0,19,15,1.0,0.0,136.0,407.0,543.0
104,6,21.0,11,13,,,,,
104,6,21.0,11,15,2.0,0.0,14.0,0.0,14.0
104,6,21.0,11,15,3.0,0.0,0.0,14.0,14.0
104,6,21.0,11,15,1.0,0.0,0.0,172.0,172.0
104,6,21.0,11,15,4.0,0.0,0.0,9.0,9.0
104,6,21.0,11,20,3.0,0.0,0.0,31.0,31.0
104,6,21.0,11,20,1.0,0.0,0.0,184.0,184.0
104,7,3.0,9,13,3.0,0.0,0.0,54.0,54.0
104,7,3.0,9,13,1.0,0.0,36.0,181.0,217.0
104,7,3.0,9,14,3.0,0.0,0.0,41.0,41.0
104,7,3.0,9,14,1.0,0.0,0.0,122.0,122.0
104,7,3.0,9,15,3.0,0.0,0.0,72.0,72.0
104,7,3.0,9,15,1.0,0.0,45.0,253.0,298.0
104,7,9.0,5,14,3.0,0.0,0.0,72.0,72.0
104,7,9.0,5,14,4.0,0.0,0.0,136.0,136.0
104,7,9.0,5,14,1.0,0.0,0.0,452.0,452.0
104,7,9.0,5,15,3.0,0.0,0.0,14.0,14.0
104,7,9.0,5,15,1.0,0.0,0.0,249.0,249.0
104,7,9.0,5,15,4.0,0.0,0.0,90.0,90.0
104,7,9.0,5,19,1.0,0.0,108.0,0.0,108.0
104,7,9.0,5,19,3.0,0.0,0.0,27.0,27.0
104,7,9.0,5,19,4.0,0.0,0.0,9.0,9.0
104,7,19.0,6,13,1.0,0.0,136.0,0.0,136.0
104,7,19.0,6,13,4.0,0.0,45.0,0.0,45.0
104,7,19.0,6,14,1.0,0.0,0.0,136.0,136.0
104,7,19.0,6,15,1.0,0.0,0.0,181.0,181.0
104,7,25.0,16,13,1.0,0.0,0.0,108.0,108.0
104,7,25.0,16,15,1.0,0.0,0.0,157.0,157.0
104,7,25.0,16,19,,,,,
104,7,29.0,8,13,1.0,0.0,0.0,181.0,181.0
104,7,29.0,8,13,3.0,0.0,0.0,72.0,72.0
104,7,29.0,8,14,,,,,
104,7,29.0,8,15,3.0,0.0,0.0,90.0,90.0
104,7,29.0,8,15,1.0,0.0,90.0,226.0,316.0
104,7,29.0,8,15,4.0,0.0,0.0,9.0,9.0
104,7,47.0,8,13,,,,,
104,7,47.0,8,14,1.0,0.0,0.0,90.0,90.0
104,7,47.0,8,15,,,,,
104,7,53.0,4,13,1.0,0.0,118.0,181.0,299.0
104,7,53.0,4,13,3.0,0.0,0.0,72.0,72.0
104,7,53.0,4,19,1.0,0.0,0.0,27.0,27.0
104,7,53.0,4,19,3.0,0.0,0.0,72.0,72.0
104,7,53.0,4,20,1.0,0.0,36.0,72.0,108.0
104,7,53.0,4,20,3.0,0.0,0.0,36.0,36.0
104,7,53.0,4,20,4.0,0.0,0.0,27.0,27.0
104,9,9.0,11,13,2.0,0.0,27.0,0.0,27.0
104,9,9.0,11,13,3.0,0.0,0.0,45.0,45.0
104,9,9.0,11,13,4.0,0.0,0.0,9.0,9.0
104,9,9.0,11,13,1.0,0.0,271.0,45.0,316.0
104,9,9.0,11,19,3.0,0.0,0.0,45.0,45.0
104,9,9.0,11,19,1.0,0.0,0.0,145.0,145.0
104,9,9.0,11,20,4.0,0.0,0.0,14.0,14.0
104,9,9.0,11,20,3.0,0.0,0.0,27.0,27.0
104,9,9.0,11,20,1.0,0.0,136.0,63.0,199.0
104,9,13.0,15,13,3.0,0.0,0.0,63.0,63.0
104,9,13.0,15,14,,,,,
104,9,13.0,15,15,,,,,
104,9,15.0,15,19,1.0,0.0,235.0,27.0,262.0
104,9,15.0,15,19,3.0,0.0,0.0,27.0,27.0
104,9,15.0,15,20,1.0,0.0,588.0,0.0,588.0
104,9,15.0,15,20,3.0,0.0,0.0,90.0,90.0
104,9,15.0,15,20,4.0,0.0,0.0,45.0,45.0
104,9,15.0,15,24,,,,,
104,9,21.0,10,13,,,,,
104,9,21.0,10,14,4.0,0.0,0.0,36.0,36.0
104,9,21.0,10,14,3.0,0.0,0.0,18.0,18.0
104,9,21.0,10,14,1.0,0.0,208.0,25.0,233.0
104,9,21.0,10,20,,,,,
104,9,27.0,10,13,3.0,0.0,0.0,136.0,136.0
104,9,27.0,10,13,1.0,0.0,0.0,45.0,45.0
104,9,27.0,10,14,,,,,
104,9,27.0,10,20,3.0,0.0,0.0,14.0,14.0
104,9,27.0,10,20,4.0,0.0,0.0,54.0,54.0
104,9,27.0,10,20,1.0,0.0,136.0,118.0,254.0
104,9,33.0,8,14,3.0,0.0,0.0,63.0,63.0
104,9,33.0,8,15,,,,,
104,9,33.0,8,20,,,,,
104,11,17.0,19,13,1.0,0.0,486.0,0.0,486.0
104,11,17.0,19,13,9.0,136.0,0.0,0.0,136.0
104,11,17.0,19,14,9.0,0.0,0.0,36.0,36.0
104,11,17.0,19,14,1.0,0.0,0.0,174.0,174.0
104,11,17.0,19,15,1.0,0.0,0.0,81.0,81.0
104,11,23.0,29,13,,,,,
104,11,23.0,29,14,9.0,0.0,0.0,83.0,83.0
104,11,23.0,29,14,1.0,0.0,0.0,62.0,62.0
104,11,23.0,29,15,,,,,
104,11,25.0,29,13,3.0,0.0,0.0,45.0,45.0
104,11,25.0,29,13,2.0,0.0,68.0,0.0,68.0
104,11,25.0,29,13,1.0,0.0,542.0,0.0,542.0
104,11,25.0,29,14,1.0,0.0,0.0,181.0,181.0
104,11,25.0,29,15,3.0,0.0,0.0,41.0,41.0
104,11,25.0,29,15,1.0,0.0,0.0,63.0,63.0
104,11,31.0,6,13,1.0,0.0,0.0,268.0,268.0
104,11,31.0,6,13,3.0,0.0,0.0,72.0,72.0
104,11,31.0,6,13,4.0,0.0,0.0,27.0,27.0
104,11,31.0,6,14,4.0,0.0,0.0,54.0,54.0
104,11,31.0,6,14,1.0,0.0,0.0,81.0,81.0
104,11,31.0,6,14,3.0,0.0,0.0,108.0,108.0
104,11,31.0,6,15,4.0,0.0,0.0,36.0,36.0
104,11,31.0,6,15,1.0,0.0,0.0,72.0,72.0
104,11,31.0,6,15,3.0,0.0,0.0,54.0,54.0
104,11,37.0,19,13,1.0,0.0,0.0,212.0,212.0
104,11,37.0,19,13,3.0,0.0,0.0,36.0,36.0
104,11,37.0,19,15,1.0,0.0,0.0,355.0,355.0
104,11,37.0,19,19,4.0,0.0,0.0,45.0,45.0
104,11,37.0,19,19,1.0,0.0,0.0,354.0,354.0
104,11,41.0,14,14,9.0,0.0,0.0,90.0,90.0
104,11,41.0,14,14,1.0,0.0,0.0,320.0,320.0
104,11,41.0,14,15,1.0,0.0,0.0,293.0,293.0
104,11,41.0,14,19,1.0,0.0,0.0,400.0,400.0
104,11,47.0,9,13,9.0,0.0,0.0,72.0,72.0
104,11,47.0,9,13,1.0,0.0,0.0,157.0,157.0
104,11,47.0,9,14,1.0,0.0,0.0,52.0,52.0
104,11,47.0,9,15,1.0,0.0,0.0,51.0,51.0
104,11,47.0,9,15,3.0,0.0,0.0,6.0,6.0
105,1,3.0,27,13,,,,,
105,1,3.0,27,14,,,,,
105,1,3.0,27,15,,,,,
105,1,7.0,8,13,,,,,
105,1,7.0,8,14,,,,,
105,1,7.0,8,15,,,,,
105,1,17.0,4,13,,,,,
105,1,17.0,4,14,,,,,
105,1,17.0,4,19,,,,,
105,1,23.0,15,13,,,,,
105,1,23.0,15,14,,,,,
105,1,23.0,15,20,,,,,
105,1,29.0,20,13,,,,,
105,1,29.0,20,14,,,,,
105,1,29.0,20,15,,,,,
105,3,3.0,10,13,,,,,
105,3,3.0,10,14,,,,,
105,3,3.0,10,15,,,,,
105,3,13.0,8,13,1.0,118.0,0.0,0.0,118.0
105,3,13.0,8,13,4.0,56.0,0.0,0.0,56.0
105,3,13.0,8,13,3.0,95.0,0.0,0.0,95.0
105,3,13.0,8,14,,,,,
105,3,13.0,8,15,3.0,123.0,0.0,0.0,123.0
105,3,13.0,8,15,1.0,103.0,0.0,0.0,103.0
105,3,21.0,10,13,,,,,
105,3,21.0,10,14,1.0,0.0,0.0,234.0,234.0
105,3,21.0,10,14,3.0,0.0,0.0,84.0,84.0
105,3,21.0,10,15,1.0,0.0,0.0,158.0,158.0
105,5,1.0,24,13,1.0,0.0,0.0,187.0,187.0
105,5,1.0,24,13,2.0,0.0,0.0,235.0,235.0
105,5,1.0,24,14,1.0,0.0,0.0,259.0,259.0
105,5,1.0,24,15,8.0,0.0,,469.0,469.0
105,5,3.0,11,13,8.0,0.0,,820.0,820.0
105,5,3.0,11,14,1.0,0.0,225.0,0.0,225.0
105,5,3.0,11,14,3.0,0.0,140.0,0.0,140.0
105,5,3.0,11,15,3.0,0.0,0.0,92.0,92.0
105,5,3.0,11,15,1.0,0.0,100.0,259.0,359.0
105,5,15.0,5,13,1.0,0.0,0.0,246.0,246.0
105,5,15.0,5,14,1.0,0.0,316.0,0.0,316.0
105,5,15.0,5,14,8.0,0.0,,395.0,395.0
105,5,15.0,5,15,3.0,0.0,0.0,17.0,17.0
105,5,15.0,5,15,2.0,0.0,0.0,41.0,41.0
105,5,15.0,5,15,4.0,0.0,0.0,8.0,8.0
105,5,15.0,5,15,1.0,0.0,0.0,167.0,167.0
105,5,23.0,4,14,8.0,0.0,,308.0,308.0
105,5,23.0,4,15,,,,,
105,5,23.0,4,19,3.0,0.0,0.0,394.0,394.0
105,5,23.0,4,19,1.0,0.0,0.0,328.0,328.0
105,5,31.0,7,13,,,,,
105,5,31.0,7,14,3.0,0.0,0.0,164.0,164.0
105,5,31.0,7,14,1.0,0.0,101.0,219.0,320.0
105,5,31.0,7,15,8.0,0.0,,391.0,391.0
105,5,35.0,9,13,3.0,0.0,0.0,51.0,51.0
105,5,35.0,9,13,1.0,0.0,0.0,151.0,151.0
105,5,35.0,9,14,1.0,0.0,0.0,292.0,292.0
105,5,35.0,9,14,4.0,0.0,0.0,102.0,102.0
105,5,35.0,9,14,2.0,0.0,181.0,0.0,181.0
105,5,35.0,9,14,3.0,0.0,0.0,135.0,135.0
105,5,35.0,9,15,1.0,0.0,0.0,335.0,335.0
105,5,35.0,9,15,3.0,0.0,0.0,84.0,84.0
105,5,35.0,9,15,2.0,0.0,251.0,0.0,251.0
105,5,43.0,11,13,1.0,0.0,78.0,156.0,234.0
105,5,43.0,11,14,8.0,0.0,,469.0,469.0
105,5,43.0,11,15,1.0,0.0,0.0,407.0,407.0
105,5,43.0,11,15,4.0,0.0,0.0,78.0,78.0
105,5,59.0,29,13,8.0,0.0,,524.0,524.0
105,5,59.0,29,14,8.0,0.0,,395.0,395.0
105,5,59.0,29,19,3.0,0.0,0.0,614.0,614.0
105,5,59.0,29,19,1.0,0.0,205.0,308.0,513.0
105,5,59.0,29,19,8.0,0.0,,410.0,410.0
105,5,59.0,29,19,9.0,0.0,175.0,287.0,462.0
105,7,9.0,6,13,1.0,0.0,0.0,156.0,156.0
105,7,9.0,6,14,4.0,0.0,0.0,150.0,150.0
105,7,9.0,6,14,3.0,0.0,0.0,301.0,301.0
105,7,9.0,6,15,1.0,0.0,0.0,140.0,140.0
105,7,19.0,13,13,4.0,0.0,0.0,123.0,123.0
105,7,19.0,13,13,1.0,0.0,0.0,328.0,328.0
105,7,19.0,13,14,4.0,0.0,0.0,63.0,63.0
105,7,19.0,13,14,1.0,0.0,0.0,253.0,253.0
105,7,19.0,13,20,1.0,0.0,0.0,75.0,75.0
105,7,19.0,13,20,4.0,0.0,0.0,37.0,37.0
105,7,31.0,7,13,1.0,0.0,0.0,140.0,140.0
105,7,31.0,7,14,4.0,0.0,0.0,103.0,103.0
105,7,31.0,7,14,1.0,0.0,0.0,328.0,328.0
105,7,31.0,7,19,1.0,0.0,0.0,94.0,94.0
105,7,39.0,13,13,4.0,0.0,0.0,70.0,70.0
105,7,39.0,13,13,1.0,0.0,0.0,149.0,149.0
105,7,39.0,13,14,4.0,0.0,0.0,71.0,71.0
105,7,39.0,13,14,1.0,0.0,0.0,118.0,118.0
105,7,39.0,13,20,4.0,0.0,0.0,33.0,33.0
105,7,39.0,13,20,1.0,0.0,0.0,200.0,200.0
105,9,13.0,6,13,,,,,
105,9,13.0,6,14,,,,,
105,9,13.0,6,15,,,,,
105,9,23.0,8,13,,,,,
105,9,23.0,8,14,1.0,0.0,0.0,41.0,41.0
105,9,23.0,8,14,4.0,0.0,0.0,59.0,59.0
105,9,23.0,8,15,,,,,
105,9,27.0,21,14,,,,,
105,9,27.0,21,15,,,,,
105,9,27.0,21,19,,,,,
105,9,29.0,10,14,3.0,0.0,0.0,39.0,39.0
105,9,29.0,10,14,1.0,0.0,0.0,79.0,79.0
105,9,29.0,10,15,,,,,
105,9,29.0,10,19,3.0,117.0,0.0,0.0,117.0
105,11,7.0,9,13,1.0,0.0,0.0,379.0,379.0
105,11,7.0,9,14,1.0,0.0,0.0,71.0,71.0
105,11,7.0,9,15,1.0,0.0,0.0,110.0,110.0
105,11,15.0,10,13,2.0,0.0,0.0,17.0,17.0
105,11,15.0,10,13,1.0,0.0,0.0,133.0,133.0
105,11,15.0,10,14,,,,,
105,11,15.0,10,15,1.0,0.0,0.0,188.0,188.0
105,11,23.0,5,14,,,,,
105,11,23.0,5,19,,,,,
105,11,23.0,5,21,,,,,
105,11,33.0,13,13,,,,,
105,11,33.0,13,14,,,,,
105,11,33.0,13,15,1.0,0.0,235.0,0.0,235.0
105,13,7.0,12,13,1.0,0.0,0.0,59.0,59.0
105,13,7.0,12,14,1.0,0.0,0.0,140.0,140.0
105,13,7.0,12,20,1.0,0.0,0.0,82.0,82.0
105,13,11.0,15,13,,,,,
105,13,11.0,15,14,,,,,
105,13,11.0,15,15,,,,,
105,13,15.0,14,13,,,,,
105,13,15.0,14,14,,,,,
105,13,15.0,14,15,,,,,
105,13,17.0,2,13,,,,,
105,13,17.0,2,14,,,,,
105,13,17.0,2,19,,,,,
105,13,23.0,7,13,1.0,0.0,0.0,209.0,209.0
105,13,23.0,7,14,,,,,
105,13,23.0,7,20,,,,,
105,13,35.0,18,13,,,,,
105,13,35.0,18,15,,,,,
105,13,35.0,18,19,3.0,0.0,0.0,51.0,51.0
105,15,1.0,12,13,,,,,
105,15,1.0,12,15,,,,,
105,15,1.0,12,20,9.0,0.0,0.0,41.0,41.0
105,15,13.0,7,13,2.0,0.0,39.0,0.0,39.0
105,15,13.0,7,14,2.0,0.0,79.0,0.0,79.0
105,15,13.0,7,15,1.0,0.0,0.0,118.0,118.0
105,15,23.0,6,13,9.0,0.0,0.0,39.0,39.0
105,15,23.0,6,15,,,,,
105,15,23.0,6,19,1.0,0.0,0.0,140.0,140.0
105,15,29.0,3,13,3.0,0.0,0.0,140.0,140.0
105,15,29.0,3,13,1.0,0.0,0.0,19.0,19.0
105,15,29.0,3,14,3.0,0.0,0.0,217.0,217.0
105,15,29.0,3,14,1.0,0.0,0.0,151.0,151.0
105,15,29.0,3,20,4.0,0.0,0.0,17.0,17.0
105,15,29.0,3,20,1.0,0.0,84.0,167.0,251.0
105,17,13.0,14,13,1.0,0.0,0.0,31.0,31.0
105,17,13.0,14,14,,,,,
105,17,13.0,14,15,,,,,
105,17,21.0,24,13,,,,,
105,17,21.0,24,14,,,,,
105,17,21.0,24,19,,,,,
105,17,31.0,8,13,1.0,0.0,0.0,46.0,46.0
105,17,31.0,8,13,2.0,0.0,0.0,66.0,66.0
105,17,31.0,8,14,2.0,0.0,56.0,0.0,56.0
105,17,31.0,8,14,1.0,0.0,0.0,79.0,79.0
105,17,31.0,8,14,3.0,0.0,0.0,79.0,79.0
105,17,31.0,8,20,3.0,0.0,0.0,167.0,167.0
105,17,31.0,8,20,1.0,0.0,67.0,67.0,134.0
105,17,39.0,2,13,1.0,0.0,0.0,209.0,209.0
105,17,39.0,2,15,1.0,0.0,0.0,166.0,166.0
105,17,39.0,2,15,4.0,0.0,0.0,16.0,16.0
105,17,39.0,2,20,1.0,0.0,0.0,234.0,234.0
105,17,47.0,19,13,,,,,
105,17,47.0,19,14,4.0,0.0,0.0,66.0,66.0
105,17,47.0,19,14,1.0,0.0,0.0,37.0,37.0
105,17,47.0,19,19,,,,,
105,17,59.0,7,13,1.0,0.0,0.0,95.0,95.0
105,17,59.0,7,13,4.0,0.0,0.0,16.0,16.0
105,17,59.0,7,14,1.0,0.0,0.0,188.0,188.0
105,17,59.0,7,14,4.0,0.0,0.0,28.0,28.0
105,17,59.0,7,15,1.0,0.0,0.0,19.0,19.0
105,19,13.0,9,13,1.0,0.0,0.0,209.0,209.0
105,19,13.0,9,14,1.0,0.0,0.0,284.0,284.0
105,19,13.0,9,15,1.0,0.0,0.0,335.0,335.0
105,19,21.0,16,13,4.0,0.0,0.0,17.0,17.0
105,19,21.0,16,13,1.0,0.0,0.0,418.0,418.0
105,19,21.0,16,14,1.0,0.0,281.0,0.0,281.0
105,19,21.0,16,15,1.0,0.0,187.0,281.0,468.0
105,19,27.0,9,13,,,,,
105,19,27.0,9,14,3.0,0.0,0.0,75.0,75.0
105,19,27.0,9,14,1.0,0.0,0.0,209.0,209.0
105,19,27.0,9,15,1.0,0.0,0.0,158.0,158.0
105,19,39.0,13,13,,,,,
105,19,39.0,13,15,,,,,
105,19,39.0,13,19,1.0,0.0,0.0,188.0,188.0
105,19,47.0,5,13,1.0,0.0,0.0,284.0,284.0
105,19,47.0,5,14,1.0,0.0,0.0,282.0,282.0
105,19,47.0,5,15,1.0,0.0,0.0,335.0,335.0
105,21,7.0,3,13,,,,,
105,21,7.0,3,14,,,,,
105,21,7.0,3,15,1.0,0.0,0.0,359.0,359.0
105,21,15.0,11,13,1.0,0.0,0.0,59.0,59.0
105,21,15.0,11,14,1.0,0.0,0.0,55.0,55.0
105,21,15.0,11,15,,,,,
105,21,27.0,10,13,,,,,
105,21,27.0,10,14,,,,,
105,21,27.0,10,15,,,,,
105,21,37.0,8,13,,,,,
105,21,37.0,8,19,1.0,103.0,0.0,103.0,206.0
105,21,37.0,8,20,1.0,0.0,0.0,273.0,273.0
105,21,45.0,13,13,1.0,0.0,0.0,66.0,66.0
105,21,45.0,13,14,,,,,
105,21,45.0,13,19,,,,,
105,21,55.0,7,13,,,,,
105,21,55.0,7,14,,,,,
105,21,55.0,7,15,,,,,
105,23,1.0,4,15,,,,,
105,23,1.0,4,19,,,,,
105,23,1.0,4,20,1.0,0.0,0.0,160.0,160.0
105,23,3.0,7,13,1.0,0.0,188.0,0.0,188.0
105,23,3.0,7,14,1.0,0.0,0.0,151.0,151.0
105,23,3.0,7,14,3.0,0.0,0.0,217.0,217.0
105,23,3.0,7,15,,,,,
105,23,19.0,9,14,1.0,0.0,0.0,237.0,237.0
105,23,19.0,9,15,,,,,
105,23,19.0,9,19,3.0,0.0,0.0,46.0,46.0
105,23,19.0,9,19,9.0,0.0,0.0,28.0,28.0
105,23,19.0,9,19,1.0,0.0,0.0,328.0,328.0
105,23,29.0,8,13,,,,,
105,23,29.0,8,14,7.0,0.0,,426.0,426.0
105,23,29.0,8,15,,,,,
105,23,37.0,13,13,7.0,0.0,,197.0,197.0
105,23,37.0,13,13,1.0,0.0,0.0,158.0,158.0
105,23,37.0,13,13,4.0,0.0,0.0,39.0,39.0
105,23,37.0,13,14,1.0,0.0,0.0,282.0,282.0
105,23,37.0,13,15,4.0,0.0,0.0,98.0,98.0
105,23,37.0,13,15,1.0,0.0,0.0,221.0,221.0
105,23,45.0,7,13,,,,,
105,23,45.0,7,14,1.0,0.0,0.0,501.0,501.0
105,23,45.0,7,15,1.0,0.0,0.0,291.0,291.0
105,25,13.0,5,13,,,,,
105,25,13.0,5,14,,,,,
105,25,13.0,5,15,,,,,
105,25,23.0,8,13,,,,,
105,25,23.0,8,15,4.0,0.0,0.0,46.0,46.0
105,25,23.0,8,15,3.0,0.0,0.0,140.0,140.0
105,25,23.0,8,15,1.0,0.0,0.0,57.0,57.0
105,25,23.0,8,19,3.0,0.0,0.0,84.0,84.0
105,25,23.0,8,19,1.0,0.0,0.0,209.0,209.0
105,25,33.0,20,13,,,,,
105,25,33.0,20,14,4.0,25.0,0.0,0.0,25.0
105,25,33.0,20,14,1.0,51.0,0.0,0.0,51.0
105,25,33.0,20,15,1.0,0.0,0.0,84.0,84.0
105,25,39.0,7,13,1.0,0.0,0.0,451.0,451.0
105,25,39.0,7,14,2.0,0.0,16.0,0.0,16.0
105,25,39.0,7,14,8.0,0.0,,39.0,39.0
105,25,39.0,7,14,1.0,0.0,513.0,0.0,513.0
105,25,39.0,7,14,4.0,0.0,0.0,16.0,16.0
105,25,39.0,7,15,1.0,0.0,0.0,401.0,401.0
105,25,49.0,9,13,,,,,
105,25,49.0,9,14,,,,,
105,25,49.0,9,19,,,,,
105,27,5.0,8,13,1.0,0.0,0.0,71.0,71.0
105,27,5.0,8,13,4.0,0.0,0.0,31.0,31.0
105,27,5.0,8,14,1.0,0.0,0.0,273.0,273.0
105,27,5.0,8,14,4.0,0.0,0.0,55.0,55.0
105,27,5.0,8,15,1.0,0.0,0.0,117.0,117.0
105,27,5.0,8,15,4.0,0.0,0.0,39.0,39.0
105,27,15.0,9,13,1.0,0.0,0.0,193.0,193.0
105,27,15.0,9,13,4.0,0.0,0.0,21.0,21.0
105,27,15.0,9,14,,,,,
105,27,15.0,9,15,,,,,
105,27,25.0,8,13,4.0,0.0,0.0,48.0,48.0
105,27,25.0,8,13,1.0,0.0,0.0,118.0,118.0
105,27,25.0,8,14,1.0,0.0,0.0,199.0,199.0
105,27,25.0,8,14,4.0,0.0,0.0,39.0,39.0
105,27,25.0,8,15,3.0,0.0,0.0,14.0,14.0
105,27,25.0,8,15,1.0,0.0,0.0,62.0,62.0
105,27,33.0,3,13,1.0,0.0,0.0,209.0,209.0
105,27,33.0,3,13,4.0,0.0,0.0,45.0,45.0
105,27,33.0,3,14,4.0,0.0,0.0,28.0,28.0
105,27,33.0,3,14,1.0,0.0,0.0,66.0,66.0
105,27,33.0,3,15,4.0,0.0,0.0,16.0,16.0
105,27,33.0,3,15,1.0,0.0,0.0,16.0,16.0
105,27,45.0,5,14,3.0,0.0,0.0,205.0,205.0
105,27,45.0,5,14,1.0,0.0,0.0,308.0,308.0
105,27,45.0,5,14,4.0,0.0,0.0,205.0,205.0
105,27,45.0,5,19,,,,,
105,27,45.0,5,20,,,,,
105,27,53.0,8,13,3.0,0.0,0.0,103.0,103.0
105,27,53.0,8,13,1.0,0.0,0.0,94.0,94.0
105,27,53.0,8,13,4.0,0.0,0.0,28.0,28.0
105,27,53.0,8,14,1.0,0.0,0.0,125.0,125.0
105,27,53.0,8,14,4.0,0.0,0.0,84.0,84.0
105,27,53.0,8,14,3.0,0.0,0.0,84.0,84.0
105,27,53.0,8,15,3.0,0.0,0.0,52.0,52.0
105,27,53.0,8,15,1.0,0.0,0.0,82.0,82.0
105,27,53.0,8,15,4.0,0.0,0.0,8.0,8.0
106,1,3.0,14,13,,,,,
106,1,3.0,14,14,,,,,
106,1,3.0,14,15,,,,,
106,1,7.0,8,14,,,,,
106,1,7.0,8,19,,,,,
106,1,7.0,8,23,,,,,
106,1,11.0,10,13,,,,,
106,1,11.0,10,14,,,,,
106,1,11.0,10,15,1.0,0.0,0.0,61.0,61.0
106,1,17.0,14,13,,,,,
106,1,17.0,14,14,,,,,
106,1,17.0,14,15,,,,,
106,3,1.0,12,13,1.0,434.0,144.0,325.0,903.0
106,3,1.0,12,13,8.0,37.0,,0.0,37.0
106,3,1.0,12,14,4.0,0.0,0.0,17.0,17.0
106,3,1.0,12,14,1.0,0.0,0.0,362.0,362.0
106,3,1.0,12,15,,,,,
106,3,5.0,2,13,1.0,0.0,76.0,57.0,133.0
106,3,5.0,2,14,1.0,0.0,0.0,84.0,84.0
106,3,5.0,2,14,2.0,0.0,0.0,42.0,42.0
106,3,5.0,2,15,,,,,
106,3,9.0,18,14,,,,,
106,3,9.0,18,15,,,,,
106,3,9.0,18,20,,,,,
106,3,17.0,16,13,1.0,0.0,0.0,160.0,160.0
106,3,17.0,16,13,4.0,0.0,0.0,56.0,56.0
106,3,17.0,16,14,,,,,
106,3,17.0,16,15,,,,,
106,3,21.0,8,13,1.0,0.0,0.0,355.0,355.0
106,3,21.0,8,13,9.0,0.0,0.0,28.0,28.0
106,3,21.0,8,14,,,,,
106,3,21.0,8,15,,,,,
106,3,27.0,7,13,2.0,0.0,70.0,0.0,70.0
106,3,27.0,7,13,1.0,0.0,0.0,139.0,139.0
106,3,27.0,7,14,1.0,0.0,289.0,73.0,362.0
106,3,27.0,7,14,2.0,36.0,73.0,0.0,109.0
