tinh,huyen,xa,diaban,hoso,m4b22t,m4b22c19,m4b21c,m4b21tn,m4b22c,m4b22tn,m4b31a,m4b31b,m4b3t,m4b3c,m4b3tn,m4b41a,m4b41b,m4b4t,m4b4c,m4b41tn,m4b51a,m4b51b,m4b5t,m4b5c,m4b5tn,m4c1,m4ctt,m4ct,m4cct,m4cc,m4ctnt,m4ctn,m4d1tn,m4d2t
507,5,17.0,23,15,0.0,1.0,1860.0,417.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,57539.0,57539.0,45402.0,45402.0,12137.0,12137.0,523.0,2650.0
507,5,21.0,4,13,0.0,1.0,7866.0,8149.0,0.0,0.0,1,,23535.0,8291.0,15244.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,6190.0,6190.0,378.0,378.0,5812.0,5812.0,3470.0,1700.0
507,5,21.0,4,14,0.0,1.0,10574.0,6702.0,0.0,0.0,1,,1587.0,337.0,1250.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,4105.0,4105.0,2210.0,2210.0,1895.0,1895.0,1374.0,1000.0
507,5,21.0,4,15,0.0,2.0,3199.0,1722.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,11385.0,11385.0,6880.0,6880.0,4505.0,4505.0,357.0,680.0
507,5,25.0,28,13,0.0,1.0,8038.0,3485.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,2585.0,380.0
507,5,25.0,28,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,6460.0,6460.0,260.0,260.0,6200.0,6200.0,1781.0,5000.0
507,5,25.0,28,20,0.0,1.0,8205.0,4061.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,61090.0,61090.0,37260.0,37260.0,23830.0,23830.0,453.0,800.0
507,5,29.0,5,13,0.0,1.0,8223.0,7464.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,27908.0,27908.0,6394.0,6394.0,21514.0,21514.0,3045.0,20000.0
507,5,29.0,5,14,0.0,1.0,7258.0,4012.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,47619.0,47619.0,32391.0,32391.0,15228.0,15228.0,3318.0,6000.0
507,5,29.0,5,15,0.0,1.0,6156.0,3736.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,519.0,50100.0
507,5,33.0,25,14,0.0,1.0,19021.0,9960.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,101.0,11600.0
507,5,33.0,25,15,0.0,1.0,285.0,431.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,11355.0,4500.0
507,5,33.0,25,20,0.0,1.0,6008.0,2742.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,6660.0,6660.0,1008.0,1008.0,5652.0,5652.0,151.0,630.0
507,7,1.0,15,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,68184.0,68184.0,59760.0,59760.0,8424.0,8424.0,2353.0,5200.0
507,7,1.0,15,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,2359.0,16500.0
507,7,1.0,15,20,0.0,3.0,4777.0,1051.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,32844.0,32844.0,5592.0,5592.0,27252.0,27252.0,13995.0,20000.0
507,7,11.0,18,13,0.0,1.0,3309.0,2333.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,450.0,30.0,420.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,24199.0,0.0
507,7,11.0,18,14,0.0,3.0,3304.0,3050.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,5305.0,1200.0
507,7,11.0,18,15,0.0,1.0,1819.0,1531.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,440.0,25.0,415.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,363.0,2500.0
507,7,15.0,14,13,0.0,1.0,25277.0,11181.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,900.0,30.0,870.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,19327.0,22150.0
507,7,15.0,14,14,0.0,1.0,16702.0,5300.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,1650.0,30.0,1620.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,4988.0,35490.0
507,7,15.0,14,15,0.0,1.0,18842.0,6705.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,7462.0,3750.0
507,7,24.0,3,13,0.0,4.0,89888.0,24722.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,600.0,90.0,510.0,2,0.0,0.0,0.0,0.0,0.0,0.0,8343.0,1250.0
507,7,24.0,3,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,1080.0,1080.0,760.0,760.0,320.0,320.0,6508.0,450.0
507,7,24.0,3,15,0.0,1.0,9509.0,4416.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,6680.0,80.0,6600.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,4985.0,26400.0
507,9,2.0,5,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,146172.0,146172.0,89868.0,89868.0,56304.0,56304.0,1910.0,18600.0
507,9,2.0,5,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,453384.0,453384.0,350488.0,350488.0,102896.0,102896.0,20226.0,5000.0
507,9,2.0,5,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,1461.0,1500.0
507,9,5.0,18,13,0.0,1.0,5376.0,3266.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,440.0,70.0,370.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,205.0,3460.0
507,9,5.0,18,14,0.0,1.0,1578.0,411.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,80.0,20.0,60.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,5859.0,348.0
507,9,5.0,18,15,0.0,1.0,7404.0,10543.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,1240.0,100.0,1140.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,14065.0,1640.0
507,9,17.0,14,13,0.0,1.0,6690.0,8209.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,1640.0,200.0,1440.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,4017.0,800.0
507,9,17.0,14,14,0.0,2.0,1172.0,357.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,500.0,20.0,480.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,77.0,550.0
507,9,17.0,14,15,0.0,2.0,9871.0,3569.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,210.0,10.0,200.0,2,2.0,0.0,0.0,,1,10140.0,10140.0,3804.0,3804.0,6336.0,6336.0,1261.0,19689.0
507,9,23.0,3,13,0.0,1.0,152.0,1076.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,650.0,20.0,630.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850.0
507,9,23.0,3,14,0.0,1.0,7494.0,5402.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,840.0,40.0,800.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,344.0,240.0
507,9,23.0,3,15,0.0,1.0,7431.0,7408.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,660.0,30.0,630.0,2,2.0,0.0,0.0,,1,7208.0,7208.0,952.0,952.0,6256.0,6256.0,235.0,2356.0
507,9,27.0,14,13,0.0,1.0,7784.0,7163.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,420.0,30.0,390.0,2,2.0,0.0,0.0,,1,763.0,763.0,508.0,508.0,255.0,255.0,12748.0,350.0
507,9,27.0,14,14,0.0,1.0,197.0,1894.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,150.0,0.0,150.0,2,2.0,0.0,0.0,,1,4254.0,4254.0,1300.0,1300.0,2954.0,2954.0,2515.0,210.0
507,9,27.0,14,15,0.0,1.0,224.0,2649.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,220.0,20.0,200.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,6486.0,22450.0
507,9,31.0,3,13,0.0,1.0,2020.0,5598.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,362.0,5350.0
507,9,31.0,3,14,0.0,1.0,2412.0,4789.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,9019.0,9019.0,7486.0,7486.0,1533.0,1533.0,785.0,10600.0
507,9,31.0,3,15,0.0,1.0,1208.0,5898.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,480.0,20.0,460.0,2,2.0,0.0,0.0,,1,5144.0,5144.0,3832.0,3832.0,1312.0,1312.0,436.0,10900.0
507,11,9.0,8,13,0.0,1.0,32981.0,20132.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,1000.0,400.0,600.0,2,2.0,0.0,0.0,,1,17340.0,17340.0,5472.0,5472.0,11868.0,11868.0,9524.0,33000.0
507,11,9.0,8,14,0.0,1.0,12494.0,20021.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,700.0,100.0,600.0,2,2.0,0.0,0.0,,1,13980.0,13980.0,993.0,993.0,12987.0,12987.0,499.0,6000.0
507,11,9.0,8,15,0.0,1.0,30288.0,39381.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,1000.0,200.0,800.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,499.0,6500.0
507,13,1.0,22,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,103766.0,103766.0,74209.0,74209.0,29557.0,29557.0,296.0,30000.0
507,13,1.0,22,15,0.0,1.0,531.0,228.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,120.0,5.0,115.0,2,2.0,0.0,0.0,,1,65629.0,65629.0,39492.0,39492.0,26137.0,26137.0,0.0,6500.0
507,13,1.0,22,19,0.0,5.0,463.0,279.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,670.0,18200.0
507,13,5.0,25,13,0.0,1.0,4194.0,2443.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,800.0,260.0,540.0,1,,60.0,10.0,50.0,2,0.0,0.0,0.0,0.0,0.0,0.0,393.0,200.0
507,13,5.0,25,14,0.0,1.0,814.0,1025.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,200.0,0.0,200.0,2,2.0,0.0,0.0,,1,105696.0,105696.0,55176.0,55176.0,50520.0,50520.0,270.0,1600.0
507,13,5.0,25,19,0.0,1.0,3474.0,3332.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,400.0,50.0,350.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,1879.0,1500.0
507,13,9.0,19,13,0.0,3.0,8370.0,4713.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,700.0,50.0,650.0,2,2.0,0.0,0.0,,1,29525.0,29525.0,17712.0,17712.0,11813.0,11813.0,272.0,9700.0
507,13,9.0,19,14,0.0,4.0,17557.0,13657.0,0.0,0.0,1,,1854.0,398.0,1456.0,1,,300.0,25.0,275.0,1,,420.0,30.0,390.0,2,0.0,0.0,0.0,0.0,0.0,0.0,413.0,3000.0
507,13,9.0,19,19,0.0,1.0,9654.0,6367.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,39933.0,39933.0,25248.0,25248.0,14685.0,14685.0,202.0,2000.0
507,13,13.0,25,13,0.0,1.0,10774.0,5033.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,392064.0,392064.0,239160.0,239160.0,152904.0,152904.0,79.0,4000.0
507,13,13.0,25,14,0.0,3.0,2695.0,4607.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,3600.0,620.0,2980.0,1,,70.0,5.0,65.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1962.0,903.0
507,13,13.0,25,15,0.0,3.0,337.0,347.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,22368.0,22368.0,7272.0,7272.0,15096.0,15096.0,497.0,24500.0
507,13,21.0,22,14,0.0,1.0,3941.0,1846.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,100.0,20.0,80.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3720.0
507,13,21.0,22,15,0.0,3.0,4977.0,4269.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,300.0,50.0,250.0,2,2.0,0.0,0.0,,1,10224.0,10224.0,4080.0,4080.0,6144.0,6144.0,316.0,8000.0
507,13,21.0,22,19,0.0,1.0,23062.0,11644.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,1500.0,30.0,1470.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,23442.0,500.0
507,13,27.0,4,13,0.0,1.0,4186.0,4905.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,900.0,50.0,850.0,2,2.0,0.0,0.0,,1,7452.0,7452.0,3528.0,3528.0,3924.0,3924.0,258.0,2500.0
507,13,27.0,4,15,0.0,3.0,1656.0,1062.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,1200.0,30.0,1170.0,2,2.0,0.0,0.0,,1,51293.0,51293.0,35810.0,35810.0,15483.0,15483.0,3434.0,4900.0
507,13,27.0,4,19,0.0,1.0,7619.0,6518.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,400.0,50.0,350.0,1,,380.0,60.0,320.0,1,11128.0,11128.0,4238.0,4238.0,6890.0,6890.0,214.0,1441.0
507,13,29.0,26,13,0.0,3.0,73.0,173.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,300.0,20.0,280.0,2,2.0,0.0,0.0,,1,2904.0,2904.0,1440.0,1440.0,1464.0,1464.0,73.0,3000.0
507,13,29.0,26,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,110232.0,110232.0,63336.0,63336.0,46896.0,46896.0,357.0,140000.0
507,13,29.0,26,15,0.0,5.0,972.0,1337.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,550.0,20.0,530.0,2,2.0,0.0,0.0,,1,10357.0,10357.0,4284.0,4284.0,6073.0,6073.0,3879.0,32060.0
507,15,3.0,12,13,0.0,1.0,5368.0,3308.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0
507,15,3.0,12,14,0.0,1.0,23218.0,13757.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,16000.0
507,15,3.0,12,15,0.0,1.0,14314.0,26568.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,420.0,56.0,364.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,119.0,5000.0
507,15,15.0,17,13,0.0,1.0,13898.0,12354.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,1680.0,225.0,1455.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,293.0,2050.0
507,15,15.0,17,14,0.0,1.0,5286.0,5857.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,130.0,10.0,120.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,270.0,1600.0
507,15,15.0,17,15,0.0,1.0,2124.0,4614.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,673.0,2000.0
507,15,21.0,14,13,0.0,5.0,136.0,518.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,1165.0,100.0,1065.0,1,21749.0,21749.0,14805.0,14805.0,6944.0,6944.0,65.0,3800.0
507,15,21.0,14,14,0.0,1.0,136.0,1161.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,680.0,15.0,665.0,1,,400.0,40.0,360.0,2,0.0,0.0,0.0,0.0,0.0,0.0,377.0,1500.0
507,15,21.0,14,15,0.0,1.0,2317.0,4041.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,1790.0,245.0,1545.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,419.0,2840.0
507,15,23.0,1,13,0.0,3.0,700.0,646.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,480.0,235.0,245.0,1,,180.0,60.0,120.0,2,0.0,0.0,0.0,0.0,0.0,0.0,60.0,580.0
507,15,23.0,1,14,0.0,5.0,576.0,883.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,500.0,0.0,500.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,476.0,300.0
507,15,23.0,1,15,723.0,4.0,0.0,0.0,47.0,676.0,2,2.0,0.0,0.0,0.0,1,,1420.0,60.0,1360.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,1879.0,860.0
507,15,29.0,24,13,0.0,1.0,3165.0,2509.0,0.0,0.0,1,,17424.0,6660.0,10764.0,1,,1080.0,150.0,930.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,198.0,1600.0
507,15,29.0,24,14,0.0,3.0,111.0,194.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,600.0,70.0,530.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,417.0,10280.0
507,15,29.0,24,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,194.0,12000.0
507,17,1.0,31,13,0.0,5.0,2185.0,-1908.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,22614.0,22614.0,13350.0,13350.0,9264.0,9264.0,3386.0,15720.0
507,17,1.0,31,14,0.0,4.0,4389.0,3140.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,9954.0,9954.0,1722.0,1722.0,8232.0,8232.0,1341.0,9000.0
507,17,1.0,31,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,48768.0,48768.0,10944.0,10944.0,37824.0,37824.0,431.0,11850.0
507,17,7.0,28,13,0.0,2.0,234.0,217.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,14846.0,2500.0
507,17,7.0,28,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,13716.0,13716.0,5340.0,5340.0,8376.0,8376.0,1481.0,49840.0
507,17,7.0,28,19,0.0,4.0,7618.0,5130.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,396.0,2000.0
507,17,11.0,17,13,0.0,1.0,4210.0,2728.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,26508.0,26508.0,1488.0,1488.0,25020.0,25020.0,214.0,2500.0
507,17,11.0,17,14,0.0,1.0,1369.0,1222.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,300.0,20.0,280.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,12204.0,200.0
507,17,11.0,17,15,0.0,5.0,111.0,382.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,150.0,5.0,145.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,1763.0,5550.0
507,17,15.0,18,13,0.0,1.0,688.0,709.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,17652.0,17652.0,1944.0,1944.0,15708.0,15708.0,6082.0,1500.0
507,17,15.0,18,15,0.0,1.0,393.0,1000.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1000.0
507,17,15.0,18,20,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,778.0,2240.0
507,17,21.0,18,13,0.0,1.0,2828.0,3421.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,12016.0,12016.0,352.0,352.0,11664.0,11664.0,407.0,800.0
507,17,21.0,18,14,0.0,2.0,1117.0,566.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,15398.0,15398.0,5247.0,5247.0,10151.0,10151.0,97.0,7400.0
507,17,21.0,18,15,0.0,1.0,14731.0,9041.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,27115.0,27115.0,23084.0,23084.0,4031.0,4031.0,3805.0,38200.0
507,17,25.0,5,13,0.0,5.0,6738.0,3859.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,162.0,10000.0
507,17,25.0,5,14,0.0,5.0,165.0,507.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,300.0,20.0,280.0,2,2.0,0.0,0.0,,1,7400.0,7400.0,574.0,574.0,6826.0,6826.0,36.0,5600.0
507,17,25.0,5,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,337.0,1200.0
507,17,29.0,14,13,0.0,2.0,111.0,229.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,10500.0,2650.0,7850.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,194.0,5600.0
507,17,29.0,14,14,0.0,1.0,9111.0,5761.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,210.0,10.0,200.0,2,2.0,0.0,0.0,,1,26224.0,26224.0,20916.0,20916.0,5308.0,5308.0,166.0,11000.0
507,17,29.0,14,15,0.0,3.0,196.0,1004.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,260.0,20.0,240.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,102.0,8500.0
507,19,1.0,5,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,205740.0,205740.0,64848.0,64848.0,140892.0,140892.0,1494.0,103520.0
507,19,1.0,5,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,66740.0,66740.0,46620.0,46620.0,20120.0,20120.0,25305.0,2850.0
507,19,1.0,5,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,41596.0,41596.0,24196.0,24196.0,17400.0,17400.0,160.0,5000.0
507,19,9.0,3,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,210.0,46.0,164.0,1,,17000.0,910.0,16090.0,1,31872.0,31872.0,11898.0,11898.0,19974.0,19974.0,1495.0,3640.0
507,19,9.0,3,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,31284.0,31284.0,17703.0,17703.0,13581.0,13581.0,612.0,11257.0
507,19,9.0,3,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,53016.0,53016.0,8540.0,8540.0,44476.0,44476.0,973.0,14200.0
507,19,11.0,24,13,0.0,1.0,7461.0,516.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,600.0,60.0,540.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,661.0,600.0
507,19,11.0,24,14,0.0,1.0,4354.0,1408.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,1240.0,20.0,1220.0,2,2.0,0.0,0.0,,1,12228.0,12228.0,2364.0,2364.0,9864.0,9864.0,1811.0,50250.0
507,19,11.0,24,15,0.0,3.0,538.0,458.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,8434.0,3950.0
