tinh,huyen,xa,diaban,hoso,m4d1c2_01,m4d1c2_02,m4d1c2_03,m4d1c2_04,m4d1c2_05,m4d1c2_06,m4d1c2_07,m4d1c2_08,m4d1c2_09,m4d1c2_10,m4d1c2_11,m4d1c2_12,m4d2c2_1,m4d2c2_2,m4d2c2_3,m4d2c2_4,m4d2c2_5
503,9,23.0,2,13,9794.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10000,0
503,9,23.0,2,14,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,9,23.0,2,15,0.0,13790.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0,72000,0,10000,0
503,9,29.0,18,13,0.0,6895.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0,5000,0,4000,0
503,9,29.0,18,14,28893.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,9,29.0,18,15,0.0,5172.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,11,1.0,22,13,0.0,2109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,11,1.0,22,14,0.0,922.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,11,1.0,22,15,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,11,7.0,2,13,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0,0,0,0,0
503,11,7.0,2,14,9808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,11,7.0,2,15,0.0,139.0,0.0,0.0,0.0,8660.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,11,13.0,7,13,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,11,13.0,7,14,979.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11000,0
503,11,13.0,7,15,92.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,11,19.0,12,13,0.0,3147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,11,19.0,12,14,0.0,200.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,11,19.0,12,15,0.0,187.0,0.0,0.0,0.0,3192.0,45.0,0.0,0.0,0.0,0.0,0.0,0,12800,0,3000,0
503,11,23.0,4,13,1962.0,3998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0,0,0,20000,0
503,11,23.0,4,14,0.0,649.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,11,23.0,4,15,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,15,1.0,17,13,0.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,15,1.0,17,14,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,15,1.0,17,15,0.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,15,3.0,8,13,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,15,3.0,8,14,0.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2000,0
503,15,3.0,8,15,0.0,2690.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7000,0,0,0
503,15,9.0,15,13,0.0,2896.0,0.0,0.0,0.0,0.0,0.0,607.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,15,9.0,15,14,0.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13000,0,0,0
503,15,9.0,15,15,0.0,1312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0,0,0
503,15,15.0,11,13,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,15,15.0,11,14,0.0,2091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,15,15.0,11,15,0.0,2603.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,15,21.0,17,13,0.0,2735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0,0,0,0,0
503,15,21.0,17,14,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,15,21.0,17,15,0.0,4488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,15,29.0,22,13,0.0,7786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,15,29.0,22,14,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,15,29.0,22,15,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2000,0
503,15,35.0,8,13,6669.0,829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11769.0,0.0,0,0,0,0,0
503,15,35.0,8,14,0.0,6206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,15,35.0,8,15,0.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5000,0
503,15,39.0,12,13,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1750,0,0,0
503,15,39.0,12,14,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5000,0,0,0
503,15,39.0,12,15,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40000,200000,20000,0
503,17,15.0,2,14,0.0,2624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10200,0,0,9000
503,17,15.0,2,15,0.0,6559.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,17,15.0,2,19,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000,0,0,35000,0
503,17,21.0,19,13,29423.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0,0,0
503,17,21.0,19,14,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,17,21.0,19,15,7583.0,1335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,17,25.0,11,13,0.0,1298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,17,25.0,11,14,0.0,10009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7400,0
503,17,25.0,11,15,0.0,1561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,17,33.0,7,13,0.0,3374.0,0.0,0.0,0.0,8710.0,0.0,0.0,204.0,0.0,0.0,0.0,0,0,4000,0,0
503,17,33.0,7,14,0.0,824.0,0.0,0.0,0.0,8847.0,0.0,0.0,0.0,0.0,0.0,0.0,9000,0,0,0,0
503,17,33.0,7,15,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,19,1.0,7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10000,0
503,19,1.0,7,14,0.0,0.0,13399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8000,0
503,19,1.0,7,15,0.0,463.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,19,15.0,4,13,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10000,0
503,19,15.0,4,14,0.0,312.0,0.0,0.0,0.0,4725.0,177.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,19,15.0,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,21,3.0,5,13,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15000,0,0,0
503,21,3.0,5,15,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,21,3.0,5,19,0.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9000,0,10000,0
503,21,21.0,2,13,0.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3000,0,10000,0
503,21,21.0,2,14,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3600,0,0,0
503,21,21.0,2,15,0.0,6550.0,0.0,11353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,23,17.0,2,13,0.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,23,17.0,2,14,0.0,1268.0,5687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,23,17.0,2,15,0.0,1135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,25,1.0,20,13,0.0,9896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10000,0
503,25,1.0,20,14,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,25,1.0,20,15,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17234,0,0,0
503,25,5.0,11,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,25,5.0,11,14,1569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,25,5.0,11,15,0.0,5516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,25,13.0,26,13,0.0,1379.0,14103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,20000,0
503,25,13.0,26,14,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,25,13.0,26,15,0.0,4137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,25,17.0,13,13,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5000,0
503,25,17.0,13,14,0.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7000,0
503,25,17.0,13,15,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,25,23.0,12,13,0.0,4004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10000,0
503,25,23.0,12,14,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,25,23.0,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,60000,0
503,25,27.0,24,13,0.0,3121.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4000,0
503,25,27.0,24,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,25,27.0,24,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,27,25.0,4,13,0.0,499.0,0.0,0.0,0.0,0.0,638.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,27,25.0,4,14,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,27,25.0,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,0,0,0,5000,0
503,28,17.0,15,13,0.0,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,28,17.0,15,14,0.0,1686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,28,17.0,15,15,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,28,23.0,23,13,0.0,1947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,28,23.0,23,14,0.0,0.0,0.0,0.0,0.0,7166.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,28,23.0,23,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,28,29.0,3,13,0.0,2997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,28,29.0,3,14,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,28,29.0,3,15,0.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,28,33.0,16,13,0.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,28,33.0,16,14,0.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,28,33.0,16,15,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,29,9.0,17,14,0.0,1561.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,29,9.0,17,19,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,29,9.0,17,20,0.0,2331.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5000,0
505,1,5.0,14,13,0.0,10832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000,0,0,30000,0
505,1,5.0,14,14,0.0,0.0,18569.0,0.0,0.0,0.0,0.0,0.0,1857.0,0.0,0.0,0.0,0,0,0,0,0
505,1,5.0,14,15,0.0,2063.0,0.0,0.0,0.0,12437.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,40000,0
505,1,9.0,2,13,0.0,1547.0,0.0,0.0,0.0,0.0,0.0,0.0,10832.0,0.0,0.0,0.0,0,0,0,0,0
505,1,9.0,2,14,0.0,206.0,53829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,1,9.0,2,15,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,34000,0
505,1,15.0,16,13,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,1,15.0,16,14,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,1,15.0,16,15,0.0,2557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0,0,0,0,0
505,3,1.0,11,13,0.0,221.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,3,1.0,11,14,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0,0,0,12000,0
505,3,1.0,11,15,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0,0,0,25000,0
505,5,1.0,13,13,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,5,1.0,13,15,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,30000,0
505,5,1.0,13,19,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,5,5.0,17,13,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1705.0,0.0,0.0,0.0,0,0,150000,0,0
505,5,5.0,17,15,0.0,148.0,0.0,0.0,0.0,4723.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5000,0
505,5,5.0,17,19,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,5,9.0,3,14,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2800,0
505,5,9.0,3,15,0.0,307.0,0.0,0.0,0.0,12748.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,5,9.0,3,20,0.0,22.0,0.0,0.0,0.0,3610.0,0.0,0.0,0.0,0.0,451.0,0.0,0,45650,0,0,0
505,5,17.0,2,13,0.0,6707.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,5,17.0,2,14,0.0,3877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21000,0,8500,0
505,5,17.0,2,15,0.0,74.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,4261.0,0,0,0,0,0
505,5,23.0,4,14,0.0,103.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,5,23.0,4,15,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,5,23.0,4,19,0.0,1522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0,0,0,0,0
505,5,27.0,22,13,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,5,27.0,22,14,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,5,27.0,22,15,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,5,35.0,6,13,0.0,170.0,0.0,0.0,0.0,8359.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,5,35.0,6,14,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,5,35.0,6,15,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5000,0
505,5,41.0,11,13,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,5,41.0,11,14,0.0,16391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6000,0,0,0
505,5,41.0,11,15,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2500,0,0,0
505,5,47.0,19,13,0.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,5,47.0,19,15,0.0,333.0,0.0,0.0,0.0,5667.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,5,47.0,19,19,0.0,5065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35000,40000,10000,0
505,7,7.0,8,13,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0,0,0,0,0
505,7,7.0,8,14,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0,0,0,0,0
505,7,7.0,8,15,0.0,118.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,166.0,0.0,0,0,0,0,0
505,9,5.0,8,13,0.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0,0,0,0,0
505,9,5.0,8,14,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,9,5.0,8,15,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,9,11.0,22,14,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,9,11.0,22,15,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0,0,0,0,0
505,9,11.0,22,19,0.0,4537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,9,15.0,10,13,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,2063.0,0.0,0.0,0.0,0,0,40000,0,0
505,9,15.0,10,14,0.0,1802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8532,0,0,0
505,9,15.0,10,15,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,9,19.0,9,13,0.0,150.0,0.0,0.0,0.0,13155.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,9,19.0,9,14,0.0,835.0,0.0,0.0,0.0,12874.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,9,19.0,9,15,0.0,726.0,0.0,0.0,0.0,22282.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,9,25.0,2,13,0.0,581.0,0.0,0.0,0.0,9284.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,9,25.0,2,14,0.0,763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0,0,0,0,0
505,9,25.0,2,15,0.0,1626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0,0,0,0,0
505,9,33.0,27,13,0.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,9,33.0,27,14,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,9,33.0,27,15,0.0,2701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0,0,0,0,0
505,9,37.0,1,13,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,9,37.0,1,14,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7000,0
505,9,37.0,1,19,0.0,38.0,0.0,0.0,0.0,4861.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,11,3.0,8,13,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0,0,0,600,0
505,11,3.0,8,14,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0,0,0,0,0
505,11,3.0,8,19,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,0,0,0,0,0
505,13,5.0,1,13,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0,0,0,1200,0
505,13,5.0,1,14,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,0,0,0,0,0
505,13,5.0,1,15,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0,0,0,1000,0
505,13,15.0,5,13,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0,0,0,2000,0
505,13,15.0,5,14,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0,0,0,0,0
505,13,15.0,5,15,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0,0,0,1000,10000
505,15,3.0,6,13,0.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,12000,0
505,15,3.0,6,15,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13000,0
505,15,3.0,6,20,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,40000,0
505,15,7.0,7,13,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,15,7.0,7,14,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,0,0,0,0
505,15,7.0,7,15,0.0,1531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3500,0,0,0
505,15,17.0,24,13,0.0,4142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,15,17.0,24,14,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7000,0
505,15,17.0,24,15,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,15,21.0,25,13,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4000,0
505,15,21.0,25,14,0.0,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0,0,0,0,0
505,15,21.0,25,15,0.0,2797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0,0,0,0,0
505,15,25.0,20,13,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.0,0.0,0.0,0.0,0,0,9000,7000,0
505,15,25.0,20,14,0.0,4379.0,17158.0,0.0,0.0,0.0,0.0,0.0,26821.0,0.0,0.0,0.0,0,0,0,0,0
