tinh,huyen,xa,diaban,hoso,matv,m3c7,m3c8a,m3c8b,m3c9,m3c10a,m3c10b,m3c11a,m3c11b,m3c12a,m3c12b,m3c13a,m3c13b,m3c14,m3c15
503,3,2.0,9,14,1.0,liªn,3.0,5.0,4.0,2.0,100.0,0.0,,0.0,,,,1.0,
503,3,2.0,9,14,2.0,kim,2.0,10.0,4.0,1.0,85.0,0.0,,0.0,,,,1.0,
503,3,2.0,9,14,2.0,kim,3.0,4.0,4.0,3.0,62.0,3.0,62.0,0.0,,,,1.0,
503,3,2.0,9,15,4.0,th¶o,1.0,4.0,4.0,0.0,,,,1.0,85.0,1.0,85.0,1.0,
503,3,2.0,9,15,4.0,th¶o,2.0,10.0,4.0,2.0,100.0,0.0,,0.0,,,,1.0,
503,3,9.0,16,13,1.0,dung,1.0,12.0,4.0,1.0,100.0,,,0.0,,,,1.0,
503,3,9.0,16,13,2.0,thu,1.0,12.0,4.0,1.0,80.0,,,0.0,,,,1.0,
503,3,9.0,16,14,2.0,x¸ch,1.0,4.0,4.0,1.0,1500.0,,,0.0,,,,1.0,
503,3,9.0,16,15,3.0,diÖp,1.0,10.0,4.0,1.0,70.0,0.0,,0.0,,,,1.0,
503,3,15.0,2,13,,,,,,,,,,,,,,,
503,3,15.0,2,14,3.0,tuÊn,1.0,5.0,4.0,1.0,700.0,0.0,,1.0,4800.0,0.0,,1.0,
503,3,15.0,2,15,2.0,ngäc,1.0,8.0,4.0,1.0,65.0,,,0.0,,,,1.0,
503,3,15.0,2,15,1.0,th×n,1.0,4.0,4.0,1.0,165.0,,,0.0,,,,1.0,
503,5,25.0,10,13,,,,,,,,,,,,,,,
503,5,25.0,10,14,4.0,linh,1.0,3.0,4.0,1.0,780.0,0.0,,0.0,,,,1.0,
503,5,25.0,10,15,1.0,hoa,1.0,2.0,2.0,0.0,,,,1.0,350.0,1.0,250.0,1.0,
503,5,25.0,10,15,2.0,nguyÖt,1.0,8.0,4.0,1.0,50.0,1.0,50.0,0.0,,,,1.0,
503,7,1.0,30,13,2.0,nam,1.0,5.0,4.0,1.0,350.0,1.0,280.0,0.0,,,,1.0,
503,7,1.0,30,13,1.0,ch©u,1.0,5.0,4.0,1.0,420.0,1.0,336.0,0.0,,,,1.0,
503,7,1.0,30,14,5.0,quang,1.0,6.0,4.0,3.0,1000.0,,,0.0,,,,1.0,
503,7,1.0,30,14,5.0,quang,2.0,8.0,4.0,2.0,1500.0,,,0.0,,,,1.0,
503,7,1.0,30,15,3.0,t©y,1.0,5.0,4.0,1.0,200.0,,,0.0,,,,1.0,
503,7,1.0,30,15,4.0,hång,1.0,5.0,4.0,0.0,,,,1.0,200.0,,,1.0,
503,7,1.0,30,15,1.0,th¹nh,1.0,5.0,4.0,1.0,250.0,,,0.0,,,,1.0,
503,7,1.0,30,15,5.0,ph­¬ng,1.0,12.0,4.0,3.0,50.0,0.0,,0.0,,,,1.0,
503,7,7.0,10,13,3.0,bêi,1.0,5.0,4.0,0.0,,,,1.0,710.0,1.0,568.0,1.0,
503,7,7.0,10,14,2.0,lêi,1.0,5.0,4.0,0.0,,,,1.0,1500.0,1.0,1200.0,1.0,
503,7,7.0,10,14,5.0,hoµng,1.0,5.0,4.0,0.0,,,,1.0,400.0,1.0,400.0,1.0,
503,7,7.0,10,15,,,,,,,,,,,,,,,
503,7,11.0,12,13,2.0,Minh,1.0,2.0,4.0,1.0,100.0,1.0,80.0,0.0,,,,1.0,
503,7,11.0,12,13,4.0,Tróc,1.0,5.0,4.0,0.0,,,,1.0,1250.0,1.0,1000.0,1.0,
503,7,11.0,12,13,1.0,bæng,1.0,2.0,4.0,1.0,50.0,1.0,40.0,0.0,,,,1.0,
503,7,11.0,12,14,1.0,Thµnh,1.0,10.0,4.0,1.0,50.0,0.0,,0.0,,,,1.0,
503,7,11.0,12,14,1.0,Thµnh,2.0,12.0,4.0,1.0,70.0,0.0,,0.0,,,,1.0,
503,7,11.0,12,15,3.0,qu©n,1.0,2.0,4.0,0.0,,,,1.0,180.0,1.0,180.0,1.0,
503,7,11.0,12,15,1.0,H¶i,1.0,2.0,4.0,0.0,,,,1.0,50.0,,,1.0,
503,7,15.0,16,14,1.0,huÊn,1.0,2.0,4.0,2.0,80.0,2.0,80.0,0.0,,,,1.0,
503,7,15.0,16,15,,,,,,,,,,,,,,,
503,7,15.0,16,19,2.0,chung,1.0,2.0,4.0,1.0,45.0,1.0,45.0,0.0,,,,1.0,
503,7,15.0,16,19,1.0,l«ng,1.0,2.0,3.0,20.0,1600.0,20.0,1600.0,0.0,,,,1.0,
503,7,25.0,16,13,1.0,ba,1.0,2.0,4.0,1.0,100.0,,,0.0,,,,1.0,
503,7,25.0,16,14,5.0,nghiÓm,1.0,5.0,4.0,0.0,,,,1.0,1000.0,1.0,1000.0,1.0,
503,7,25.0,16,15,1.0,duy,1.0,3.0,4.0,0.0,,,,1.0,2000.0,1.0,2000.0,2.0,7.0
503,7,31.0,29,13,1.0,bèn,1.0,10.0,4.0,1.0,350.0,0.0,,0.0,,,,1.0,
503,7,31.0,29,14,,,,,,,,,,,,,,,
503,7,31.0,29,15,2.0,sen,1.0,3.0,4.0,0.0,,,,1.0,100.0,,,1.0,
503,7,31.0,29,15,1.0,mua,1.0,3.0,4.0,1.0,800.0,,,7.0,200.0,,,2.0,2.0
503,9,5.0,21,13,4.0,linh,1.0,5.0,2.0,3.0,420.0,3.0,180.0,1.0,1500.0,1.0,900.0,1.0,
503,9,5.0,21,13,6.0,hiÕu,1.0,5.0,4.0,0.0,,,,1.0,300.0,1.0,300.0,1.0,
503,9,5.0,21,14,4.0,tiÒn,1.0,5.0,2.0,2.0,140.0,1.0,70.0,1.0,1400.0,1.0,900.0,2.0,7.0
503,9,5.0,21,14,1.0,tr×nh,1.0,5.0,4.0,1.0,160.0,1.0,100.0,1.0,800.0,1.0,500.0,2.0,7.0
503,9,5.0,21,15,1.0,lù,2.0,5.0,4.0,0.0,,,,1.0,2100.0,1.0,2000.0,3.0,8.0
503,9,5.0,21,15,1.0,lù,1.0,2.0,4.0,4.0,140.0,4.0,120.0,0.0,,,,3.0,8.0
503,9,7.0,14,13,,,,,,,,,,,,,,,
503,9,7.0,14,14,2.0,ký,1.0,5.0,4.0,3.0,610.0,,,0.0,,,,1.0,
503,9,7.0,14,14,1.0,kiÖn,1.0,5.0,4.0,1.0,5000.0,,,0.0,,,,1.0,
503,9,7.0,14,15,7.0,h÷u,1.0,5.0,4.0,0.0,,,,2.0,900.0,2.0,490.0,2.0,7.0
503,9,7.0,14,15,7.0,h÷u,2.0,2.0,4.0,2.0,120.0,2.0,120.0,0.0,,,,2.0,7.0
503,9,11.0,15,13,1.0,thÝch,1.0,5.0,4.0,1.0,260.0,1.0,180.0,1.0,620.0,1.0,420.0,2.0,7.0
503,9,11.0,15,14,1.0,th­,1.0,5.0,4.0,1.0,200.0,,,0.0,,,,1.0,
503,9,11.0,15,14,4.0,tuÊn,1.0,5.0,4.0,1.0,120.0,1.0,70.0,1.0,200.0,1.0,140.0,2.0,7.0
503,9,11.0,15,15,,,,,,,,,,,,,,,
503,9,15.0,22,13,4.0,hiÒn,1.0,5.0,3.0,3.0,190.0,3.0,150.0,0.0,,,,1.0,
503,9,15.0,22,13,4.0,hiÒn,2.0,5.0,2.0,0.0,,,,1.0,900.0,1.0,700.0,2.0,7.0
503,9,15.0,22,14,1.0,huyÓn,1.0,5.0,4.0,0.0,,,,1.0,700.0,1.0,550.0,2.0,7.0
503,9,15.0,22,19,5.0,t©m,1.0,10.0,4.0,2.0,370.0,,,0.0,,,,2.0,1.0
503,9,15.0,22,19,4.0,toµn,1.0,12.0,4.0,3.0,230.0,,,0.0,,,,2.0,1.0
503,9,15.0,22,19,2.0,n¨m,2.0,10.0,4.0,1.0,120.0,,,0.0,,,,2.0,1.0
503,9,15.0,22,19,2.0,n¨m,1.0,12.0,4.0,2.0,90.0,,,0.0,,,,2.0,1.0
503,9,15.0,22,19,4.0,toµn,2.0,10.0,4.0,1.0,90.0,,,0.0,,,,2.0,1.0
503,9,19.0,28,13,,,,,,,,,,,,,,,
503,9,19.0,28,14,1.0,vinh,1.0,11.0,4.0,1.0,160.0,,,0.0,,,,1.0,
503,9,19.0,28,15,,,,,,,,,,,,,,,
503,9,23.0,2,13,1.0,s¬n,1.0,5.0,4.0,1.0,420.0,,,0.0,,,,1.0,
503,9,23.0,2,14,,,,,,,,,,,,,,,
503,9,23.0,2,15,2.0,chiÕn,1.0,5.0,4.0,2.0,270.0,2.0,270.0,0.0,,,,2.0,7.0
503,9,23.0,2,15,2.0,chiÕn,2.0,4.0,4.0,3.0,630.0,3.0,500.0,0.0,,,,2.0,7.0
503,9,29.0,18,13,2.0,sung,1.0,5.0,4.0,4.0,1540.0,4.0,760.0,2.0,4000.0,2.0,3500.0,2.0,7.0
503,9,29.0,18,13,2.0,sung,2.0,12.0,4.0,2.0,250.0,0.0,,0.0,,,,1.0,
503,9,29.0,18,14,5.0,d©n,1.0,10.0,4.0,2.0,400.0,0.0,,0.0,,,,1.0,
503,9,29.0,18,15,2.0,th¹nh,1.0,11.0,4.0,2.0,500.0,,,0.0,,,,1.0,
503,11,1.0,22,13,,,,,,,,,,,,,,,
503,11,1.0,22,14,,,,,,,,,,,,,,,
503,11,1.0,22,15,5.0,hiÒn,1.0,8.0,4.0,2.0,1500.0,0.0,,0.0,,,,1.0,
503,11,7.0,2,13,3.0,cÇn,1.0,4.0,4.0,2.0,115.0,2.0,70.0,0.0,,,,1.0,
503,11,7.0,2,13,2.0,mai,1.0,4.0,4.0,1.0,320.0,1.0,250.0,0.0,,,,1.0,
503,11,7.0,2,14,,,,,,,,,,,,,,,
503,11,7.0,2,15,,,,,,,,,,,,,,,
503,11,13.0,7,13,,,,,,,,,,,,,,,
503,11,13.0,7,14,4.0,long,1.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,,,,1.0,
503,11,13.0,7,14,4.0,long,2.0,10.0,4.0,4.0,450.0,0.0,,0.0,,,,1.0,
503,11,13.0,7,15,2.0,n¨m,1.0,4.0,4.0,1.0,1440.0,1.0,1440.0,0.0,,,,2.0,4.0
503,11,13.0,7,15,1.0,chanh,1.0,5.0,4.0,0.0,,,,1.0,3500.0,1.0,2500.0,2.0,5.0
503,11,19.0,12,13,,,,,,,,,,,,,,,
503,11,19.0,12,14,,,,,,,,,,,,,,,
503,11,19.0,12,15,4.0,trung,1.0,4.0,4.0,0.0,,,,1.0,6000.0,1.0,1100.0,2.0,1.0
503,11,19.0,12,15,4.0,trung,2.0,5.0,4.0,0.0,,,,1.0,9000.0,1.0,1300.0,2.0,3.0
503,11,23.0,4,13,1.0,vì,2.0,10.0,4.0,5.0,1750.0,0.0,,0.0,,,,1.0,
503,11,23.0,4,13,1.0,vì,1.0,4.0,4.0,3.0,240.0,0.0,,3.0,210.0,0.0,,1.0,
503,11,23.0,4,14,3.0,tuyÒn,1.0,2.0,4.0,5.0,50.0,5.0,50.0,0.0,,,,1.0,
503,11,23.0,4,15,,,,,,,,,,,,,,,
503,15,1.0,17,13,6.0,thµnh,2.0,2.0,4.0,1.0,50.0,1.0,30.0,0.0,,,,1.0,
503,15,1.0,17,13,6.0,thµnh,1.0,4.0,4.0,2.0,1050.0,2.0,750.0,0.0,,,,2.0,1.0
503,15,1.0,17,14,1.0,minh,1.0,4.0,4.0,0.0,,,,1.0,300.0,1.0,160.0,1.0,
503,15,1.0,17,14,2.0,kiÖm,1.0,4.0,4.0,0.0,,,,1.0,240.0,1.0,150.0,1.0,
503,15,1.0,17,15,2.0,hµ,1.0,8.0,3.0,1.0,500.0,,,0.0,,,,1.0,
503,15,1.0,17,15,1.0,ngäc,1.0,8.0,3.0,1.0,2000.0,,,0.0,,,,1.0,
503,15,3.0,8,13,1.0,bÐ,1.0,10.0,4.0,2.0,320.0,,,0.0,,,,1.0,
503,15,3.0,8,14,2.0,bèn,1.0,4.0,4.0,1.0,150.0,,,0.0,,,,1.0,
503,15,3.0,8,14,1.0,vÞ,1.0,5.0,4.0,0.0,,,,1.0,2000.0,,,2.0,3.0
503,15,3.0,8,14,3.0,huyÒn,1.0,4.0,2.0,0.0,,,,1.0,660.0,,,1.0,
503,15,3.0,8,14,1.0,vÞ,2.0,8.0,4.0,3.0,1200.0,,,0.0,,,,1.0,
503,15,3.0,8,15,,,,,,,,,,,,,,,
503,15,9.0,15,13,3.0,minh,1.0,4.0,4.0,0.0,,,,1.0,1500.0,1.0,1200.0,1.0,
503,15,9.0,15,14,2.0,phóc,1.0,4.0,4.0,0.0,,,,1.0,2700.0,1.0,2200.0,1.0,
503,15,9.0,15,14,4.0,tiÕn,1.0,4.0,4.0,0.0,,,,1.0,70.0,1.0,56.0,1.0,
503,15,9.0,15,15,,,,,,,,,,,,,,,
503,15,15.0,11,13,3.0,tíi,1.0,10.0,4.0,1.0,150.0,0.0,,0.0,,,,1.0,
503,15,15.0,11,13,3.0,tíi,2.0,2.0,4.0,1.0,80.0,0.0,,0.0,,,,1.0,
503,15,15.0,11,14,2.0,liªn,1.0,4.0,4.0,0.0,,,,1.0,800.0,,,1.0,
503,15,15.0,11,15,,,,,,,,,,,,,,,
503,15,21.0,17,13,,,,,,,,,,,,,,,
503,15,21.0,17,14,1.0,dÇn,1.0,4.0,4.0,0.0,,,,2.0,550.0,2.0,350.0,2.0,1.0
503,15,21.0,17,14,2.0,hång,1.0,10.0,4.0,12.0,350.0,0.0,,0.0,,,,2.0,1.0
503,15,21.0,17,15,2.0,thuËn,2.0,5.0,4.0,0.0,,,,1.0,850.0,0.0,,1.0,
503,15,21.0,17,15,2.0,thuËn,1.0,4.0,4.0,0.0,,,,1.0,520.0,0.0,,1.0,
503,15,29.0,22,13,2.0,quang,1.0,5.0,4.0,0.0,,,,1.0,420.0,1.0,300.0,1.0,
503,15,29.0,22,14,2.0,quang,1.0,2.0,4.0,3.0,145.0,3.0,120.0,0.0,,,,1.0,
503,15,29.0,22,15,6.0,tµi,1.0,5.0,4.0,0.0,,,,1.0,750.0,1.0,310.0,1.0,
503,15,35.0,8,13,3.0,h­¬ng,1.0,10.0,4.0,5.0,1200.0,,,0.0,,,,1.0,
503,15,35.0,8,13,3.0,h­¬ng,3.0,5.0,4.0,0.0,,,,1.0,10000.0,,,1.0,
503,15,35.0,8,13,1.0,hïng,1.0,11.0,4.0,6.0,130.0,,,0.0,,,,1.0,
503,15,35.0,8,13,2.0,nguyÖt,1.0,11.0,4.0,6.0,130.0,,,0.0,,,,1.0,
503,15,35.0,8,13,3.0,h­¬ng,2.0,11.0,4.0,8.0,340.0,,,0.0,,,,1.0,
503,15,35.0,8,14,2.0,lan,1.0,5.0,4.0,0.0,,,,1.0,3000.0,1.0,1850.0,2.0,7.0
503,15,35.0,8,15,1.0,léc,1.0,2.0,4.0,2.0,100.0,1.0,60.0,0.0,,,,1.0,
503,15,39.0,12,13,3.0,tiÕn,1.0,5.0,4.0,0.0,,,,1.0,590.0,1.0,450.0,1.0,
503,15,39.0,12,14,,,,,,,,,,,,,,,
503,15,39.0,12,15,,,,,,,,,,,,,,,
503,17,15.0,2,14,2.0,dung,1.0,12.0,4.0,4.0,160.0,,,0.0,,,,1.0,
503,17,15.0,2,14,1.0,t¸m,1.0,12.0,4.0,8.0,250.0,,,0.0,,,,1.0,
503,17,15.0,2,15,2.0,h­êng,1.0,8.0,4.0,2.0,550.0,,,0.0,,,,1.0,
503,17,15.0,2,19,1.0,th¾ng,2.0,12.0,4.0,6.0,600.0,0.0,,0.0,,,,2.0,1.0
503,17,15.0,2,19,1.0,th¾ng,1.0,4.0,4.0,3.0,50.0,3.0,30.0,1.0,750.0,1.0,450.0,1.0,
503,17,15.0,2,19,2.0,liªn,1.0,4.0,4.0,5.0,70.0,5.0,50.0,1.0,300.0,1.0,150.0,2.0,1.0
503,17,15.0,2,19,6.0,ni,1.0,4.0,2.0,2.0,50.0,,,1.0,1000.0,,,1.0,
503,17,21.0,19,13,2.0,nhøt,2.0,12.0,4.0,12.0,1800.0,,,0.0,,,,1.0,
503,17,21.0,19,13,1.0,lôc,1.0,12.0,4.0,4.0,20.0,,,0.0,,,,1.0,
503,17,21.0,19,13,2.0,nhøt,1.0,5.0,4.0,1.0,700.0,,,0.0,,,,1.0,
503,17,21.0,19,14,1.0,d©ng,1.0,10.0,4.0,3.0,300.0,,,0.0,,,,1.0,
503,17,21.0,19,14,4.0,thiÖn,2.0,3.0,4.0,1.0,40.0,1.0,40.0,0.0,,,,1.0,
503,17,21.0,19,14,2.0,t¸o,1.0,10.0,4.0,3.0,150.0,,,0.0,,,,1.0,
503,17,21.0,19,14,4.0,thiÖn,1.0,10.0,4.0,6.0,180.0,0.0,,0.0,,,,1.0,
503,17,21.0,19,15,5.0,liªn,1.0,3.0,4.0,0.0,,,,2.0,450.0,2.0,360.0,1.0,
503,17,25.0,11,13,1.0,thanh,1.0,12.0,4.0,5.0,100.0,0.0,,0.0,,,,1.0,
503,17,25.0,11,13,4.0,th¾ng,1.0,4.0,4.0,0.0,,,,1.0,300.0,1.0,180.0,1.0,
503,17,25.0,11,14,3.0,trang,2.0,4.0,4.0,3.0,105.0,1.0,105.0,0.0,,,,1.0,
503,17,25.0,11,14,2.0,hiÕn,1.0,10.0,4.0,2.0,2000.0,0.0,,0.0,,,,2.0,1.0
503,17,25.0,11,14,3.0,trang,1.0,10.0,4.0,6.0,540.0,0.0,,0.0,,,,2.0,1.0
503,17,25.0,11,14,2.0,hiÕn,2.0,2.0,4.0,4.0,120.0,1.0,120.0,0.0,,,,1.0,
503,17,25.0,11,15,1.0,huÖ,1.0,4.0,2.0,0.0,,,,1.0,300.0,1.0,120.0,1.0,
503,17,25.0,11,15,6.0,thuËn,1.0,1.0,4.0,2.0,30.0,2.0,30.0,0.0,,,,2.0,7.0
503,17,33.0,7,13,1.0,duÉn,1.0,2.0,3.0,2.0,30.0,2.0,30.0,0.0,,,,1.0,
503,17,33.0,7,13,1.0,duÉn,2.0,3.0,4.0,0.0,,,,1.0,470.0,1.0,140.0,1.0,
503,17,33.0,7,14,1.0,phó,2.0,3.0,3.0,2.0,150.0,2.0,110.0,0.0,,,,3.0,7.0
503,17,33.0,7,14,1.0,phó,1.0,2.0,3.0,4.0,300.0,4.0,200.0,0.0,,,,3.0,7.0
503,17,33.0,7,15,1.0,c«ng,1.0,10.0,4.0,1.0,150.0,0.0,,0.0,,,,1.0,
503,19,1.0,7,13,1.0,dòng,1.0,4.0,4.0,0.0,,,,1.0,225.0,,,1.0,
503,19,1.0,7,14,1.0,sen,1.0,8.0,4.0,1.0,116.0,0.0,,0.0,,,,1.0,
503,19,1.0,7,15,1.0,hoµ,1.0,4.0,4.0,1.0,150.0,,,0.0,,,,1.0,
503,19,1.0,7,15,2.0,danh,1.0,4.0,4.0,0.0,,,,1.0,250.0,,,2.0,3.0
503,19,1.0,7,15,7.0,¸m,1.0,4.0,4.0,5.0,430.0,,,0.0,,,,1.0,
503,19,1.0,7,15,1.0,hoµ,2.0,10.0,4.0,1.0,230.0,,,0.0,,,,2.0,3.0
503,19,1.0,7,15,4.0,t×nh,1.0,4.0,4.0,1.0,36.0,,,0.0,,,,1.0,
503,19,15.0,4,13,1.0,luËn,1.0,4.0,4.0,1.0,450.0,,,1.0,1500.0,,,1.0,
503,19,15.0,4,13,1.0,luËn,2.0,8.0,4.0,0.0,,,,1.0,6000.0,,,1.0,
503,19,15.0,4,14,7.0,ty,2.0,2.0,4.0,1.0,24.0,1.0,24.0,0.0,,,,1.0,
503,19,15.0,4,14,5.0,hå,1.0,4.0,4.0,2.0,360.0,2.0,320.0,0.0,,,,2.0,7.0
503,19,15.0,4,14,1.0,c­,1.0,4.0,4.0,1.0,76.0,1.0,76.0,1.0,182.0,1.0,182.0,3.0,7.0
503,19,15.0,4,14,7.0,ty,1.0,12.0,4.0,1.0,18.0,0.0,,0.0,,,,1.0,
503,19,15.0,4,14,4.0,®¹t,1.0,4.0,3.0,1.0,28.0,1.0,28.0,0.0,,,,1.0,
503,19,15.0,4,15,5.0,tuÊt,1.0,5.0,4.0,0.0,,,,1.0,670.0,,,1.0,
503,19,15.0,4,15,1.0,n¨m,1.0,4.0,4.0,0.0,,,,1.0,780.0,,,1.0,
503,21,3.0,5,13,,,,,,,,,,,,,,,
503,21,3.0,5,15,2.0,sen,1.0,10.0,3.0,1.0,75.0,,,0.0,,,,1.0,
503,21,3.0,5,19,,,,,,,,,,,,,,,
503,21,21.0,2,13,9.0,chËm,2.0,10.0,4.0,10.0,500.0,,,0.0,,,,2.0,3.0
503,21,21.0,2,13,9.0,chËm,1.0,5.0,4.0,0.0,,,,2.0,2000.0,,,2.0,4.0
503,21,21.0,2,14,3.0,l©m,2.0,6.0,4.0,0.0,,,,1.0,5000.0,0.0,,3.0,2.0
503,21,21.0,2,14,3.0,l©m,1.0,4.0,4.0,0.0,,,,1.0,600.0,0.0,,1.0,
503,21,21.0,2,14,5.0,t©m,1.0,2.0,3.0,1.0,30.0,0.0,,0.0,,,,1.0,
503,21,21.0,2,15,1.0,kû,1.0,4.0,3.0,1.0,270.0,1.0,200.0,0.0,,,,1.0,
503,23,17.0,2,13,3.0,dem,1.0,2.0,4.0,1.0,45.0,1.0,45.0,0.0,,,,1.0,
503,23,17.0,2,13,1.0,dai,1.0,2.0,4.0,1.0,50.0,1.0,50.0,0.0,,,,1.0,
503,23,17.0,2,13,4.0,di,1.0,2.0,4.0,1.0,40.0,1.0,40.0,0.0,,,,1.0,
503,23,17.0,2,14,4.0,m¹nh,1.0,2.0,4.0,3.0,100.0,3.0,100.0,0.0,,,,1.0,
503,23,17.0,2,14,1.0,mÝa,1.0,2.0,4.0,2.0,150.0,2.0,150.0,0.0,,,,1.0,
503,23,17.0,2,15,3.0,trÇm,1.0,2.0,4.0,1.0,80.0,1.0,80.0,0.0,,,,1.0,
503,25,1.0,20,13,,,,,,,,,,,,,,,
503,25,1.0,20,14,5.0,nhi,1.0,2.0,4.0,3.0,370.0,3.0,150.0,0.0,,,,3.0,7.0
503,25,1.0,20,15,1.0,lý,1.0,4.0,4.0,0.0,,,,1.0,1150.0,0.0,,1.0,
503,25,5.0,11,13,,,,,,,,,,,,,,,
503,25,5.0,11,14,,,,,,,,,,,,,,,
503,25,5.0,11,15,2.0,h¹nh,1.0,5.0,4.0,0.0,,,,1.0,6500.0,1.0,4500.0,1.0,
503,25,13.0,26,13,2.0,h­¬ng,1.0,5.0,4.0,2.0,1500.0,2.0,1000.0,0.0,,,,1.0,
503,25,13.0,26,13,1.0,b¸,1.0,5.0,4.0,0.0,,,,1.0,7000.0,1.0,5000.0,1.0,
503,25,13.0,26,14,,,,,,,,,,,,,,,
503,25,13.0,26,15,2.0,tr©m,1.0,10.0,4.0,1.0,1000.0,,,0.0,,,,1.0,
503,25,13.0,26,15,5.0,ly,1.0,5.0,4.0,0.0,,,,2.0,750.0,2.0,400.0,1.0,
503,25,17.0,13,13,2.0,xÝ,3.0,10.0,4.0,2.0,90.0,,,0.0,,,,1.0,
503,25,17.0,13,13,2.0,xÝ,1.0,4.0,4.0,2.0,160.0,,,0.0,,,,1.0,
503,25,17.0,13,13,2.0,xÝ,2.0,5.0,4.0,1.0,300.0,,,0.0,,,,1.0,
503,25,17.0,13,14,,,,,,,,,,,,,,,
503,25,17.0,13,15,,,,,,,,,,,,,,,
503,25,23.0,12,13,1.0,mÕn,1.0,5.0,4.0,0.0,,,,1.0,1000.0,0.0,,1.0,
503,25,23.0,12,14,2.0,hoa,1.0,4.0,4.0,0.0,,,,1.0,1600.0,,,1.0,
503,25,23.0,12,15,2.0,thuû,1.0,8.0,4.0,0.0,,,,1.0,3500.0,,,1.0,
503,25,27.0,24,13,1.0,nh¬n,1.0,5.0,4.0,0.0,,,,3.0,400.0,0.0,,2.0,1.0
503,25,27.0,24,13,1.0,nh¬n,2.0,4.0,4.0,0.0,,,,1.0,100.0,0.0,,2.0,1.0
503,25,27.0,24,14,,,,,,,,,,,,,,,
503,25,27.0,24,15,3.0,s©m,1.0,6.0,3.0,1.0,120.0,1.0,50.0,0.0,,,,1.0,
503,25,27.0,24,15,5.0,diÖt,1.0,5.0,4.0,0.0,,,,1.0,1200.0,1.0,300.0,1.0,
503,25,27.0,24,15,1.0,kú,1.0,6.0,4.0,0.0,,,,1.0,10000.0,1.0,3000.0,1.0,
503,27,25.0,4,13,7.0,phiÕn,1.0,2.0,4.0,1.0,30.0,1.0,30.0,0.0,,,,3.0,7.0
503,27,25.0,4,13,2.0,®©y,1.0,2.0,4.0,1.0,50.0,1.0,50.0,0.0,,,,3.0,7.0
503,27,25.0,4,13,1.0,kh­¬m,1.0,2.0,4.0,1.0,70.0,1.0,70.0,0.0,,,,3.0,7.0
503,27,25.0,4,14,2.0,huy,1.0,2.0,4.0,1.0,30.0,1.0,30.0,0.0,,,,3.0,7.0
503,27,25.0,4,14,4.0,th¸i,1.0,2.0,4.0,1.0,50.0,1.0,50.0,0.0,,,,3.0,7.0
503,27,25.0,4,14,3.0,¸i,1.0,2.0,4.0,1.0,50.0,1.0,50.0,0.0,,,,3.0,7.0
503,27,25.0,4,14,5.0,th©n,1.0,2.0,4.0,1.0,50.0,1.0,50.0,0.0,,,,3.0,7.0
503,27,25.0,4,15,7.0,ngäc,1.0,2.0,4.0,1.0,45.0,1.0,45.0,0.0,,,,2.0,8.0
503,27,25.0,4,15,2.0,ót,1.0,2.0,4.0,1.0,70.0,1.0,70.0,0.0,,,,2.0,8.0
503,27,25.0,4,15,1.0,t¹o,1.0,2.0,4.0,1.0,70.0,1.0,70.0,0.0,,,,2.0,8.0
503,28,17.0,15,13,1.0,xu©n,2.0,11.0,4.0,3.0,600.0,,,0.0,,,,1.0,
503,28,17.0,15,13,1.0,xu©n,1.0,2.0,4.0,1.0,165.0,,,1.0,350.0,,,1.0,
503,28,17.0,15,14,2.0,cóc,1.0,4.0,4.0,2.0,450.0,2.0,400.0,0.0,,,,1.0,
503,28,17.0,15,14,2.0,cóc,2.0,11.0,4.0,3.0,180.0,0.0,,0.0,,,,1.0,
503,28,17.0,15,14,1.0,tµi,1.0,4.0,4.0,1.0,200.0,1.0,160.0,0.0,,,,1.0,
503,28,17.0,15,14,1.0,tµi,2.0,10.0,4.0,2.0,300.0,0.0,,0.0,,,,1.0,
503,28,17.0,15,15,,,,,,,,,,,,,,,
503,28,23.0,23,13,1.0,bÝnh,1.0,4.0,4.0,2.0,220.0,2.0,180.0,0.0,,,,1.0,
503,28,23.0,23,14,,,,,,,,,,,,,,,
503,28,23.0,23,15,2.0,kh¸nh,1.0,12.0,4.0,4.0,160.0,,,0.0,,,,1.0,
503,28,23.0,23,15,1.0,hoµ,1.0,12.0,4.0,10.0,500.0,,,0.0,,,,1.0,
503,28,29.0,3,13,,,,,,,,,,,,,,,
503,28,29.0,3,14,,,,,,,,,,,,,,,
503,28,29.0,3,15,2.0,kû,1.0,2.0,4.0,4.0,480.0,,,0.0,,,,1.0,
503,28,29.0,3,15,1.0,s«ng,1.0,2.0,4.0,2.0,120.0,,,0.0,,,,1.0,
503,28,33.0,16,13,1.0,long,2.0,10.0,4.0,2.0,400.0,0.0,,0.0,,,,1.0,
503,28,33.0,16,13,1.0,long,3.0,2.0,4.0,2.0,200.0,2.0,200.0,0.0,,,,1.0,
503,28,33.0,16,13,1.0,long,1.0,4.0,4.0,3.0,300.0,3.0,250.0,0.0,,,,1.0,
503,28,33.0,16,14,3.0,ph­îng,1.0,5.0,4.0,2.0,350.0,1.0,280.0,0.0,,,,1.0,
503,28,33.0,16,15,3.0,v¨n,2.0,10.0,4.0,2.0,100.0,0.0,,0.0,,,,1.0,
