tinh,huyen,xa,diaban,hoso,m4b52ma,m4b52c7,m4b52c8,m4b52c9,m4b52c10,m4b52c11,m4b52c12,m4b52c13,m4b52c14,m4b52c15,m4b52c16,m4b52c17,m4b52c18,m4b52c19
809,13,11.0,3,19,,,,,,,,,,,,,,
809,13,15.0,11,13,,,,,,,,,,,,,,
809,13,15.0,11,14,,,,,,,,,,,,,,
809,13,15.0,11,19,,,,,,,,,,,,,,
809,13,19.0,16,13,,,,,,,,,,,,,,
809,13,19.0,16,15,1.0,220.0,400.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0
809,13,19.0,16,19,,,,,,,,,,,,,,
809,13,25.0,1,13,,,,,,,,,,,,,,
809,13,25.0,1,14,2.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
809,13,25.0,1,14,1.0,25.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
809,13,25.0,1,15,,,,,,,,,,,,,,
809,13,29.0,8,14,,,,,,,,,,,,,,
809,13,29.0,8,15,1.0,45.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
809,13,29.0,8,19,,,,,,,,,,,,,,
809,13,35.0,11,13,,,,,,,,,,,,,,
809,13,35.0,11,14,,,,,,,,,,,,,,
809,13,35.0,11,15,,,,,,,,,,,,,,
809,15,5.0,11,13,,,,,,,,,,,,,,
809,15,5.0,11,15,2.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0
809,15,5.0,11,19,2.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
809,15,21.0,9,13,,,,,,,,,,,,,,
809,15,21.0,9,14,1.0,42.0,63.0,25.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,20.0,165.0
809,15,21.0,9,14,2.0,0.0,0.0,45.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
809,15,21.0,9,15,,,,,,,,,,,,,,
809,15,25.0,22,13,,,,,,,,,,,,,,
809,15,25.0,22,14,,,,,,,,,,,,,,
809,15,25.0,22,15,,,,,,,,,,,,,,
811,1,7.0,2,13,,,,,,,,,,,,,,
811,1,7.0,2,14,,,,,,,,,,,,,,
811,1,7.0,2,19,,,,,,,,,,,,,,
811,1,15.0,6,13,,,,,,,,,,,,,,
811,1,15.0,6,14,,,,,,,,,,,,,,
811,1,15.0,6,15,,,,,,,,,,,,,,
811,1,17.0,3,13,1.0,50.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0
811,1,17.0,3,14,2.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
811,1,17.0,3,15,,,,,,,,,,,,,,
811,1,23.0,10,13,,,,,,,,,,,,,,
811,1,23.0,10,14,,,,,,,,,,,,,,
811,1,23.0,10,15,,,,,,,,,,,,,,
811,1,29.0,9,13,,,,,,,,,,,,,,
811,1,29.0,9,15,1.0,300.0,400.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,800.0
811,1,29.0,9,15,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
811,1,29.0,9,24,2.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
811,3,1.0,6,13,1.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
811,3,1.0,6,13,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
811,3,1.0,6,14,1.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
811,3,1.0,6,14,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
811,3,1.0,6,15,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
811,3,3.0,26,13,,,,,,,,,,,,,,
811,3,3.0,26,14,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
811,3,3.0,26,19,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
811,3,7.0,11,13,,,,,,,,,,,,,,
811,3,7.0,11,14,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
811,3,7.0,11,15,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
811,3,11.0,22,14,,,,,,,,,,,,,,
811,3,11.0,22,19,,,,,,,,,,,,,,
811,3,11.0,22,20,,,,,,,,,,,,,,
811,3,17.0,1,14,2.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
811,3,17.0,1,15,1.0,20.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
811,3,17.0,1,19,,,,,,,,,,,,,,
811,3,25.0,1,14,,,,,,,,,,,,,,
811,3,25.0,1,15,,,,,,,,,,,,,,
811,3,25.0,1,20,2.0,50.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
811,3,33.0,15,13,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
811,3,33.0,15,14,2.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
811,3,33.0,15,15,2.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
811,3,33.0,15,15,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
811,3,39.0,22,13,,,,,,,,,,,,,,
811,3,39.0,22,14,2.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
811,3,39.0,22,15,,,,,,,,,,,,,,
811,5,5.0,6,13,,,,,,,,,,,,,,
811,5,5.0,6,14,,,,,,,,,,,,,,
811,5,5.0,6,15,,,,,,,,,,,,,,
811,5,9.0,13,13,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
811,5,9.0,13,14,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
811,5,9.0,13,15,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
811,5,13.0,10,13,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
811,5,13.0,10,13,1.0,30.0,100.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
811,5,13.0,10,14,,,,,,,,,,,,,,
811,5,13.0,10,15,,,,,,,,,,,,,,
811,5,15.0,14,13,,,,,,,,,,,,,,
811,5,15.0,14,14,,,,,,,,,,,,,,
811,5,15.0,14,15,,,,,,,,,,,,,,
811,5,21.0,2,13,,,,,,,,,,,,,,
811,5,21.0,2,14,1.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0
811,5,21.0,2,15,,,,,,,,,,,,,,
811,7,5.0,18,13,,,,,,,,,,,,,,
811,7,5.0,18,14,1.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
811,7,5.0,18,14,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
811,7,5.0,18,20,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
811,7,5.0,18,20,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
811,7,11.0,11,13,,,,,,,,,,,,,,
811,7,11.0,11,14,,,,,,,,,,,,,,
811,7,11.0,11,15,,,,,,,,,,,,,,
811,7,17.0,12,13,,,,,,,,,,,,,,
811,7,17.0,12,15,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
811,7,17.0,12,19,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
811,7,21.0,2,13,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
811,7,21.0,2,14,1.0,50.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
811,7,21.0,2,15,1.0,250.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0
811,7,21.0,2,15,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
811,7,27.0,6,14,,,,,,,,,,,,,,
811,7,27.0,6,15,,,,,,,,,,,,,,
811,7,27.0,6,20,2.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
811,7,33.0,14,14,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
811,7,33.0,14,19,,,,,,,,,,,,,,
811,7,33.0,14,20,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
811,7,33.0,14,20,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
811,7,37.0,18,14,,,,,,,,,,,,,,
811,7,37.0,18,15,,,,,,,,,,,,,,
811,7,37.0,18,20,,,,,,,,,,,,,,
811,7,41.0,3,13,1.0,50.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
811,7,41.0,3,13,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
811,7,41.0,3,14,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
811,7,41.0,3,15,1.0,500.0,250.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0
811,7,41.0,3,15,2.0,0.0,0.0,100.0,0.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
811,7,47.0,8,13,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
811,7,47.0,8,14,2.0,0.0,0.0,50.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
811,7,47.0,8,15,,,,,,,,,,,,,,
811,7,51.0,27,13,1.0,700.0,250.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
811,7,51.0,27,14,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
811,7,51.0,27,15,1.0,0.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
811,7,51.0,27,15,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
811,9,5.0,6,13,,,,,,,,,,,,,,
811,9,5.0,6,14,,,,,,,,,,,,,,
811,9,5.0,6,15,,,,,,,,,,,,,,
811,9,13.0,16,13,,,,,,,,,,,,,,
811,9,13.0,16,14,,,,,,,,,,,,,,
811,9,13.0,16,15,,,,,,,,,,,,,,
811,9,19.0,16,13,,,,,,,,,,,,,,
811,9,19.0,16,14,,,,,,,,,,,,,,
811,9,19.0,16,15,2.0,0.0,0.0,40.0,300.0,200.0,300.0,0.0,0.0,0.0,0.0,0.0,840.0,1680.0
811,9,25.0,17,13,,,,,,,,,,,,,,
811,9,25.0,17,14,2.0,0.0,0.0,40.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0
811,9,25.0,17,15,,,,,,,,,,,,,,
811,9,29.0,11,13,,,,,,,,,,,,,,
811,9,29.0,11,14,,,,,,,,,,,,,,
811,9,29.0,11,15,,,,,,,,,,,,,,
811,9,35.0,15,13,,,,,,,,,,,,,,
811,9,35.0,15,14,,,,,,,,,,,,,,
811,9,35.0,15,15,,,,,,,,,,,,,,
811,9,41.0,10,13,,,,,,,,,,,,,,
811,9,41.0,10,14,,,,,,,,,,,,,,
811,9,41.0,10,15,,,,,,,,,,,,,,
811,11,1.0,12,13,,,,,,,,,,,,,,
811,11,1.0,12,14,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
811,11,1.0,12,19,2.0,0.0,0.0,50.0,30.0,0.0,100.0,0.0,0.0,200.0,0.0,0.0,0.0,380.0
811,11,5.0,10,13,,,,,,,,,,,,,,
811,11,5.0,10,14,,,,,,,,,,,,,,
811,11,5.0,10,15,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
811,11,15.0,8,13,1.0,0.0,120.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0
811,11,15.0,8,14,,,,,,,,,,,,,,
811,11,15.0,8,15,2.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
811,11,23.0,7,13,1.0,7000.0,60000.0,410.0,24000.0,500.0,2600.0,0.0,0.0,8000.0,0.0,0.0,38000.0,140510.0
811,11,23.0,7,13,2.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
811,11,23.0,7,14,1.0,5000.0,40000.0,150.0,6500.0,300.0,2000.0,0.0,0.0,1000.0,1440.0,0.0,9000.0,65390.0
811,11,23.0,7,15,1.0,5000.0,25000.0,200.0,7000.0,0.0,4000.0,0.0,0.0,2000.0,0.0,0.0,5000.0,48200.0
811,11,23.0,7,15,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
811,11,31.0,7,13,2.0,0.0,0.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
811,11,31.0,7,14,,,,,,,,,,,,,,
811,11,31.0,7,15,2.0,0.0,0.0,100.0,20.0,50.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0
811,11,37.0,1,13,2.0,0.0,0.0,50.0,1300.0,1700.0,500.0,0.0,0.0,0.0,900.0,0.0,100.0,4550.0
811,11,37.0,1,13,1.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0
811,11,37.0,1,15,2.0,0.0,0.0,500.0,5600.0,700.0,600.0,0.0,0.0,16000.0,0.0,0.0,300.0,23700.0
811,11,37.0,1,19,,,,,,,,,,,,,,
811,13,7.0,11,13,,,,,,,,,,,,,,
811,13,7.0,11,14,1.0,300.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0
811,13,7.0,11,15,2.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
811,13,7.0,11,15,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
811,13,13.0,14,13,,,,,,,,,,,,,,
811,13,13.0,14,15,1.0,160000.0,110000.0,1500.0,5000.0,2000.0,9000.0,0.0,0.0,20000.0,33000.0,1750.0,11000.0,353250.0
811,13,13.0,14,19,,,,,,,,,,,,,,
811,13,21.0,22,13,,,,,,,,,,,,,,
811,13,21.0,22,15,,,,,,,,,,,,,,
811,13,21.0,22,20,,,,,,,,,,,,,,
811,13,25.0,8,13,,,,,,,,,,,,,,
811,13,25.0,8,14,,,,,,,,,,,,,,
811,13,25.0,8,15,,,,,,,,,,,,,,
811,13,33.0,15,13,1.0,6500.0,0.0,100.0,0.0,280.0,1400.0,8000.0,0.0,0.0,0.0,0.0,270.0,16550.0
811,13,33.0,15,14,,,,,,,,,,,,,,
811,13,33.0,15,15,1.0,3500.0,0.0,70.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,500.0,6070.0
811,13,41.0,2,13,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0
811,13,41.0,2,14,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
811,13,41.0,2,15,,,,,,,,,,,,,,
811,13,45.0,5,13,,,,,,,,,,,,,,
811,13,45.0,5,14,1.0,200.0,0.0,30.0,50.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,330.0
811,13,45.0,5,19,,,,,,,,,,,,,,
811,15,9.0,9,14,1.0,500.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0
811,15,9.0,9,15,1.0,150.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
811,15,9.0,9,20,1.0,300.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0
811,15,13.0,22,14,1.0,500.0,1500.0,50.0,100.0,0.0,600.0,0.0,0.0,0.0,130.0,0.0,0.0,2880.0
811,15,13.0,22,15,1.0,300.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0
811,15,13.0,22,19,,,,,,,,,,,,,,
811,15,19.0,11,13,,,,,,,,,,,,,,
811,15,19.0,11,14,1.0,2500.0,4500.0,200.0,100.0,0.0,1500.0,0.0,200.0,0.0,0.0,0.0,1000.0,10000.0
811,15,19.0,11,15,1.0,200.0,200.0,50.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0
811,15,29.0,10,13,,,,,,,,,,,,,,
811,15,29.0,10,19,1.0,5000.0,1000.0,500.0,120.0,500.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,7920.0
811,15,29.0,10,20,1.0,5000.0,5100.0,500.0,200.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,300.0,13100.0
813,1,1.0,31,13,,,,,,,,,,,,,,
813,1,1.0,31,15,,,,,,,,,,,,,,
813,1,1.0,31,19,,,,,,,,,,,,,,
813,1,3.0,7,13,,,,,,,,,,,,,,
813,1,3.0,7,14,,,,,,,,,,,,,,
813,1,3.0,7,15,,,,,,,,,,,,,,
813,1,5.0,12,13,,,,,,,,,,,,,,
813,1,5.0,12,15,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
813,1,5.0,12,19,,,,,,,,,,,,,,
813,1,7.0,59,13,,,,,,,,,,,,,,
813,1,7.0,59,14,,,,,,,,,,,,,,
813,1,7.0,59,15,,,,,,,,,,,,,,
813,1,9.0,42,14,,,,,,,,,,,,,,
813,1,9.0,42,15,,,,,,,,,,,,,,
813,1,9.0,42,19,,,,,,,,,,,,,,
813,1,11.0,27,13,,,,,,,,,,,,,,
813,1,11.0,27,14,,,,,,,,,,,,,,
813,1,11.0,27,15,,,,,,,,,,,,,,
813,3,5.0,11,13,,,,,,,,,,,,,,
813,3,5.0,11,14,,,,,,,,,,,,,,
813,3,5.0,11,15,,,,,,,,,,,,,,
813,3,15.0,11,13,1.0,3380.0,150.0,300.0,460.0,200.0,300.0,0.0,0.0,2000.0,0.0,0.0,1200.0,7990.0
813,3,15.0,11,14,,,,,,,,,,,,,,
813,3,15.0,11,15,,,,,,,,,,,,,,
813,4,1.0,33,13,,,,,,,,,,,,,,
813,4,1.0,33,14,,,,,,,,,,,,,,
813,4,1.0,33,15,,,,,,,,,,,,,,
813,4,9.0,15,13,,,,,,,,,,,,,,
813,4,9.0,15,14,,,,,,,,,,,,,,
813,4,9.0,15,15,2.0,0.0,0.0,56.0,205.0,137.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0
813,4,15.0,4,13,,,,,,,,,,,,,,
813,4,15.0,4,14,,,,,,,,,,,,,,
813,4,15.0,4,15,,,,,,,,,,,,,,
813,5,3.0,13,13,,,,,,,,,,,,,,
813,5,3.0,13,14,,,,,,,,,,,,,,
813,5,3.0,13,15,,,,,,,,,,,,,,
813,5,7.0,10,13,,,,,,,,,,,,,,
813,5,7.0,10,15,2.0,0.0,0.0,60.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0
813,5,7.0,10,19,2.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
813,5,11.0,32,13,,,,,,,,,,,,,,
813,5,11.0,32,14,,,,,,,,,,,,,,
813,5,11.0,32,15,,,,,,,,,,,,,,
813,5,15.0,8,13,2.0,0.0,0.0,220.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,300.0
813,5,15.0,8,14,,,,,,,,,,,,,,
813,5,15.0,8,15,,,,,,,,,,,,,,
813,5,17.0,43,13,,,,,,,,,,,,,,
813,5,17.0,43,14,,,,,,,,,,,,,,
813,5,17.0,43,15,,,,,,,,,,,,,,
813,7,1.0,4,13,,,,,,,,,,,,,,
813,7,1.0,4,14,,,,,,,,,,,,,,
813,7,1.0,4,15,,,,,,,,,,,,,,
813,7,5.0,3,13,2.0,0.0,0.0,250.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,500.0
813,7,5.0,3,14,2.0,0.0,0.0,1500.0,1800.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.0
813,7,5.0,3,15,1.0,525.0,2705.0,100.0,50.0,0.0,170.0,0.0,0.0,0.0,350.0,0.0,400.0,4300.0
813,7,5.0,3,15,2.0,0.0,0.0,100.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,40.0,200.0
813,7,7.0,21,13,2.0,0.0,0.0,300.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0
813,7,7.0,21,14,2.0,0.0,0.0,200.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,500.0
813,7,7.0,21,15,,,,,,,,,,,,,,
813,7,11.0,19,13,,,,,,,,,,,,,,
813,7,11.0,19,14,,,,,,,,,,,,,,
813,7,11.0,19,15,,,,,,,,,,,,,,
813,7,13.0,2,13,,,,,,,,,,,,,,
813,7,13.0,2,14,,,,,,,,,,,,,,
813,7,13.0,2,15,,,,,,,,,,,,,,
813,9,3.0,11,13,1.0,400.0,1300.0,270.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,175.0,2295.0
813,9,3.0,11,14,,,,,,,,,,,,,,
813,9,3.0,11,20,2.0,0.0,0.0,260.0,100.0,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
813,9,11.0,47,13,1.0,1700.0,12550.0,320.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,15000.0
813,9,11.0,47,14,,,,,,,,,,,,,,
813,9,11.0,47,15,2.0,0.0,30.0,150.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
813,9,13.0,34,13,2.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
813,9,13.0,34,14,,,,,,,,,,,,,,
813,9,13.0,34,15,,,,,,,,,,,,,,
813,9,15.0,14,13,1.0,6000.0,24820.0,1500.0,480.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,34000.0
813,9,15.0,14,13,2.0,0.0,0.0,27000.0,13000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0
813,9,15.0,14,14,2.0,0.0,0.0,500.0,4000.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
813,9,15.0,14,15,,,,,,,,,,,,,,
813,11,1.0,13,13,2.0,0.0,0.0,1080.0,120.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,1410.0
813,11,1.0,13,15,2.0,0.0,0.0,690.0,60.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,70.0,950.0
813,11,1.0,13,19,2.0,0.0,100.0,1780.0,500.0,40.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0
813,11,3.0,3,13,,,,,,,,,,,,,,
813,11,3.0,3,14,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
813,11,3.0,3,15,2.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,250.0
813,11,3.0,3,15,1.0,600.0,4000.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,5100.0
813,11,9.0,32,13,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
813,11,9.0,32,19,,,,,,,,,,,,,,
813,11,9.0,32,20,2.0,0.0,0.0,160.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0
813,11,11.0,11,14,1.0,300.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0
813,11,11.0,11,14,2.0,0.0,0.0,250.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0
813,11,11.0,11,15,2.0,0.0,0.0,1170.0,90.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1490.0
813,11,11.0,11,19,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
813,11,13.0,9,13,2.0,1925.0,126.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2351.0
813,11,13.0,9,14,,,,,,,,,,,,,,
813,11,13.0,9,15,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0
813,11,21.0,33,13,2.0,0.0,0.0,1205.0,54.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,61.0,1440.0
813,11,21.0,33,15,2.0,0.0,0.0,410.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,554.0
813,11,21.0,33,19,2.0,0.0,0.0,200.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0
813,11,25.0,23,13,2.0,0.0,0.0,260.0,100.0,15.0,35.0,0.0,0.0,0.0,0.0,0.0,40.0,450.0
813,11,25.0,23,15,2.0,0.0,0.0,850.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,1105.0
813,11,25.0,23,20,2.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,250.0
813,13,3.0,28,13,2.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0
813,13,3.0,28,14,2.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0
813,13,3.0,28,19,2.0,0.0,0.0,210.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0
813,13,3.0,28,19,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
