tinh,huyen,xa,diaban,hoso,m4c2ma,m4c2c26,m4c2c27,m4c2c28
809,5,13.0,6,19,2.0,16.0,,2676.0
809,5,13.0,6,19,1.0,7.0,147.0,1764.0
809,5,13.0,6,19,1.0,14.0,29.0,348.0
809,5,13.0,6,19,2.0,9.0,128.0,1536.0
809,5,13.0,6,19,1.0,1.0,15.0,180.0
809,5,13.0,6,19,1.0,2.0,29.0,348.0
809,5,19.0,11,13,,,,
809,5,19.0,11,14,,,,
809,5,19.0,11,15,1.0,15.0,,2124.0
809,5,19.0,11,15,1.0,6.0,21.0,126.0
809,5,19.0,11,15,1.0,7.0,70.0,420.0
809,5,19.0,11,15,1.0,5.0,252.0,1512.0
809,5,19.0,11,15,1.0,14.0,7.0,42.0
809,5,19.0,11,15,1.0,2.0,4.0,24.0
809,5,19.0,11,15,1.0,16.0,,2124.0
809,5,25.0,5,14,,,,
809,5,25.0,5,15,,,,
809,5,25.0,5,19,,,,
809,7,1.0,16,13,3.0,16.0,,924.0
809,7,1.0,16,13,3.0,3.0,6.0,72.0
809,7,1.0,16,13,2.0,12.0,4.0,48.0
809,7,1.0,16,13,2.0,6.0,5.0,60.0
809,7,1.0,16,13,3.0,6.0,5.0,60.0
809,7,1.0,16,13,3.0,7.0,28.0,336.0
809,7,1.0,16,13,1.0,14.0,9.0,18.0
809,7,1.0,16,13,3.0,2.0,6.0,72.0
809,7,1.0,16,13,3.0,12.0,3.0,36.0
809,7,1.0,16,13,2.0,15.0,,3480.0
809,7,1.0,16,13,2.0,11.0,17.0,204.0
809,7,1.0,16,13,2.0,16.0,,3480.0
809,7,1.0,16,13,1.0,6.0,6.0,12.0
809,7,1.0,16,13,2.0,7.0,104.0,1248.0
809,7,1.0,16,13,2.0,14.0,9.0,108.0
809,7,1.0,16,13,1.0,2.0,12.0,24.0
809,7,1.0,16,13,3.0,11.0,19.0,228.0
809,7,1.0,16,13,3.0,15.0,,924.0
809,7,1.0,16,13,2.0,2.0,7.0,84.0
809,7,1.0,16,13,3.0,14.0,10.0,120.0
809,7,1.0,16,13,2.0,1.0,131.0,1572.0
809,7,1.0,16,13,2.0,3.0,10.0,120.0
809,7,1.0,16,13,1.0,15.0,,88.0
809,7,1.0,16,13,1.0,16.0,,88.0
809,7,1.0,16,13,1.0,7.0,10.0,20.0
809,7,1.0,16,13,1.0,1.0,7.0,14.0
809,7,1.0,16,13,2.0,5.0,3.0,36.0
809,7,1.0,16,14,1.0,16.0,,1128.0
809,7,1.0,16,14,1.0,11.0,16.0,192.0
809,7,1.0,16,14,1.0,15.0,,1128.0
809,7,1.0,16,14,1.0,2.0,27.0,324.0
809,7,1.0,16,14,1.0,14.0,51.0,612.0
809,7,1.0,16,15,1.0,7.0,62.0,744.0
809,7,1.0,16,15,1.0,16.0,,2916.0
809,7,1.0,16,15,1.0,3.0,11.0,132.0
809,7,1.0,16,15,1.0,12.0,9.0,108.0
809,7,1.0,16,15,1.0,6.0,34.0,408.0
809,7,1.0,16,15,1.0,5.0,51.0,612.0
809,7,1.0,16,15,1.0,2.0,36.0,432.0
809,7,1.0,16,15,1.0,14.0,40.0,480.0
809,7,1.0,16,15,1.0,15.0,,2916.0
809,7,13.0,3,13,,,,
809,7,13.0,3,14,2.0,6.0,11.0,132.0
809,7,13.0,3,14,2.0,7.0,27.0,324.0
809,7,13.0,3,14,1.0,2.0,57.0,684.0
809,7,13.0,3,14,1.0,1.0,3112.0,37344.0
809,7,13.0,3,14,2.0,15.0,,1920.0
809,7,13.0,3,14,2.0,11.0,40.0,480.0
809,7,13.0,3,14,2.0,14.0,46.0,552.0
809,7,13.0,3,14,1.0,6.0,147.0,1764.0
809,7,13.0,3,14,1.0,5.0,2716.0,32592.0
809,7,13.0,3,14,2.0,16.0,,1920.0
809,7,13.0,3,14,1.0,7.0,452.0,5424.0
809,7,13.0,3,14,1.0,10.0,1245.0,14940.0
809,7,13.0,3,14,2.0,2.0,36.0,432.0
809,7,13.0,3,14,1.0,16.0,,94104.0
809,7,13.0,3,14,1.0,15.0,,94104.0
809,7,13.0,3,14,1.0,14.0,113.0,1356.0
809,7,13.0,3,15,2.0,2.0,117.0,1404.0
809,7,13.0,3,15,1.0,5.0,98.0,392.0
809,7,13.0,3,15,2.0,14.0,49.0,588.0
809,7,13.0,3,15,1.0,2.0,21.0,84.0
809,7,13.0,3,15,1.0,15.0,,3608.0
809,7,13.0,3,15,1.0,1.0,783.0,3132.0
809,7,13.0,3,15,2.0,15.0,,2340.0
809,7,13.0,3,15,2.0,16.0,,2340.0
809,7,13.0,3,15,1.0,16.0,,3608.0
809,7,13.0,3,15,2.0,12.0,29.0,348.0
809,7,19.0,12,13,2.0,9.0,25.0,300.0
809,7,19.0,12,13,1.0,15.0,,5208.0
809,7,19.0,12,13,2.0,2.0,13.0,156.0
809,7,19.0,12,13,1.0,6.0,13.0,156.0
809,7,19.0,12,13,2.0,7.0,39.0,468.0
809,7,19.0,12,13,2.0,3.0,52.0,624.0
809,7,19.0,12,13,1.0,16.0,,5208.0
809,7,19.0,12,13,1.0,5.0,294.0,3528.0
809,7,19.0,12,13,1.0,12.0,19.0,228.0
809,7,19.0,12,13,1.0,7.0,49.0,588.0
809,7,19.0,12,13,1.0,2.0,16.0,192.0
809,7,19.0,12,13,2.0,15.0,,2256.0
809,7,19.0,12,13,1.0,14.0,43.0,516.0
809,7,19.0,12,13,2.0,16.0,,2256.0
809,7,19.0,12,13,2.0,6.0,18.0,216.0
809,7,19.0,12,13,2.0,14.0,41.0,492.0
809,7,19.0,12,15,1.0,3.0,42.0,252.0
809,7,19.0,12,15,2.0,5.0,83.0,996.0
809,7,19.0,12,15,2.0,3.0,101.0,1212.0
809,7,19.0,12,15,1.0,10.0,7637.0,45822.0
809,7,19.0,12,15,2.0,16.0,,114204.0
809,7,19.0,12,15,2.0,2.0,36.0,432.0
809,7,19.0,12,15,2.0,9.0,31.0,372.0
809,7,19.0,12,15,2.0,14.0,124.0,1488.0
809,7,19.0,12,15,2.0,15.0,,114204.0
809,7,19.0,12,15,1.0,8.0,1188.0,7128.0
809,7,19.0,12,15,1.0,9.0,85.0,510.0
809,7,19.0,12,15,1.0,7.0,255.0,1530.0
809,7,19.0,12,15,2.0,1.0,8287.0,99444.0
809,7,19.0,12,15,1.0,1.0,23762.0,142572.0
809,7,19.0,12,15,2.0,7.0,160.0,1920.0
809,7,19.0,12,15,1.0,2.0,339.0,2034.0
809,7,19.0,12,15,2.0,6.0,74.0,888.0
809,7,19.0,12,15,1.0,5.0,85.0,510.0
809,7,19.0,12,15,1.0,15.0,,203178.0
809,7,19.0,12,15,1.0,16.0,,203178.0
809,7,19.0,12,15,1.0,6.0,408.0,2448.0
809,7,19.0,12,15,2.0,10.0,621.0,7452.0
809,7,19.0,12,15,1.0,14.0,62.0,372.0
809,7,19.0,12,19,1.0,15.0,,1512.0
809,7,19.0,12,19,1.0,7.0,29.0,348.0
809,7,19.0,12,19,1.0,2.0,11.0,132.0
809,7,19.0,12,19,1.0,6.0,8.0,96.0
809,7,19.0,12,19,1.0,3.0,10.0,120.0
809,7,19.0,12,19,1.0,1.0,44.0,528.0
809,7,19.0,12,19,1.0,16.0,,1512.0
809,7,19.0,12,19,1.0,14.0,24.0,288.0
809,7,31.0,6,13,1.0,6.0,14.0,140.0
809,7,31.0,6,13,1.0,1.0,1528.0,15280.0
809,7,31.0,6,13,1.0,14.0,59.0,590.0
809,7,31.0,6,13,1.0,16.0,,19200.0
809,7,31.0,6,13,1.0,5.0,232.0,2320.0
809,7,31.0,6,13,1.0,2.0,87.0,870.0
809,7,31.0,6,13,1.0,15.0,,19200.0
809,7,31.0,6,14,2.0,16.0,,1458.0
809,7,31.0,6,14,2.0,2.0,33.0,297.0
809,7,31.0,6,14,1.0,15.0,,1623.0
809,7,31.0,6,14,1.0,2.0,26.0,78.0
809,7,31.0,6,14,2.0,6.0,24.0,216.0
809,7,31.0,6,14,1.0,14.0,14.0,42.0
809,7,31.0,6,14,2.0,7.0,30.0,270.0
809,7,31.0,6,14,1.0,7.0,59.0,177.0
809,7,31.0,6,14,2.0,15.0,,1458.0
809,7,31.0,6,14,1.0,16.0,,1623.0
809,7,31.0,6,14,1.0,6.0,35.0,105.0
809,7,31.0,6,14,2.0,3.0,56.0,504.0
809,7,31.0,6,14,2.0,14.0,19.0,171.0
809,7,31.0,6,14,1.0,5.0,407.0,1221.0
809,7,31.0,6,15,1.0,5.0,587.0,7044.0
809,7,31.0,6,15,2.0,2.0,4.0,36.0
809,7,31.0,6,15,1.0,15.0,,69264.0
809,7,31.0,6,15,1.0,16.0,,69264.0
809,7,31.0,6,15,2.0,16.0,,2826.0
809,7,31.0,6,15,2.0,7.0,56.0,504.0
809,7,31.0,6,15,1.0,1.0,5126.0,61512.0
809,7,31.0,6,15,2.0,6.0,13.0,117.0
809,7,31.0,6,15,1.0,2.0,10.0,120.0
809,7,31.0,6,15,2.0,14.0,6.0,54.0
809,7,31.0,6,15,1.0,7.0,29.0,348.0
809,7,31.0,6,15,2.0,15.0,,2826.0
809,7,31.0,6,15,2.0,5.0,235.0,2115.0
809,7,31.0,6,15,1.0,14.0,20.0,240.0
809,9,3.0,16,13,,,,
809,9,3.0,16,15,1.0,15.0,,1392.0
809,9,3.0,16,15,1.0,3.0,9.0,108.0
809,9,3.0,16,15,1.0,14.0,19.0,228.0
809,9,3.0,16,15,1.0,7.0,25.0,300.0
809,9,3.0,16,15,1.0,5.0,34.0,408.0
809,9,3.0,16,15,1.0,2.0,25.0,300.0
809,9,3.0,16,15,1.0,16.0,,1392.0
809,9,3.0,16,15,1.0,6.0,4.0,48.0
809,9,3.0,16,19,,,,
809,9,9.0,11,13,1.0,10.0,109.0,1308.0
809,9,9.0,11,13,1.0,5.0,851.0,10212.0
809,9,9.0,11,13,1.0,6.0,91.0,1092.0
809,9,9.0,11,13,1.0,7.0,46.0,552.0
809,9,9.0,11,13,1.0,15.0,,14052.0
809,9,9.0,11,13,1.0,2.0,19.0,228.0
809,9,9.0,11,13,1.0,16.0,,14052.0
809,9,9.0,11,13,1.0,12.0,55.0,660.0
809,9,9.0,11,14,,,,
809,9,9.0,11,19,,,,
809,9,15.0,8,13,,,,
809,9,15.0,8,14,,,,
809,9,15.0,8,15,,,,
809,9,21.0,11,13,,,,
809,9,21.0,11,14,,,,
809,9,21.0,11,15,1.0,7.0,9.0,108.0
809,9,21.0,11,15,1.0,12.0,26.0,312.0
809,9,21.0,11,15,1.0,15.0,,13248.0
809,9,21.0,11,15,1.0,2.0,18.0,216.0
809,9,21.0,11,15,1.0,5.0,350.0,4200.0
809,9,21.0,11,15,1.0,14.0,53.0,636.0
809,9,21.0,11,15,1.0,1.0,22.0,264.0
809,9,21.0,11,15,1.0,3.0,13.0,156.0
809,9,21.0,11,15,1.0,16.0,,13248.0
809,9,21.0,11,15,1.0,10.0,263.0,3156.0
809,9,21.0,11,15,1.0,9.0,350.0,4200.0
809,9,25.0,14,13,,,,
809,9,25.0,14,14,,,,
809,9,25.0,14,15,,,,
809,9,29.0,12,13,1.0,2.0,39.0,468.0
809,9,29.0,12,13,1.0,16.0,,27180.0
809,9,29.0,12,13,1.0,1.0,2055.0,24660.0
809,9,29.0,12,13,1.0,12.0,24.0,288.0
809,9,29.0,12,13,1.0,15.0,,27180.0
809,9,29.0,12,13,1.0,5.0,147.0,1764.0
809,9,29.0,12,15,,,,
809,9,29.0,12,19,1.0,14.0,34.0,408.0
809,9,29.0,12,19,1.0,2.0,77.0,924.0
809,9,29.0,12,19,2.0,1.0,21.0,252.0
809,9,29.0,12,19,2.0,2.0,33.0,396.0
809,9,29.0,12,19,2.0,16.0,,1572.0
809,9,29.0,12,19,2.0,7.0,35.0,420.0
809,9,29.0,12,19,1.0,16.0,,5952.0
809,9,29.0,12,19,2.0,6.0,28.0,336.0
809,9,29.0,12,19,1.0,7.0,34.0,408.0
809,9,29.0,12,19,1.0,6.0,25.0,300.0
809,9,29.0,12,19,1.0,9.0,155.0,1860.0
809,9,29.0,12,19,2.0,15.0,,1572.0
809,9,29.0,12,19,1.0,15.0,,5952.0
809,9,29.0,12,19,2.0,12.0,14.0,168.0
809,9,29.0,12,19,1.0,12.0,171.0,2052.0
809,9,33.0,11,13,,,,
809,9,33.0,11,14,,,,
809,9,33.0,11,19,,,,
809,11,1.0,18,13,1.0,7.0,93.0,1116.0
809,11,1.0,18,13,1.0,14.0,29.0,348.0
809,11,1.0,18,13,1.0,2.0,39.0,468.0
809,11,1.0,18,13,1.0,16.0,,8508.0
809,11,1.0,18,13,1.0,3.0,10.0,120.0
809,11,1.0,18,13,1.0,1.0,470.0,5640.0
809,11,1.0,18,13,1.0,12.0,68.0,816.0
809,11,1.0,18,13,1.0,15.0,,8508.0
809,11,1.0,18,14,1.0,8.0,507.0,6084.0
809,11,1.0,18,14,1.0,15.0,,19128.0
809,11,1.0,18,14,1.0,2.0,526.0,6312.0
809,11,1.0,18,14,1.0,9.0,381.0,4572.0
809,11,1.0,18,14,1.0,14.0,82.0,984.0
809,11,1.0,18,14,1.0,16.0,,19128.0
809,11,1.0,18,14,1.0,12.0,43.0,516.0
809,11,1.0,18,14,1.0,7.0,55.0,660.0
809,11,1.0,18,15,,,,
809,11,5.0,3,13,,,,
809,11,5.0,3,14,,,,
809,11,5.0,3,15,1.0,15.0,,252.0
809,11,5.0,3,15,1.0,16.0,,252.0
809,11,5.0,3,15,1.0,2.0,4.0,48.0
809,11,5.0,3,15,1.0,3.0,4.0,48.0
809,11,5.0,3,15,1.0,7.0,13.0,156.0
809,11,9.0,3,13,,,,
809,11,9.0,3,14,2.0,3.0,21.0,252.0
809,11,9.0,3,14,1.0,4.0,3.0,36.0
809,11,9.0,3,14,1.0,15.0,,9144.0
809,11,9.0,3,14,2.0,4.0,1.0,12.0
809,11,9.0,3,14,3.0,5.0,171.0,2052.0
809,11,9.0,3,14,2.0,14.0,7.0,84.0
809,11,9.0,3,14,3.0,15.0,,2652.0
809,11,9.0,3,14,1.0,2.0,11.0,132.0
809,11,9.0,3,14,1.0,7.0,28.0,336.0
809,11,9.0,3,14,2.0,16.0,,1044.0
809,11,9.0,3,14,1.0,5.0,24.0,288.0
809,11,9.0,3,14,3.0,16.0,,2652.0
809,11,9.0,3,14,3.0,2.0,4.0,48.0
809,11,9.0,3,14,1.0,3.0,11.0,132.0
809,11,9.0,3,14,3.0,6.0,9.0,108.0
809,11,9.0,3,14,1.0,1.0,678.0,8136.0
809,11,9.0,3,14,2.0,1.0,31.0,372.0
809,11,9.0,3,14,2.0,15.0,,1044.0
809,11,9.0,3,14,3.0,14.0,9.0,108.0
809,11,9.0,3,14,1.0,16.0,,9144.0
809,11,9.0,3,14,3.0,7.0,28.0,336.0
809,11,9.0,3,14,2.0,7.0,17.0,204.0
809,11,9.0,3,14,1.0,14.0,7.0,84.0
809,11,9.0,3,14,2.0,6.0,4.0,48.0
809,11,9.0,3,14,2.0,2.0,6.0,72.0
809,11,9.0,3,19,,,,
809,11,15.0,11,13,,,,
809,11,15.0,11,14,,,,
809,11,15.0,11,15,,,,
809,11,17.0,24,13,,,,
809,11,17.0,24,14,1.0,9.0,127.0,1524.0
809,11,17.0,24,14,1.0,7.0,40.0,480.0
809,11,17.0,24,14,1.0,16.0,,4776.0
809,11,17.0,24,14,1.0,15.0,,4776.0
809,11,17.0,24,14,1.0,12.0,59.0,708.0
809,11,17.0,24,14,1.0,5.0,72.0,864.0
809,11,17.0,24,14,1.0,14.0,81.0,972.0
809,11,17.0,24,14,1.0,2.0,19.0,228.0
809,11,17.0,24,15,1.0,7.0,21.0,252.0
809,11,17.0,24,15,1.0,1.0,606.0,7272.0
809,11,17.0,24,15,1.0,15.0,,8352.0
809,11,17.0,24,15,1.0,5.0,22.0,264.0
809,11,17.0,24,15,1.0,2.0,26.0,312.0
809,11,17.0,24,15,1.0,16.0,,8352.0
809,11,17.0,24,15,1.0,4.0,7.0,84.0
809,11,17.0,24,15,1.0,14.0,14.0,168.0
809,11,21.0,2,13,,,,
809,11,21.0,2,14,,,,
809,11,21.0,2,15,,,,
809,11,27.0,11,13,1.0,14.0,78.0,936.0
809,11,27.0,11,13,1.0,12.0,118.0,1416.0
809,11,27.0,11,13,1.0,11.0,55.0,660.0
809,11,27.0,11,13,1.0,2.0,317.0,3804.0
809,11,27.0,11,13,1.0,7.0,36.0,432.0
809,11,27.0,11,13,1.0,15.0,,7356.0
809,11,27.0,11,13,1.0,16.0,,7356.0
809,11,27.0,11,13,1.0,3.0,9.0,108.0
809,11,27.0,11,14,1.0,15.0,,7980.0
809,11,27.0,11,14,1.0,2.0,231.0,2772.0
809,11,27.0,11,14,1.0,14.0,109.0,1308.0
809,11,27.0,11,14,1.0,7.0,85.0,1020.0
809,11,27.0,11,14,1.0,16.0,,7980.0
809,11,27.0,11,14,1.0,12.0,240.0,2880.0
809,11,27.0,11,15,1.0,2.0,29.0,348.0
809,11,27.0,11,15,1.0,3.0,7.0,84.0
809,11,27.0,11,15,1.0,16.0,,432.0
809,11,27.0,11,15,1.0,15.0,,432.0
809,13,5.0,2,13,1.0,15.0,,1344.0
809,13,5.0,2,13,1.0,1.0,19.0,228.0
809,13,5.0,2,13,1.0,12.0,27.0,324.0
809,13,5.0,2,13,1.0,14.0,36.0,432.0
809,13,5.0,2,13,1.0,9.0,19.0,228.0
809,13,5.0,2,13,1.0,2.0,11.0,132.0
809,13,5.0,2,13,1.0,16.0,,1344.0
809,13,5.0,2,14,1.0,6.0,11.0,132.0
809,13,5.0,2,14,2.0,15.0,,2408.0
809,13,5.0,2,14,2.0,12.0,48.0,336.0
809,13,5.0,2,14,2.0,14.0,34.0,238.0
809,13,5.0,2,14,1.0,1.0,884.0,10608.0
809,13,5.0,2,14,1.0,14.0,18.0,216.0
809,13,5.0,2,14,2.0,2.0,22.0,154.0
809,13,5.0,2,14,2.0,9.0,240.0,1680.0
809,13,5.0,2,14,1.0,2.0,21.0,252.0
809,13,5.0,2,14,1.0,3.0,7.0,84.0
809,13,5.0,2,14,1.0,9.0,9.0,108.0
809,13,5.0,2,14,1.0,16.0,,11400.0
809,13,5.0,2,14,2.0,16.0,,2408.0
809,13,5.0,2,14,1.0,15.0,,11400.0
809,13,5.0,2,15,,,,
809,13,11.0,3,13,,,,
809,13,11.0,3,15,,,,
809,13,11.0,3,19,1.0,1.0,5243.0,62916.0
809,13,11.0,3,19,2.0,2.0,19.0,228.0
809,13,11.0,3,19,2.0,14.0,8.0,96.0
809,13,11.0,3,19,1.0,7.0,103.0,1236.0
809,13,11.0,3,19,1.0,15.0,,89916.0
809,13,11.0,3,19,1.0,3.0,26.0,312.0
809,13,11.0,3,19,1.0,12.0,328.0,3936.0
809,13,11.0,3,19,1.0,10.0,1655.0,19860.0
809,13,11.0,3,19,2.0,3.0,13.0,156.0
809,13,11.0,3,19,2.0,9.0,9.0,108.0
809,13,11.0,3,19,1.0,6.0,14.0,168.0
809,13,11.0,3,19,2.0,16.0,,1020.0
809,13,11.0,3,19,2.0,15.0,,1020.0
809,13,11.0,3,19,1.0,14.0,52.0,624.0
809,13,11.0,3,19,1.0,2.0,72.0,864.0
809,13,11.0,3,19,2.0,7.0,36.0,432.0
809,13,11.0,3,19,1.0,16.0,,89916.0
809,13,15.0,11,13,1.0,3.0,53.0,636.0
809,13,15.0,11,13,1.0,7.0,25.0,300.0
809,13,15.0,11,13,1.0,15.0,,984.0
809,13,15.0,11,13,1.0,2.0,2.0,24.0
809,13,15.0,11,13,1.0,16.0,,984.0
809,13,15.0,11,13,1.0,4.0,2.0,24.0
809,13,15.0,11,14,,,,
809,13,15.0,11,19,,,,
809,13,19.0,16,13,1.0,5.0,55.0,660.0
809,13,19.0,16,13,1.0,4.0,9.0,108.0
809,13,19.0,16,13,1.0,3.0,40.0,480.0
809,13,19.0,16,13,1.0,16.0,,4104.0
809,13,19.0,16,13,1.0,14.0,27.0,324.0
809,13,19.0,16,13,1.0,15.0,,4104.0
809,13,19.0,16,13,1.0,7.0,148.0,1776.0
809,13,19.0,16,13,1.0,2.0,63.0,756.0
809,13,19.0,16,15,,,,
809,13,19.0,16,19,,,,
809,13,25.0,1,13,1.0,1.0,240.0,2880.0
809,13,25.0,1,13,1.0,2.0,22.0,264.0
809,13,25.0,1,13,1.0,16.0,,15048.0
809,13,25.0,1,13,1.0,3.0,5.0,60.0
809,13,25.0,1,13,1.0,5.0,624.0,7488.0
809,13,25.0,1,13,1.0,11.0,27.0,324.0
809,13,25.0,1,13,1.0,6.0,56.0,672.0
809,13,25.0,1,13,1.0,14.0,158.0,1896.0
809,13,25.0,1,13,1.0,15.0,,15048.0
809,13,25.0,1,13,1.0,7.0,45.0,540.0
809,13,25.0,1,13,1.0,12.0,77.0,924.0
809,13,25.0,1,14,,,,
809,13,25.0,1,15,,,,
809,13,29.0,8,14,,,,
809,13,29.0,8,15,1.0,3.0,5.0,50.0
809,13,29.0,8,15,1.0,16.0,,2320.0
809,13,29.0,8,15,1.0,6.0,6.0,60.0
809,13,29.0,8,15,1.0,2.0,5.0,50.0
809,13,29.0,8,15,1.0,1.0,194.0,1940.0
809,13,29.0,8,15,1.0,14.0,12.0,120.0
809,13,29.0,8,15,1.0,7.0,10.0,100.0
809,13,29.0,8,15,1.0,15.0,,2320.0
809,13,29.0,8,19,,,,
809,13,35.0,11,13,,,,
809,13,35.0,11,14,1.0,15.0,,22032.0
809,13,35.0,11,14,1.0,16.0,,22032.0
809,13,35.0,11,14,1.0,2.0,245.0,2940.0
809,13,35.0,11,14,1.0,1.0,1482.0,17784.0
809,13,35.0,11,14,1.0,7.0,11.0,132.0
809,13,35.0,11,14,1.0,3.0,10.0,120.0
809,13,35.0,11,14,1.0,5.0,88.0,1056.0
809,13,35.0,11,15,,,,
809,15,5.0,11,13,,,,
809,15,5.0,11,15,,,,
809,15,5.0,11,19,,,,
809,15,21.0,9,13,,,,
809,15,21.0,9,14,,,,
809,15,21.0,9,15,1.0,16.0,,13608.0
809,15,21.0,9,15,1.0,5.0,105.0,1260.0
809,15,21.0,9,15,1.0,1.0,882.0,10584.0
809,15,21.0,9,15,1.0,14.0,105.0,1260.0
809,15,21.0,9,15,1.0,15.0,,13608.0
809,15,21.0,9,15,1.0,2.0,42.0,504.0
809,15,25.0,22,13,1.0,14.0,214.0,2568.0
809,15,25.0,22,13,1.0,12.0,258.0,3096.0
809,15,25.0,22,13,1.0,15.0,,7824.0
809,15,25.0,22,13,1.0,9.0,128.0,1536.0
809,15,25.0,22,13,1.0,16.0,,7824.0
809,15,25.0,22,13,1.0,2.0,52.0,624.0
809,15,25.0,22,14,,,,
809,15,25.0,22,15,2.0,5.0,364.0,4368.0
809,15,25.0,22,15,1.0,15.0,,8196.0
809,15,25.0,22,15,1.0,3.0,36.0,432.0
809,15,25.0,22,15,2.0,16.0,,6492.0
809,15,25.0,22,15,2.0,14.0,105.0,1260.0
809,15,25.0,22,15,2.0,7.0,21.0,252.0
809,15,25.0,22,15,2.0,2.0,7.0,84.0
809,15,25.0,22,15,1.0,9.0,112.0,1344.0
809,15,25.0,22,15,1.0,2.0,171.0,2052.0
809,15,25.0,22,15,1.0,16.0,,8196.0
809,15,25.0,22,15,2.0,15.0,,6492.0
809,15,25.0,22,15,1.0,14.0,364.0,4368.0
809,15,25.0,22,15,2.0,6.0,44.0,528.0
811,1,7.0,2,13,1.0,2.0,48.0,576.0
811,1,7.0,2,13,1.0,12.0,144.0,1728.0
811,1,7.0,2,13,1.0,5.0,19.0,228.0
811,1,7.0,2,13,1.0,16.0,,10716.0
811,1,7.0,2,13,1.0,3.0,48.0,576.0
811,1,7.0,2,13,1.0,14.0,96.0,1152.0
811,1,7.0,2,13,1.0,7.0,192.0,2304.0
811,1,7.0,2,13,1.0,15.0,,10716.0
811,1,7.0,2,13,1.0,1.0,336.0,4032.0
811,1,7.0,2,13,1.0,4.0,10.0,120.0
811,1,7.0,2,14,3.0,16.0,,700.0
811,1,7.0,2,14,2.0,16.0,,252.0
811,1,7.0,2,14,1.0,8.0,288.0,3456.0
811,1,7.0,2,14,1.0,15.0,,7488.0
811,1,7.0,2,14,1.0,14.0,192.0,2304.0
811,1,7.0,2,14,1.0,16.0,,7488.0
811,1,7.0,2,14,2.0,3.0,29.0,58.0
811,1,7.0,2,14,3.0,2.0,29.0,290.0
811,1,7.0,2,14,3.0,15.0,,700.0
811,1,7.0,2,14,3.0,3.0,41.0,410.0
811,1,7.0,2,14,2.0,15.0,,252.0
811,1,7.0,2,14,1.0,9.0,144.0,1728.0
811,1,7.0,2,14,2.0,2.0,97.0,194.0
811,1,7.0,2,19,,,,
811,1,15.0,6,13,,,,
811,1,15.0,6,14,1.0,1.0,105.0,1260.0
811,1,15.0,6,14,1.0,16.0,,2772.0
811,1,15.0,6,14,1.0,7.0,52.0,624.0
811,1,15.0,6,14,1.0,3.0,21.0,252.0
811,1,15.0,6,14,1.0,5.0,32.0,384.0
811,1,15.0,6,14,1.0,2.0,16.0,192.0
811,1,15.0,6,14,1.0,15.0,,2772.0
811,1,15.0,6,14,1.0,4.0,5.0,60.0
811,1,15.0,6,15,1.0,3.0,1919.0,23028.0
811,1,15.0,6,15,1.0,5.0,71941.0,863292.0
811,1,15.0,6,15,1.0,12.0,10954.0,131448.0
811,1,15.0,6,15,1.0,14.0,2302.0,27624.0
811,1,15.0,6,15,1.0,15.0,,2774052.0
811,1,15.0,6,15,1.0,6.0,1439.0,17268.0
811,1,15.0,6,15,1.0,7.0,35971.0,431652.0
811,1,15.0,6,15,1.0,11.0,42397.0,508764.0
811,1,15.0,6,15,1.0,10.0,63931.0,767172.0
811,1,15.0,6,15,1.0,4.0,144.0,1728.0
811,1,15.0,6,15,1.0,2.0,173.0,2076.0
811,1,15.0,6,15,1.0,16.0,,2774052.0
811,1,17.0,3,13,2.0,12.0,30.0,360.0
811,1,17.0,3,13,1.0,4.0,346.0,4152.0
811,1,17.0,3,13,1.0,2.0,10.0,120.0
811,1,17.0,3,13,2.0,1.0,119.0,1428.0
811,1,17.0,3,13,1.0,15.0,,6828.0
811,1,17.0,3,13,1.0,16.0,,6828.0
811,1,17.0,3,13,1.0,3.0,138.0,1656.0
811,1,17.0,3,13,2.0,7.0,41.0,492.0
811,1,17.0,3,13,1.0,1.0,35.0,420.0
811,1,17.0,3,13,2.0,16.0,,2280.0
811,1,17.0,3,13,2.0,15.0,,2280.0
811,1,17.0,3,13,1.0,7.0,40.0,480.0
811,1,17.0,3,14,1.0,16.0,,23400.0
811,1,17.0,3,14,1.0,4.0,20.0,240.0
811,1,17.0,3,14,1.0,5.0,60.0,720.0
811,1,17.0,3,14,1.0,2.0,30.0,360.0
811,1,17.0,3,14,1.0,15.0,,23400.0
811,1,17.0,3,14,1.0,1.0,1840.0,22080.0
811,1,17.0,3,15,,,,
811,1,23.0,10,13,,,,
811,1,23.0,10,14,,,,
811,1,23.0,10,15,,,,
811,1,29.0,9,13,,,,
811,1,29.0,9,15,,,,
811,1,29.0,9,24,,,,
811,3,1.0,6,13,1.0,4.0,250.0,3000.0
811,3,1.0,6,13,1.0,15.0,,14184.0
811,3,1.0,6,13,1.0,2.0,30.0,360.0
811,3,1.0,6,13,2.0,15.0,,2964.0
811,3,1.0,6,13,1.0,14.0,15.0,180.0
811,3,1.0,6,13,1.0,11.0,252.0,3024.0
811,3,1.0,6,13,1.0,16.0,,14184.0
811,3,1.0,6,13,2.0,7.0,49.0,588.0
811,3,1.0,6,13,2.0,9.0,49.0,588.0
811,3,1.0,6,13,2.0,3.0,10.0,120.0
811,3,1.0,6,13,2.0,5.0,69.0,828.0
811,3,1.0,6,13,1.0,3.0,300.0,3600.0
811,3,1.0,6,13,2.0,2.0,10.0,120.0
