tinh,huyen,xa,diaban,hoso,m4b22ma,m4b22c7,m4b22c8,m4b22c9,m4b22c10,m4b22c11,m4b22c12,m4b22c13,m4b22c14,m4b22c15,m4b22c16,m4b22c17,m4b22c18
103,15,25.0,4,15,10.0,80.0,200.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0
103,15,25.0,4,15,1.0,9576.0,14843.0,240.0,399.0,80.0,0.0,0.0,0.0,0.0,0.0,120.0,25258.0
103,15,25.0,4,19,,,,,,,,,,,,,
103,15,33.0,13,13,10.0,0.0,72.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,88.0
103,15,33.0,13,15,,,,,,,,,,,,,
103,15,33.0,13,19,,,,,,,,,,,,,
103,17,17.0,11,13,1.0,0.0,7832.0,599.0,527.0,642.0,0.0,0.0,0.0,0.0,0.0,80.0,9680.0
103,17,17.0,11,13,5.0,192.0,1054.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1310.0
103,17,17.0,11,14,1.0,0.0,7422.0,558.0,479.0,678.0,0.0,0.0,0.0,0.0,0.0,81.0,9218.0
103,17,17.0,11,14,5.0,215.0,1245.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1526.0
103,17,17.0,11,15,1.0,0.0,3208.0,159.0,240.0,479.0,0.0,0.0,0.0,0.0,0.0,62.0,4148.0
103,17,17.0,11,15,5.0,254.0,1327.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1685.0
103,17,17.0,11,15,6.0,161.0,556.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,745.0
103,17,23.0,24,13,5.0,95.0,379.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,487.0
103,17,23.0,24,13,6.0,1021.0,5469.0,102.0,16.0,159.0,0.0,0.0,0.0,0.0,0.0,12.0,6779.0
103,17,23.0,24,13,10.0,40.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
103,17,23.0,24,14,5.0,179.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,562.0
103,17,23.0,24,15,1.0,463.0,2007.0,0.0,133.0,112.0,0.0,0.0,0.0,0.0,0.0,26.0,2741.0
103,17,23.0,24,15,5.0,445.0,763.0,18.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.0
103,17,31.0,13,13,,,,,,,,,,,,,
103,17,31.0,13,14,1.0,1149.0,14451.0,383.0,463.0,599.0,0.0,0.0,0.0,0.0,0.0,95.0,17140.0
103,17,31.0,13,14,6.0,16.0,287.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,313.0
103,17,31.0,13,15,5.0,136.0,140.0,4.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,28.0,356.0
103,17,47.0,18,13,,,,,,,,,,,,,
103,17,47.0,18,15,5.0,120.0,455.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,647.0
103,17,47.0,18,24,,,,,,,,,,,,,
103,19,9.0,1,13,1.0,1755.0,2197.0,240.0,151.0,227.0,0.0,0.0,0.0,0.0,0.0,76.0,4646.0
103,19,9.0,1,13,5.0,159.0,705.0,16.0,14.0,120.0,0.0,0.0,0.0,0.0,0.0,53.0,1067.0
103,19,9.0,1,14,1.0,0.0,3910.0,95.0,639.0,639.0,0.0,0.0,0.0,0.0,0.0,120.0,5403.0
103,19,9.0,1,14,5.0,159.0,463.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,678.0
103,19,9.0,1,15,1.0,798.0,3128.0,319.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,240.0,4725.0
103,19,9.0,1,15,5.0,279.0,678.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1013.0
103,19,9.0,1,15,10.0,312.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,640.0
103,19,9.0,1,15,6.0,40.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
103,19,17.0,13,13,1.0,0.0,2513.0,558.0,80.0,240.0,0.0,0.0,0.0,0.0,0.0,240.0,3631.0
103,19,17.0,13,13,5.0,558.0,870.0,40.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1524.0
103,19,17.0,13,13,10.0,88.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0
103,19,17.0,13,14,,,,,,,,,,,,,
103,19,17.0,13,15,5.0,239.0,1556.0,44.0,20.0,95.0,0.0,0.0,0.0,0.0,0.0,51.0,2005.0
103,19,25.0,12,13,5.0,172.0,415.0,12.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,8.0,651.0
103,19,25.0,12,13,1.0,782.0,2569.0,46.0,32.0,200.0,0.0,0.0,0.0,0.0,0.0,105.0,3734.0
103,19,25.0,12,14,10.0,64.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0
103,19,25.0,12,15,5.0,107.0,214.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,348.0
103,19,25.0,12,15,1.0,0.0,4726.0,128.0,323.0,537.0,0.0,0.0,0.0,0.0,0.0,161.0,5875.0
103,19,35.0,3,13,1.0,471.0,2242.0,144.0,80.0,159.0,0.0,0.0,0.0,0.0,0.0,172.0,3268.0
103,19,35.0,3,13,5.0,100.0,450.0,24.0,20.0,60.0,0.0,0.0,0.0,0.0,0.0,44.0,698.0
103,19,35.0,3,13,6.0,262.0,331.0,35.0,25.0,60.0,0.0,0.0,0.0,0.0,0.0,51.0,764.0
103,19,35.0,3,14,10.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
103,19,35.0,3,14,5.0,214.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,591.0
103,19,35.0,3,14,6.0,2148.0,99356.0,214.0,537.0,3223.0,0.0,0.0,0.0,0.0,0.0,1074.0,106552.0
103,19,35.0,3,15,5.0,319.0,415.0,104.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1013.0
103,19,35.0,3,15,6.0,957.0,2154.0,40.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3526.0
103,19,35.0,3,15,1.0,0.0,9416.0,95.0,240.0,918.0,0.0,0.0,0.0,0.0,0.0,40.0,10709.0
103,19,35.0,3,15,10.0,0.0,48.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0
103,19,45.0,17,13,5.0,200.0,151.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,367.0
103,19,45.0,17,14,1.0,1676.0,2817.0,95.0,80.0,399.0,0.0,0.0,0.0,0.0,0.0,167.0,5234.0
103,19,45.0,17,14,6.0,240.0,421.0,8.0,40.0,16.0,0.0,0.0,0.0,0.0,0.0,40.0,765.0
103,19,45.0,17,14,10.0,200.0,271.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,499.0
103,19,45.0,17,14,5.0,639.0,1780.0,16.0,120.0,40.0,0.0,0.0,0.0,0.0,0.0,80.0,2675.0
103,19,45.0,17,15,5.0,78.0,652.0,14.0,10.0,73.0,0.0,0.0,0.0,0.0,0.0,27.0,854.0
103,21,1.0,10,13,,,,,,,,,,,,,
103,21,1.0,10,14,,,,,,,,,,,,,
103,21,1.0,10,20,,,,,,,,,,,,,
103,21,7.0,12,13,5.0,40.0,239.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,295.0
103,21,7.0,12,14,1.0,0.0,6160.0,252.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,121.0,6686.0
103,21,7.0,12,14,5.0,0.0,812.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,857.0
103,21,7.0,12,15,5.0,120.0,479.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,702.0
103,21,17.0,10,13,5.0,100.0,1197.0,40.0,48.0,16.0,0.0,0.0,0.0,0.0,0.0,24.0,1425.0
103,21,17.0,10,13,6.0,60.0,399.0,24.0,40.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,547.0
103,21,17.0,10,14,5.0,159.0,1035.0,40.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1282.0
103,21,17.0,10,14,1.0,557.0,1752.0,79.0,191.0,40.0,0.0,0.0,0.0,0.0,0.0,48.0,2667.0
103,21,17.0,10,15,7.0,0.0,40.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
103,21,17.0,10,15,5.0,0.0,957.0,40.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,16.0,1037.0
103,21,17.0,10,15,1.0,0.0,1995.0,176.0,200.0,120.0,0.0,0.0,0.0,0.0,0.0,40.0,2531.0
103,21,25.0,2,13,,,,,,,,,,,,,
103,21,25.0,2,14,,,,,,,,,,,,,
103,21,25.0,2,15,5.0,222.0,445.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,711.0
103,21,25.0,2,15,1.0,482.0,1455.0,73.0,45.0,73.0,0.0,0.0,0.0,0.0,0.0,15.0,2143.0
103,21,35.0,17,13,6.0,42.0,494.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0
103,21,35.0,17,13,5.0,107.0,923.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1057.0
103,21,35.0,17,14,,,,,,,,,,,,,
103,21,35.0,17,15,5.0,79.0,303.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,398.0
103,21,43.0,8,13,,,,,,,,,,,,,
103,21,43.0,8,14,5.0,19.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,111.0
103,21,43.0,8,15,5.0,80.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,595.0
103,21,51.0,2,13,5.0,72.0,463.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,591.0
103,21,51.0,2,13,1.0,0.0,3032.0,56.0,144.0,359.0,0.0,0.0,0.0,0.0,0.0,159.0,3750.0
103,21,51.0,2,14,5.0,0.0,495.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,576.0
103,21,51.0,2,15,,,,,,,,,,,,,
104,1,1.0,9,13,,,,,,,,,,,,,
104,1,1.0,9,15,,,,,,,,,,,,,
104,1,1.0,9,19,,,,,,,,,,,,,
104,1,3.0,8,13,,,,,,,,,,,,,
104,1,3.0,8,14,1.0,220.0,401.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,16.0,660.0
104,1,3.0,8,14,6.0,94.0,118.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0
104,1,3.0,8,15,,,,,,,,,,,,,
104,1,4.0,8,13,,,,,,,,,,,,,
104,1,4.0,8,14,6.0,0.0,60908.0,723.0,904.0,904.0,0.0,0.0,0.0,3616.0,0.0,633.0,67688.0
104,1,4.0,8,14,5.0,181.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0
104,1,4.0,8,14,1.0,58086.0,72461.0,814.0,1085.0,181.0,0.0,0.0,0.0,9039.0,0.0,362.0,142028.0
104,1,4.0,8,15,5.0,45.0,569.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,632.0
104,1,7.0,3,14,,,,,,,,,,,,,
104,1,7.0,3,19,,,,,,,,,,,,,
104,1,7.0,3,20,,,,,,,,,,,,,
104,1,17.0,11,13,,,,,,,,,,,,,
104,1,17.0,11,14,5.0,5.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0
104,1,17.0,11,15,5.0,0.0,121.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0
104,1,17.0,11,15,2.0,0.0,470.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0
104,2,1.0,7,13,,,,,,,,,,,,,
104,2,1.0,7,14,,,,,,,,,,,,,
104,2,1.0,7,15,,,,,,,,,,,,,
104,2,7.0,24,13,10.0,78.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0
104,2,7.0,24,13,6.0,126.0,1415.0,47.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643.0
104,2,7.0,24,14,,,,,,,,,,,,,
104,2,7.0,24,15,5.0,1085.0,7064.0,271.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8512.0
104,2,7.0,24,15,1.0,678.0,4758.0,18.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5821.0
104,2,9.0,16,13,,,,,,,,,,,,,
104,2,9.0,16,15,10.0,212.0,538.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,789.0
104,2,9.0,16,19,,,,,,,,,,,,,
104,2,13.0,14,13,1.0,994.0,2676.0,27.0,108.0,45.0,0.0,0.0,0.0,0.0,0.0,11.0,3861.0
104,2,13.0,14,13,6.0,407.0,23900.0,343.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,24695.0
104,2,13.0,14,13,5.0,208.0,1957.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273.0
104,2,13.0,14,14,,,,,,,,,,,,,
104,2,13.0,14,15,,,,,,,,,,,,,
104,3,11.0,3,13,6.0,1591.0,2757.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4366.0
104,3,11.0,3,13,2.0,2260.0,1730.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,45.0,4125.0
104,3,11.0,3,13,5.0,2269.0,11932.0,136.0,63.0,136.0,0.0,0.0,0.0,0.0,0.0,81.0,14617.0
104,3,11.0,3,13,1.0,15981.0,25116.0,181.0,136.0,136.0,0.0,0.0,0.0,316.0,0.0,90.0,41956.0
104,3,11.0,3,13,10.0,181.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0
104,3,11.0,3,14,5.0,0.0,407.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0
104,3,11.0,3,14,10.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
104,3,11.0,3,15,5.0,190.0,597.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0
104,3,11.0,3,15,10.0,122.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0
104,3,11.0,3,15,1.0,9808.0,32483.0,81.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,42553.0
104,3,11.0,3,15,6.0,90.0,407.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0
104,3,29.0,9,13,5.0,181.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.0
104,3,29.0,9,13,2.0,0.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,947.0
104,3,29.0,9,13,10.0,181.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0
104,3,29.0,9,14,5.0,0.0,723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0
104,3,29.0,9,14,1.0,452.0,2350.0,0.0,90.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,3163.0
104,3,29.0,9,15,5.0,407.0,1401.0,14.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1841.0
104,3,33.0,9,13,8.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,162.0
104,3,33.0,9,13,10.0,0.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,669.0
104,3,33.0,9,13,1.0,7051.0,30950.0,86.0,0.0,362.0,0.0,0.0,0.0,205.0,0.0,146.0,38800.0
104,3,33.0,9,13,6.0,81.0,479.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0
104,3,33.0,9,13,5.0,190.0,3213.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3421.0
104,3,33.0,9,14,10.0,181.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0
104,3,33.0,9,14,1.0,1672.0,7453.0,90.0,181.0,271.0,0.0,0.0,0.0,0.0,0.0,45.0,9712.0
104,3,33.0,9,14,5.0,271.0,2151.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2494.0
104,3,33.0,9,15,2.0,0.0,1469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.0
104,3,33.0,9,15,8.0,0.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0
104,3,33.0,9,15,1.0,723.0,1085.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.0
104,3,43.0,4,14,2.0,0.0,960.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,10.0,1399.0
104,3,43.0,4,14,5.0,0.0,112.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0
104,3,43.0,4,15,5.0,102.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0
104,3,43.0,4,15,1.0,511.0,2727.0,31.0,102.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,3576.0
104,3,43.0,4,19,5.0,45.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0
104,3,53.0,13,13,5.0,181.0,1989.0,27.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,5.0,2283.0
104,3,53.0,13,13,1.0,4068.0,12311.0,18.0,18.0,1085.0,0.0,0.0,0.0,0.0,0.0,9.0,17509.0
104,3,53.0,13,14,5.0,194.0,642.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0
104,3,53.0,13,14,1.0,0.0,2667.0,23.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,49.0,3010.0
104,3,53.0,13,15,5.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0
104,3,53.0,13,15,1.0,723.0,1403.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2169.0
104,3,61.0,5,13,1.0,36157.0,36157.0,452.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0,90.0,73308.0
104,3,61.0,5,14,5.0,271.0,226.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0
104,3,61.0,5,14,1.0,1898.0,9840.0,90.0,271.0,158.0,0.0,0.0,0.0,0.0,0.0,54.0,12311.0
104,3,61.0,5,14,2.0,994.0,452.0,9.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,36.0,1536.0
104,3,61.0,5,15,1.0,715.0,3790.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4515.0
104,3,69.0,13,13,1.0,0.0,4068.0,54.0,9.0,136.0,0.0,0.0,0.0,0.0,0.0,9.0,4276.0
104,3,69.0,13,13,5.0,0.0,343.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,379.0
104,3,69.0,13,13,2.0,0.0,859.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,9.0,1094.0
104,3,69.0,13,19,5.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
104,3,69.0,13,19,1.0,0.0,5243.0,18.0,0.0,136.0,0.0,0.0,0.0,181.0,0.0,0.0,5578.0
104,3,69.0,13,20,1.0,1808.0,21694.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23592.0
104,3,69.0,13,20,5.0,0.0,723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0
104,3,75.0,8,13,5.0,86.0,181.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0
104,3,75.0,8,14,5.0,72.0,271.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,361.0
104,3,75.0,8,14,2.0,1808.0,615.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,2450.0
104,3,75.0,8,19,2.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,183.0
104,4,1.0,2,13,,,,,,,,,,,,,
104,4,1.0,2,14,6.0,271.0,4158.0,181.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4628.0
104,4,1.0,2,14,2.0,1537.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2893.0
104,4,1.0,2,14,1.0,0.0,4474.0,63.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,4591.0
104,4,1.0,2,14,5.0,0.0,271.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0
104,4,1.0,2,15,10.0,54.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,244.0
104,4,1.0,2,15,5.0,804.0,6883.0,90.0,5.0,181.0,0.0,0.0,0.0,0.0,0.0,9.0,7972.0
104,4,1.0,2,15,2.0,0.0,904.0,90.0,3.0,1175.0,0.0,0.0,0.0,0.0,0.0,32.0,2204.0
104,4,1.0,2,15,1.0,0.0,9893.0,271.0,316.0,362.0,0.0,0.0,0.0,0.0,0.0,5.0,10847.0
104,4,1.0,2,15,7.0,0.0,158.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,27.0,203.0
104,4,9.0,10,13,2.0,0.0,452.0,181.0,0.0,2169.0,0.0,0.0,0.0,0.0,0.0,45.0,2847.0
104,4,9.0,10,13,6.0,271.0,542.0,9.0,18.0,45.0,0.0,0.0,0.0,0.0,0.0,18.0,903.0
104,4,9.0,10,13,1.0,12203.0,50982.0,4520.0,904.0,1446.0,0.0,0.0,0.0,3146.0,0.0,226.0,73427.0
104,4,9.0,10,13,5.0,362.0,814.0,18.0,45.0,90.0,0.0,0.0,0.0,0.0,0.0,27.0,1356.0
104,4,9.0,10,14,10.0,45.0,108.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,163.0
104,4,9.0,10,14,5.0,362.0,1184.0,36.0,9.0,181.0,0.0,0.0,0.0,497.0,0.0,9.0,2278.0
104,4,9.0,10,14,1.0,0.0,9039.0,0.0,226.0,362.0,0.0,0.0,0.0,1162.0,0.0,45.0,10834.0
104,4,9.0,10,14,6.0,54.0,130.0,0.0,5.0,90.0,0.0,0.0,0.0,0.0,0.0,9.0,288.0
104,4,9.0,10,15,2.0,1328.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.0
104,4,9.0,10,15,6.0,51.0,306.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0
104,4,9.0,10,15,5.0,0.0,306.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0
104,4,9.0,10,15,1.0,490.0,5516.0,122.0,10.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,6219.0
104,5,17.0,5,13,1.0,1943.0,7731.0,27.0,208.0,72.0,0.0,0.0,0.0,0.0,0.0,9.0,9990.0
104,5,17.0,5,13,5.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
104,5,17.0,5,14,6.0,542.0,27630.0,145.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,72.0,28624.0
104,5,17.0,5,14,1.0,9112.0,26063.0,181.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,136.0,36034.0
104,5,17.0,5,14,10.0,1085.0,2786.0,271.0,136.0,90.0,0.0,0.0,0.0,0.0,0.0,36.0,4404.0
104,5,17.0,5,14,2.0,0.0,226.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,18.0,425.0
104,5,17.0,5,15,1.0,904.0,5333.0,271.0,163.0,325.0,0.0,0.0,0.0,0.0,0.0,45.0,7041.0
104,5,17.0,5,15,5.0,253.0,1428.0,81.0,18.0,36.0,0.0,0.0,0.0,0.0,0.0,18.0,1834.0
104,5,21.0,9,13,5.0,118.0,523.0,47.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,728.0
104,5,21.0,9,13,1.0,3303.0,5045.0,134.0,157.0,78.0,0.0,0.0,0.0,0.0,0.0,31.0,8748.0
104,5,21.0,9,14,5.0,768.0,3616.0,18.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,14.0,4552.0
104,5,21.0,9,14,6.0,868.0,3616.0,23.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,9.0,4561.0
104,5,21.0,9,14,1.0,1350.0,2531.0,0.0,108.0,181.0,0.0,0.0,0.0,0.0,0.0,14.0,4184.0
104,5,21.0,9,15,,,,,,,,,,,,,
104,5,29.0,3,13,5.0,108.0,523.0,18.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,9.0,712.0
104,5,29.0,3,13,6.0,434.0,1714.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,9.0,2211.0
104,5,29.0,3,13,10.0,27.0,36.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,82.0
104,5,29.0,3,14,5.0,54.0,181.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,258.0
104,5,29.0,3,14,1.0,0.0,3840.0,214.0,163.0,203.0,0.0,0.0,0.0,0.0,0.0,54.0,4474.0
104,5,29.0,3,15,5.0,199.0,1754.0,45.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,2179.0
104,5,29.0,3,15,6.0,41.0,271.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0
104,5,43.0,9,13,5.0,217.0,1353.0,45.0,18.0,45.0,0.0,0.0,0.0,0.0,0.0,72.0,1750.0
104,5,43.0,9,14,5.0,181.0,531.0,18.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,757.0
104,5,43.0,9,14,10.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
104,5,43.0,9,14,1.0,542.0,1699.0,9.0,54.0,45.0,0.0,0.0,0.0,0.0,0.0,27.0,2376.0
104,5,43.0,9,15,6.0,4068.0,24406.0,325.0,154.0,271.0,0.0,0.0,0.0,0.0,0.0,244.0,29468.0
104,5,45.0,14,14,1.0,16723.0,43027.0,253.0,208.0,814.0,0.0,0.0,0.0,0.0,0.0,136.0,61161.0
104,5,45.0,14,14,5.0,0.0,1080.0,27.0,18.0,45.0,0.0,0.0,0.0,0.0,0.0,18.0,1188.0
104,5,45.0,14,14,10.0,127.0,181.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,353.0
104,5,45.0,14,14,6.0,181.0,768.0,45.0,36.0,45.0,0.0,0.0,0.0,0.0,0.0,36.0,1111.0
104,5,45.0,14,15,6.0,90.0,475.0,27.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,99.0,709.0
104,5,45.0,14,15,5.0,108.0,588.0,9.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,50.0,800.0
104,5,45.0,14,15,10.0,0.0,136.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,146.0
