tinh,huyen,xa,m4c15,m4c16,m4c17,m4c18,m4c19,m4c20,m4c21a,m4c21b,m4c21c,m4c22,m4c23,m4c24
213,11,07,6,81.7,,79.0,,,,,,,,
213,11,07,7,31.3,,45.1,,,,,,,,
213,11,21,0,501.6,,504.0,,,,,,,,
213,11,21,1,220.0,72.0,213.0,71.0,63.0,1.0,4.0,0.0,1996.0,6.0,1.0
213,11,21,2,49.0,0.0,61.0,59.0,55.0,1.0,4.0,0.0,1996.0,3.0,1.0
213,11,21,3,14.1,,12.0,,80.0,1.0,4.0,0.0,1996.0,0.0,
213,11,21,4,144.3,,143.6,,83.0,1.0,4.0,0.0,1996.0,2.0,2.0
213,11,21,5,12.5,,11.5,,78.0,1.0,4.0,0.0,1996.0,13.0,1.0
213,11,21,6,61.7,,61.7,,,,,,,,
213,11,21,7,0.0,,1.2,,,,,,,,
213,11,29,0,6814.0,,6809.0,,,,,,,,
213,11,29,1,376.4,62.0,350.0,57.0,66.0,1.0,0.0,,1998.0,0.0,
213,11,29,2,421.0,56.0,392.0,0.0,69.0,1.0,0.0,,1998.0,0.0,
213,11,29,3,11.4,,9.7,,91.0,1.0,0.0,,1998.0,0.0,
213,11,29,4,5912.7,,5837.9,,25.0,1.0,0.0,,1998.0,3.0,2.0
213,11,29,5,46.1,,39.4,,85.0,1.0,0.0,,1998.0,17.0,1.0
213,11,29,6,46.4,,43.0,,,,,,,,
213,11,29,7,0.0,,137.0,,,,,,,,
213,11,37,0,3066.0,,3066.0,,,,,,,,
213,11,37,1,287.0,80.0,271.0,77.0,80.0,1.0,4.0,0.0,1996.0,0.0,
213,11,37,2,417.0,0.0,397.0,0.0,76.0,1.0,4.0,0.0,1996.0,3.0,2.0
213,11,37,3,3.9,,3.5,,96.0,1.0,0.0,,1996.0,0.0,
213,11,37,4,2026.0,,2013.0,,65.0,1.0,0.0,,1996.0,16.0,2.0
213,11,37,5,29.0,,20.6,,90.0,1.0,0.0,,1996.0,21.0,1.0
213,11,37,6,128.9,,121.3,,,,,,,,
213,11,37,7,174.2,,239.6,,,,,,,,
213,11,53,0,1074.0,,1074.0,,,,,,,,
213,11,53,1,168.8,35.0,145.8,30.0,60.0,1.0,0.0,,1996.0,4.0,2.0
213,11,53,2,136.1,35.0,159.2,30.0,60.0,1.0,0.0,,1996.0,6.0,2.0
213,11,53,3,5.6,,6.6,,70.0,1.0,0.0,,1996.0,0.0,
213,11,53,4,622.0,,622.8,,10.0,1.0,0.0,,1993.0,0.0,
213,11,53,5,9.9,,8.9,,90.0,1.0,4.0,0.0,1996.0,3.0,1.0
213,11,53,6,28.0,,24.4,,,,,,,,
213,11,53,7,103.6,,106.3,,,,,,,,
213,13,07,0,2968.3,,2968.3,,,,,,,,
213,13,07,1,212.0,70.0,165.0,60.0,100.0,,,,1997.0,0.0,
213,13,07,2,83.1,0.0,24.5,0.0,10.0,1.0,4.0,0.0,1997.0,3.0,2.0
213,13,07,3,1.2,,1.3,,100.0,,,,1997.0,0.0,
213,13,07,4,1865.7,,1229.6,,60.0,1.0,4.0,0.0,1997.0,20.0,2.0
213,13,07,5,11.9,,11.8,,100.0,,,,1997.0,15.0,2.0
213,13,07,6,178.0,,709.4,,,,,,,,
213,13,07,7,616.4,,826.7,,,,,,,,
213,13,19,0,5780.1,,5780.2,,,,,,,,
213,13,19,1,222.2,80.0,193.3,46.0,93.0,4.0,1.0,0.0,1992.0,6.0,2.0
213,13,19,2,552.5,0.0,344.9,0.0,80.0,4.0,1.0,0.0,1992.0,3.0,2.0
213,13,19,3,3.8,,2.6,,100.0,,,,1992.0,0.0,
213,13,19,4,3801.9,,1406.6,,75.0,1.0,3.0,4.0,1992.0,3.0,2.0
213,13,19,5,28.9,,33.1,,100.0,,,,1992.0,0.0,
213,13,19,6,1020.3,,1012.1,,,,,,,,
213,13,19,7,150.5,,2787.6,,,,,,,,
213,13,25,0,6409.6,,9409.6,,,,,,,,
213,13,25,1,105.5,65.0,112.4,50.0,86.0,1.0,4.0,0.0,1999.0,2.0,1.0
213,13,25,2,312.0,0.0,244.5,0.0,40.0,1.0,4.0,0.0,1999.0,7.0,1.0
213,13,25,3,124.6,,113.6,,100.0,,,,1999.0,0.0,
213,13,25,4,3700.6,,1653.0,,45.0,1.0,4.0,0.0,1999.0,4.0,2.0
213,13,25,5,21.9,,23.8,,100.0,,,,1999.0,0.0,
213,13,25,6,2108.0,,2127.8,,,,,,,,
213,13,25,7,37.0,,2134.5,,,,,,,,
213,13,43,0,2831.0,,2831.0,,,,,,,,
213,13,43,1,213.6,80.0,204.2,28.0,75.0,1.0,4.0,2.0,1998.0,2.0,2.0
213,13,43,2,184.6,0.0,88.4,0.0,10.0,1.0,3.0,4.0,1998.0,2.0,2.0
213,13,43,3,5.2,,2.9,,100.0,,,,1998.0,0.0,
213,13,43,4,1663.6,,761.8,,15.0,1.0,3.0,4.0,1998.0,1.0,2.0
213,13,43,5,37.4,,34.7,,100.0,,,,1998.0,0.0,
213,13,43,6,573.4,,626.6,,,,,,,,
213,13,43,7,153.2,,1112.4,,,,,,,,
213,13,49,0,1245.2,,1245.2,,,,,,,,
213,13,49,1,159.6,80.0,163.8,62.0,90.0,4.0,1.0,0.0,1998.0,0.0,
213,13,49,2,245.9,0.0,127.8,0.0,80.0,4.0,1.0,0.0,1998.0,0.0,
213,13,49,3,7.4,,6.1,,100.0,,,,1998.0,0.0,
213,13,49,4,729.3,,719.2,,75.0,1.0,4.0,0.0,1998.0,0.0,
213,13,49,5,21.7,,20.2,,90.0,1.0,4.0,0.0,1998.0,8.0,3.0
213,13,49,6,45.7,,45.2,,,,,,,,
213,13,49,7,35.6,,162.9,,,,,,,,
213,15,13,0,2682.8,,2674.0,,,,,,,,
213,15,13,1,268.4,50.0,262.0,40.0,68.0,1.0,2.0,0.0,2000.0,10.0,2.0
213,15,13,2,85.2,50.0,29.3,45.0,65.0,1.0,2.0,0.0,2000.0,5.0,2.0
213,15,13,4,1940.2,,960.1,,50.0,1.0,2.0,0.0,2000.0,15.0,2.0
213,15,13,5,20.1,,15.1,,97.0,1.0,2.0,0.0,2000.0,11.0,2.0
213,15,13,6,26.2,,12.4,,,,,,,,
213,15,13,7,342.7,,1395.1,,,,,,,,
213,15,31,0,2109.0,,2102.0,,,,,,,,
213,15,31,1,485.0,87.0,320.6,82.0,95.0,4.0,1.0,0.0,1998.0,0.0,
213,15,31,2,299.6,69.0,57.8,65.0,87.0,4.0,1.0,0.0,1998.0,0.0,
213,15,31,3,14.5,,14.5,,100.0,,,,1996.0,0.0,
213,15,31,4,824.9,,419.2,,68.0,4.0,1.0,0.0,1998.0,0.0,
213,15,31,5,54.5,,39.7,,100.0,,,,1998.0,0.0,
213,15,31,6,196.6,,73.8,,,,,,,,
213,15,31,7,233.9,,1176.4,,,,,,,,
213,15,41,0,3162.0,,3169.0,,,,,,,,
213,15,41,1,213.9,80.0,411.6,60.0,85.0,1.0,2.0,0.0,1998.0,35.0,2.0
213,15,41,2,775.8,50.0,297.8,30.0,65.0,1.0,2.0,0.0,1998.0,21.0,2.0
213,15,41,3,2.0,,2.0,,100.0,,,,1998.0,0.0,
213,15,41,4,1119.9,,301.4,,55.0,1.0,2.0,0.0,1998.0,40.0,2.0
213,15,41,5,76.8,,65.8,,100.0,,,,1998.0,0.0,
213,15,41,6,156.1,,200.8,,,,,,,,
213,15,41,7,817.5,,1853.1,,,,,,,,
213,15,51,0,2225.2,,2229.0,,,,,,,,
213,15,51,1,359.5,70.0,227.0,70.0,93.0,1.0,4.0,0.0,2001.0,17.0,2.0
213,15,51,2,274.2,65.0,112.4,65.0,88.0,1.0,4.0,0.0,2001.0,14.0,2.0
213,15,51,3,10.2,,10.6,,100.0,,,,2001.0,0.0,
213,15,51,4,1315.2,,517.0,,86.0,1.0,4.0,0.0,2001.0,18.0,2.0
213,15,51,5,19.4,,16.3,,100.0,,,,2001.0,0.0,
213,15,51,6,79.3,,64.8,,,,,,,,
213,15,51,7,167.4,,1280.9,,,,,,,,
213,15,53,0,16882.0,,16680.0,,,,,,,,
213,15,53,1,693.7,60.0,406.3,32.0,90.0,1.0,0.0,,1998.0,13.0,2.0
213,15,53,2,513.0,40.0,132.1,26.0,75.0,1.0,0.0,,1998.0,12.0,2.0
213,15,53,3,3.6,,3.9,,100.0,,,,1998.0,0.0,
213,15,53,4,7274.6,,6922.7,,65.0,1.0,0.0,,1998.0,6.0,2.0
213,15,53,5,32.9,,19.8,,100.0,,,,1998.0,0.0,
213,15,53,6,52.3,,46.3,,,,,,,,
213,15,53,7,8311.9,,9148.9,,,,,,,,
213,15,61,0,5555.3,,5519.0,,,,,,,,
213,15,61,1,216.7,80.0,191.9,77.0,96.0,4.0,1.0,0.0,2001.0,0.0,
213,15,61,2,213.6,60.0,399.8,60.0,85.0,4.0,1.0,0.0,2001.0,0.0,
213,15,61,3,6.8,,6.8,,97.0,4.0,1.0,0.0,2001.0,0.0,
213,15,61,4,3894.2,,2844.7,,81.0,4.0,1.0,0.0,2001.0,0.0,
213,15,61,5,33.3,,29.4,,81.0,4.0,1.0,0.0,2001.0,17.0,3.0
213,15,61,6,36.5,,36.6,,,,,,,,
213,15,61,7,1154.2,,2009.8,,,,,,,,
213,17,02,0,1437.3,,1461.7,,,,,,,,
213,17,02,1,419.4,41.0,374.5,42.0,97.0,1.0,3.0,4.0,1997.0,0.0,
213,17,02,2,78.1,0.0,105.5,0.0,100.0,,,,1997.0,0.0,
213,17,02,3,5.9,,6.5,,100.0,,,,2000.0,0.0,
213,17,02,4,880.5,,830.5,,100.0,,,,2002.0,0.0,
213,17,02,5,13.7,,12.6,,100.0,,,,2003.0,0.0,
213,17,02,6,18.8,,25.3,,,,,,,,
213,17,02,7,20.9,,106.8,,,,,,,,
215,01,39,0,766.0,,766.0,,,,,,,,
215,01,39,1,400.8,60.0,400.8,40.0,100.0,,,,1999.0,100.0,2.0
215,01,39,2,158.8,60.0,158.8,40.0,80.0,1.0,5.0,0.0,1999.0,50.0,2.0
215,01,39,3,5.8,,5.8,,70.0,1.0,5.0,0.0,1999.0,0.0,
215,01,39,4,39.5,,39.5,,100.0,,,,1999.0,150.0,2.0
215,01,39,5,59.8,,59.8,,70.0,5.0,1.0,0.0,1999.0,0.0,
215,01,39,6,101.3,,101.3,,,,,,,,
215,01,47,0,734.7,,734.8,,,,,,,,
215,01,47,1,292.0,30.0,292.0,100.0,90.0,4.0,0.0,,1999.0,280.0,2.0
215,01,47,2,319.5,10.0,319.6,60.0,70.0,1.0,0.0,,1999.0,130.0,2.0
215,01,47,3,12.3,,12.3,,40.0,1.0,0.0,,1999.0,0.0,
215,01,47,4,10.9,,10.9,,40.0,4.0,0.0,,1999.0,0.0,
215,01,47,5,60.0,,60.0,,90.0,5.0,0.0,,1999.0,120.0,1.0
215,01,47,6,20.0,,20.0,,,,,,,,
215,01,47,7,20.0,,20.0,,,,,,,,
215,03,07,0,1927.1,,1913.1,,,,,,,,
215,03,07,1,604.9,95.0,626.5,90.0,100.0,,,,1987.0,57.0,1.0
215,03,07,2,609.0,60.0,610.8,40.0,95.0,1.0,3.0,4.0,1987.0,64.0,1.0
215,03,07,3,25.1,,25.1,,100.0,,,,1987.0,0.0,
215,03,07,4,258.2,,256.7,,100.0,,,,1990.0,0.0,
215,03,07,5,67.6,,65.2,,100.0,,,,1991.0,150.0,3.0
215,03,07,6,357.2,,322.1,,,,,,,,
215,03,07,7,5.1,,6.7,,,,,,,,
215,05,11,0,1416.5,,1416.5,,,,,,,,
215,05,11,1,294.1,20.0,294.1,20.0,90.0,1.0,0.0,,1994.0,30.0,2.0
215,05,11,2,139.6,0.0,139.6,0.0,90.0,1.0,0.0,,1994.0,0.0,
215,05,11,3,29.9,,29.9,,90.0,1.0,0.0,,1994.0,0.0,
215,05,11,4,501.5,,501.5,,0.0,1.0,0.0,,,,
215,05,11,5,30.1,,30.1,,0.0,1.0,0.0,,,,
215,05,11,6,18.2,,18.2,,,,,,,,
215,05,11,7,403.1,,403.1,,,,,,,,
215,05,23,0,857.0,,834.9,,,,,,,,
215,05,23,1,311.2,80.0,314.2,80.0,99.0,4.0,0.0,,1994.0,30.0,1.0
215,05,23,2,119.0,10.0,121.0,10.0,100.0,,,,1994.0,7.0,1.0
215,05,23,3,11.2,,11.2,,100.0,,,,1994.0,5.0,2.0
215,05,23,4,286.0,,258.7,,98.0,2.0,0.0,,1994.0,6.0,2.0
215,05,23,5,35.0,,32.0,,98.0,4.0,0.0,,1994.0,8.0,1.0
215,05,23,6,32.0,,32.0,,,,,,,,
215,05,23,7,62.6,,65.8,,,,,,,,
215,05,37,0,1719.9,,1698.9,,,,,,,,
215,05,37,1,293.6,30.0,293.6,30.0,90.0,1.0,0.0,,1994.0,20.0,3.0
215,05,37,2,310.6,0.0,290.0,0.0,90.0,1.0,5.0,0.0,1994.0,0.0,
215,05,37,3,24.0,,24.0,,90.0,5.0,0.0,,1994.0,0.0,
215,05,37,4,522.0,,600.0,,100.0,,,,1994.0,6.0,1.0
215,05,37,5,37.4,,37.4,,100.0,,,,1994.0,6.0,1.0
215,05,37,6,24.9,,24.9,,,,,,,,
215,05,37,7,507.4,,429.0,,,,,,,,
215,05,47,0,2680.8,,2705.5,,,,,,,,
215,05,47,1,254.5,74.0,254.0,72.0,98.0,2.0,1.0,3.0,1995.0,10.0,2.0
215,05,47,2,504.3,0.0,320.0,0.0,98.0,2.0,1.0,3.0,1995.0,10.0,2.0
215,05,47,3,57.8,,57.0,,98.0,2.0,1.0,3.0,1995.0,0.0,
215,05,47,4,875.6,,720.0,,98.0,2.0,1.0,3.0,1995.0,0.0,
215,05,47,5,44.9,,45.0,,98.0,2.0,1.0,3.0,1995.0,0.0,
215,05,47,6,56.9,,42.5,,,,,,,,
215,05,47,7,886.8,,1267.0,,,,,,,,
215,07,05,0,8363.0,,8363.0,,,,,,,,
215,07,05,1,185.0,40.0,168.0,20.0,95.0,1.0,2.0,0.0,1994.0,0.0,
215,07,05,2,145.0,0.0,106.0,0.0,84.0,4.0,1.0,0.0,1998.0,0.0,
215,07,05,3,2.5,,2.5,,96.0,4.0,1.0,0.0,1994.0,0.0,
215,07,05,4,5452.0,,5525.0,,68.0,4.0,1.0,0.0,1994.0,0.0,
215,07,05,5,20.0,,17.0,,95.0,4.0,0.0,,1994.0,0.0,
215,07,05,6,20.0,,16.5,,,,,,,,
215,07,05,7,2538.5,,2528.0,,,,,,,,
215,07,17,0,2920.4,,3295.8,,,,,,,,
215,07,17,1,432.3,40.0,443.8,43.0,47.0,1.0,0.0,,1994.0,10.0,2.0
215,07,17,2,39.3,40.0,30.0,43.0,12.0,1.0,0.0,,1994.0,1.0,2.0
215,07,17,3,15.8,,10.3,,50.0,1.0,0.0,,1994.0,1.0,2.0
215,07,17,4,1148.2,,1247.4,,10.0,1.0,0.0,,2000.0,0.0,
215,07,17,5,59.5,,47.9,,28.0,4.0,0.0,,1994.0,2.0,3.0
215,07,17,6,108.6,,92.7,,,,,,,,
215,07,17,7,1116.7,,1423.7,,,,,,,,
215,07,27,0,4212.4,,5958.9,,,,,,,,
215,07,27,1,133.2,42.0,1406.2,85.0,96.0,1.0,0.0,,1994.0,50.0,2.0
215,07,27,2,19.5,40.0,10.2,30.0,50.0,1.0,0.0,,1994.0,4.0,2.0
215,07,27,3,2.9,,2.0,,50.0,1.0,0.0,,1994.0,8.0,2.0
215,07,27,4,2928.7,,3119.7,,25.0,1.0,0.0,,2000.0,0.0,
215,07,27,5,49.3,,52.6,,95.0,4.0,0.0,,1994.0,20.0,3.0
215,07,27,6,27.7,,20.5,,,,,,,,
215,07,27,7,1051.1,,1347.7,,,,,,,,
215,09,11,0,3651.9,,3650.5,,,,,,,,
215,09,11,1,359.6,60.0,360.5,60.0,100.0,,,,1993.0,0.0,
215,09,11,2,606.1,15.0,606.0,10.0,100.0,,,,1993.0,0.0,
215,09,11,3,17.9,,18.0,,100.0,,,,1993.0,0.0,
215,09,11,4,2447.0,,2447.0,,100.0,,,,1993.0,0.0,
215,09,11,5,62.0,,60.0,,80.0,4.0,0.0,,1993.0,55.0,1.0
215,09,11,6,159.3,,159.0,,,,,,,,
215,09,21,0,2154.6,,2167.8,,,,,,,,
215,09,21,1,296.9,80.0,296.9,65.0,100.0,,,,1993.0,11.0,2.0
215,09,21,2,443.4,25.0,443.4,15.0,100.0,,,,1993.0,10.0,2.0
215,09,21,3,7.4,,7.5,,100.0,,,,1993.0,0.0,
215,09,21,4,958.7,,960.0,,90.0,5.0,0.0,,1993.0,0.0,
215,09,21,5,43.0,,40.0,,95.0,5.0,0.0,,1998.0,1.0,1.0
215,09,21,6,72.5,,70.0,,,,,,,,
215,09,21,7,332.7,,350.0,,,,,,,,
215,09,25,0,2399.8,,2400.0,,,,,,,,
215,09,25,1,746.3,95.0,750.0,90.0,100.0,,,,2001.0,13.0,1.0
215,09,25,2,592.5,50.0,595.0,40.0,100.0,,,,1999.0,0.0,
215,09,25,3,19.7,,20.0,,100.0,,,,1999.0,0.0,
215,09,25,4,502.0,,505.0,,100.0,,,,2001.0,0.0,
215,09,25,5,97.4,,97.0,,100.0,,,,1993.0,0.0,
215,09,25,6,410.1,,401.0,,,,,,,,
215,09,25,7,31.8,,32.0,,,,,,,,
215,09,31,0,1511.7,,1506.0,,,,,,,,
215,09,31,1,452.1,60.0,454.0,60.0,90.0,4.0,0.0,,2001.0,0.0,
215,09,31,2,189.6,10.0,190.0,10.0,90.0,4.0,0.0,,2001.0,0.0,
215,09,31,3,20.5,,21.0,,90.0,4.0,0.0,,2001.0,0.0,
215,09,31,4,276.9,,275.0,,90.0,4.0,0.0,,2001.0,0.0,
215,09,31,5,178.3,,174.0,,90.0,4.0,0.0,,2001.0,261.0,1.0
215,09,31,6,394.3,,392.0,,,,,,,,
215,11,13,0,1662.9,,1662.8,,,,,,,,
215,11,13,1,143.8,60.0,155.6,52.0,98.0,1.0,3.0,4.0,1994.0,6.0,1.0
215,11,13,2,112.8,10.0,96.9,6.0,99.0,1.0,3.0,4.0,1994.0,7.0,2.0
215,11,13,3,8.5,,9.6,,99.0,1.0,3.0,2.0,1994.0,1.0,2.0
215,11,13,4,740.2,,696.7,,97.0,1.0,2.0,0.0,1994.0,5.0,2.0
215,11,13,5,31.5,,31.0,,99.0,1.0,4.0,0.0,1994.0,12.0,2.0
215,11,13,6,371.3,,329.9,,,,,,,,
215,11,13,7,254.8,,343.1,,,,,,,,
215,11,21,0,3138.2,,3138.2,,,,,,,,
215,11,21,1,358.9,62.0,366.7,60.0,99.0,3.0,2.0,1.0,1997.0,21.0,2.0
215,11,21,2,1301.1,6.0,1281.1,4.0,99.0,2.0,3.0,1.0,1997.0,11.0,2.0
215,11,21,3,4.4,,6.0,,98.0,3.0,4.0,2.0,1997.0,3.0,2.0
215,11,21,4,1235.9,,1195.8,,98.0,2.0,3.0,4.0,1997.0,14.0,1.0
215,11,21,5,57.7,,57.7,,99.0,3.0,2.0,1.0,1997.0,16.0,3.0
215,11,21,6,118.5,,114.1,,,,,,,,
215,11,21,7,61.7,,116.8,,,,,,,,
215,11,29,0,799.9,,799.9,,,,,,,,
215,11,29,1,400.8,60.0,400.8,40.0,100.0,,,,1999.0,100.0,2.0
215,11,29,2,158.8,60.0,158.8,40.0,80.0,1.0,5.0,0.0,1999.0,50.0,2.0
215,11,29,3,5.8,,5.8,,70.0,1.0,5.0,0.0,1999.0,0.0,
215,11,29,4,39.4,,39.4,,100.0,,,,1999.0,0.0,
215,11,29,5,59.8,,59.8,,70.0,5.0,1.0,0.0,1999.0,150.0,2.0
215,11,29,6,101.3,,101.3,,,,,,,,
215,11,29,7,34.0,,34.0,,,,,,,,
215,11,35,0,2477.5,,2477.5,,,,,,,,
215,11,35,1,1018.9,60.0,1023.8,56.0,99.0,2.0,3.0,4.0,1999.0,9.0,1.0
215,11,35,2,213.9,7.0,201.9,4.0,99.0,3.0,2.0,4.0,1999.0,7.0,2.0
215,11,35,3,17.3,,18.2,,99.0,3.0,4.0,2.0,1999.0,0.0,
215,11,35,4,734.5,,695.1,,98.0,1.0,3.0,2.0,1999.0,0.0,
215,11,35,5,64.8,,64.1,,99.0,3.0,4.0,2.0,1999.0,11.0,3.0
215,11,35,6,314.5,,347.7,,,,,,,,
215,11,35,7,113.6,,126.7,,,,,,,,
215,13,09,0,3573.1,,4150.7,,,,,,,,
215,13,09,1,321.2,80.0,247.2,70.0,96.0,4.0,0.0,,1999.0,39.0,1.0
215,13,09,2,21.9,40.0,19.5,35.0,100.0,,,,2000.0,10.0,2.0
215,13,09,3,11.6,,12.0,,100.0,,,,2001.0,1.0,1.0
215,13,09,4,2711.2,,2212.7,,60.0,4.0,0.0,,2002.0,0.0,
215,13,09,5,64.5,,64.6,,90.0,4.0,0.0,,2003.0,40.0,1.0
215,13,09,6,268.7,,291.6,,,,,,,,
215,13,09,7,174.0,,1303.1,,,,,,,,
215,13,17,0,2046.7,,2046.7,,,,,,,,
215,13,17,1,441.9,60.0,371.0,40.0,85.0,4.0,0.0,,1995.0,19.0,1.0
215,13,17,2,429.0,30.0,292.1,20.0,70.0,4.0,0.0,,1996.0,5.0,1.0
215,13,17,3,60.4,,47.1,,80.0,4.0,0.0,,1995.0,2.0,2.0
215,13,17,4,628.0,,655.5,,80.0,4.0,0.0,,1997.0,2.0,2.0
215,13,17,5,385.0,,246.0,,90.0,4.0,0.0,,1998.0,1.0,1.0
215,13,17,6,76.7,,88.7,,,,,,,,
215,13,17,7,25.7,,346.3,,,,,,,,
215,13,27,0,1052.7,,1012.0,,,,,,,,
215,13,27,1,261.4,80.0,210.3,50.0,100.0,,,,2000.0,5.0,1.0
215,13,27,2,467.4,50.0,170.9,20.0,100.0,,,,2004.0,6.0,1.0
215,13,27,3,45.8,,17.7,,100.0,,,,2002.0,0.0,
215,13,27,4,128.3,,166.2,,100.0,,,,2000.0,0.0,
215,13,27,5,59.2,,54.1,,100.0,,,,2002.0,19.0,1.0
215,13,27,6,53.4,,75.0,,,,,,,,
215,13,27,7,37.2,,317.8,,,,,,,,
215,13,35,0,1510.0,,1519.2,,,,,,,,
215,13,35,1,176.9,50.0,180.0,40.0,95.0,1.0,4.0,0.0,2003.0,0.0,
215,13,35,2,366.3,0.0,366.0,0.0,90.0,1.0,4.0,0.0,2003.0,0.0,
215,13,35,3,13.2,,13.2,,100.0,,,,2003.0,0.0,
215,13,35,4,600.0,,600.0,,100.0,,,,2003.0,0.0,
215,13,35,5,55.5,,59.0,,98.0,1.0,4.0,0.0,2003.0,126.0,3.0
215,13,35,6,283.7,,285.0,,,,,,,,
215,13,35,7,14.4,,16.0,,,,,,,,
215,13,41,0,1428.9,,1426.9,,,,,,,,
215,13,41,1,498.7,90.0,503.9,80.0,95.0,4.0,0.0,,1994.0,15.0,2.0
215,13,41,2,238.2,40.0,239.6,30.0,95.0,4.0,0.0,,1994.0,2.0,1.0
215,13,41,3,21.2,,21.3,,96.0,4.0,0.0,,1998.0,1.0,1.0
215,13,41,4,517.1,,515.1,,97.0,4.0,0.0,,1999.0,1.0,1.0
215,13,41,5,74.6,,73.3,,98.0,4.0,0.0,,1999.0,5.0,1.0
215,13,41,6,58.5,,53.1,,,,,,,,
215,13,41,7,20.6,,20.6,,,,,,,,
215,13,51,0,2409.4,,2054.2,,,,,,,,
215,13,51,1,392.1,85.0,403.8,50.0,100.0,,,,1996.0,27.0,1.0
215,13,51,2,127.2,40.0,67.0,20.0,100.0,,,,1998.0,24.0,2.0
215,13,51,3,0.3,,0.0,,100.0,,,,2005.0,0.0,
215,13,51,4,1559.4,,1127.0,,100.0,,,,2000.0,20.0,2.0
215,13,51,5,77.1,,73.8,,100.0,,,,2004.0,89.0,1.0
215,13,51,6,74.2,,75.7,,,,,,,,
215,13,51,7,179.1,,306.9,,,,,,,,
215,13,59,0,4037.8,,4051.5,,,,,,,,
215,13,59,1,141.9,70.0,127.2,50.0,100.0,,,,1997.0,0.0,
215,13,59,2,589.8,30.0,452.2,10.0,100.0,,,,1998.0,0.0,
215,13,59,3,12.3,,3.0,,100.0,,,,1996.0,0.0,
215,13,59,4,3026.9,,2509.5,,100.0,,,,1999.0,0.0,
215,13,59,5,58.2,,58.2,,100.0,,,,1996.0,17.0,3.0
215,13,59,6,99.8,,105.6,,,,,,,,
215,13,59,7,108.9,,795.8,,,,,,,,
215,15,05,0,730.3,,730.3,,,,,,,,
215,15,05,1,342.5,50.0,342.6,20.0,100.0,,,,2001.0,11.0,2.0
215,15,05,2,164.0,50.0,164.2,50.0,100.0,,,,2001.0,6.0,1.0
215,15,05,3,7.2,,7.2,,100.0,,,,2001.0,1.0,2.0
215,15,05,4,96.8,,96.8,,100.0,,,,2001.0,0.0,
215,15,05,5,37.5,,37.3,,100.0,,,,2001.0,0.0,
215,15,05,6,82.3,,82.2,,,,,,,,
215,15,13,0,1006.3,,784.8,,,,,,,,
215,15,13,1,644.4,60.0,458.6,40.0,78.0,4.0,0.0,,2003.0,17.0,2.0
215,15,13,2,199.4,35.0,72.8,25.0,85.0,4.0,1.0,0.0,2005.0,13.0,2.0
215,15,13,3,12.8,,10.3,,94.0,4.0,0.0,,2003.0,9.0,2.0
215,15,13,4,18.0,,47.9,,100.0,,,,2000.0,0.0,
215,15,13,5,35.6,,29.9,,92.0,4.0,0.0,,2003.0,5.0,2.0
215,15,13,6,94.8,,86.6,,,,,,,,
215,15,13,7,1.3,,78.7,,,,,,,,
215,15,21,0,1259.6,,1194.7,,,,,,,,
215,15,21,1,547.5,69.0,547.8,42.0,99.0,5.0,0.0,,1993.0,39.0,1.0
215,15,21,2,26.6,0.0,80.6,4.0,100.0,,,,1993.0,12.0,1.0
215,15,21,3,425.2,,16.7,,100.0,,,,1993.0,0.0,
215,15,21,4,20.3,,319.9,,87.0,5.0,0.0,,1993.0,0.0,
215,15,21,5,40.8,,40.2,,99.0,5.0,0.0,,1993.0,0.0,
215,15,21,6,193.0,,168.9,,,,,,,,
215,15,21,7,6.2,,20.6,,,,,,,,
215,15,27,0,683.2,,681.9,,,,,,,,
215,15,27,1,391.7,52.0,391.0,40.0,100.0,,,,2001.0,82.0,1.0
215,15,27,2,152.3,25.0,152.0,12.0,100.0,,,,2001.0,10.0,1.0
215,15,27,3,14.6,,14.4,,100.0,,,,2001.0,3.0,2.0
215,15,27,4,17.9,,17.9,,100.0,,,,2001.0,0.0,
215,15,27,5,47.9,,47.8,,100.0,,,,2001.0,0.0,
215,15,27,6,58.2,,58.2,,,,,,,,
215,15,27,7,0.6,,0.6,,,,,,,,
215,15,37,0,1049.1,,1253.1,,,,,,,,
215,15,37,1,611.0,60.0,784.7,25.0,100.0,,,,2001.0,35.0,1.0
215,15,37,2,161.0,10.0,168.3,0.0,100.0,,,,2001.0,12.0,1.0
215,15,37,3,29.5,,23.7,,100.0,,,,2001.0,3.0,1.0
215,15,37,4,75.8,,97.4,,100.0,,,,2001.0,-1.0,1.0
215,15,37,5,52.8,,49.8,,100.0,,,,2001.0,24.0,1.0
215,15,37,6,119.0,,116.0,,,,,,,,
215,15,37,7,0.0,,13.2,,,,,,,,
215,15,41,0,793.1,,767.5,,,,,,,,
215,15,41,1,426.0,72.0,431.4,40.0,100.0,,,,2001.0,42.0,1.0
215,15,41,2,117.0,32.0,87.0,15.0,100.0,,,,2001.0,8.0,1.0
215,15,41,3,15.1,,13.9,,100.0,,,,2001.0,4.0,1.0
215,15,41,4,26.4,,26.3,,100.0,,,,2001.0,10.0,1.0
215,15,41,5,45.7,,40.2,,100.0,,,,2001.0,41.0,1.0
215,15,41,6,140.0,,141.6,,,,,,,,
215,15,41,7,22.9,,27.1,,,,,,,,
215,17,11,0,5057.3,,5171.9,,,,,,,,
