tinh,huyen,xa,diaban,hoso,m4b11ma,m4b11c3,m4b11c4,m4b11c5,m4b11c6,m4b11c7,m4b11c8,m4b11c9,m4b11c10,m4b11c11,m4b11c12,m4b11c13,m4b11c14,m4b11c15,Vnotsell,Qnotsell,Sprice,NSprice
115,13,57.0,4,14,,,,,,,,,,,,,,,,,,
115,13,57.0,4,19,5.0,1800.0,1117.0,0.0,1.0,400.0,1361.0,3.0,0.0,200.0,300.0,0.0,207.0,3913.0,2623.0,717.0,3.5,3.6582985
115,13,57.0,4,19,1.0,1440.0,890.0,0.0,1.0,400.0,1361.0,3.0,0.0,100.0,300.0,0.0,90.0,3030.0,1715.0,490.0,3.5,3.5
115,13,57.0,4,19,7.0,2880.0,1670.0,0.0,1.0,1300.0,6954.0,3.0,0.0,370.0,0.0,0.0,0.0,8934.0,2035.0,370.0,5.5,5.5
115,13,57.0,4,19,6.0,1080.0,585.0,0.0,2.0,,0.0,,0.0,35.0,0.0,550.0,0.0,3414.0,,0.0,,
115,13,57.0,4,19,3.0,360.0,227.0,0.0,2.0,,0.0,,0.0,100.0,0.0,0.0,117.0,883.0,,0.0,,
115,13,75.0,10,13,1.0,2520.0,1540.0,0.0,1.0,1030.0,5777.0,4.0,0.0,350.0,80.0,0.0,80.0,8637.0,2856.0,510.0,5.6,5.6
115,13,75.0,10,13,3.0,2520.0,1380.0,0.0,1.0,880.0,3702.0,4.0,0.0,420.0,80.0,0.0,0.0,5787.0,2100.0,500.0,4.2,4.2
115,13,75.0,10,13,5.0,5040.0,2920.0,0.0,1.0,1910.0,9479.0,4.0,0.0,770.0,160.0,0.0,80.0,14423.999813079834,4956.0,1010.0,4.9549737,4.906931
115,13,75.0,10,14,3.0,1800.0,975.0,0.0,1.0,38.0,150.0,4.0,0.0,470.0,467.0,0.0,0.0,3805.0,3935.0,937.0,4.2105265,4.199573
115,13,75.0,10,14,6.0,360.0,170.0,0.0,1.0,120.0,701.0,4.0,0.0,50.0,0.0,0.0,0.0,987.0,357.0,50.0,6.233333,7.14
115,13,75.0,10,14,1.0,2160.0,1320.0,0.0,1.0,590.0,3095.0,4.0,0.0,300.0,330.0,0.0,100.0,6924.0,4088.0,730.0,5.6,5.6
115,13,75.0,10,14,5.0,3960.0,2295.0,0.0,1.0,628.0,3245.0,4.0,0.0,770.0,797.0,0.0,100.0,10728.999897003174,8023.0,1667.0,5.5159235,4.8128376
115,13,75.0,10,15,5.0,3960.0,2315.0,0.0,1.0,385.0,2038.0,4.0,0.0,900.0,950.0,0.0,80.0,10795.0,9261.0,1930.0,5.6,4.7984457
115,13,75.0,10,15,3.0,1980.0,1105.0,0.0,2.0,,0.0,,0.0,525.0,580.0,0.0,0.0,4388.0,,0.0,,
115,13,75.0,10,15,1.0,1980.0,1210.0,0.0,1.0,385.0,2038.0,4.0,0.0,375.0,370.0,0.0,80.0,6407.0,4620.0,825.0,5.6,5.6
115,13,79.0,8,13,3.0,2556.0,1630.0,0.0,1.0,700.0,2623.0,4.0,0.0,700.0,130.0,0.0,100.0,6079.0,3720.0,930.0,4.0,4.0
115,13,79.0,8,13,5.0,5256.0,3130.0,0.0,1.0,1200.0,4216.0,4.0,0.0,1450.0,280.0,0.0,200.0,10856.000072479248,7120.0,1930.0,3.75,3.689119
115,13,79.0,8,13,1.0,2700.0,1500.0,0.0,1.0,500.0,1593.0,4.0,0.0,750.0,150.0,0.0,100.0,4777.0,3400.0,1000.0,3.4,3.4
115,13,79.0,8,13,6.0,144.0,76.0,0.0,2.0,,0.0,,0.0,76.0,0.0,0.0,0.0,328.0,,0.0,,
115,13,79.0,8,15,1.0,1872.0,1040.0,0.0,1.0,300.0,855.0,4.0,0.0,550.0,90.0,0.0,100.0,2962.0,2516.0,740.0,3.4,3.4
115,13,79.0,8,15,3.0,1872.0,1144.0,0.0,1.0,300.0,1005.0,4.0,0.0,600.0,44.0,0.0,200.0,3810.0,3376.0,844.0,4.0,4.0
115,13,79.0,8,15,5.0,3744.0,2184.0,0.0,1.0,600.0,1860.0,4.0,0.0,1150.0,134.0,0.0,300.0,6772.000059127808,5892.0,1584.0,3.7,3.719697
115,13,79.0,8,20,3.0,900.0,575.0,0.0,2.0,,0.0,,0.0,450.0,25.0,0.0,100.0,2175.0,,0.0,,
115,13,79.0,8,20,5.0,3780.0,2255.0,0.0,1.0,1000.0,3215.0,4.0,0.0,800.0,255.0,0.0,200.0,7576.0,4612.0,1255.0,3.4,3.6749003
115,13,79.0,8,20,1.0,2880.0,1680.0,0.0,1.0,1000.0,3215.0,4.0,0.0,350.0,230.0,0.0,100.0,5401.0,2312.0,680.0,3.4,3.4
115,13,79.0,8,20,6.0,540.0,300.0,0.0,1.0,200.0,775.0,4.0,0.0,50.0,0.0,50.0,0.0,1107.0,410.0,100.0,4.1,4.1
115,13,79.0,8,20,7.0,1440.0,800.0,0.0,1.0,600.0,2837.0,4.0,0.0,100.0,0.0,0.0,100.0,3782.0,1000.0,200.0,5.0,5.0
115,15,13.0,15,13,3.0,1484.0,906.0,0.0,1.0,806.0,3257.0,3.0,0.0,0.0,100.0,0.0,0.0,3657.0,400.0,100.0,4.0,4.0
115,15,13.0,15,13,5.0,3883.0,2505.0,0.0,1.0,1655.0,7544.0,3.0,0.0,250.0,300.0,0.0,300.0,11731.999952554703,4150.0,850.0,4.512991,4.882353
115,15,13.0,15,13,1.0,2399.0,1599.0,0.0,1.0,849.0,4287.0,3.0,0.0,250.0,200.0,0.0,300.0,8075.0,3750.0,750.0,5.0,5.0
115,15,13.0,15,13,7.0,915.0,584.0,0.0,2.0,,0.0,,0.0,584.0,0.0,0.0,0.0,3834.0,,0.0,,
115,15,13.0,15,14,1.0,2880.0,2016.0,0.0,1.0,1020.0,5210.0,3.0,0.0,196.0,300.0,0.0,500.0,9919.0,4980.0,996.0,5.401961,5.0
115,15,13.0,15,14,5.0,5760.0,3616.0,0.0,1.0,1720.0,7858.0,3.0,20.0,856.0,470.0,0.0,550.0,15941.999816894531,8580.0,1896.0,4.831395,4.525316
115,15,13.0,15,14,7.0,1440.0,760.0,0.0,1.0,640.0,3631.0,3.0,20.0,70.0,0.0,0.0,30.0,4312.0,720.0,120.0,6.0,6.0
115,15,13.0,15,14,3.0,2880.0,1600.0,0.0,1.0,700.0,2648.0,3.0,20.0,660.0,170.0,0.0,50.0,6023.0,3600.0,900.0,4.0,4.0
115,15,13.0,15,15,5.0,9504.0,5940.0,0.0,1.0,4680.0,19834.0,3.0,0.0,960.0,200.0,0.0,0.0,25321.000163078308,5820.0,1260.0,4.4820514,4.6190476
115,15,13.0,15,15,3.0,4752.0,2904.0,0.0,1.0,2424.0,9168.0,3.0,0.0,480.0,0.0,0.0,0.0,10968.0,1920.0,480.0,4.0,4.0
115,15,13.0,15,15,1.0,4752.0,3036.0,0.0,1.0,2256.0,10666.0,3.0,0.0,480.0,200.0,0.0,0.0,14353.0,3900.0,780.0,5.0,5.0
115,15,21.0,16,14,3.0,1980.0,1100.0,0.0,1.0,400.0,1574.0,3.0,0.0,400.0,100.0,0.0,200.0,4175.0,2800.0,700.0,4.2,4.0
115,15,21.0,16,14,5.0,3960.0,2282.0,0.0,1.0,1000.0,3709.0,3.0,0.0,800.0,282.0,0.0,200.0,8475.999912261963,5111.0,1282.0,3.96,3.9867394
115,15,21.0,16,14,6.0,1512.0,378.0,0.0,1.0,298.0,1255.0,3.0,0.0,70.0,0.0,0.0,10.0,1525.0,336.0,80.0,4.5,4.2
115,15,21.0,16,14,1.0,1980.0,1182.0,0.0,1.0,600.0,2135.0,3.0,0.0,400.0,182.0,0.0,0.0,4301.0,2311.0,582.0,3.8,3.9707904
115,15,21.0,16,15,5.0,2880.0,1660.0,0.0,1.0,400.0,1554.0,3.0,0.0,820.0,100.0,0.0,340.0,6293.999969482422,5028.0,1260.0,4.1,3.9904761
115,15,21.0,16,15,1.0,1440.0,860.0,0.0,1.0,200.0,758.0,3.0,0.0,420.0,50.0,0.0,190.0,3132.0,2508.0,660.0,4.0,3.8
115,15,21.0,16,15,3.0,1440.0,800.0,0.0,1.0,200.0,796.0,3.0,0.0,400.0,50.0,0.0,150.0,3162.0,2520.0,600.0,4.2,4.2
115,15,21.0,16,19,5.0,2880.0,1660.0,0.0,1.0,700.0,2704.0,3.0,0.0,464.0,400.0,0.0,96.0,6425.99998664856,3844.0,960.0,3.9714286,4.0041666
115,15,21.0,16,19,1.0,1440.0,860.0,0.0,1.0,400.0,1478.0,3.0,0.0,260.0,200.0,0.0,0.0,3237.0,1808.0,460.0,3.8,3.9304347
115,15,21.0,16,19,3.0,1440.0,800.0,0.0,1.0,300.0,1226.0,3.0,0.0,204.0,200.0,0.0,96.0,3189.0,2036.0,500.0,4.2,4.072
115,15,29.0,7,13,1.0,3600.0,2150.0,0.0,1.0,600.0,1986.0,3.0,50.0,700.0,800.0,0.0,0.0,7115.0,5425.0,1550.0,3.5,3.5
115,15,29.0,7,13,6.0,720.0,300.0,0.0,1.0,190.0,700.0,3.0,10.0,70.0,0.0,0.0,30.0,1048.0,429.0,110.0,3.9,3.9
115,15,29.0,7,13,7.0,1440.0,600.0,0.0,1.0,450.0,1574.0,3.0,20.0,130.0,0.0,0.0,0.0,2170.0,630.0,150.0,3.7,4.2
115,15,29.0,7,13,3.0,3600.0,1760.0,0.0,1.0,1360.0,4501.0,3.0,50.0,170.0,0.0,0.0,120.0,5710.0,1290.0,400.0,3.5,3.225
115,15,29.0,7,13,5.0,7200.0,3910.0,0.0,1.0,1960.0,6487.0,3.0,100.0,870.0,800.0,0.0,120.0,12824.999926567078,6715.0,1950.0,3.5,3.4435897
115,15,29.0,7,14,3.0,3600.0,1440.0,0.0,1.0,500.0,1789.0,3.0,20.0,480.0,0.0,0.0,440.0,5202.0,3673.0,940.0,3.82,3.9074469
115,15,29.0,7,14,6.0,1080.0,450.0,0.0,2.0,,0.0,,20.0,100.0,0.0,50.0,280.0,1644.0,,0.0,,
115,15,29.0,7,14,1.0,4676.0,2480.0,0.0,1.0,500.0,1640.0,3.0,50.0,480.0,500.0,0.0,950.0,8131.0,6930.0,1980.0,3.5,3.5
115,15,29.0,7,14,5.0,8276.0,3920.0,0.0,1.0,1000.0,3429.0,3.0,70.0,960.0,500.0,0.0,1390.0,13332.999822616577,10603.0,2920.0,3.66,3.6311643
115,15,29.0,7,15,5.0,2736.0,1535.0,0.0,2.0,,0.0,,30.0,400.0,700.0,85.0,320.0,5635.0,,0.0,,
115,15,29.0,7,15,7.0,864.0,410.0,0.0,2.0,,0.0,,10.0,200.0,0.0,0.0,200.0,1628.0,,0.0,,
115,15,29.0,7,15,1.0,1368.0,850.0,0.0,2.0,,0.0,,15.0,300.0,450.0,85.0,0.0,2813.0,,0.0,,
115,15,29.0,7,15,3.0,1368.0,685.0,0.0,2.0,,0.0,,15.0,100.0,250.0,0.0,320.0,2822.0,,0.0,,
115,15,39.0,12,13,,,,,,,,,,,,,,,,,,
115,15,39.0,12,14,1.0,972.0,460.0,0.0,1.0,200.0,738.0,3.0,10.0,210.0,20.0,0.0,20.0,1622.0,936.0,260.0,3.9,3.6
115,15,39.0,12,14,3.0,972.0,378.0,0.0,2.0,,0.0,,10.0,0.0,0.0,0.0,158.0,1394.0,,0.0,,
115,15,39.0,12,14,5.0,1944.0,838.0,0.0,1.0,200.0,738.0,3.0,20.0,420.0,20.0,0.0,178.0,3016.0,2410.0,638.0,3.9,3.7774296
115,15,39.0,12,15,7.0,3744.0,1634.0,0.0,2.0,,0.0,,40.0,540.0,0.0,250.0,804.0,6229.0,,0.0,,
115,15,39.0,12,15,6.0,108.0,38.0,0.0,2.0,,0.0,,0.0,38.0,0.0,0.0,0.0,115.0,,0.0,,
115,15,49.0,13,13,1.0,3600.0,2288.0,0.0,1.0,1000.0,3877.0,3.0,0.0,580.0,300.0,0.0,220.0,10817.0,7340.0,1288.0,4.1,5.6987576
115,15,49.0,13,13,5.0,7200.0,4488.0,0.0,1.0,2100.0,9805.0,3.0,0.0,1050.0,660.0,0.0,490.0,19971.000129699707,10780.0,2388.0,4.938095,4.514238
115,15,49.0,13,13,3.0,3600.0,2200.0,0.0,1.0,1100.0,5928.0,3.0,0.0,470.0,360.0,0.0,270.0,9154.0,3440.0,1100.0,5.7,3.1272728
115,15,49.0,13,14,3.0,3744.0,2288.0,0.0,1.0,1200.0,4652.0,3.0,0.0,388.0,600.0,0.0,0.0,8835.0,4461.0,1088.0,4.1,4.100184
115,15,49.0,13,14,7.0,3744.0,2132.0,0.0,1.0,1050.0,5758.0,3.0,0.0,232.0,50.0,0.0,300.0,11693.0,6276.0,1082.0,5.8,5.8003697
115,15,49.0,13,14,5.0,3744.0,2288.0,0.0,1.0,1200.0,4652.0,3.0,0.0,388.0,600.0,0.0,0.0,8834.999652862549,4461.0,1088.0,4.1,4.100184
115,15,49.0,13,15,5.0,2520.0,1540.0,0.0,1.0,700.0,2689.0,3.0,0.0,500.0,340.0,0.0,0.0,5887.999828338623,3444.0,840.0,4.1,4.1
115,15,49.0,13,15,7.0,2520.0,1400.0,0.0,1.0,660.0,3647.0,3.0,0.0,320.0,270.0,0.0,150.0,7738.0,4366.0,740.0,5.9,5.9
115,15,49.0,13,15,3.0,2520.0,1540.0,0.0,1.0,700.0,2689.0,3.0,0.0,500.0,340.0,0.0,0.0,5888.0,3444.0,840.0,4.1,4.1
115,15,59.0,3,13,1.0,2340.0,1583.0,0.0,1.0,700.0,2575.0,3.0,0.0,480.0,250.0,0.0,153.0,7386.0,5361.0,883.0,4.1,6.0713477
115,15,59.0,3,13,5.0,5004.0,3063.0,0.0,1.0,1400.0,6155.0,3.0,0.0,940.0,570.0,0.0,153.0,12814.999757766724,7439.0,1663.0,4.9,4.4732413
115,15,59.0,3,13,3.0,2664.0,1480.0,0.0,1.0,700.0,3580.0,3.0,0.0,460.0,320.0,0.0,0.0,5429.0,2078.0,780.0,5.7,2.6641026
115,15,59.0,3,14,5.0,1728.0,1044.0,0.0,2.0,,0.0,,0.0,820.0,188.0,0.0,36.0,4591.0,,0.0,,
115,15,59.0,3,14,1.0,864.0,564.0,0.0,2.0,,0.0,,0.0,420.0,108.0,0.0,36.0,2747.0,,0.0,,
115,15,59.0,3,14,3.0,864.0,480.0,0.0,2.0,,0.0,,0.0,400.0,80.0,0.0,0.0,1844.0,,0.0,,
115,15,59.0,3,20,1.0,1548.0,1010.0,0.0,1.0,700.0,2689.0,3.0,0.0,156.0,0.0,0.0,154.0,4920.0,2382.0,310.0,4.1,7.683871
115,15,59.0,3,20,5.0,3096.0,1870.0,0.0,1.0,1250.0,5626.0,3.0,0.0,466.0,0.0,0.0,154.0,8225.0,2775.0,620.0,4.804,4.475806
115,15,59.0,3,20,3.0,1548.0,860.0,0.0,1.0,550.0,2937.0,3.0,0.0,310.0,0.0,0.0,0.0,3305.0,393.0,310.0,5.7,1.2677419
115,15,67.0,23,14,5.0,3600.0,2050.0,0.0,1.0,400.0,1402.0,3.0,0.0,750.0,570.0,0.0,330.0,7614.999797821045,6590.0,1650.0,3.7,3.9939394
115,15,67.0,23,14,3.0,1800.0,1000.0,0.0,1.0,200.0,758.0,3.0,0.0,450.0,170.0,0.0,180.0,3913.0,3360.0,800.0,4.0,4.2
115,15,67.0,23,14,1.0,1800.0,1050.0,0.0,1.0,200.0,644.0,3.0,0.0,300.0,400.0,0.0,150.0,3702.0,3230.0,850.0,3.4,3.8
115,15,67.0,23,15,5.0,1440.0,980.0,0.0,2.0,,0.0,,0.0,620.0,50.0,0.0,310.0,3577.0,,0.0,,
115,15,67.0,23,15,3.0,720.0,480.0,0.0,2.0,,0.0,,0.0,140.0,30.0,0.0,310.0,1873.0,,0.0,,
115,15,67.0,23,15,1.0,720.0,500.0,0.0,2.0,,0.0,,0.0,480.0,20.0,0.0,0.0,1704.0,,0.0,,
115,15,67.0,23,19,1.0,1440.0,850.0,0.0,1.0,500.0,1894.0,4.0,20.0,150.0,180.0,0.0,0.0,3380.0,1570.0,350.0,4.0,4.4857144
115,15,67.0,23,19,5.0,2160.0,1250.0,0.0,1.0,500.0,1894.0,4.0,20.0,350.0,380.0,0.0,0.0,5209.0,3502.0,750.0,4.0,4.6693335
115,15,67.0,23,19,7.0,1080.0,660.0,0.0,2.0,,0.0,,30.0,350.0,0.0,0.0,280.0,2312.0,,0.0,,
115,15,67.0,23,19,6.0,360.0,190.0,0.0,2.0,,0.0,,5.0,145.0,0.0,0.0,40.0,683.0,,0.0,,
115,15,67.0,23,19,3.0,720.0,400.0,0.0,2.0,,0.0,,0.0,200.0,200.0,0.0,0.0,1829.0,,0.0,,
117,1,1.0,4,13,,,,,,,0.0,,,,,,,0.0,,,,
117,1,1.0,4,14,,,,,,,0.0,,,,,,,0.0,,,,
117,1,1.0,4,15,,,,,,,0.0,,,,,,,0.0,,,,
117,1,7.0,20,13,,,,,,,0.0,,,,,,,0.0,,,,
117,1,7.0,20,15,,,,,,,0.0,,,,,,,0.0,,,,
117,1,7.0,20,20,,,,,,,0.0,,,,,,,0.0,,,,
117,1,11.0,8,13,,,,,,,0.0,,,,,,,0.0,,,,
117,1,11.0,8,14,,,,,,,0.0,,,,,,,0.0,,,,
117,1,11.0,8,15,,,,,,,0.0,,,,,,,0.0,,,,
117,1,25.0,10,13,3.0,720.0,332.0,0.0,2.0,,0.0,,0.0,332.0,0.0,0.0,0.0,1484.0,,0.0,,
117,1,25.0,10,13,1.0,384.0,202.0,0.0,2.0,,0.0,,0.0,202.0,0.0,0.0,0.0,648.0,,0.0,,
117,1,25.0,10,13,5.0,1104.0,534.0,0.0,2.0,,0.0,,0.0,534.0,0.0,0.0,0.0,2132.0,,0.0,,
117,1,25.0,10,15,3.0,1704.0,786.0,0.0,2.0,,0.0,,0.0,735.0,0.0,0.0,51.0,3650.0,,0.0,,
117,1,25.0,10,15,1.0,768.0,405.0,0.0,2.0,,0.0,,0.0,405.0,0.0,0.0,0.0,1347.0,,0.0,,
117,1,25.0,10,15,5.0,2472.0,1191.0,0.0,2.0,,0.0,,0.0,1140.0,0.0,0.0,51.0,4997.0,,0.0,,
117,1,25.0,10,19,5.0,1080.0,600.0,0.0,2.0,,0.0,,0.0,600.0,0.0,0.0,0.0,1758.0,,0.0,,
117,1,25.0,10,19,3.0,540.0,285.0,0.0,2.0,,0.0,,0.0,285.0,0.0,0.0,0.0,981.0,,0.0,,
117,1,25.0,10,19,1.0,540.0,315.0,0.0,2.0,,0.0,,0.0,315.0,0.0,0.0,0.0,777.0,,0.0,,
117,3,1.0,11,13,,,,,,,0.0,,,,,,,0.0,,,,
117,3,1.0,11,15,,,,,,,0.0,,,,,,,0.0,,,,
117,3,1.0,11,19,,,,,,,0.0,,,,,,,0.0,,,,
117,3,5.0,18,13,,,,,,,0.0,,,,,,,0.0,,,,
117,3,5.0,18,14,,,,,,,0.0,,,,,,,0.0,,,,
117,3,5.0,18,15,,,,,,,0.0,,,,,,,0.0,,,,
117,3,9.0,11,13,3.0,2400.0,1190.0,0.0,1.0,500.0,1908.0,4.0,0.0,423.0,0.0,267.0,0.0,4231.0,3094.0,690.0,5.04,4.484058
117,3,9.0,11,13,1.0,5400.0,2775.0,0.0,1.0,2000.0,5148.0,4.0,0.0,400.0,300.0,75.0,0.0,7076.0,2546.0,775.0,3.4,3.2851613
117,3,9.0,11,13,6.0,120.0,30.0,0.0,2.0,,0.0,,0.0,30.0,0.0,0.0,0.0,142.0,,0.0,,
117,3,9.0,11,13,5.0,7800.0,3965.0,0.0,1.0,2500.0,7056.0,4.0,0.0,823.0,300.0,342.0,0.0,11307.000022888184,5640.0,1465.0,3.728,3.8498294
117,3,9.0,11,14,6.0,100.0,72.0,0.0,2.0,,0.0,,0.0,72.0,0.0,0.0,0.0,400.0,,0.0,,
117,3,9.0,11,14,3.0,1677.0,610.0,0.0,2.0,,0.0,,0.0,300.0,0.0,0.0,300.0,2335.0,,0.0,,
117,3,9.0,11,14,2.0,720.0,120.0,0.0,2.0,,0.0,,0.0,0.0,120.0,0.0,0.0,283.0,,0.0,,
117,3,9.0,11,14,5.0,4334.0,1890.0,0.0,2.0,,0.0,,0.0,819.0,761.0,0.0,300.0,5799.0,,0.0,,
117,3,9.0,11,14,1.0,1937.0,1160.0,0.0,2.0,,0.0,,0.0,519.0,641.0,0.0,0.0,3181.0,,0.0,,
117,3,9.0,11,15,,,,,,,,,,,,,,,,,,
117,5,7.0,11,13,6.0,180.0,60.0,0.0,2.0,,0.0,,5.0,55.0,0.0,0.0,0.0,336.0,,0.0,,
117,5,7.0,11,13,5.0,4392.0,1920.0,0.0,1.0,1000.0,3869.0,4.0,0.0,680.0,15.0,0.0,225.0,6953.999910354614,3686.0,920.0,4.6,4.0065217
117,5,7.0,11,13,1.0,1032.0,420.0,0.0,2.0,,0.0,,0.0,405.0,15.0,0.0,0.0,1166.0,,0.0,,
117,5,7.0,11,13,3.0,3360.0,1500.0,0.0,1.0,1000.0,3869.0,4.0,0.0,275.0,0.0,0.0,225.0,5788.0,2300.0,500.0,4.6,4.6
117,5,7.0,11,14,,,,,,,,,,,,,,,,,,
117,5,7.0,11,15,,,,,,,,,,,,,,,,,,
117,5,15.0,10,13,1.0,2096.0,1100.0,0.0,2.0,,0.0,,0.0,1100.0,0.0,0.0,0.0,3725.0,,0.0,,
117,5,15.0,10,13,5.0,2096.0,1100.0,0.0,2.0,,0.0,,0.0,1100.0,0.0,0.0,0.0,3725.0,,0.0,,
117,5,15.0,10,13,6.0,120.0,60.0,0.0,2.0,,0.0,,0.0,60.0,0.0,0.0,0.0,323.0,,0.0,,
117,5,15.0,10,14,1.0,2448.0,1200.0,0.0,2.0,,0.0,,0.0,515.0,535.0,150.0,0.0,3291.0,,0.0,,
117,5,15.0,10,14,5.0,2448.0,1200.0,0.0,2.0,,0.0,,0.0,515.0,535.0,150.0,0.0,3291.0,,0.0,,
117,5,15.0,10,15,6.0,100.0,30.0,0.0,2.0,,0.0,,0.0,30.0,0.0,0.0,0.0,99.0,,0.0,,
117,5,15.0,10,15,1.0,1800.0,1000.0,0.0,2.0,,0.0,,0.0,915.0,85.0,0.0,0.0,2681.0,,0.0,,
117,5,15.0,10,15,5.0,1800.0,1000.0,0.0,2.0,,0.0,,0.0,915.0,85.0,0.0,0.0,2681.0,,0.0,,
117,5,25.0,4,13,,,,,,,,,,,,,,,,,,
117,5,25.0,4,14,6.0,300.0,50.0,0.0,2.0,,0.0,,7.0,43.0,0.0,0.0,0.0,414.0,,0.0,,
117,5,25.0,4,14,3.0,720.0,250.0,0.0,2.0,,0.0,,12.0,238.0,0.0,0.0,0.0,1271.0,,0.0,,
117,5,25.0,4,14,5.0,720.0,250.0,0.0,2.0,,0.0,,12.0,238.0,0.0,0.0,0.0,1271.0,,0.0,,
117,5,25.0,4,15,3.0,1800.0,780.0,0.0,2.0,,0.0,,30.0,540.0,30.0,0.0,180.0,3018.0,,0.0,,
117,5,25.0,4,15,6.0,108.0,40.0,0.0,2.0,,0.0,,0.0,40.0,0.0,0.0,0.0,252.0,,0.0,,
117,5,25.0,4,15,5.0,1800.0,780.0,0.0,2.0,,0.0,,30.0,540.0,30.0,0.0,180.0,3018.0,,0.0,,
117,5,33.0,5,13,6.0,700.0,315.0,0.0,2.0,,0.0,,15.0,240.0,0.0,0.0,60.0,1405.0,,0.0,,
117,5,33.0,5,13,3.0,6480.0,2160.0,0.0,2.0,,0.0,,0.0,870.0,800.0,0.0,490.0,8176.0,,0.0,,
117,5,33.0,5,13,5.0,11700.0,4360.0,0.0,1.0,1000.0,2776.0,3.0,0.0,1570.0,1300.0,0.0,490.0,14283.0,13680.0,3360.0,3.3,4.071429
117,5,33.0,5,13,1.0,5220.0,2200.0,0.0,1.0,1000.0,2776.0,3.0,0.0,700.0,500.0,0.0,0.0,6107.0,3960.0,1200.0,3.3,3.3
117,5,33.0,5,14,1.0,2160.0,800.0,0.0,2.0,,0.0,,0.0,800.0,0.0,0.0,0.0,2310.0,,0.0,,
117,5,33.0,5,14,5.0,3960.0,1200.0,0.0,2.0,,0.0,,0.0,1200.0,0.0,0.0,0.0,3920.0,,0.0,,
117,5,33.0,5,14,6.0,360.0,120.0,0.0,2.0,,0.0,,10.0,110.0,0.0,0.0,0.0,556.0,,0.0,,
117,5,33.0,5,14,3.0,1800.0,400.0,0.0,2.0,,0.0,,0.0,400.0,0.0,0.0,0.0,1610.0,,0.0,,
117,5,33.0,5,15,,,,,,,,,,,,,,,,,,
117,5,43.0,11,14,3.0,2900.0,1000.0,0.0,2.0,,0.0,,0.0,1000.0,0.0,0.0,0.0,3869.0,,0.0,,
117,5,43.0,11,14,5.0,2900.0,1000.0,0.0,2.0,,0.0,,0.0,1000.0,0.0,0.0,0.0,3869.0,,0.0,,
117,5,43.0,11,14,6.0,360.0,100.0,0.0,2.0,,0.0,,10.0,90.0,0.0,0.0,0.0,437.0,,0.0,,
117,5,43.0,11,15,3.0,4320.0,1800.0,0.0,2.0,,0.0,,0.0,830.0,150.0,0.0,820.0,6965.0,,0.0,,
117,5,43.0,11,15,5.0,4320.0,1800.0,0.0,2.0,,0.0,,0.0,830.0,150.0,0.0,820.0,6965.0,,0.0,,
117,5,43.0,11,15,6.0,400.0,150.0,0.0,2.0,,0.0,,15.0,70.0,0.0,0.0,65.0,694.0,,0.0,,
117,5,43.0,11,20,6.0,360.0,150.0,0.0,2.0,,0.0,,10.0,100.0,0.0,0.0,40.0,626.0,,0.0,,
117,5,43.0,11,20,5.0,6084.0,2700.0,0.0,2.0,,0.0,,0.0,1900.0,100.0,0.0,700.0,9778.0,,0.0,,
117,5,43.0,11,20,3.0,6084.0,2700.0,0.0,2.0,,0.0,,0.0,1900.0,100.0,0.0,700.0,9778.0,,0.0,,
117,5,51.0,8,13,1.0,2880.0,930.0,0.0,2.0,,0.0,,30.0,430.0,50.0,0.0,420.0,4381.0,,0.0,,
117,5,51.0,8,13,6.0,600.0,200.0,0.0,1.0,140.0,883.0,4.0,10.0,50.0,0.0,0.0,0.0,1207.0,450.0,60.0,7.5,7.5
117,5,51.0,8,13,5.0,6840.0,2380.0,0.0,1.0,440.0,1766.0,4.0,80.0,1290.0,150.0,0.0,420.0,10023.000022888184,9854.0,1940.0,4.7727275,5.0793815
117,5,51.0,8,13,3.0,3960.0,1450.0,0.0,1.0,440.0,1766.0,4.0,50.0,860.0,100.0,0.0,0.0,5642.0,4646.0,1010.0,4.7727275,4.6
117,5,51.0,8,14,5.0,4068.0,1600.0,0.0,1.0,250.0,1051.0,3.0,0.0,1200.0,50.0,0.0,100.0,6537.9998207092285,6560.0,1350.0,5.0,4.859259
117,5,51.0,8,14,3.0,3348.0,1250.0,0.0,1.0,250.0,1051.0,3.0,0.0,950.0,50.0,0.0,0.0,4889.0,4600.0,1000.0,5.0,4.6
117,5,51.0,8,14,6.0,360.0,90.0,0.0,1.0,40.0,252.0,4.0,10.0,40.0,0.0,0.0,0.0,522.0,375.0,50.0,7.5,7.5
117,5,51.0,8,14,1.0,720.0,350.0,0.0,2.0,,0.0,,0.0,250.0,0.0,0.0,100.0,1649.0,,0.0,,
117,5,51.0,8,15,1.0,2700.0,920.0,0.0,1.0,270.0,908.0,4.0,30.0,200.0,0.0,50.0,370.0,4179.0,4320.0,650.0,4.4444447,6.646154
117,5,51.0,8,15,5.0,5220.0,1720.0,0.0,1.0,510.0,1816.0,4.0,30.0,710.0,50.0,50.0,370.0,7188.999912261963,7120.0,1210.0,4.7058825,5.8842974
117,5,51.0,8,15,3.0,2520.0,800.0,0.0,1.0,240.0,908.0,4.0,0.0,510.0,50.0,0.0,0.0,3010.0,2800.0,560.0,5.0,5.0
117,7,5.0,12,13,1.0,1788.0,850.0,0.0,2.0,,0.0,,0.0,728.0,0.0,0.0,122.0,2424.0,,0.0,,
