tinh,huyen,xa,diaban,hoso,m6ma1,m6ma11,m6ma1a,m6ma1b
225,5,9.0,25,15,58.0,,,
225,5,9.0,25,15,56.0,,,
225,5,9.0,25,15,48.0,,,
225,5,9.0,25,15,53.0,,,
225,5,9.0,25,15,46.0,,,
225,5,9.0,25,15,51.0,,,
225,5,9.0,25,15,54.0,,,
225,5,9.0,25,15,21.0,,,
225,5,9.0,25,15,20.0,,,
225,5,9.0,25,15,34.0,,,
225,5,9.0,25,15,40.0,,,
225,5,15.0,18,13,51.0,,,
225,5,15.0,18,13,57.0,,,
225,5,15.0,18,14,20.0,,,
225,5,15.0,18,14,21.0,,,
225,5,15.0,18,14,57.0,,,
225,5,15.0,18,14,51.0,,,
225,5,15.0,18,14,41.0,,,
225,5,15.0,18,15,5.0,,,
225,5,15.0,18,15,56.0,,,
225,5,15.0,18,15,33.0,,,
225,5,15.0,18,15,34.0,,,
225,5,15.0,18,15,51.0,,,
225,5,15.0,18,15,40.0,,,
225,5,15.0,18,15,58.0,,,
225,5,15.0,18,15,43.0,,,
225,5,15.0,18,15,46.0,,,
225,5,15.0,18,15,20.0,,,
225,5,15.0,18,15,41.0,,,
225,5,15.0,18,15,57.0,,,
225,6,5.0,10,13,58.0,,,
225,6,5.0,10,13,48.0,,,
225,6,5.0,10,13,52.0,,,
225,6,5.0,10,13,21.0,,,
225,6,5.0,10,13,54.0,,,
225,6,5.0,10,13,29.0,,,
225,6,5.0,10,13,41.0,,,
225,6,5.0,10,13,45.0,,,
225,6,5.0,10,13,57.0,,,
225,6,5.0,10,13,34.0,,,
225,6,5.0,10,13,61.0,,,
225,6,5.0,10,13,51.0,,,
225,6,5.0,10,13,53.0,,,
225,6,5.0,10,13,56.0,,,
225,6,5.0,10,13,62.0,,,
225,6,5.0,10,13,33.0,,,
225,6,5.0,10,13,20.0,,,
225,6,5.0,10,14,21.0,,,
225,6,5.0,10,14,53.0,,,
225,6,5.0,10,14,51.0,,,
225,6,5.0,10,14,23.0,,,
225,6,5.0,10,14,45.0,,,
225,6,5.0,10,14,20.0,,,
225,6,5.0,10,14,54.0,,,
225,6,5.0,10,14,48.0,,,
225,6,5.0,10,14,57.0,,,
225,6,5.0,10,14,56.0,,,
225,6,5.0,10,14,34.0,,,
225,6,5.0,10,14,58.0,,,
225,6,5.0,10,14,33.0,,,
225,6,5.0,10,14,29.0,,,
225,6,5.0,10,14,41.0,,,
225,6,5.0,10,15,51.0,,,
225,6,5.0,10,15,34.0,,,
225,6,5.0,10,15,58.0,,,
225,6,5.0,10,15,33.0,,,
225,6,5.0,10,15,53.0,,,
225,6,5.0,10,15,57.0,,,
225,6,5.0,10,15,45.0,,,
225,6,5.0,10,15,54.0,,,
225,6,5.0,10,15,48.0,,,
225,6,5.0,10,15,29.0,,,
225,6,5.0,10,15,20.0,,,
225,6,5.0,10,15,56.0,,,
225,6,5.0,10,15,21.0,,,
225,6,5.0,10,15,41.0,,,
225,6,17.0,2,13,57.0,,,
225,6,17.0,2,13,41.0,,,
225,6,17.0,2,13,33.0,,,
225,6,17.0,2,13,53.0,,,
225,6,17.0,2,13,51.0,,,
225,6,17.0,2,13,48.0,,,
225,6,17.0,2,13,61.0,,,
225,6,17.0,2,13,56.0,,,
225,6,17.0,2,13,58.0,,,
225,6,17.0,2,13,34.0,,,
225,6,17.0,2,13,20.0,,,
225,6,17.0,2,14,57.0,,,
225,6,17.0,2,14,56.0,,,
225,6,17.0,2,14,53.0,,,
225,6,17.0,2,14,20.0,,,
225,6,17.0,2,14,58.0,,,
225,6,17.0,2,14,54.0,,,
225,6,17.0,2,14,48.0,,,
225,6,17.0,2,14,14.0,,,
225,6,17.0,2,14,29.0,,,
225,6,17.0,2,14,41.0,,,
225,6,17.0,2,14,51.0,,,
225,6,17.0,2,14,34.0,,,
225,6,17.0,2,14,21.0,,,
225,6,17.0,2,14,33.0,,,
225,6,17.0,2,15,57.0,,,
225,6,17.0,2,15,21.0,,,
225,6,17.0,2,15,34.0,,,
225,6,17.0,2,15,48.0,,,
225,6,17.0,2,15,58.0,,,
225,6,17.0,2,15,29.0,,,
225,6,17.0,2,15,56.0,,,
225,6,17.0,2,15,61.0,,,
225,6,17.0,2,15,20.0,,,
225,6,17.0,2,15,41.0,,,
225,6,17.0,2,15,33.0,,,
225,6,17.0,2,15,14.0,,,
225,6,17.0,2,15,51.0,,,
225,6,25.0,9,13,54.0,,,
225,6,25.0,9,13,41.0,,,
225,6,25.0,9,13,8.0,,,
225,6,25.0,9,13,21.0,,,
225,6,25.0,9,13,56.0,,,
225,6,25.0,9,13,29.0,,,
225,6,25.0,9,13,48.0,,,
225,6,25.0,9,13,20.0,,,
225,6,25.0,9,13,57.0,,,
225,6,25.0,9,13,34.0,,,
225,6,25.0,9,13,58.0,,,
225,6,25.0,9,13,40.0,,,
225,6,25.0,9,13,51.0,,,
225,6,25.0,9,15,8.0,,,
225,6,25.0,9,15,21.0,,,
225,6,25.0,9,15,6.0,,,
225,6,25.0,9,15,58.0,,,
225,6,25.0,9,15,56.0,,,
225,6,25.0,9,15,5.0,,,
225,6,25.0,9,15,41.0,,,
225,6,25.0,9,15,20.0,,,
225,6,25.0,9,15,29.0,,,
225,6,25.0,9,15,34.0,,,
225,6,25.0,9,15,51.0,,,
225,6,25.0,9,15,40.0,,,
225,6,25.0,9,15,57.0,,,
225,6,25.0,9,15,54.0,,,
225,6,25.0,9,20,33.0,,,
225,6,25.0,9,20,51.0,,,
225,6,25.0,9,20,54.0,,,
225,6,25.0,9,20,41.0,,,
225,6,25.0,9,20,5.0,,,
225,6,25.0,9,20,58.0,,,
225,6,25.0,9,20,40.0,,,
225,6,25.0,9,20,57.0,,,
225,6,25.0,9,20,56.0,,,
225,6,25.0,9,20,34.0,,,
225,6,25.0,9,20,21.0,,,
225,6,25.0,9,20,6.0,,,
225,6,25.0,9,20,20.0,,,
225,7,7.0,7,13,5.0,,,
225,7,7.0,7,14,5.0,,,
225,7,7.0,7,15,5.0,,,
225,11,15.0,1,13,57.0,,,
225,11,15.0,1,13,2.0,,,
225,11,15.0,1,13,16.0,,,
225,11,15.0,1,13,34.0,,,
225,11,15.0,1,13,8.0,,,
225,11,15.0,1,13,54.0,,,
225,11,15.0,1,13,51.0,,,
225,11,15.0,1,13,40.0,,,
225,11,15.0,1,13,1.0,,,
225,11,15.0,1,13,6.0,,,
225,11,15.0,1,13,20.0,,,
225,11,15.0,1,13,41.0,,,
225,11,15.0,1,13,21.0,,,
225,11,15.0,1,13,29.0,,,
225,11,15.0,1,13,33.0,,,
225,11,15.0,1,13,56.0,,,
225,11,15.0,1,14,42.0,,,
225,11,15.0,1,14,51.0,,,
225,11,15.0,1,15,41.0,,,
225,11,15.0,1,15,57.0,,,
225,11,15.0,1,15,51.0,,,
225,11,15.0,1,15,5.0,,,
225,11,15.0,1,15,29.0,,,
225,11,15.0,1,15,21.0,,,
225,11,15.0,1,15,56.0,,,
225,12,1.0,2,13,54.0,,,
225,12,1.0,2,13,51.0,,,
225,12,1.0,2,13,41.0,,,
225,12,1.0,2,13,56.0,,,
225,12,1.0,2,13,57.0,,,
225,12,1.0,2,13,21.0,,,
225,12,1.0,2,14,56.0,,,
225,12,1.0,2,14,57.0,,,
225,12,1.0,2,14,34.0,,,
225,12,1.0,2,14,33.0,,,
225,12,1.0,2,14,21.0,,,
225,12,1.0,2,14,51.0,,,
225,12,1.0,2,14,58.0,,,
225,12,1.0,2,14,41.0,,,
225,12,1.0,2,15,21.0,,,
225,12,1.0,2,15,34.0,,,
225,12,1.0,2,15,61.0,,,
225,12,1.0,2,15,56.0,,,
225,12,1.0,2,15,50.0,,,
225,12,1.0,2,15,41.0,,,
225,12,1.0,2,15,58.0,,,
225,12,1.0,2,15,33.0,,,
225,12,1.0,2,15,16.0,,,
225,12,1.0,2,15,53.0,,,
225,12,1.0,2,15,54.0,,,
225,12,1.0,2,15,40.0,,,
225,12,1.0,2,15,57.0,,,
225,12,1.0,2,15,51.0,,,
225,12,1.0,2,15,52.0,,,
225,12,1.0,2,15,29.0,,,
225,12,1.0,2,15,20.0,,,
225,12,1.0,2,15,48.0,,,
225,12,3.0,3,13,21.0,,,
225,12,3.0,3,13,57.0,,,
225,12,3.0,3,13,29.0,,,
225,12,3.0,3,13,41.0,,,
225,12,3.0,3,13,51.0,,,
225,12,3.0,3,13,20.0,,,
225,12,3.0,3,13,58.0,,,
225,12,3.0,3,13,33.0,,,
225,12,3.0,3,13,54.0,,,
225,12,3.0,3,13,56.0,,,
225,12,3.0,3,14,20.0,,,
225,12,3.0,3,14,56.0,,,
225,12,3.0,3,14,33.0,,,
225,12,3.0,3,14,48.0,,,
225,12,3.0,3,14,34.0,,,
225,12,3.0,3,14,58.0,,,
225,12,3.0,3,14,41.0,,,
225,12,3.0,3,14,51.0,,,
225,12,3.0,3,14,40.0,,,
225,12,3.0,3,14,29.0,,,
225,12,3.0,3,14,54.0,,,
225,12,3.0,3,14,57.0,,,
225,12,3.0,3,14,21.0,,,
225,12,3.0,3,15,51.0,,,
225,12,3.0,3,15,20.0,,,
225,12,3.0,3,15,56.0,,,
225,12,3.0,3,15,41.0,,,
225,12,3.0,3,15,58.0,,,
225,12,3.0,3,15,21.0,,,
225,12,3.0,3,15,57.0,,,
225,12,3.0,3,15,54.0,,,
225,12,5.0,7,13,21.0,,,
225,12,5.0,7,13,51.0,,,
225,12,5.0,7,13,29.0,,,
225,12,5.0,7,13,56.0,,,
225,12,5.0,7,13,54.0,,,
225,12,5.0,7,13,5.0,,,
225,12,5.0,7,13,41.0,,,
225,12,5.0,7,14,21.0,,,
225,12,5.0,7,14,56.0,,,
225,12,5.0,7,14,54.0,,,
225,12,5.0,7,14,41.0,,,
225,12,5.0,7,14,5.0,,,
225,12,5.0,7,15,41.0,,,
225,12,5.0,7,15,20.0,,,
225,12,5.0,7,15,58.0,,,
225,12,5.0,7,15,57.0,,,
225,12,5.0,7,15,48.0,,,
225,12,5.0,7,15,29.0,,,
225,12,5.0,7,15,51.0,,,
225,12,5.0,7,15,56.0,,,
225,12,5.0,7,15,54.0,,,
225,13,17.0,10,13,8.0,,,
225,13,17.0,10,13,51.0,,,
225,13,17.0,10,13,54.0,,,
225,13,17.0,10,13,20.0,,,
225,13,17.0,10,13,56.0,,,
225,13,17.0,10,13,6.0,,,
225,13,17.0,10,13,57.0,,,
225,13,17.0,10,13,41.0,,,
225,13,17.0,10,13,5.0,,,
225,13,17.0,10,13,21.0,,,
225,13,17.0,10,14,45.0,,,
225,13,17.0,10,14,57.0,,,
225,13,17.0,10,14,41.0,,,
225,13,17.0,10,14,51.0,,,
225,13,17.0,10,14,6.0,,,
225,13,17.0,10,14,21.0,,,
225,13,17.0,10,14,20.0,,,
225,13,17.0,10,14,54.0,,,
225,13,17.0,10,14,8.0,,,
225,13,17.0,10,15,57.0,,,
225,13,17.0,10,15,14.0,,,
225,13,17.0,10,15,20.0,,,
225,13,17.0,10,15,54.0,,,
225,13,17.0,10,15,6.0,,,
225,13,17.0,10,15,8.0,,,
225,13,17.0,10,15,41.0,,,
225,13,17.0,10,15,56.0,,,
225,13,17.0,10,15,21.0,,,
225,13,17.0,10,15,48.0,,,
225,13,17.0,10,15,51.0,,,
225,17,11.0,1,13,54.0,,,
225,17,11.0,1,13,48.0,,,
225,17,11.0,1,13,20.0,,,
225,17,11.0,1,13,40.0,,,
225,17,11.0,1,13,57.0,,,
225,17,11.0,1,13,33.0,,,
225,17,11.0,1,13,50.0,,,
225,17,11.0,1,13,41.0,,,
225,17,11.0,1,13,56.0,,,
225,17,11.0,1,13,53.0,,,
225,17,11.0,1,13,34.0,,,
225,17,11.0,1,14,33.0,,,
225,17,11.0,1,14,58.0,,,
225,17,11.0,1,14,54.0,,,
225,17,11.0,1,14,40.0,,,
225,17,11.0,1,14,14.0,,,
225,17,11.0,1,14,41.0,,,
225,17,11.0,1,14,56.0,,,
225,17,11.0,1,14,53.0,,,
225,17,11.0,1,14,48.0,,,
225,17,11.0,1,14,57.0,,,
225,17,11.0,1,14,51.0,,,
225,17,11.0,1,14,61.0,,,
225,17,11.0,1,14,34.0,,,
225,17,11.0,1,14,50.0,,,
225,17,11.0,1,14,52.0,,,
225,17,11.0,1,15,4.0,,,
225,17,11.0,1,15,48.0,,,
225,17,11.0,1,15,21.0,,,
225,17,11.0,1,15,57.0,,,
225,17,11.0,1,15,58.0,,,
225,17,11.0,1,15,51.0,,,
225,17,11.0,1,15,40.0,,,
225,17,11.0,1,15,53.0,,,
225,17,11.0,1,15,50.0,,,
225,17,11.0,1,15,33.0,,,
225,17,11.0,1,15,52.0,,,
225,17,11.0,1,15,41.0,,,
225,17,11.0,1,15,20.0,,,
225,17,11.0,1,15,34.0,,,
225,17,11.0,1,15,54.0,,,
225,17,11.0,1,15,56.0,,,
225,19,1.0,19,13,31.0,,,
225,19,1.0,19,13,51.0,,,
225,19,1.0,19,13,56.0,,,
225,19,1.0,19,13,34.0,,,
225,19,1.0,19,13,57.0,,,
225,19,1.0,19,13,41.0,,,
225,19,1.0,19,13,48.0,,,
225,19,1.0,19,13,20.0,,,
225,19,1.0,19,13,58.0,,,
225,19,1.0,19,13,61.0,,,
225,19,1.0,19,13,53.0,,,
225,19,1.0,19,13,33.0,,,
225,19,1.0,19,13,21.0,,,
225,19,1.0,19,13,40.0,,,
225,19,1.0,19,13,54.0,,,
225,19,1.0,19,14,33.0,,,
225,19,1.0,19,14,41.0,,,
225,19,1.0,19,14,34.0,,,
225,19,1.0,19,14,57.0,,,
225,19,1.0,19,14,20.0,,,
225,19,1.0,19,14,51.0,,,
225,19,1.0,19,14,53.0,,,
225,19,1.0,19,14,50.0,,,
225,19,1.0,19,14,61.0,,,
225,19,1.0,19,14,58.0,,,
225,19,1.0,19,14,54.0,,,
225,19,1.0,19,14,59.0,,,
225,19,1.0,19,14,48.0,,,
225,19,1.0,19,14,40.0,,,
225,19,1.0,19,14,56.0,,,
225,19,1.0,19,14,16.0,,,
225,19,1.0,19,15,20.0,,,
225,19,1.0,19,15,40.0,,,
225,19,1.0,19,15,46.0,,,
225,19,1.0,19,15,21.0,,,
225,19,1.0,19,15,58.0,,,
225,19,1.0,19,15,56.0,,,
225,19,1.0,19,15,59.0,,,
225,19,1.0,19,15,57.0,,,
225,19,1.0,19,15,54.0,,,
225,19,1.0,19,15,33.0,,,
225,19,1.0,19,15,34.0,,,
225,19,1.0,19,15,51.0,,,
225,19,1.0,19,15,41.0,,,
225,19,19.0,9,13,20.0,,,
225,19,19.0,9,13,21.0,,,
225,19,19.0,9,13,40.0,,,
225,19,19.0,9,13,33.0,,,
225,19,19.0,9,13,59.0,,,
225,19,19.0,9,13,54.0,,,
225,19,19.0,9,13,58.0,,,
225,19,19.0,9,13,41.0,,,
225,19,19.0,9,13,51.0,,,
225,19,19.0,9,13,56.0,,,
225,19,19.0,9,13,57.0,,,
225,19,19.0,9,13,34.0,,,
225,19,19.0,9,14,59.0,,,
225,19,19.0,9,14,20.0,,,
225,19,19.0,9,14,56.0,,,
225,19,19.0,9,14,33.0,,,
225,19,19.0,9,14,37.0,,,
225,19,19.0,9,14,2.0,,,
225,19,19.0,9,14,6.0,,,
225,19,19.0,9,14,34.0,,,
225,19,19.0,9,14,54.0,,,
225,19,19.0,9,14,58.0,,,
225,19,19.0,9,14,51.0,,,
225,19,19.0,9,14,10.0,,,
225,19,19.0,9,14,1.0,,,
225,19,19.0,9,14,41.0,,,
225,19,19.0,9,14,4.0,,,
225,19,19.0,9,14,11.0,,,
225,19,19.0,9,14,35.0,,,
225,19,19.0,9,14,40.0,,,
225,19,19.0,9,14,21.0,,,
225,19,19.0,9,14,57.0,,,
225,19,19.0,9,15,57.0,,,
225,19,19.0,9,15,34.0,,,
225,19,19.0,9,15,2.0,,,
225,19,19.0,9,15,20.0,,,
225,19,19.0,9,15,21.0,,,
225,19,19.0,9,15,56.0,,,
225,19,19.0,9,15,48.0,,,
225,19,19.0,9,15,40.0,,,
225,19,19.0,9,15,58.0,,,
225,19,19.0,9,15,8.0,,,
225,19,19.0,9,15,51.0,,,
225,19,19.0,9,15,29.0,,,
225,19,19.0,9,15,1.0,,,
225,19,19.0,9,15,6.0,,,
225,19,19.0,9,15,41.0,,,
225,19,19.0,9,15,33.0,,,
225,19,19.0,9,15,36.0,,,
225,19,25.0,5,13,57.0,,,
225,19,25.0,5,13,5.0,,,
225,19,25.0,5,13,51.0,,,
225,19,25.0,5,13,56.0,,,
225,19,25.0,5,14,57.0,,,
225,19,25.0,5,14,2.0,,,
225,19,25.0,5,14,1.0,,,
225,19,25.0,5,14,58.0,,,
225,19,25.0,5,14,8.0,,,
225,19,25.0,5,14,51.0,,,
225,19,25.0,5,14,40.0,,,
225,19,25.0,5,14,20.0,,,
225,19,25.0,5,14,10.0,,,
225,19,25.0,5,14,41.0,,,
225,19,25.0,5,14,9.0,,,
225,19,25.0,5,14,11.0,,,
225,19,25.0,5,14,29.0,,,
225,19,25.0,5,15,40.0,,,
225,19,25.0,5,15,57.0,,,
225,19,25.0,5,15,56.0,,,
225,19,25.0,5,15,5.0,,,
225,19,25.0,5,15,51.0,,,
225,19,25.0,5,15,20.0,,,
225,19,25.0,5,15,21.0,,,
225,21,3.0,67,13,48.0,,,
225,21,3.0,67,13,54.0,,,
225,21,3.0,67,13,33.0,,,
225,21,3.0,67,13,40.0,,,
225,21,3.0,67,13,52.0,,,
225,21,3.0,67,13,53.0,,,
225,21,3.0,67,13,56.0,,,
225,21,3.0,67,13,29.0,,,
225,21,3.0,67,13,44.0,,,
225,21,3.0,67,13,50.0,,,
225,21,3.0,67,13,61.0,,,
225,21,3.0,67,13,20.0,,,
225,21,3.0,67,13,21.0,,,
225,21,3.0,67,13,51.0,,,
225,21,3.0,67,13,41.0,,,
225,21,3.0,67,13,58.0,,,
225,21,3.0,67,14,41.0,,,
225,21,3.0,67,14,56.0,,,
225,21,3.0,67,14,48.0,,,
225,21,3.0,67,14,40.0,,,
225,21,3.0,67,14,51.0,,,
225,21,3.0,67,14,54.0,,,
225,21,3.0,67,14,33.0,,,
225,21,3.0,67,14,29.0,,,
225,21,3.0,67,19,46.0,,,
225,21,3.0,67,19,34.0,,,
225,21,3.0,67,19,56.0,,,
225,21,3.0,67,19,54.0,,,
225,21,3.0,67,19,40.0,,,
225,21,3.0,67,19,21.0,,,
225,21,3.0,67,19,41.0,,,
225,21,3.0,67,19,29.0,,,
225,21,3.0,67,19,20.0,,,
225,21,3.0,67,19,33.0,,,
225,21,3.0,67,19,57.0,,,
225,21,3.0,67,19,58.0,,,
225,21,3.0,67,19,51.0,,,
225,21,5.0,11,13,51.0,,,
225,21,5.0,11,13,54.0,,,
225,21,5.0,11,13,58.0,,,
225,21,5.0,11,13,20.0,,,
225,21,5.0,11,13,21.0,,,
225,21,5.0,11,13,57.0,,,
225,21,5.0,11,14,57.0,,,
225,21,5.0,11,14,58.0,,,
225,21,5.0,11,14,51.0,,,
225,21,5.0,11,14,41.0,,,
225,21,5.0,11,14,56.0,,,
225,21,5.0,11,15,40.0,,,
225,21,5.0,11,15,58.0,,,
225,21,5.0,11,15,6.0,,,
225,21,5.0,11,15,20.0,,,
225,21,5.0,11,15,29.0,,,
225,21,5.0,11,15,51.0,,,
225,21,5.0,11,15,56.0,,,
225,21,5.0,11,15,8.0,,,
225,21,5.0,11,15,34.0,,,
225,21,5.0,11,15,54.0,,,
225,21,5.0,11,15,21.0,,,
225,21,5.0,11,15,57.0,,,
225,21,5.0,11,15,19.0,,,
225,21,5.0,11,15,41.0,,,
225,21,13.0,8,13,57.0,,,
225,21,13.0,8,13,21.0,,,
225,21,13.0,8,13,5.0,,,
225,21,13.0,8,13,8.0,,,
225,21,13.0,8,13,20.0,,,
225,21,13.0,8,13,51.0,,,
225,21,13.0,8,13,41.0,,,
225,21,13.0,8,13,29.0,,,
225,21,13.0,8,13,54.0,,,
225,21,13.0,8,13,6.0,,,
225,21,13.0,8,13,1.0,,,
225,21,13.0,8,14,20.0,,,
225,21,13.0,8,14,21.0,,,
225,21,13.0,8,14,58.0,,,
225,21,13.0,8,14,5.0,,,
225,21,13.0,8,14,51.0,,,
225,21,13.0,8,14,62.0,,,
225,21,13.0,8,14,29.0,,,
225,21,13.0,8,14,8.0,,,
225,21,13.0,8,14,54.0,,,
225,21,13.0,8,14,34.0,,,
225,21,13.0,8,14,56.0,,,
225,21,13.0,8,14,41.0,,,
225,21,13.0,8,14,40.0,,,
225,21,13.0,8,14,57.0,,,
225,21,13.0,8,19,56.0,,,
225,21,13.0,8,19,54.0,,,
225,21,13.0,8,19,21.0,,,
225,21,13.0,8,19,41.0,,,
225,21,13.0,8,19,1.0,,,
225,21,13.0,8,19,57.0,,,
225,21,13.0,8,19,5.0,,,
225,21,13.0,8,19,40.0,,,
225,21,13.0,8,19,6.0,,,
225,21,13.0,8,19,8.0,,,
225,21,13.0,8,19,51.0,,,
225,21,13.0,8,19,20.0,,,
225,21,13.0,8,19,58.0,,,
225,21,13.0,8,19,29.0,,,
225,21,19.0,14,13,48.0,,,
225,21,19.0,14,13,41.0,,,
225,21,19.0,14,13,21.0,,,
225,21,19.0,14,13,6.0,,,
225,21,19.0,14,13,51.0,,,
225,21,19.0,14,13,34.0,,,
225,21,19.0,14,13,8.0,,,
225,21,19.0,14,13,33.0,,,
225,21,19.0,14,13,20.0,,,
225,21,19.0,14,14,33.0,,,
225,21,19.0,14,14,58.0,,,
225,21,19.0,14,14,61.0,,,
225,21,19.0,14,14,49.0,,,
225,21,19.0,14,14,20.0,,,
225,21,19.0,14,14,54.0,,,
225,21,19.0,14,14,35.0,,,
225,21,19.0,14,14,34.0,,,
225,21,19.0,14,14,30.0,,,
225,21,19.0,14,14,56.0,,,
225,21,19.0,14,14,52.0,,,
225,21,19.0,14,14,51.0,,,
225,21,19.0,14,14,29.0,,,
225,21,19.0,14,14,59.0,,,
225,21,19.0,14,14,16.0,,,
225,21,19.0,14,14,60.0,,,
225,21,19.0,14,14,41.0,,,
225,21,19.0,14,14,53.0,,,
225,21,19.0,14,14,50.0,,,
225,21,19.0,14,14,57.0,,,
225,21,19.0,14,14,48.0,,,
225,21,19.0,14,14,40.0,,,
225,21,19.0,14,14,46.0,,,
225,21,19.0,14,15,20.0,,,
225,21,19.0,14,15,41.0,,,
225,21,19.0,14,15,57.0,,,
225,21,19.0,14,15,56.0,,,
225,21,19.0,14,15,58.0,,,
225,21,19.0,14,15,54.0,,,
225,21,19.0,14,15,51.0,,,
225,21,27.0,4,13,54.0,,,
225,21,27.0,4,13,29.0,,,
225,21,27.0,4,13,41.0,,,
225,21,27.0,4,13,46.0,,,
225,21,27.0,4,13,6.0,,,
225,21,27.0,4,13,56.0,,,
225,21,27.0,4,13,2.0,,,
225,21,27.0,4,13,58.0,,,
225,21,27.0,4,13,40.0,,,
225,21,27.0,4,13,51.0,,,
225,21,27.0,4,13,21.0,,,
225,21,27.0,4,13,33.0,,,
225,21,27.0,4,13,20.0,,,
225,21,27.0,4,13,34.0,,,
225,21,27.0,4,14,21.0,,,
225,21,27.0,4,14,41.0,,,
225,21,27.0,4,14,29.0,,,
225,21,27.0,4,14,51.0,,,
225,21,27.0,4,14,58.0,,,
225,21,27.0,4,14,56.0,,,
225,21,27.0,4,14,20.0,,,
225,21,27.0,4,14,54.0,,,
225,21,27.0,4,14,57.0,,,
225,21,27.0,4,15,51.0,,,
225,21,27.0,4,15,33.0,,,
225,21,27.0,4,15,54.0,,,
225,21,27.0,4,15,29.0,,,
225,21,27.0,4,15,6.0,,,
225,21,27.0,4,15,1.0,,,
225,21,27.0,4,15,21.0,,,
225,21,27.0,4,15,56.0,,,
225,21,27.0,4,15,58.0,,,
225,21,27.0,4,15,41.0,,,
225,21,27.0,4,15,8.0,,,
225,21,27.0,4,15,20.0,,,
225,21,33.0,10,13,56.0,,,
225,21,33.0,10,13,13.0,,,
225,21,33.0,10,13,20.0,,,
225,21,33.0,10,13,29.0,,,
225,21,33.0,10,13,42.0,,,
225,21,33.0,10,13,54.0,,,
225,21,33.0,10,13,57.0,,,
225,21,33.0,10,13,21.0,,,
225,21,33.0,10,13,53.0,,,
225,21,33.0,10,13,26.0,,,
225,21,33.0,10,13,33.0,,,
225,21,33.0,10,13,51.0,,,
225,21,33.0,10,14,58.0,,,
225,21,33.0,10,14,29.0,,,
225,21,33.0,10,14,48.0,,,
225,21,33.0,10,14,52.0,,,
225,21,33.0,10,14,21.0,,,
225,21,33.0,10,14,34.0,,,
225,21,33.0,10,14,20.0,,,
225,21,33.0,10,14,51.0,,,
225,21,33.0,10,14,56.0,,,
225,21,33.0,10,14,40.0,,,
225,21,33.0,10,14,54.0,,,
225,21,33.0,10,14,57.0,,,
225,21,33.0,10,14,53.0,,,
225,21,33.0,10,14,2.0,,,
225,21,33.0,10,14,41.0,,,
225,21,33.0,10,14,33.0,,,
225,21,33.0,10,19,41.0,,,
225,21,33.0,10,19,29.0,,,
225,21,33.0,10,19,56.0,,,
225,21,33.0,10,19,2.0,,,
225,21,33.0,10,19,20.0,,,
225,21,33.0,10,19,57.0,,,
225,21,33.0,10,19,21.0,,,
225,21,33.0,10,19,51.0,,,
225,21,33.0,10,19,40.0,,,
225,21,33.0,10,19,54.0,,,
225,21,39.0,4,13,5.0,,,
225,21,39.0,4,13,20.0,,,
225,21,39.0,4,13,57.0,,,
225,21,39.0,4,13,1.0,,,
225,21,39.0,4,13,29.0,,,
225,21,39.0,4,13,8.0,,,
225,21,39.0,4,13,2.0,,,
225,21,39.0,4,13,56.0,,,
225,21,39.0,4,13,21.0,,,
225,21,39.0,4,13,6.0,,,
225,21,39.0,4,13,41.0,,,
225,21,39.0,4,13,58.0,,,
225,21,39.0,4,13,22.0,,,
225,21,39.0,4,13,51.0,,,
225,21,39.0,4,13,54.0,,,
225,21,39.0,4,13,10.0,,,
225,21,39.0,4,13,48.0,,,
225,21,39.0,4,14,8.0,,,
225,21,39.0,4,14,22.0,,,
225,21,39.0,4,14,21.0,,,
225,21,39.0,4,14,6.0,,,
225,21,39.0,4,14,57.0,,,
225,21,39.0,4,14,20.0,,,
225,21,39.0,4,14,56.0,,,
225,21,39.0,4,14,42.0,,,
225,21,39.0,4,14,58.0,,,
225,21,39.0,4,14,51.0,,,
225,21,39.0,4,14,5.0,,,
225,21,39.0,4,14,1.0,,,
225,21,39.0,4,15,29.0,,,
225,21,39.0,4,15,8.0,,,
225,21,39.0,4,15,20.0,,,
225,21,39.0,4,15,34.0,,,
225,21,39.0,4,15,54.0,,,
225,21,39.0,4,15,58.0,,,
225,21,39.0,4,15,2.0,,,
225,21,39.0,4,15,42.0,,,
225,21,39.0,4,15,21.0,,,
225,21,39.0,4,15,51.0,,,
225,21,39.0,4,15,6.0,,,
225,21,39.0,4,15,57.0,,,
225,25,1.0,4,13,34.0,,,
225,25,1.0,4,13,54.0,,,
225,25,1.0,4,13,58.0,,,
225,25,1.0,4,13,41.0,,,
225,25,1.0,4,13,40.0,,,
225,25,1.0,4,13,33.0,,,
225,25,1.0,4,13,56.0,,,
225,25,1.0,4,13,57.0,,,
225,25,1.0,4,13,53.0,,,
225,25,1.0,4,13,20.0,,,
225,25,1.0,4,13,51.0,,,
225,25,1.0,4,14,51.0,,,
225,25,1.0,4,14,33.0,,,
225,25,1.0,4,14,56.0,,,
225,25,1.0,4,14,40.0,,,
225,25,1.0,4,14,41.0,,,
225,25,1.0,4,14,54.0,,,
225,25,1.0,4,14,58.0,,,
225,25,1.0,4,14,21.0,,,
225,25,1.0,4,14,57.0,,,
225,25,1.0,4,15,53.0,,,
225,25,1.0,4,15,41.0,,,
225,25,1.0,4,15,57.0,,,
225,25,1.0,4,15,34.0,,,
225,25,1.0,4,15,46.0,,,
