idstd2015,id2015,idstd2005,id2005,firm_size,c9b,d1a3,d2,d10,d11,i2b,i4b,n2a,n2b,n2i,n5a,n5b,_2015_h8,k1c,k2c,_2005_q86a1,_2005_q86a2,_2005_q86a3,_2005_q86a4,_2005_q86a5,_2005_q86a6,_2005_q86a8,_2005_q86a9,_2005_q86a10,_2005_q86a11,_2005_q91a1,_2005_q91a7,_2005_q91a12,_2005_q87a,_2005_q87d,2015_cost_main_activity,2015_cost_theft,2015_cost_spoilage,2015_total_vrcost,2015_finance_on_credit,2015_finance_from_receivables,2005_total_reinvestment,2005_total_assets,2005_receivables,2005_total_cost
599735.0,11325.0,0.0,0.0,1,0.0,100.0,11550000000.0,0.0,0.0,12000000.0,0.0,327000000.0,24000000.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11550000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599736.0,11335.0,0.0,0.0,1,0.0,80.0,5000000000.0,0.0,0.0,30000000.0,0.0,1230000000.0,16000000.0,4510000000.0,400000000.0,0.0,20000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000000.0,0.0,0.0,420000000.0,4200000.0,0.0,0.0,0.0,0.0,0.0
599737.0,11393.0,0.0,0.0,1,0.0,100.0,32740000000.0,0.0,0.0,0.0,0.0,920000000.0,258000000.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32740000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599738.0,11409.0,0.0,0.0,1,150000000.0,70.0,13000000000.0,2.0,0.0,250000000.0,10000000.0,0.0,0.0,0.0,2000000000.0,0.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9100000000.0,260000000.0,0.0,2000000000.0,800000000.0,2000000000.0,0.0,0.0,0.0,0.0
599739.0,11454.0,0.0,0.0,1,0.0,10.0,2000000000.0,0.0,1.0,100000000.0,0.0,360000000.0,25000000.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599740.0,11499.0,0.0,0.0,1,0.0,100.0,2800000000.0,0.0,5.0,40000000.0,0.0,500000000.0,50000000.0,0.0,500000000.0,0.0,20000000.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000000.0,0.0,140000000.0,520000000.0,260000000.0,260000000.0,0.0,0.0,0.0,0.0
599741.0,11533.0,0.0,0.0,1,50000000.0,100.0,3000000000.0,2.0,0.0,0.0,20000000.0,1000000000.0,100000000.0,0.0,0.0,0.0,0.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000000.0,60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599742.0,11537.0,0.0,0.0,1,0.0,100.0,45000000000.0,0.0,0.0,600000000.0,0.0,702000000.0,400000000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599743.0,11543.0,0.0,0.0,1,0.0,100.0,950000000.0,0.0,0.0,0.0,0.0,350000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599744.0,11551.0,0.0,0.0,1,0.0,60.0,2000000000.0,0.0,0.0,0.0,0.0,700000000.0,230000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599745.0,11569.0,0.0,0.0,1,0.0,100.0,1600000000.0,0.0,0.0,0.0,0.0,144000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599747.0,11670.0,0.0,0.0,1,0.0,100.0,1000000000.0,0.0,0.0,0.0,0.0,250000000.0,20000000.0,0.0,50000000.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,50000000.0,0.0,50000000.0,0.0,0.0,0.0,0.0
599748.0,11673.0,0.0,0.0,1,0.0,100.0,80000000000.0,0.0,0.0,0.0,0.0,80000000.0,50000000.0,0.0,0.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599749.0,11748.0,0.0,0.0,1,0.0,80.0,4000000000.0,0.0,8.0,90000000.0,0.0,2200000000.0,150000000.0,0.0,100000000.0,0.0,0.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200000000.0,0.0,320000000.0,100000000.0,10000000.0,40000000.0,0.0,0.0,0.0,0.0
599750.0,11843.0,0.0,0.0,1,0.0,95.0,2000000000.0,0.0,0.0,0.0,0.0,600000000.0,15000000.0,0.0,100000000.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900000000.0,0.0,0.0,100000000.0,30000000.0,70000000.0,0.0,0.0,0.0,0.0
599751.0,11901.0,0.0,0.0,1,0.0,100.0,100000000000.0,0.0,0.0,0.0,0.0,180000000.0,100000000.0,0.0,0.0,0.0,0.0,50.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599752.0,12013.0,0.0,0.0,1,0.0,100.0,7600000000.0,0.0,5.0,0.0,0.0,2200000000.0,0.0,0.0,40000000.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7600000000.0,0.0,380000000.0,40000000.0,0.0,32000000.0,0.0,0.0,0.0,0.0
599753.0,12014.0,0.0,0.0,1,0.0,100.0,600000000.0,0.0,0.0,0.0,0.0,600000000.0,60000000.0,0.0,500000000.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000000.0,0.0,0.0,500000000.0,250000000.0,250000000.0,0.0,0.0,0.0,0.0
599754.0,12032.0,0.0,0.0,1,0.0,100.0,1000000000.0,0.0,1.0,0.0,0.0,200000000.0,60000000.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599755.0,12041.0,0.0,0.0,1,15000000.0,60.0,2000000000.0,0.0,3.0,0.0,40000000.0,100000000.0,100000000.0,0.0,450000000.0,0.0,60000000.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000000.0,0.0,60000000.0,510000000.0,0.0,510000000.0,0.0,0.0,0.0,0.0
599756.0,12062.0,0.0,0.0,1,0.0,100.0,7000000000.0,0.0,0.0,600000000.0,0.0,2000000000.0,70000000.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599757.0,12077.0,0.0,0.0,1,0.0,80.0,3000000000.0,0.0,0.0,0.0,0.0,700000000.0,150000000.0,0.0,100000000.0,1000000000.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400000000.0,0.0,0.0,1100000000.0,0.0,550000000.0,0.0,0.0,0.0,0.0
599758.0,12085.0,0.0,0.0,1,0.0,70.0,3000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000000.0,8000000000.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100000000.0,0.0,0.0,13000000000.0,0.0,10400000000.0,0.0,0.0,0.0,0.0
599759.0,12152.0,0.0,0.0,1,0.0,0.0,2000000000.0,0.0,0.0,0.0,0.0,600000000.0,60000000.0,700000000.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599760.0,12174.0,0.0,0.0,1,0.0,70.0,3500000000.0,0.0,0.0,60000000.0,20000000.0,1500000000.0,25000000.0,0.0,100000000.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450000000.0,0.0,0.0,100000000.0,0.0,70000000.0,0.0,0.0,0.0,0.0
599761.0,12202.0,0.0,0.0,1,0.0,100.0,80000000000.0,0.0,0.0,0.0,0.0,50000000.0,30000000.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599762.0,12204.0,0.0,0.0,1,0.0,80.0,35760000000.0,0.0,0.0,25000000.0,0.0,840000000.0,72000000.0,34900000000.0,121000000.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28608000000.0,0.0,0.0,121000000.0,36300000.0,36300000.0,0.0,0.0,0.0,0.0
599763.0,12248.0,0.0,0.0,1,0.0,100.0,6000000000.0,0.0,0.0,176000000.0,0.0,600000000.0,24000000.0,0.0,0.0,0.0,0.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599764.0,12297.0,0.0,0.0,1,0.0,80.0,20000000000.0,0.0,2.0,0.0,0.0,1000000000.0,24000000.0,0.0,400000000.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000000000.0,0.0,400000000.0,400000000.0,0.0,280000000.0,0.0,0.0,0.0,0.0
599765.0,12326.0,0.0,0.0,1,0.0,100.0,1300000000.0,0.0,0.0,0.0,0.0,670000000.0,60000000.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599766.0,12393.0,0.0,0.0,1,0.0,100.0,13000000000.0,0.0,0.0,0.0,0.0,1000000000.0,2000000.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599767.0,12459.0,0.0,0.0,1,0.0,95.0,140000000.0,0.0,0.0,0.0,0.0,15000000.0,20000000.0,80000000.0,1200000000.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133000000.0,0.0,0.0,1200000000.0,360000000.0,0.0,0.0,0.0,0.0,0.0
599768.0,12463.0,0.0,0.0,1,6000000.0,100.0,15000000000.0,0.0,0.0,840000000.0,0.0,1800000000.0,60000000.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599769.0,12473.0,0.0,0.0,1,0.0,100.0,40000000000.0,0.0,0.0,200000000.0,0.0,0.0,500000000.0,0.0,1700000000.0,3000000000.0,3000000000.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000000000.0,0.0,0.0,7700000000.0,770000000.0,2310000000.0,0.0,0.0,0.0,0.0
599770.0,12536.0,0.0,0.0,1,0.0,100.0,2000000000.0,0.0,0.0,0.0,0.0,600000000.0,30000000.0,0.0,0.0,0.0,0.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599771.0,12549.0,0.0,0.0,1,0.0,100.0,89000000000.0,0.0,0.0,0.0,0.0,860000000.0,300000000.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599772.0,12630.0,0.0,0.0,1,0.0,100.0,10000000000.0,0.0,0.0,0.0,0.0,150000000.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599773.0,12631.0,0.0,0.0,1,0.0,100.0,5500000000.0,0.0,0.0,0.0,0.0,2000000000.0,10000000.0,0.0,50000000.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000000.0,0.0,0.0,50000000.0,0.0,50000000.0,0.0,0.0,0.0,0.0
599774.0,12635.0,0.0,0.0,1,0.0,100.0,30000000000.0,0.0,0.0,120000000.0,28000000.0,1500000000.0,3000000000.0,0.0,4000000000.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000000.0,0.0,0.0,4000000000.0,800000000.0,3200000000.0,0.0,0.0,0.0,0.0
599775.0,12695.0,0.0,0.0,1,0.0,100.0,8000000000.0,0.0,0.0,0.0,0.0,1388000000.0,36000000.0,0.0,10000000000.0,3500000000.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000000.0,0.0,0.0,13500000000.0,0.0,4050000000.0,0.0,0.0,0.0,0.0
599776.0,12697.0,0.0,0.0,1,0.0,90.0,53000000000.0,0.0,0.0,0.0,0.0,0.0,450000000.0,0.0,800000000.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47700000000.0,0.0,0.0,800000000.0,0.0,800000000.0,0.0,0.0,0.0,0.0
599778.0,12716.0,0.0,0.0,1,0.0,100.0,150000000000.0,0.0,0.0,3200000000.0,0.0,39000000000.0,15000000000.0,0.0,2000000000.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000000000.0,0.0,0.0,2000000000.0,0.0,1000000000.0,0.0,0.0,0.0,0.0
599779.0,12717.0,0.0,0.0,1,0.0,100.0,2196000000.0,0.0,0.0,0.0,0.0,618000000.0,1080000000.0,0.0,1000000000.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2196000000.0,0.0,0.0,1000000000.0,0.0,500000000.0,0.0,0.0,0.0,0.0
599780.0,12753.0,0.0,0.0,1,0.0,99.0,2000000000.0,0.0,0.0,0.0,0.0,600000000.0,150000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599781.0,12766.0,0.0,0.0,1,0.0,99.0,1800000000.0,0.0,0.0,0.0,0.0,220000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599782.0,12818.0,0.0,0.0,1,0.0,99.0,56000000000.0,0.0,0.0,15000000.0,0.0,1600000000.0,44000000.0,52000000000.0,2000000000.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55440000000.0,0.0,0.0,2000000000.0,0.0,1200000000.0,0.0,0.0,0.0,0.0
599783.0,12821.0,0.0,0.0,1,0.0,90.0,500000000.0,0.0,0.0,0.0,0.0,280000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599784.0,12831.0,0.0,0.0,1,0.0,100.0,37000000000.0,0.0,0.0,0.0,0.0,800000000.0,70000000.0,0.0,1200000000.0,0.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37000000000.0,0.0,0.0,1200000000.0,720000000.0,600000000.0,0.0,0.0,0.0,0.0
599785.0,12838.0,0.0,0.0,1,0.0,80.0,365000000.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599817.0,14264.0,0.0,0.0,1,0.0,100.0,8300000000.0,0.0,0.0,0.0,0.0,1680000000.0,48000000.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8300000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599818.0,14271.0,0.0,0.0,1,0.0,100.0,50000000000.0,1.0,4.0,0.0,0.0,140000000.0,12000000.0,0.0,600000000.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000000.0,500000000.0,2000000000.0,600000000.0,0.0,180000000.0,0.0,0.0,0.0,0.0
599819.0,14272.0,0.0,0.0,1,0.0,90.0,5000000000.0,1.0,15.0,0.0,0.0,3000000000.0,36000000.0,5000000000.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000000.0,50000000.0,750000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599820.0,14492.0,0.0,0.0,1,10000000.0,100.0,4000000000.0,0.0,0.0,0.0,0.0,1200000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599821.0,14499.0,0.0,0.0,1,0.0,100.0,526000000.0,0.0,0.0,0.0,0.0,110000000.0,6000000.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599822.0,14505.0,0.0,0.0,1,0.0,100.0,1200000000.0,0.0,0.0,0.0,0.0,300000000.0,45000000.0,600000000.0,400000000.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000000.0,0.0,0.0,400000000.0,400000000.0,400000000.0,0.0,0.0,0.0,0.0
599823.0,14507.0,0.0,0.0,1,0.0,100.0,3654000000.0,0.0,1.0,0.0,0.0,554000000.0,4000000.0,925000000.0,0.0,4000000000.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3654000000.0,0.0,36540000.0,4000000000.0,4000000000.0,4000000000.0,0.0,0.0,0.0,0.0
599824.0,14513.0,0.0,0.0,1,0.0,100.0,50000000000.0,0.0,0.0,600000000.0,0.0,5000000000.0,5000000.0,0.0,10000000000.0,0.0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000000.0,0.0,0.0,10200000000.0,0.0,0.0,0.0,0.0,0.0,0.0
599825.0,14519.0,0.0,0.0,1,100000000.0,100.0,1200000000.0,0.0,0.0,1200000000.0,0.0,780000000.0,150000000.0,0.0,2000000000.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000000.0,0.0,0.0,2000000000.0,400000000.0,0.0,0.0,0.0,0.0,0.0
599826.0,14534.0,0.0,0.0,1,50000000.0,100.0,2000000000.0,5.0,2.0,1000000000.0,0.0,700000000.0,80000000.0,0.0,1000000000.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000.0,100000000.0,40000000.0,1000000000.0,500000000.0,100000000.0,0.0,0.0,0.0,0.0
599827.0,14543.0,0.0,0.0,1,0.0,20.0,1000000000.0,0.0,0.0,0.0,0.0,150000000.0,12000000.0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599828.0,14577.0,0.0,0.0,1,0.0,100.0,300000000.0,0.0,0.0,0.0,80000000.0,160000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380000000.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380000000.0,0.0,114000000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1,0.0,80.0,0.0,0.0,0.0,30000000.0,0.0,300000000.0,10000000.0,1600000000.0,2000000000.0,0.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000.0,1400000000.0,1400000000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1,12000000.0,100.0,200000000.0,0.0,0.0,0.0,0.0,90000000.0,12000000.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1,0.0,100.0,1500000000.0,0.0,0.0,0.0,0.0,265000000.0,242000000.0,0.0,0.0,0.0,0.0,100.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1,0.0,100.0,2000000000.0,0.0,0.0,0.0,0.0,1200000000.0,30000000.0,0.0,100000000.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000.0,0.0,0.0,100000000.0,0.0,100000000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1,0.0,60.0,2500000000.0,0.0,0.0,0.0,0.0,500000000.0,10000000.0,0.0,0.0,0.0,0.0,40.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1,0.0,80.0,1500000000.0,0.0,0.0,0.0,0.0,120000000.0,90000000.0,1000000000.0,70000000.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000000.0,0.0,0.0,70000000.0,0.0,49000000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1,0.0,80.0,45000000000.0,0.0,0.0,0.0,0.0,250000000.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
