idstd2015,id2015,idstd2005,id2005,firm_size,c9b,d1a3,d2,d10,d11,i2b,i4b,n2a,n2b,n2i,n5a,n5b,_2015_h8,k1c,k2c,_2005_q86a1,_2005_q86a2,_2005_q86a3,_2005_q86a4,_2005_q86a5,_2005_q86a6,_2005_q86a8,_2005_q86a9,_2005_q86a10,_2005_q86a11,_2005_q91a1,_2005_q91a7,_2005_q91a12,_2005_q87a,_2005_q87d,2015_cost_main_activity,2015_cost_theft,2015_cost_spoilage,2015_total_vrcost,2015_finance_on_credit,2015_finance_from_receivables,2005_total_reinvestment,2005_total_assets,2005_receivables,2005_total_cost
0.0,0.0,60902.0,0.0,2,0.0,100.0,0.0,0.0,0.0,126000000.0,0.0,2400000000.0,156000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60238.0,1177.0,2,0.0,94.0,206468000000.0,0.0,0.0,1000000.0,0.0,15541000192.0,0.0,0.0,1500000000.0,441000000.0,0.0,0.0,0.0,206468.0,205643.0,183322.0,15541.0,3500.0,70.0,1200.0,800.0,210.0,80.0,60162.0,51426.0,13905.0,1421.0,70.0,194079920000.0,0.0,0.0,1941000000.0,0.0,0.0,994.6999999999999,46257.0,13905.0,204723.0
0.0,0.0,60238.0,0.0,2,0.0,100.0,240000000000.0,-7.0,-7.0,316800000.0,0.0,31000000000.0,3000000000.0,0.0,2000000000.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240000000000.0,-16800000000.0,-16800000000.0,2000000000.0,1800000000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60753.0,10273.0,2,0.0,93.0,62999998464.0,0.0,0.0,200000000.0,0.0,23000000512.0,0.0,0.0,2000000000.0,1500000000.0,0.0,0.0,0.0,63000.0,60000.0,28600.0,23000.0,6000.0,0.0,900.0,600.0,900.0,0.0,30000.0,8000.0,0.0,3000.0,90.0,58589998571.52,0.0,0.0,3500000000.0,0.0,0.0,2700.0,30000.0,0.0,60000.0
0.0,0.0,60753.0,0.0,2,0.0,51.0,120000000000.0,0.0,0.0,240000000.0,0.0,12000000000.0,8400000000.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60805.0,10645.0,2,0.0,100.0,150000000000.0,0.0,0.0,144000000.0,0.0,3500000000.0,0.0,0.0,3000000000.0,3500000000.0,0.0,0.0,70.0,150000.0,146361.0,140000.0,3500.0,2000.0,28.0,400.0,20.0,48.0,365.0,45000.0,35000.0,19000.0,2000.0,30.0,150000000000.0,0.0,0.0,6500000000.0,0.0,4550000000.0,600.0,26000.0,19000.0,146361.0
0.0,0.0,60805.0,0.0,2,0.0,80.0,300000000000.0,0.0,0.0,200000000.0,0.0,150000000000.0,2400000000.0,0.0,13000000000.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240000000000.0,0.0,0.0,13000000000.0,0.0,13000000000.0,0.0,0.0,0.0,0.0
0.0,0.0,60526.0,6428.0,2,0.0,10.0,20163999744.0,0.0,0.5,20000000.0,0.0,3526000128.0,0.0,0.0,3264000000.0,2012999936.0,0.0,30.0,30.0,20164.0,19894.0,11903.0,3526.0,3562.0,0.0,0.0,163.0,89.0,75.0,27106.0,5062.0,2052.0,268.0,30.0,2016399974.4,0.0,100819998.72,5276999936.0,1583099980.8,1583099980.8,80.39999999999999,25054.0,2052.0,19318.0
0.0,0.0,60526.0,0.0,2,0.0,100.0,44144000000.0,0.0,0.0,540000000.0,0.0,800000000.0,10000000000.0,0.0,130000000000.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44144000000.0,0.0,0.0,130000000000.0,130000000000.0,130000000000.0,0.0,0.0,0.0,0.0
0.0,0.0,60049.0,200.0,2,0.0,75.0,57999998976.0,0.0,0.5,168000000.0,3000000.0,12499999744.0,0.0,0.0,1400000000.0,1600000000.0,0.0,10.0,10.0,58000.0,61500.0,27674.0,12500.0,5000.0,0.0,30.0,2000.0,10496.0,3500.0,77.0,35000.0,6000.0,-3500.0,0.0,43499999232.0,0.0,289999994.88,3000000000.0,300000000.0,300000000.0,-0.0,-5923.0,6000.0,61200.0
0.0,0.0,60049.0,0.0,2,0.0,80.0,49000000000.0,0.0,2.0,100000000.0,0.0,-8.0,-8.0,0.0,0.0,0.0,0.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39200000000.0,0.0,980000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60978.0,12431.0,2,0.0,85.0,37810999296.0,0.0,0.0,140000000.0,0.0,2569999872.0,0.0,0.0,3519000064.0,0.0,0.0,30.0,100.0,37811.0,45003.0,22456.0,2570.0,5330.0,0.0,0.0,1051.0,1122.8,535.0,106916.0,31174.0,18355.0,-7198.0,0.0,32139349401.6,0.0,0.0,3519000064.0,1055700019.1999999,3519000064.0,-0.0,88561.0,18355.0,33064.8
0.0,0.0,60978.0,0.0,2,0.0,100.0,84870000000.0,0.0,0.0,0.0,0.0,13579200000.0,8487000000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84870000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60791.0,10629.0,2,0.0,100.0,22000001024.0,0.0,0.0,300000000.0,0.0,3916000000.0,0.0,0.0,136000000.0,54000000.0,0.0,0.0,10.0,22000.0,20332.0,13947.0,3916.0,144.0,50.0,0.0,564.0,52.0,46.0,9612.0,7423.0,1274.0,1772.0,50.0,22000001024.0,0.0,0.0,190000000.0,0.0,19000000.0,886.0,8338.0,1274.0,18719.0
0.0,0.0,60791.0,0.0,2,0.0,95.0,55000000000.0,0.0,0.0,630000000.0,0.0,7560000000.0,120000000.0,0.0,300000000.0,700000000.0,0.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52250000000.0,0.0,0.0,1000000000.0,500000000.0,300000000.0,0.0,0.0,0.0,0.0
0.0,0.0,60133.0,561.0,2,0.0,80.0,19683000320.0,0.0,0.0,10000000.0,0.0,4016999936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19683.0,25248.0,15191.0,4017.0,2789.0,0.0,0.0,1816.0,1429.0,9.0,137758.0,43877.0,1290.0,-5565.0,0.0,15746400256.0,0.0,0.0,0.0,0.0,0.0,-0.0,136468.0,1290.0,25251.0
0.0,0.0,60133.0,0.0,2,0.0,100.0,0.0,0.0,0.0,180000000.0,0.0,-8.0,-8.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60257.0,1365.0,2,0.0,80.0,3200000000.0,0.0,0.0,50000000.0,0.0,1827000064.0,0.0,0.0,0.0,0.0,0.0,50.0,80.0,3200.0,3062.0,355.70001,1827.0,214.8,39.0,447.20001,69.199997,94.099998,15.0,5426.0,2303.0,1782.0,138.0,100.0,2560000000.0,0.0,0.0,0.0,0.0,0.0,138.0,3644.0,1782.0,3062.0000150000005
0.0,0.0,60257.0,0.0,2,0.0,100.0,18000000000.0,0.0,0.0,0.0,0.0,5000000000.0,20000000.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60144.0,589.0,2,0.0,80.0,4304999936.0,0.0,0.0,100000000.0,0.0,1884000000.0,0.0,0.0,30000000.0,0.0,0.0,10.0,60.0,4305.0,4305.0,2242.0,1884.0,111.0,0.0,0.0,25.0,24.0,0.0,4280.0,1300.0,40.0,0.0,0.0,3443999948.8,0.0,0.0,30000000.0,3000000.0,18000000.0,0.0,4240.0,40.0,4286.0
0.0,0.0,60144.0,0.0,2,0.0,90.0,13000000000.0,0.0,0.0,60000000.0,0.0,7000000000.0,360000000.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11700000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60489.0,6060.0,2,0.0,100.0,3148000000.0,0.0,0.0,25000000.0,0.0,1764000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3148.0,2648.0,252.0,1764.0,400.0,0.0,0.0,132.0,87.0,10.0,10000.0,1201.0,0.0,500.0,100.0,3148000000.0,0.0,0.0,0.0,0.0,0.0,500.0,10000.0,0.0,2645.0
0.0,0.0,60489.0,0.0,2,0.0,100.0,6000000000.0,0.0,0.0,50000000.0,0.0,4000000000.0,150000000.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60474.0,5967.0,2,0.0,90.0,7079000064.0,0.0,0.0,6000000.0,0.0,2070000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7079.0,7065.0,4543.0,2070.0,5.8000002,2.4000001,0.0,0.0,5.0,0.0,3074.0,2015.0,1022.0,14.0,100.0,6371100057.6,0.0,0.0,0.0,0.0,0.0,14.0,2052.0,1022.0,6626.2000003
0.0,0.0,60474.0,0.0,2,20000000.0,100.0,32000000000.0,0.0,2.0,40000000.0,0.0,14000000000.0,100000000.0,0.0,2000000000.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32000000000.0,0.0,640000000.0,2000000000.0,0.0,600000000.0,0.0,0.0,0.0,0.0
0.0,0.0,60901.0,10921.0,2,0.0,100.0,11500000256.0,0.0,0.0,100000000.0,0.0,6275999744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11500.0,13400.0,670.0,6276.0,2100.0,0.0,120.0,0.0,400.0,3.0,15400.0,2400.0,1015.0,-1900.0,0.0,11500000256.0,0.0,0.0,0.0,0.0,0.0,-0.0,14385.0,1015.0,9569.0
0.0,0.0,60901.0,0.0,2,60000000.0,100.0,16000000000.0,0.0,0.0,240000000.0,0.0,9000000000.0,40000000.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60476.0,5989.0,2,0.0,100.0,7615000064.0,0.0,0.0,150000000.0,0.0,5402999808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7615.0,8871.0,1260.0,5403.0,1306.0,396.0,180.0,950.0,800.0,5.0,12851.0,2269.0,1133.0,-1256.0,0.0,7615000064.0,0.0,0.0,0.0,0.0,0.0,-0.0,11718.0,1133.0,10300.0
0.0,0.0,60476.0,0.0,2,0.0,90.0,1363000000.0,0.0,0.0,60000000.0,0.0,120000000.0,0.0,0.0,7000000000.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226700000.0,0.0,0.0,7000000000.0,0.0,4900000000.0,0.0,0.0,0.0,0.0
0.0,0.0,60483.0,6024.0,2,0.0,100.0,43551997952.0,0.0,0.0,200000000.0,0.0,26840000512.0,0.0,0.0,0.0,12300000256.0,0.0,0.0,0.0,43552.0,43492.0,3374.0,26840.0,1777.0,300.0,2500.0,160.0,7980.0,561.0,47768.0,14300.0,10183.0,60.0,100.0,43551997952.0,0.0,0.0,12300000256.0,0.0,0.0,60.0,37585.0,10183.0,43492.0
0.0,0.0,60483.0,0.0,2,0.0,100.0,40000000000.0,0.0,0.0,300000000.0,0.0,20000000000.0,1200000000.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60495.0,0.0,2,200000000.0,52.0,3900000000.0,0.0,0.0,10000000.0,0.0,300000000.0,84000000.0,0.0,400000000.0,100000000.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028000000.0,0.0,0.0,500000000.0,0.0,500000000.0,0.0,0.0,0.0,0.0
0.0,0.0,60034.0,161.0,2,0.0,60.0,116539000000.0,0.0,0.0,198000000.0,0.0,1168000000.0,0.0,0.0,122000000.0,0.0,0.0,0.0,40.0,116539.0,116226.0,112226.0,1168.0,627.0,46.0,0.0,1061.0,116.0,1098.0,71947.0,61190.0,44585.0,313.0,70.0,69923400000.0,0.0,0.0,122000000.0,0.0,48800000.0,219.1,27362.0,44585.0,116342.0
0.0,0.0,60034.0,0.0,2,0.0,40.0,170000000000.0,0.0,0.0,0.0,0.0,56000000000.0,15600000000.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60035.0,162.0,2,0.0,70.0,28591151104.0,0.0,0.0,139000000.0,0.0,3074080000.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,28591.15,27612.131,20378.289,3074.0801,474.14001,85.0,0.0,522.09998,303.60001,214.0,21061.0,13593.0,4656.0,765.0,20.0,20013805772.8,0.0,0.0,0.0,0.0,0.0,153.0,16405.0,4656.0,25051.209099999996
0.0,0.0,60035.0,0.0,2,0.0,100.0,50000000000.0,0.0,0.0,5000000.0,10000000.0,-8.0,-8.0,0.0,20000000000.0,0.0,0.0,100.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000000.0,0.0,0.0,20000000000.0,20000000000.0,14000000000.0,0.0,0.0,0.0,0.0
0.0,0.0,60023.0,144.0,2,0.0,100.0,500000000000.0,0.0,0.0,500000000.0,0.0,35000000512.0,0.0,0.0,30000001024.0,0.0,0.0,0.0,95.0,500000.0,487000.0,350000.0,35000.0,15000.0,139.0,8000.0,8000.0,7050.0,2010.0,340000.0,270000.0,72000.0,9360.0,50.0,500000000000.0,0.0,0.0,30000001024.0,0.0,28500000972.8,4680.0,268000.0,72000.0,425199.0
0.0,0.0,60023.0,0.0,2,0.0,100.0,1100000000000.0,0.0,0.0,1000000000.0,0.0,65000000000.0,20000000000.0,0.0,30000000000.0,25000000000.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000000000.0,0.0,0.0,55000000000.0,55000000000.0,55000000000.0,0.0,0.0,0.0,0.0
0.0,0.0,60478.0,0.0,2,0.0,80.0,26000000000.0,0.0,0.0,84000000.0,0.0,1300000000.0,846000000.0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60485.0,6040.0,2,0.0,60.0,51640999936.0,0.0,3.0,130000000.0,0.0,1675000064.0,0.0,0.0,30000000.0,0.0,0.0,0.0,100.0,51641.0,50960.0,31509.0,1675.0,5337.0,0.0,956.0,0.0,9379.0,20.0,49371.0,19082.0,135.0,681.0,100.0,30984599961.6,0.0,1549229998.08,30000000.0,0.0,30000000.0,681.0,49236.0,135.0,48876.0
0.0,0.0,60485.0,0.0,2,240000000.0,95.0,310000000000.0,0.0,0.0,300000000.0,0.0,3600000000.0,2640000000.0,0.0,2160000000.0,0.0,0.0,92.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294500000000.0,0.0,0.0,2160000000.0,1987200000.0,1080000000.0,0.0,0.0,0.0,0.0
0.0,0.0,60975.0,12397.0,2,0.0,100.0,1302000000000.0,0.0,0.0,2500000000.0,0.0,15500000256.0,0.0,0.0,2806000128.0,2944999936.0,0.0,0.0,0.0,1302000.0,1054000.0,697500.0,15500.0,155000.0,0.0,0.0,50350.0,10540.0,43400.0,29747140.0,339714.0,20150.0,248000.0,0.0,1302000000000.0,0.0,0.0,5751000064.0,0.0,0.0,0.0,29726990.0,20150.0,972290.0
0.0,0.0,60975.0,0.0,2,0.0,100.0,2139700000000.0,0.0,0.0,560000000.0,0.0,172000000000.0,85000000000.0,0.0,2040000000000.0,320000000000.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139700000000.0,0.0,0.0,2360000000000.0,2360000000000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60497.0,0.0,2,0.0,100.0,19000000000.0,0.0,0.0,36000000.0,0.0,1200000000.0,84000000.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60279.0,0.0,2,0.0,60.0,3000000000.0,0.0,0.0,0.0,0.0,480000000.0,30000000.0,0.0,0.0,0.0,0.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60278.0,2238.0,2,0.0,65.0,9400000512.0,0.0,0.0,15000000.0,0.0,1300000000.0,0.0,0.0,300000000.0,0.0,0.0,0.0,40.0,9400.0,9175.0,5600.0,1300.0,180.0,0.0,0.0,130.0,150.0,63.0,3700.0,1500.0,120.0,162.0,100.0,6110000332.8,0.0,0.0,300000000.0,0.0,120000000.0,162.0,3580.0,120.0,7423.0
0.0,0.0,60278.0,0.0,2,0.0,80.0,30000000000.0,1.0,1.0,500000000.0,0.0,3000000000.0,2000000000.0,0.0,6000000000.0,2800000000.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000000000.0,300000000.0,300000000.0,8800000000.0,4400000000.0,880000000.0,0.0,0.0,0.0,0.0
0.0,0.0,60484.0,0.0,2,0.0,70.0,4000000000.0,0.0,0.0,40000000.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60134.0,565.0,2,0.0,45.0,43022999552.0,0.0,0.0,149000000.0,0.0,3372999936.0,0.0,0.0,1548000000.0,199000000.0,0.0,0.0,40.0,43023.0,42644.0,37075.0,3373.0,1012.0,36.0,0.0,630.0,466.0,0.0,28779.0,23071.0,4900.0,379.0,35.0,19360349798.4,0.0,0.0,1747000000.0,0.0,698800000.0,132.65,23879.0,4900.0,42592.0
0.0,0.0,60134.0,0.0,2,0.0,70.0,90000000000.0,0.0,0.0,600000000.0,0.0,6000000000.0,3000000000.0,0.0,3000000000.0,4000000000.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000000000.0,0.0,0.0,7000000000.0,0.0,1400000000.0,0.0,0.0,0.0,0.0
0.0,0.0,60797.0,10636.0,2,0.0,70.0,39054999552.0,0.0,0.0,144000000.0,0.0,4233999872.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,39055.0,36957.0,29073.0,4234.0,1286.0,0.0,1746.0,607.0,360.0,560.0,16883.0,12397.0,3846.0,1663.0,30.0,27338499686.4,0.0,0.0,0.0,0.0,0.0,498.9,13037.0,3846.0,37866.0
0.0,0.0,60797.0,0.0,2,0.0,60.0,18000000000.0,0.0,0.0,0.0,0.0,3000000000.0,1000000000.0,0.0,1200000000.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10800000000.0,0.0,0.0,1200000000.0,360000000.0,840000000.0,0.0,0.0,0.0,0.0
0.0,0.0,60025.0,147.0,2,0.0,71.0,55288999936.0,0.0,0.0,200000000.0,0.0,5612000256.0,0.0,0.0,710000000.0,1864000000.0,0.0,0.0,70.0,55289.0,54845.0,32966.0,5612.0,3101.0,0.0,836.0,1594.0,2520.0,442.0,49052.0,32627.0,11315.0,444.0,50.0,39255189954.56,0.0,0.0,2574000000.0,0.0,1801800000.0,222.0,37737.0,11315.0,47071.0
0.0,0.0,60025.0,0.0,2,0.0,100.0,232000000000.0,0.0,0.0,0.0,0.0,15000000000.0,3000000000.0,0.0,10000000000.0,0.0,0.0,100.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232000000000.0,0.0,0.0,10000000000.0,10000000000.0,9000000000.0,0.0,0.0,0.0,0.0
0.0,0.0,60479.0,0.0,2,0.0,90.0,40000000000.0,0.0,0.0,0.0,0.0,960000000.0,120000000.0,0.0,5000000000.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000000000.0,0.0,0.0,5000000000.0,500000000.0,1000000000.0,0.0,0.0,0.0,0.0
0.0,0.0,60493.0,0.0,2,0.0,90.0,8000000000.0,0.0,1.0,56000000.0,0.0,0.0,0.0,0.0,500000000.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200000000.0,0.0,80000000.0,500000000.0,500000000.0,500000000.0,0.0,0.0,0.0,0.0
0.0,0.0,61132.0,10696.0,2,0.0,100.0,1427000064.0,0.0,0.0,24000000.0,0.0,293000000.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1427.0,1675.0,1002.0,293.0,110.0,0.0,0.0,0.0,100.0,1.0,2548.0,2198.0,2019.0,-248.0,0.0,1427000064.0,0.0,0.0,0.0,0.0,0.0,-0.0,529.0,2019.0,1506.0
0.0,0.0,61132.0,0.0,2,0.0,40.0,230000000000.0,0.0,0.0,120000000.0,0.0,2500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,61013.0,799.0,2,0.0,80.0,22054000640.0,0.0,0.0,18000000.0,0.0,1578000000.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,22054.0,22634.0,19815.0,1578.0,714.0,3.0,0.0,359.0,59.0,165.0,8309.0,3705.0,632.0,-0.540000021,0.0,17643200512.0,0.0,0.0,0.0,0.0,0.0,-0.0,7677.0,632.0,22693.0
0.0,0.0,61013.0,0.0,2,0.0,100.0,17000000000.0,0.0,0.0,0.0,0.0,4000000000.0,1000000000.0,0.0,300000000.0,80.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000000000.0,0.0,0.0,300000080.0,300000080.0,300000080.0,0.0,0.0,0.0,0.0
0.0,0.0,61050.0,0.0,2,0.0,100.0,19000000000.0,0.0,0.0,0.0,0.0,2000000000.0,2000000000.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,61105.0,0.0,2,0.0,70.0,8762000000.0,0.0,0.0,21600000.0,0.0,3600000000.0,100000000.0,0.0,1000000000.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6133400000.0,0.0,0.0,1000000000.0,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0
0.0,0.0,61003.0,280.0,2,0.0,80.0,36677001216.0,0.0,0.0,250000000.0,0.0,5734000128.0,0.0,0.0,0.0,0.0,0.0,50.0,20.0,36677.0,38115.0,24562.0,5734.0,2656.0,750.0,116.0,1762.0,2318.0,0.0,32105.0,20533.0,5534.7998,-1438.0,0.0,29341600972.8,0.0,0.0,0.0,0.0,0.0,-0.0,26570.2002,5534.7998,37898.0
0.0,0.0,61003.0,0.0,2,0.0,75.0,268000000000.0,0.0,0.0,240000000.0,0.0,30000000000.0,24000000000.0,0.0,18000000000.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201000000000.0,0.0,0.0,18000000000.0,18000000000.0,18000000000.0,0.0,0.0,0.0,0.0
0.0,0.0,61015.0,805.0,2,0.0,70.0,10917000192.0,0.0,0.0,100000000.0,0.0,5400000000.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,10917.0,14516.0,7916.0,5400.0,990.0,80.0,0.0,230.0,75.0,0.0,16100.0,5900.0,2906.0,-3599.0,0.0,7641900134.4,0.0,0.0,0.0,0.0,0.0,-0.0,13194.0,2906.0,14691.0
0.0,0.0,61015.0,0.0,2,0.0,62.0,14000000000.0,0.0,0.0,110000000.0,0.0,5520000000.0,280000000.0,0.0,331000000.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8680000000.0,0.0,0.0,331000000.0,331000000.0,331000000.0,0.0,0.0,0.0,0.0
0.0,0.0,61051.0,0.0,2,36000000.0,90.0,2000000000.0,0.0,0.0,6000000.0,0.0,900000000.0,30000000.0,0.0,48000000.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800000000.0,0.0,0.0,48000000.0,14400000.0,48000000.0,0.0,0.0,0.0,0.0
